,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,updateSchema.0,String.0,kind.0,SchemaTO.0,schemaTO.0,try.0,restTemplate.0,postForObject.0,baseURL.0,+.0,"""schema/"".0",+.1,kind.1,+.2,"""/update"".0",schemaTO.1,SchemaTO.1,class.0,catch.0,SyncopeClientCompositeErrorException.0,e.0,LOG.0,error.0,"""While updating a user schema"".100",e.1,code,participant_summary
0,136,updateSchema,4627680,1211342401026,19856793650,1,1,"(0.6911929249763489, 0.21798942983150482)","(0.6888658404350281, 0.2230275720357895)",1,1,2.655853271484375,2.6599273681640625,Fixation,POINT (0.6900293827056885 0.2205085009336472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342409360,19856801984,1,1,"(0.6913653016090393, 0.2226419746875763)","(0.6888852119445801, 0.23239080607891083)",1,1,2.6667022705078125,2.654327392578125,Fixation,POINT (0.6901252567768097 0.2275163903832436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342417693,19856810317,1,1,"(0.6955682635307312, 0.22375072538852692)","(0.6915017366409302, 0.21679522097110748)",1,1,2.666656494140625,2.6671142578125,Fixation,POINT (0.6935350000858307 0.2202729731798172),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342426026,19856818650,1,1,"(0.697401762008667, 0.22049300372600555)","(0.6955975294113159, 0.2308036983013153)",1,1,2.6712188720703125,2.664337158203125,Fixation,POINT (0.6964996457099915 0.2256483510136604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342434360,19856826984,1,1,"(0.6999707221984863, 0.2219180315732956)","(0.6953848004341125, 0.22809873521327972)",1,1,2.66839599609375,2.6820831298828125,Fixation,POINT (0.6976777613162994 0.2250083833932877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342442693,19856835317,1,1,"(0.6980454325675964, 0.20395717024803162)","(0.6905005574226379, 0.2099217027425766)",1,1,2.6477203369140625,2.6439361572265625,Fixation,POINT (0.6942729949951172 0.2069394364953041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342451026,19856843650,1,1,"(0.6949865818023682, 0.21985580027103424)","(0.6917913556098938, 0.2172023057937622)",1,1,2.6648101806640625,2.6629180908203125,Fixation,POINT (0.693388968706131 0.2185290530323982),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342459359,19856851983,1,1,"(0.6916210055351257, 0.22259333729743958)","(0.6929863095283508, 0.21832412481307983)",1,1,2.6735992431640625,2.678009033203125,Fixation,POINT (0.6923036575317383 0.2204587310552597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342467693,19856860317,1,1,"(0.6968603730201721, 0.2289961725473404)","(0.6953479647636414, 0.22689279913902283)",1,1,2.661239624023437,2.6810455322265625,Fixation,POINT (0.6961041688919067 0.2279444858431816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342476027,19856868650,1,1,"(0.7018211483955383, 0.22241780161857605)","(0.6906425952911377, 0.2235099971294403)",1,1,2.681137084960937,2.6493072509765625,Fixation,POINT (0.696231871843338 0.2229638993740082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342484360,19856876983,1,1,"(0.6955273151397705, 0.20781907439231873)","(0.6899619102478027, 0.23122718930244446)",1,1,2.67657470703125,2.670516967773437,Fixation,POINT (0.6927446126937866 0.2195231318473816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342492694,19856885317,1,1,"(0.6934008598327637, 0.2266606241464615)","(0.691313624382019, 0.2274162918329239)",1,1,2.6809234619140625,2.6824951171875,Fixation,POINT (0.6923572421073914 0.2270384579896927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342501034,19856893657,1,1,"(0.6941108703613281, 0.2044563889503479)","(0.6958739757537842, 0.2281952202320099)",1,1,2.6812744140625,2.6697540283203125,Fixation,POINT (0.6949924230575562 0.2163258045911789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342509367,19856901990,1,1,"(0.6900755167007446, 0.22629192471504211)","(0.692954421043396, 0.22477278113365173)",1,1,2.68475341796875,2.6838531494140625,Fixation,POINT (0.6915149688720703 0.2255323529243469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342517701,19856910324,1,1,"(0.690646767616272, 0.2220854014158249)","(0.6891838312149048, 0.22880996763706207)",1,1,2.69573974609375,2.694183349609375,Fixation,POINT (0.6899152994155884 0.2254476845264435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342526034,19856918657,1,1,"(0.6887245774269104, 0.22789780795574188)","(0.6857776641845703, 0.22273467481136322)",1,1,2.6866607666015625,2.6907196044921875,Fixation,POINT (0.6872511208057404 0.2253162413835526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342534368,19856926991,1,1,"(0.6918449997901917, 0.21341422200202942)","(0.6878603100776672, 0.2184630185365677)",1,1,2.6825408935546875,2.670318603515625,Fixation,POINT (0.6898526549339294 0.2159386202692986),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342542701,19856935324,1,1,"(0.6942508220672607, 0.22452063858509064)","(0.6956981420516968, 0.2317015379667282)",1,1,2.6732330322265625,2.6762237548828125,Fixation,POINT (0.6949744820594788 0.2281110882759094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342551034,19856943657,1,1,"(0.6960638165473938, 0.22245119512081146)","(0.6973495483398438, 0.21384352445602417)",1,1,2.688079833984375,2.689437866210937,Fixation,POINT (0.6967066824436188 0.2181473597884178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342559368,19856951991,1,1,"(0.6964309215545654, 0.21442151069641113)","(0.6913812160491943, 0.22262322902679443)",1,1,2.688720703125,2.7010498046875,Fixation,POINT (0.6939060688018799 0.2185223698616028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342567701,19856960324,1,1,"(0.6913507580757141, 0.2259763926267624)","(0.6885308027267456, 0.2310672402381897)",1,1,2.6881103515625,2.674407958984375,Fixation,POINT (0.6899407804012299 0.228521816432476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342576034,19856968657,1,1,"(0.6837517023086548, 0.22425541281700134)","(0.6812485456466675, 0.23481780290603638)",1,1,2.697616577148437,2.680892944335937,Fixation,POINT (0.6825001239776611 0.2295366078615189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,updateSchema,4627680,1211342626034,19857018657,1,1,"(0.4029083251953125, 0.2318548709154129)","(0.4051584005355835, 0.22095254063606262)",1,1,2.7073516845703125,2.7661285400390625,Fixation,POINT (0.404033362865448 0.2264037057757378),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342634370,19857026993,1,1,"(0.4119018018245697, 0.22176821529865265)","(0.3981628119945526, 0.21882027387619019)",1,1,2.6951141357421875,2.7734527587890625,Fixation,POINT (0.4050323069095612 0.2202942445874214),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342642705,19857035328,1,1,"(0.4111918807029724, 0.2285749912261963)","(0.4005312919616699, 0.21410635113716125)",1,1,2.7124481201171875,2.781768798828125,Fixation,POINT (0.4058615863323212 0.2213406711816788),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342651037,19857043660,1,1,"(0.40909862518310547, 0.2239784598350525)","(0.39946380257606506, 0.21820317208766937)",1,1,2.7110595703125,2.7811737060546875,Fixation,POINT (0.4042812138795853 0.2210908159613609),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342659372,19857051995,1,1,"(0.4133831262588501, 0.23424646258354187)","(0.39713603258132935, 0.21333086490631104)",1,1,2.6915435791015625,2.79443359375,Fixation,POINT (0.4052595794200897 0.2237886637449264),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342667705,19857060328,1,1,"(0.4124066233634949, 0.22774110734462738)","(0.39675378799438477, 0.21487648785114288)",1,1,2.6781768798828125,2.776031494140625,Fixation,POINT (0.4045802056789398 0.2213087975978851),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342676038,19857068661,1,1,"(0.41132187843322754, 0.22787705063819885)","(0.39504003524780273, 0.21279069781303406)",1,1,2.701400756835937,2.78948974609375,Fixation,POINT (0.4031809568405151 0.2203338742256165),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342684371,19857076994,1,1,"(0.4120993912220001, 0.22549641132354736)","(0.3967750072479248, 0.21625447273254395)",1,1,2.702606201171875,2.7764129638671875,Fixation,POINT (0.4044371992349625 0.2208754420280456),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342692705,19857085328,1,1,"(0.40610262751579285, 0.2377006709575653)","(0.39666733145713806, 0.2159769982099533)",1,1,2.6956939697265625,2.7821807861328125,Fixation,POINT (0.4013849794864654 0.2268388345837593),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342701038,19857093661,1,1,"(0.40051430463790894, 0.22875633835792542)","(0.3924444317817688, 0.21090197563171387)",1,1,2.68975830078125,2.78387451171875,Fixation,POINT (0.3964793682098389 0.2198291569948196),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342709371,19857101994,1,1,"(0.4004873037338257, 0.22356656193733215)","(0.3917824625968933, 0.22075018286705017)",1,1,2.6855926513671875,2.7888946533203125,Fixation,POINT (0.3961348831653595 0.2221583724021912),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342717705,19857110327,1,1,"(0.40820425748825073, 0.22907057404518127)","(0.39295685291290283, 0.20696504414081573)",1,1,2.68780517578125,2.7896728515625,Fixation,POINT (0.4005805552005768 0.2180178090929985),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342726039,19857118661,1,1,"(0.40933001041412354, 0.22019052505493164)","(0.3920423090457916, 0.21477492153644562)",1,1,2.6811676025390625,2.7881622314453125,Fixation,POINT (0.4006861597299576 0.2174827232956886),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342734372,19857126994,1,1,"(0.4078052341938019, 0.23112984001636505)","(0.3938021659851074, 0.21903058886528015)",1,1,2.6898345947265625,2.779403686523437,Fixation,POINT (0.4008037000894546 0.2250802144408226),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342742706,19857135328,1,1,"(0.4092232584953308, 0.22956234216690063)","(0.39532649517059326, 0.22309008240699768)",1,1,2.6910400390625,2.786590576171875,Fixation,POINT (0.402274876832962 0.2263262122869492),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342751039,19857143661,1,1,"(0.40145382285118103, 0.22860270738601685)","(0.39695999026298523, 0.2187628448009491)",1,1,2.6838836669921875,2.783721923828125,Fixation,POINT (0.3992069065570831 0.223682776093483),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342759371,19857151993,1,1,"(0.4020952582359314, 0.22504499554634094)","(0.39689987897872925, 0.22034630179405212)",1,1,2.691268920898437,2.78094482421875,Fixation,POINT (0.3994975686073303 0.2226956486701965),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342767710,19857160332,1,1,"(0.40297627449035645, 0.23543184995651245)","(0.3963589370250702, 0.21839702129364014)",1,1,2.69561767578125,2.7673797607421875,Fixation,POINT (0.3996676057577133 0.2269144356250763),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342776043,19857168665,1,1,"(0.4059499204158783, 0.22695152461528778)","(0.398769348859787, 0.20717884600162506)",1,1,2.6957244873046875,2.761383056640625,Fixation,POINT (0.4023596346378326 0.2170651853084564),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342784376,19857176998,1,1,"(0.40249383449554443, 0.24190519750118256)","(0.3947211802005768, 0.21611244976520538)",1,1,2.70025634765625,2.7685699462890625,Fixation,POINT (0.3986075073480606 0.229008823633194),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342792710,19857185332,1,1,"(0.4071790277957916, 0.23323781788349152)","(0.39511197805404663, 0.21976763010025024)",1,1,2.6913604736328125,2.778167724609375,Fixation,POINT (0.4011455029249191 0.2265027239918709),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342801043,19857193665,1,1,"(0.40326574444770813, 0.2241514027118683)","(0.39362388849258423, 0.21098075807094574)",1,1,2.704742431640625,2.7794189453125,Fixation,POINT (0.3984448164701462 0.217566080391407),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342842709,19857235331,1,1,"(0.2691621482372284, 0.246810182929039)","(0.26659390330314636, 0.21342986822128296)",1,1,2.674102783203125,2.7757110595703125,Fixation,POINT (0.2678780257701874 0.230120025575161),,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,updateSchema,4627680,1211342851042,19857243664,1,1,"(0.26488324999809265, 0.23720353841781616)","(0.2584465444087982, 0.21362780034542084)",1,1,2.6706695556640625,2.765350341796875,Fixation,POINT (0.2616648972034454 0.2254156693816185),,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,updateSchema,4627680,1211342859375,19857251997,1,1,"(0.25984054803848267, 0.24940705299377441)","(0.2532846927642822, 0.20811046659946442)",1,1,2.6798553466796875,2.744598388671875,Fixation,POINT (0.2565626204013824 0.2287587597966194),,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,updateSchema,4627680,1211342867709,19857260331,1,1,"(0.2584192752838135, 0.2473180592060089)","(0.25425052642822266, 0.20867446064949036)",1,1,2.670989990234375,2.7498779296875,Fixation,POINT (0.2563349008560181 0.2279962599277496),,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,updateSchema,4627680,1211342876042,19857268664,1,1,"(0.2578735649585724, 0.24182343482971191)","(0.25561362504959106, 0.22160741686820984)",1,1,2.668930053710937,2.7516326904296875,Fixation,POINT (0.2567435950040817 0.2317154258489609),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342884375,19857276997,1,1,"(0.2588247060775757, 0.22962535917758942)","(0.2555880546569824, 0.20761257410049438)",1,1,2.6623992919921875,2.738250732421875,Fixation,POINT (0.257206380367279 0.2186189666390419),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211342892713,19857285335,1,1,"(0.2599952518939972, 0.2267920970916748)","(0.25556445121765137, 0.20639395713806152)",1,1,2.674468994140625,2.751312255859375,Fixation,POINT (0.2577798515558243 0.2165930271148682),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342901046,19857293668,1,1,"(0.25764501094818115, 0.23222577571868896)","(0.258184552192688, 0.21279960870742798)",1,1,2.68084716796875,2.74468994140625,Fixation,POINT (0.2579147815704346 0.2225126922130585),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342942714,19857335336,1,1,"(0.13564351201057434, 0.21387381851673126)","(0.15489792823791504, 0.2058560699224472)",1,1,2.664291381835937,2.734954833984375,Fixation,POINT (0.1452707201242447 0.2098649442195892),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342951046,19857343668,1,1,"(0.13512863218784332, 0.20390883088111877)","(0.14852376282215118, 0.20170117914676666)",1,1,2.670639038085937,2.728866577148437,Fixation,POINT (0.1418261975049972 0.2028050050139427),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211342959379,19857352001,1,1,"(0.13419409096240997, 0.20606108009815216)","(0.1528734564781189, 0.21361634135246277)",1,1,2.6625518798828125,2.7332305908203125,Fixation,POINT (0.1435337737202644 0.2098387107253075),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342967714,19857360335,1,1,"(0.1440960317850113, 0.21311001479625702)","(0.15128196775913239, 0.19962391257286072)",1,1,2.6550445556640625,2.723602294921875,Fixation,POINT (0.1476889997720718 0.2063669636845589),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342976048,19857368669,1,1,"(0.14874747395515442, 0.21869100630283356)","(0.15219494700431824, 0.20544801652431488)",1,1,2.665145874023437,2.712142944335937,Fixation,POINT (0.1504712104797363 0.2120695114135742),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211342984381,19857377002,1,1,"(0.14986856281757355, 0.2164313942193985)","(0.15228138864040375, 0.21570126712322235)",1,1,2.642562866210937,2.721786499023437,Fixation,POINT (0.1510749757289886 0.2160663306713104),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211342992715,19857385336,1,1,"(0.13996544480323792, 0.20147883892059326)","(0.1511877179145813, 0.2073778510093689)",1,1,2.623748779296875,2.718002319335937,Fixation,POINT (0.1455765813589096 0.2044283449649811),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211343001048,19857393669,1,1,"(0.14367815852165222, 0.22321099042892456)","(0.15275418758392334, 0.1900486797094345)",1,1,2.649276733398437,2.719467163085937,Fixation,POINT (0.1482161730527878 0.2066298350691795),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343009381,19857402002,1,1,"(0.14210431277751923, 0.21066628396511078)","(0.14894910156726837, 0.21265318989753723)",1,1,2.6472320556640625,2.7292938232421875,Fixation,POINT (0.1455267071723938 0.211659736931324),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343017715,19857410336,1,1,"(0.1402415633201599, 0.2064020335674286)","(0.15167073905467987, 0.21454580128192902)",1,1,2.65582275390625,2.7153778076171875,Fixation,POINT (0.1459561511874199 0.2104739174246788),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343026054,19857418675,1,1,"(0.13970336318016052, 0.20945678651332855)","(0.1477002054452896, 0.20898859202861786)",1,1,2.662933349609375,2.714508056640625,Fixation,POINT (0.1437017843127251 0.2092226892709732),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343034388,19857427009,1,1,"(0.13460883498191833, 0.21038563549518585)","(0.14409425854682922, 0.19961756467819214)",1,1,2.6539764404296875,2.72747802734375,Fixation,POINT (0.1393515467643738 0.205001600086689),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211343042722,19857435343,1,1,"(0.14068186283111572, 0.21245378255844116)","(0.1475098729133606, 0.19274412095546722)",1,1,2.6563720703125,2.7084197998046875,Fixation,POINT (0.1440958678722382 0.2025989517569542),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211343051055,19857443676,1,1,"(0.1467524617910385, 0.21809284389019012)","(0.14611759781837463, 0.20208393037319183)",1,1,2.6486053466796875,2.704193115234375,Fixation,POINT (0.1464350298047066 0.210088387131691),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343059388,19857452009,1,1,"(0.13903117179870605, 0.2304420918226242)","(0.15290628373622894, 0.19831502437591553)",1,1,2.643402099609375,2.6975860595703125,Fixation,POINT (0.1459687277674675 0.2143785580992699),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343067722,19857460343,1,1,"(0.1356344223022461, 0.20166580379009247)","(0.1498635858297348, 0.21143445372581482)",1,1,2.63427734375,2.69818115234375,Fixation,POINT (0.1427490040659904 0.2065501287579536),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343076055,19857468676,1,1,"(0.14458562433719635, 0.2233087569475174)","(0.142997145652771, 0.20157134532928467)",1,1,2.642440795898437,2.690887451171875,Fixation,POINT (0.1437913849949837 0.212440051138401),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343084388,19857477009,1,1,"(0.14076410233974457, 0.21938785910606384)","(0.15020965039730072, 0.20941440761089325)",1,1,2.626205444335937,2.6808013916015625,Fixation,POINT (0.1454868763685226 0.2144011333584786),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343092722,19857485343,1,1,"(0.12978827953338623, 0.22173941135406494)","(0.14934410154819489, 0.20925134420394897)",1,1,2.6148834228515625,2.691268920898437,Fixation,POINT (0.1395661905407906 0.215495377779007),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343101055,19857493676,1,1,"(0.14098875224590302, 0.20356376469135284)","(0.14198720455169678, 0.1999690979719162)",1,1,2.6235504150390625,2.680038452148437,Fixation,POINT (0.1414879783987999 0.2017664313316345),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211343109387,19857502008,1,1,"(0.14481709897518158, 0.2201530933380127)","(0.144003763794899, 0.2038714736700058)",1,1,2.628158569335937,2.680145263671875,Fixation,POINT (0.1444104313850403 0.2120122835040092),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343117721,19857510342,1,1,"(0.14023147523403168, 0.22291573882102966)","(0.14789322018623352, 0.20626108348369598)",1,1,2.621444702148437,2.66064453125,Fixation,POINT (0.1440623477101326 0.2145884111523628),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343126055,19857518676,1,1,"(0.1365489512681961, 0.2188687026500702)","(0.14997434616088867, 0.21232855319976807)",1,1,2.6176300048828125,2.6767120361328125,Fixation,POINT (0.1432616487145424 0.2155986279249191),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343134388,19857527009,1,1,"(0.1355961114168167, 0.1969730406999588)","(0.1521349400281906, 0.19598478078842163)",1,1,2.612579345703125,2.6654052734375,Fixation,POINT (0.1438655257225037 0.1964789107441902),,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343142722,19857535343,1,1,"(0.13096335530281067, 0.20404113829135895)","(0.15194165706634521, 0.19601629674434662)",1,1,2.60870361328125,2.656890869140625,Fixation,POINT (0.1414525061845779 0.2000287175178528),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211343151055,19857543676,1,1,"(0.13312701880931854, 0.2052406370639801)","(0.15190507471561432, 0.19425658881664276)",1,1,2.618270874023437,2.658721923828125,Fixation,POINT (0.1425160467624664 0.1997486129403114),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343159392,19857552013,1,1,"(0.13009139895439148, 0.2042137235403061)","(0.14833895862102509, 0.20456548035144806)",1,1,2.6219482421875,2.638046264648437,Fixation,POINT (0.1392151787877083 0.2043896019458771),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211343167725,19857560346,1,1,"(0.1372727006673813, 0.2110607773065567)","(0.14874272048473358, 0.2036420702934265)",1,1,2.590362548828125,2.646209716796875,Fixation,POINT (0.1430077105760574 0.2073514237999916),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343192725,19857585346,1,1,"(0.20898665487766266, 0.21802468597888947)","(0.21260584890842438, 0.2109629362821579)",1,1,2.6183013916015625,2.6671295166015625,Fixation,POINT (0.2107962518930435 0.2144938111305237),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211343201058,19857593679,1,1,"(0.20825311541557312, 0.22677311301231384)","(0.21306274831295013, 0.22405239939689636)",1,1,2.608428955078125,2.64508056640625,Fixation,POINT (0.2106579318642616 0.2254127562046051),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343209391,19857602012,1,1,"(0.2111135721206665, 0.2386591136455536)","(0.21389755606651306, 0.20962931215763092)",1,1,2.6138916015625,2.6427459716796875,Fixation,POINT (0.2125055640935898 0.2241442129015922),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343217725,19857610345,1,1,"(0.20872020721435547, 0.22857820987701416)","(0.2112646996974945, 0.2195492535829544)",1,1,2.624114990234375,2.6327667236328125,Fixation,POINT (0.209992453455925 0.2240637317299843),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343226059,19857618679,1,1,"(0.20792615413665771, 0.2265797108411789)","(0.20995907485485077, 0.20961692929267883)",1,1,2.6148223876953125,2.6510162353515625,Fixation,POINT (0.2089426144957542 0.2180983200669289),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211343234392,19857627012,1,1,"(0.20520006120204926, 0.22566387057304382)","(0.21364901959896088, 0.20695826411247253)",1,1,2.60430908203125,2.644622802734375,Fixation,POINT (0.2094245404005051 0.2163110673427582),,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,updateSchema,4627680,1211343242725,19857635345,1,1,"(0.2071390300989151, 0.24645774066448212)","(0.2128555029630661, 0.21057899296283722)",1,1,2.6082305908203125,2.6461334228515625,Fixation,POINT (0.2099972665309906 0.2285183668136597),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343251060,19857643680,1,1,"(0.2109440565109253, 0.2437286674976349)","(0.2129056304693222, 0.2131039947271347)",1,1,2.623779296875,2.660018920898437,Fixation,POINT (0.2119248434901238 0.2284163311123848),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343259393,19857652013,1,1,"(0.21356332302093506, 0.24765770137310028)","(0.20402510464191437, 0.22339199483394623)",1,1,2.614715576171875,2.633407592773437,Fixation,POINT (0.2087942138314247 0.2355248481035232),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343267725,19857660345,1,1,"(0.22126378118991852, 0.2510179579257965)","(0.2064087837934494, 0.23955686390399933)",1,1,2.5907135009765625,2.6274566650390625,Fixation,POINT (0.213836282491684 0.2452874109148979),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateSchema,4627680,1211343392731,19857785351,1,1,"(0.1301197111606598, 0.2379007786512375)","(0.14140689373016357, 0.252209335565567)",1,1,2.6014556884765625,2.5675201416015625,,POINT (0.1357633024454117 0.2450550571084022),,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
