,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,BFSdist.0,Node.0,n.0,Vector.0,ToDo.0,int.0,indirConn.0,Node.1,n2.0,=.0,nan.0,for.0,Enumeration.0,es.0,=.1,n.1,adjEdges.0,elements.0,es.1,hasMoreElements.0,n2.1,=.2,n.2,adjNode.0,Edge.0,es.2,nextElement.0,if.0,n2.2,dist.0,<.0,0.0,n2.3,dist.1,=.3,n.3,dist.2,+.0,1.0,indirConn.1,n2.4,dist.3,++.0,// important add adds to the end of the list.200,ToDo.1,add.0,n2.5,if.1,ToDo.2,isEmpty.0,n2.6,=.4,Node.2,ToDo.3,remove.0,0.1,BFSdist.1,n2.7,ToDo.4,indirConn.2,code,participant_summary
0,136,BFSdist,44521080,1212082604939,20596994619,1,1,"(0.08404810726642609, 0.15318667888641357)","(0.09338778257369995, 0.14808082580566406)",1,1,2.4228668212890625,2.4715118408203125,Fixation,POINT (0.088717944920063 0.1506337523460388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082613272,20597002952,1,1,"(0.0824875757098198, 0.1494690328836441)","(0.0830681100487709, 0.15307332575321198)",1,1,2.4010009765625,2.495223999023437,Fixation,POINT (0.0827778428792954 0.151271179318428),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082621604,20597011284,1,1,"(0.08801624178886414, 0.149942085146904)","(0.09051825851202011, 0.14882922172546387)",1,1,2.42822265625,2.477081298828125,Fixation,POINT (0.0892672501504421 0.1493856534361839),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082629938,20597019618,1,1,"(0.08263971656560898, 0.1513446867465973)","(0.09008651226758957, 0.13913531601428986)",1,1,2.4296112060546875,2.4844512939453125,Fixation,POINT (0.0863631144165993 0.1452400013804436),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082638271,20597027951,1,1,"(0.08652988076210022, 0.1487097144126892)","(0.0951094776391983, 0.142878919839859)",1,1,2.4138336181640625,2.442474365234375,Fixation,POINT (0.0908196792006493 0.1457943171262741),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082646604,20597036284,1,1,"(0.08348849415779114, 0.15412375330924988)","(0.08532983809709549, 0.14878208935260773)",1,1,2.4128570556640625,2.476409912109375,Fixation,POINT (0.0844091661274433 0.1514529213309288),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082654938,20597044618,1,1,"(0.08059031516313553, 0.15229536592960358)","(0.08738593012094498, 0.1394178420305252)",1,1,2.409332275390625,2.4676513671875,Fixation,POINT (0.0839881226420402 0.1458566039800644),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082663271,20597052951,1,1,"(0.08503873646259308, 0.148896723985672)","(0.08920256793498993, 0.1372820883989334)",1,1,2.4029998779296875,2.475204467773437,Fixation,POINT (0.0871206521987915 0.1430894061923027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082671604,20597061284,1,1,"(0.08750414103269577, 0.16008824110031128)","(0.08445848524570465, 0.15217457711696625)",1,1,2.385726928710937,2.459869384765625,Fixation,POINT (0.0859813131392002 0.1561314091086388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082679938,20597069618,1,1,"(0.0880376324057579, 0.15804973244667053)","(0.08672035485506058, 0.14015816152095795)",1,1,2.4199981689453125,2.4539794921875,Fixation,POINT (0.0873789936304092 0.1491039469838142),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082688271,20597077951,1,1,"(0.08638967573642731, 0.162372887134552)","(0.08677472174167633, 0.14413581788539886)",1,1,2.391815185546875,2.4559478759765625,Fixation,POINT (0.0865821987390518 0.1532543525099754),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082696620,20597086300,1,1,"(0.07773035019636154, 0.16905008256435394)","(0.09084452688694, 0.14779405295848846)",1,1,2.418365478515625,2.4381866455078125,Fixation,POINT (0.0842874385416508 0.1584220677614212),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082704953,20597094633,1,1,"(0.08796081691980362, 0.16925828158855438)","(0.09797003865242004, 0.14618103206157684)",1,1,2.3957061767578125,2.4514923095703125,Fixation,POINT (0.0929654277861118 0.1577196568250656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082746612,20597136291,1,1,"(0.3369438350200653, 0.16289404034614563)","(0.33457088470458984, 0.14053119719028473)",1,1,2.4766845703125,2.4901123046875,Fixation,POINT (0.3357573598623276 0.1517126187682152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082754954,20597144633,1,1,"(0.3419114053249359, 0.16563768684864044)","(0.33429595828056335, 0.13870655000209808)",1,1,2.4799957275390625,2.5121002197265625,Fixation,POINT (0.3381036818027496 0.1521721184253693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082763287,20597152966,1,1,"(0.35056746006011963, 0.1790701448917389)","(0.34254181385040283, 0.1566108912229538)",1,1,2.4621124267578125,2.506866455078125,Fixation,POINT (0.3465546369552612 0.1678405180573463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082771612,20597161291,1,1,"(0.3454471826553345, 0.170173779129982)","(0.34507519006729126, 0.1510314643383026)",1,1,2.444915771484375,2.501861572265625,Fixation,POINT (0.3452611863613129 0.1606026217341423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082779946,20597169625,1,1,"(0.3438592553138733, 0.1564135104417801)","(0.34418946504592896, 0.14434078335762024)",1,1,2.461654663085937,2.500961303710937,Fixation,POINT (0.3440243601799011 0.1503771468997002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082788279,20597177958,1,1,"(0.34985560178756714, 0.16528359055519104)","(0.34025683999061584, 0.15570658445358276)",1,1,2.462432861328125,2.501373291015625,Fixation,POINT (0.3450562208890915 0.1604950875043869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082796612,20597186291,1,1,"(0.35296282172203064, 0.16329754889011383)","(0.34200555086135864, 0.15509411692619324)",1,1,2.449249267578125,2.48089599609375,Fixation,POINT (0.3474841862916946 0.1591958329081535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082804945,20597194624,1,1,"(0.35665667057037354, 0.17245234549045563)","(0.3492748737335205, 0.13986384868621826)",1,1,2.4931182861328125,2.506744384765625,Fixation,POINT (0.352965772151947 0.1561580970883369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082813279,20597202958,1,1,"(0.3438130021095276, 0.17321166396141052)","(0.34217095375061035, 0.16115128993988037)",1,1,2.4854278564453125,2.4969482421875,Fixation,POINT (0.342991977930069 0.1671814769506454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082821612,20597211291,1,1,"(0.3429950475692749, 0.17188209295272827)","(0.33591997623443604, 0.13975214958190918)",1,1,2.499053955078125,2.50390625,Fixation,POINT (0.3394575119018555 0.1558171212673187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082829947,20597219626,1,1,"(0.3494292199611664, 0.1703619360923767)","(0.34037402272224426, 0.15481483936309814)",1,1,2.483001708984375,2.49835205078125,Fixation,POINT (0.3449016213417053 0.1625883877277374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082838280,20597227959,1,1,"(0.34664273262023926, 0.17303764820098877)","(0.35083454847335815, 0.16798435151576996)",1,1,2.491195678710937,2.4915771484375,Fixation,POINT (0.3487386405467987 0.1705109998583794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082846614,20597236293,1,1,"(0.3510165214538574, 0.17326226830482483)","(0.34385600686073303, 0.14904342591762543)",1,1,2.4767303466796875,2.4902496337890625,Fixation,POINT (0.3474362641572952 0.1611528471112251),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082854947,20597244626,1,1,"(0.34742599725723267, 0.18079052865505219)","(0.3392965495586395, 0.14236325025558472)",1,1,2.471435546875,2.503402709960937,Fixation,POINT (0.3433612734079361 0.1615768894553184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082863280,20597252959,1,1,"(0.3402508795261383, 0.16744792461395264)","(0.34075960516929626, 0.13695968687534332)",1,1,2.4603424072265625,2.494781494140625,Fixation,POINT (0.3405052423477173 0.152203805744648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082871614,20597261293,1,1,"(0.34730711579322815, 0.1658666878938675)","(0.341703325510025, 0.13623161613941193)",1,1,2.491851806640625,2.47723388671875,Fixation,POINT (0.3445052206516266 0.1510491520166397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082879946,20597269625,1,1,"(0.34938371181488037, 0.1744328886270523)","(0.3403565585613251, 0.15571705996990204)",1,1,2.488250732421875,2.483612060546875,Fixation,POINT (0.3448701351881027 0.1650749742984772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082888281,20597277960,1,1,"(0.35216131806373596, 0.16582651436328888)","(0.3485448956489563, 0.16059893369674683)",1,1,2.4795074462890625,2.48297119140625,Fixation,POINT (0.3503531068563461 0.1632127240300178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082896614,20597286293,1,1,"(0.345996230840683, 0.17780981957912445)","(0.34699735045433044, 0.14758683741092682)",1,1,2.45330810546875,2.491790771484375,Fixation,POINT (0.3464967906475067 0.1626983284950256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082904946,20597294625,1,1,"(0.3565209209918976, 0.16139671206474304)","(0.3396523892879486, 0.14873765408992767)",1,1,2.472900390625,2.47418212890625,Fixation,POINT (0.3480866551399231 0.1550671830773354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082913281,20597302960,1,1,"(0.35301870107650757, 0.16148513555526733)","(0.3438044488430023, 0.15624648332595825)",1,1,2.447967529296875,2.4766845703125,Fixation,POINT (0.3484115749597549 0.1588658094406128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082921614,20597311293,1,1,"(0.3527618944644928, 0.17528031766414642)","(0.339527428150177, 0.14601393043994904)",1,1,2.456405639648437,2.4749908447265625,Fixation,POINT (0.3461446613073349 0.1606471240520477),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082929947,20597319626,1,1,"(0.35150691866874695, 0.17536671459674835)","(0.3362119197845459, 0.1477881371974945)",1,1,2.4591522216796875,2.4939727783203125,Fixation,POINT (0.3438594192266464 0.1615774258971214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082938281,20597327960,1,1,"(0.35202571749687195, 0.17521409690380096)","(0.3391934335231781, 0.1480899602174759)",1,1,2.452789306640625,2.473907470703125,Fixation,POINT (0.345609575510025 0.1616520285606384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082946614,20597336293,1,1,"(0.35071128606796265, 0.17835792899131775)","(0.34028804302215576, 0.14510312676429749)",1,1,2.45306396484375,2.458969116210937,Fixation,POINT (0.3454996645450592 0.1617305278778076),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082954954,20597344632,1,1,"(0.34890758991241455, 0.17043405771255493)","(0.338167667388916, 0.13119705021381378)",1,1,2.437606811523437,2.467498779296875,Fixation,POINT (0.3435376286506653 0.1508155539631844),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082963287,20597352965,1,1,"(0.35267698764801025, 0.15700112283229828)","(0.34162259101867676, 0.16925379633903503)",1,1,2.4712066650390625,2.456161499023437,Fixation,POINT (0.3471497893333435 0.1631274595856667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082971620,20597361298,1,1,"(0.3484771251678467, 0.16454370319843292)","(0.33971402049064636, 0.14657360315322876)",1,1,2.47430419921875,2.479843139648437,Fixation,POINT (0.3440955728292465 0.1555586531758308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082979953,20597369631,1,1,"(0.3513643443584442, 0.15487782657146454)","(0.336985319852829, 0.16563139855861664)",1,1,2.447021484375,2.4462127685546875,Fixation,POINT (0.3441748321056366 0.1602546125650406),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082988287,20597377965,1,1,"(0.3562147319316864, 0.18079183995723724)","(0.3372455835342407, 0.14751960337162018)",1,1,2.473129272460937,2.47235107421875,Fixation,POINT (0.3467301577329636 0.1641557216644287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212082996620,20597386298,1,1,"(0.3553239405155182, 0.18488886952400208)","(0.3410061299800873, 0.14372217655181885)",1,1,2.473907470703125,2.4612579345703125,Fixation,POINT (0.3481650352478027 0.1643055230379105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083004953,20597394631,1,1,"(0.3552282452583313, 0.17294050753116608)","(0.3366090655326843, 0.14583376049995422)",1,1,2.45245361328125,2.441680908203125,Fixation,POINT (0.3459186553955078 0.1593871340155602),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083013287,20597402965,1,1,"(0.35871705412864685, 0.156751811504364)","(0.3417470157146454, 0.1502680480480194)",1,1,2.433456420898437,2.467880249023437,Fixation,POINT (0.3502320349216461 0.1535099297761917),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083021620,20597411298,1,1,"(0.3616098165512085, 0.16347664594650269)","(0.34571799635887146, 0.15758150815963745)",1,1,2.425445556640625,2.45550537109375,Fixation,POINT (0.35366390645504 0.1605290770530701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083029953,20597419631,1,1,"(0.3643534779548645, 0.18029452860355377)","(0.34313058853149414, 0.15507769584655762)",1,1,2.408203125,2.4695587158203125,Fixation,POINT (0.3537420332431793 0.1676861122250557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083038287,20597427965,1,1,"(0.35743701457977295, 0.16538488864898682)","(0.34617242217063904, 0.15778541564941406)",1,1,2.435150146484375,2.44683837890625,Fixation,POINT (0.351804718375206 0.1615851521492004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083046620,20597436298,1,1,"(0.3514696955680847, 0.17413678765296936)","(0.34704503417015076, 0.158954456448555)",1,1,2.4312744140625,2.452056884765625,Fixation,POINT (0.3492573648691177 0.1665456220507622),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083054953,20597444631,1,1,"(0.3502695560455322, 0.15948310494422913)","(0.34230440855026245, 0.1594160795211792)",1,1,2.439422607421875,2.451629638671875,Fixation,POINT (0.3462869822978973 0.1594495922327042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083063287,20597452965,1,1,"(0.35093724727630615, 0.17605789005756378)","(0.3439566493034363, 0.1464167833328247)",1,1,2.443603515625,2.4447479248046875,Fixation,POINT (0.3474469482898712 0.1612373366951942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083071620,20597461298,1,1,"(0.3507431149482727, 0.1780223399400711)","(0.34189119935035706, 0.1566900759935379)",1,1,2.4365997314453125,2.4453887939453125,Fixation,POINT (0.3463171571493149 0.1673562079668045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083079953,20597469631,1,1,"(0.36011946201324463, 0.18802814185619354)","(0.3372960686683655, 0.16404429078102112)",1,1,2.4485321044921875,2.471710205078125,Fixation,POINT (0.348707765340805 0.1760362163186073),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083088293,20597477971,1,1,"(0.35989832878112793, 0.1786981225013733)","(0.35714131593704224, 0.18495239317417145)",1,1,2.4290771484375,2.4678497314453125,Fixation,POINT (0.3585198223590851 0.1818252578377724),,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083304963,20597694640,1,1,"(0.3071783185005188, 0.17168907821178436)","(0.31953445076942444, 0.11002445966005325)",1,1,2.42327880859375,2.506332397460937,,POINT (0.3133563846349716 0.1408567689359188),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083346631,20597736308,1,1,"(0.1352686882019043, 0.18824657797813416)","(0.14675621688365936, 0.14850865304470062)",1,1,2.368515014648437,2.478744506835937,Fixation,POINT (0.1410124525427818 0.1683776155114174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083354964,20597744641,1,1,"(0.1378546953201294, 0.1910315603017807)","(0.14996305108070374, 0.13865870237350464)",1,1,2.3837127685546875,2.4669189453125,Fixation,POINT (0.1439088732004166 0.1648451313376427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083363298,20597752975,1,1,"(0.13807760179042816, 0.19134478271007538)","(0.1482492983341217, 0.15446656942367554)",1,1,2.39080810546875,2.46856689453125,Fixation,POINT (0.1431634500622749 0.1729056760668755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083371631,20597761308,1,1,"(0.13720452785491943, 0.2026422917842865)","(0.14435231685638428, 0.17031054198741913)",1,1,2.374740600585937,2.452743530273437,Fixation,POINT (0.1407784223556519 0.1864764168858528),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083379964,20597769641,1,1,"(0.1376459151506424, 0.18143539130687714)","(0.14258097112178802, 0.1587797999382019)",1,1,2.3914794921875,2.4649810791015625,Fixation,POINT (0.1401134431362152 0.1701075956225395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083388298,20597777975,1,1,"(0.14173252880573273, 0.1638922393321991)","(0.1434604972600937, 0.1332741677761078)",1,1,2.3884429931640625,2.46246337890625,Fixation,POINT (0.1425965130329132 0.1485832035541534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083404964,20597794641,1,1,"(0.13962812721729279, 0.17898909747600555)","(0.14000986516475677, 0.15102602541446686)",1,1,2.394393920898437,2.4589996337890625,Fixation,POINT (0.1398189961910248 0.1650075614452362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083413298,20597802975,1,1,"(0.14926667511463165, 0.17974554002285004)","(0.1392248123884201, 0.1611524373292923)",1,1,2.38739013671875,2.459091186523437,Fixation,POINT (0.1442457437515259 0.1704489886760712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083421631,20597811308,1,1,"(0.14124669134616852, 0.1740305870771408)","(0.14285610616207123, 0.1551952064037323)",1,1,2.37030029296875,2.4591827392578125,Fixation,POINT (0.1420513987541199 0.1646128967404366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083429966,20597819642,1,1,"(0.13575200736522675, 0.19246900081634521)","(0.14523978531360626, 0.16837561130523682)",1,1,2.3645477294921875,2.4486083984375,Fixation,POINT (0.1404958963394165 0.180422306060791),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083438299,20597827975,1,1,"(0.13676950335502625, 0.16824786365032196)","(0.15246261656284332, 0.14903101325035095)",1,1,2.3931884765625,2.45526123046875,Fixation,POINT (0.1446160599589348 0.1586394384503365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083446632,20597836308,1,1,"(0.14006111025810242, 0.18932045996189117)","(0.14144884049892426, 0.16736237704753876)",1,1,2.3890838623046875,2.4703521728515625,Fixation,POINT (0.1407549753785133 0.178341418504715),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083454965,20597844641,1,1,"(0.1384097784757614, 0.17805616557598114)","(0.135671928524971, 0.15298722684383392)",1,1,2.401351928710937,2.434066772460937,Fixation,POINT (0.1370408535003662 0.1655216962099075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083463299,20597852975,1,1,"(0.13683123886585236, 0.18223196268081665)","(0.14428815245628357, 0.1709730327129364)",1,1,2.406845092773437,2.457626342773437,Fixation,POINT (0.140559695661068 0.1766024976968765),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083471632,20597861308,1,1,"(0.1443975418806076, 0.19106513261795044)","(0.14305663108825684, 0.1411188691854477)",1,1,2.4329071044921875,2.4745635986328125,Fixation,POINT (0.1437270864844322 0.1660920009016991),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083479972,20597869648,1,1,"(0.14633715152740479, 0.1644340306520462)","(0.13896068930625916, 0.16394555568695068)",1,1,2.43878173828125,2.48065185546875,Fixation,POINT (0.142648920416832 0.1641897931694984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,BFSdist,44521080,1212083488305,20597877981,1,1,"(0.1401563286781311, 0.18410064280033112)","(0.1450510174036026, 0.16768398880958557)",1,1,2.424102783203125,2.469207763671875,Fixation,POINT (0.1426036730408668 0.1758923158049583),,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
