,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,WordFormGenerator.0,getFastestGenerator.0,final.0,Locale.0,locale.0,throws.0,MorphologyException.0,if.0,locale.1,==.0,nan.0,throw.0,new.0,IllegalArgumentException.0,"""The 'loc' argument cannot be nan "".100",WordFormGenerator.1,component.0,=.0,WordFormGenerator.2,fastestGenerators.0,get.0,locale.2,if.1,component.1,==.1,nan.1,throw.1,new.1,MorphologyException.1,"""Cannot find generator for locales : "".101",+.0,locale.3,toString.0,return.0,component.2,prewritten,accurate,missing,unnecessary,readable,code
0,136,getFastestGenerator,34609355,1209961797819,18476195561,1,1,"(0.7198333740234375, 0.3994736671447754)","(0.7223916053771973, 0.447308748960495)",1,1,2.503768920898437,2.465682983398437,Fixation,POINT (0.7211124897003174 0.4233912080526352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getFastestGenerator,34609355,1209961806152,18476203894,1,1,"(0.7190131545066833, 0.42654669284820557)","(0.7224711179733276, 0.45050865411758423)",1,1,2.5491943359375,2.480316162109375,Fixation,POINT (0.7207421362400055 0.4385276734828949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getFastestGenerator,34609355,1209961814485,18476212227,1,1,"(0.718326985836029, 0.41040292382240295)","(0.7205613255500793, 0.46033817529678345)",1,1,2.5312652587890625,2.5176239013671875,Fixation,POINT (0.7194441556930542 0.4353705495595932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getFastestGenerator,34609355,1209961822819,18476220561,1,1,"(0.7186170816421509, 0.40156540274620056)","(0.7186904549598694, 0.45044201612472534)",1,1,2.50506591796875,2.4846649169921875,Fixation,POINT (0.7186537683010101 0.426003709435463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getFastestGenerator,34609355,1209961847819,18476245561,1,1,"(0.6691347360610962, 0.46567705273628235)","(0.6800421476364136, 0.5365733504295349)",1,1,2.4602813720703125,2.463729858398437,Fixation,POINT (0.6745884418487549 0.5011252015829086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getFastestGenerator,34609355,1209961864488,18476262230,1,1,"(0.6772700548171997, 0.48858800530433655)","(0.6845594048500061, 0.5483220219612122)",1,1,2.4860382080078125,2.469390869140625,Fixation,POINT (0.6809147298336029 0.5184550136327744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961872822,18476270564,1,1,"(0.6750906705856323, 0.5098368525505066)","(0.6891996264457703, 0.518683910369873)",1,1,2.5110321044921875,2.399749755859375,Fixation,POINT (0.6821451485157013 0.5142603814601898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961881155,18476278897,1,1,"(0.6735237240791321, 0.5053770542144775)","(0.6858149766921997, 0.49943238496780396)",1,1,2.48052978515625,2.361053466796875,Fixation,POINT (0.6796693503856659 0.5024047195911407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getFastestGenerator,34609355,1209961897822,18476295564,1,1,"(0.677549421787262, 0.5048303008079529)","(0.6865161657333374, 0.5157074332237244)",1,1,2.4826202392578125,2.3922119140625,Fixation,POINT (0.6820327937602997 0.5102688670158386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961906155,18476303897,1,1,"(0.673735499382019, 0.5064767599105835)","(0.6875223517417908, 0.5059261918067932)",1,1,2.512557983398437,2.38787841796875,Fixation,POINT (0.6806289255619049 0.5062014758586884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,getFastestGenerator,34609355,1209961914489,18476312231,1,1,"(0.6758629679679871, 0.5075131058692932)","(0.677783191204071, 0.5638589262962341)",1,1,2.50439453125,2.5115203857421875,Fixation,POINT (0.676823079586029 0.5356860160827637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961922822,18476320564,1,1,"(0.6744484901428223, 0.5062635540962219)","(0.681308925151825, 0.5418224930763245)",1,1,2.469100952148437,2.43865966796875,Fixation,POINT (0.6778787076473236 0.5240430235862732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961931155,18476328897,1,1,"(0.6757224798202515, 0.492319792509079)","(0.6805269718170166, 0.5535928010940552)",1,1,2.4650115966796875,2.47503662109375,Fixation,POINT (0.678124725818634 0.5229562968015671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961939489,18476337231,1,1,"(0.6765915751457214, 0.5060321688652039)","(0.6784083247184753, 0.5557186603546143)",1,1,2.494735717773437,2.4835205078125,Fixation,POINT (0.6774999499320984 0.5308754146099091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961947822,18476345564,1,1,"(0.6728652715682983, 0.48397213220596313)","(0.6812776923179626, 0.536329984664917)",1,1,2.44573974609375,2.4363555908203125,Fixation,POINT (0.6770714819431305 0.5101510584354401),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961956155,18476353897,1,1,"(0.674979031085968, 0.491500586271286)","(0.6797875761985779, 0.5460925698280334)",1,1,2.4807586669921875,2.4497833251953125,Fixation,POINT (0.677383303642273 0.5187965780496597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961964488,18476362230,1,1,"(0.6755905151367188, 0.4928784668445587)","(0.6802707314491272, 0.5516791939735413)",1,1,2.456146240234375,2.46490478515625,Fixation,POINT (0.677930623292923 0.52227883040905),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961972822,18476370564,1,1,"(0.6742807626724243, 0.5119244456291199)","(0.679404616355896, 0.5610177516937256)",1,1,2.496566772460937,2.4769287109375,Fixation,POINT (0.6768426895141602 0.5364710986614227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961981155,18476378897,1,1,"(0.6769436597824097, 0.48075929284095764)","(0.68061363697052, 0.559414267539978)",1,1,2.4151153564453125,2.470932006835937,Fixation,POINT (0.6787786483764648 0.5200867801904678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961989489,18476387231,1,1,"(0.6767146587371826, 0.4928484261035919)","(0.6796453595161438, 0.5462433099746704)",1,1,2.460845947265625,2.442718505859375,Fixation,POINT (0.6781800091266632 0.5195458680391312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209961997829,18476395571,1,1,"(0.6726681590080261, 0.49560967087745667)","(0.6779904961585999, 0.5607906579971313)",1,1,2.465179443359375,2.4789581298828125,Fixation,POINT (0.675329327583313 0.528200164437294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962006162,18476403904,1,1,"(0.675945520401001, 0.4987444281578064)","(0.6794873476028442, 0.5560851097106934)",1,1,2.456146240234375,2.4644927978515625,Fixation,POINT (0.6777164340019226 0.5274147689342499),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962014496,18476412238,1,1,"(0.6737297773361206, 0.4843393862247467)","(0.6747517585754395, 0.5625138878822327)",1,1,2.45135498046875,2.486434936523437,Fixation,POINT (0.67424076795578 0.5234266370534897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962022829,18476420571,1,1,"(0.6723499298095703, 0.49438002705574036)","(0.676790714263916, 0.5581982731819153)",1,1,2.443588256835937,2.472763061523437,Fixation,POINT (0.6745703220367432 0.5262891501188278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962031162,18476428904,1,1,"(0.6720618605613708, 0.4973236620426178)","(0.6779425740242004, 0.5577316880226135)",1,1,2.442611694335937,2.47894287109375,Fixation,POINT (0.6750022172927856 0.5275276750326157),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962039496,18476437237,1,1,"(0.6693935394287109, 0.503027081489563)","(0.6818769574165344, 0.5383043885231018)",1,1,2.461639404296875,2.4535675048828125,Fixation,POINT (0.6756352484226227 0.5206657350063324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962047829,18476445570,1,1,"(0.670030951499939, 0.5011190176010132)","(0.6795217990875244, 0.5453211069107056)",1,1,2.4736785888671875,2.451873779296875,Fixation,POINT (0.6747763752937317 0.5232200622558594),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962056163,18476453904,1,1,"(0.6679216623306274, 0.5081601738929749)","(0.6740483045578003, 0.5506360530853271)",1,1,2.474578857421875,2.464141845703125,Fixation,POINT (0.6709849834442139 0.529398113489151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962064496,18476462237,1,1,"(0.6672539114952087, 0.4935930669307709)","(0.674453616142273, 0.5524991154670715)",1,1,2.4414520263671875,2.433578491210937,Fixation,POINT (0.6708537638187408 0.5230460911989212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962072830,18476470571,1,1,"(0.664854109287262, 0.49703624844551086)","(0.6789199113845825, 0.5465059280395508)",1,1,2.452743530273437,2.437255859375,Fixation,POINT (0.6718870103359222 0.5217710882425308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962081163,18476478904,1,1,"(0.6658309698104858, 0.5037111639976501)","(0.6804766654968262, 0.5260558128356934)",1,1,2.4622344970703125,2.385848999023437,Fixation,POINT (0.673153817653656 0.5148834884166718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962089497,18476487238,1,1,"(0.6715294718742371, 0.49724385142326355)","(0.6789396405220032, 0.5572834610939026)",1,1,2.4453887939453125,2.455230712890625,Fixation,POINT (0.6752345561981201 0.5272636562585831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962114496,18476512237,1,1,"(0.6589680314064026, 0.5878885388374329)","(0.6695417761802673, 0.6291003227233887)",1,1,2.504638671875,2.4531707763671875,Fixation,POINT (0.664254903793335 0.6084944307804108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962122830,18476520571,1,1,"(0.6592655777931213, 0.577922523021698)","(0.6674472093582153, 0.6315509676933289)",1,1,2.493255615234375,2.4638671875,Fixation,POINT (0.6633563935756683 0.6047367453575134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962131168,18476528909,1,1,"(0.656089186668396, 0.5815547108650208)","(0.6705008149147034, 0.6271861791610718)",1,1,2.4889373779296875,2.45733642578125,Fixation,POINT (0.6632950007915497 0.6043704450130463),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962139501,18476537242,1,1,"(0.659116268157959, 0.5855207443237305)","(0.6667237877845764, 0.6281207799911499)",1,1,2.5061492919921875,2.4332733154296875,Fixation,POINT (0.6629200279712677 0.6068207621574402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962147834,18476545575,1,1,"(0.6576709747314453, 0.5875157117843628)","(0.6653171181678772, 0.6203847527503967)",1,1,2.5052947998046875,2.419342041015625,Fixation,POINT (0.6614940464496613 0.6039502322673798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962156168,18476553909,1,1,"(0.6599773168563843, 0.5837382674217224)","(0.6673074960708618, 0.6256610155105591)",1,1,2.48614501953125,2.436614990234375,Fixation,POINT (0.663642406463623 0.6046996414661407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962164502,18476562243,1,1,"(0.6564838290214539, 0.5876477956771851)","(0.6692880988121033, 0.6268386244773865)",1,1,2.490234375,2.434844970703125,Fixation,POINT (0.6628859639167786 0.6072432100772858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962172835,18476570576,1,1,"(0.6578014492988586, 0.5896279811859131)","(0.6670147776603699, 0.6232132911682129)",1,1,2.4873809814453125,2.4513397216796875,Fixation,POINT (0.6624081134796143 0.606420636177063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962181168,18476578909,1,1,"(0.6551280617713928, 0.5951001644134521)","(0.6672700047492981, 0.6214162707328796)",1,1,2.498153686523437,2.429656982421875,Fixation,POINT (0.6611990332603455 0.6082582175731659),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962189502,18476587243,1,1,"(0.6551598906517029, 0.5864806175231934)","(0.6671056151390076, 0.6266104578971863)",1,1,2.4940643310546875,2.4447479248046875,Fixation,POINT (0.6611327528953552 0.6065455377101898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962197834,18476595575,1,1,"(0.6546853184700012, 0.5859139561653137)","(0.6674142479896545, 0.6245988607406616)",1,1,2.485687255859375,2.444061279296875,Fixation,POINT (0.6610497832298279 0.6052564084529877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962206169,18476603910,1,1,"(0.6556859016418457, 0.5873887538909912)","(0.6713258624076843, 0.6166640520095825)",1,1,2.488754272460937,2.426971435546875,Fixation,POINT (0.663505882024765 0.6020264029502869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962214501,18476612242,1,1,"(0.657475471496582, 0.5861817598342896)","(0.6706042885780334, 0.6115354299545288)",1,1,2.4983062744140625,2.4300689697265625,Fixation,POINT (0.6640398800373077 0.5988585948944092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962222835,18476620576,1,1,"(0.6539796590805054, 0.5867412090301514)","(0.6735880374908447, 0.6148948669433594)",1,1,2.4867401123046875,2.4290924072265625,Fixation,POINT (0.663783848285675 0.6008180379867554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962231169,18476628910,1,1,"(0.6571734547615051, 0.5899506211280823)","(0.6710718870162964, 0.6223844885826111)",1,1,2.5045623779296875,2.446319580078125,Fixation,POINT (0.6641226708889008 0.6061675548553467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962239503,18476637244,1,1,"(0.6595523357391357, 0.5854966044425964)","(0.6728127598762512, 0.6105441451072693)",1,1,2.4825897216796875,2.4380340576171875,Fixation,POINT (0.6661825478076935 0.5980203747749329),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962247836,18476645577,1,1,"(0.6602020859718323, 0.5978397130966187)","(0.6675277948379517, 0.6106520295143127)",1,1,2.513641357421875,2.4439239501953125,Fixation,POINT (0.663864940404892 0.6042458713054657),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962256173,18476653914,1,1,"(0.6602646708488464, 0.586441159248352)","(0.6693266034126282, 0.6166103482246399)",1,1,2.4827117919921875,2.44189453125,Fixation,POINT (0.6647956371307373 0.601525753736496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962264507,18476662248,1,1,"(0.6592452526092529, 0.5733577013015747)","(0.6638111472129822, 0.6151934266090393)",1,1,2.471343994140625,2.4397430419921875,Fixation,POINT (0.6615281999111176 0.594275563955307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962272840,18476670581,1,1,"(0.6578103303909302, 0.5883568525314331)","(0.6678647994995117, 0.6073186993598938)",1,1,2.489776611328125,2.418792724609375,Fixation,POINT (0.662837564945221 0.5978377759456635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962281173,18476678914,1,1,"(0.6554276943206787, 0.5907184481620789)","(0.6667760610580444, 0.6136952042579651)",1,1,2.499542236328125,2.4285125732421875,Fixation,POINT (0.6611018776893616 0.602206826210022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962289506,18476687247,1,1,"(0.6556588411331177, 0.5863426923751831)","(0.6668217778205872, 0.6065663695335388)",1,1,2.484115600585937,2.42681884765625,Fixation,POINT (0.6612403094768524 0.596454530954361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962297839,18476695580,1,1,"(0.6551724672317505, 0.5832779407501221)","(0.6676007509231567, 0.6125794649124146)",1,1,2.48199462890625,2.4207916259765625,Fixation,POINT (0.6613866090774536 0.5979287028312683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962306173,18476703914,1,1,"(0.6550094485282898, 0.5814982056617737)","(0.6690435409545898, 0.606052815914154)",1,1,2.4920654296875,2.4058990478515625,Fixation,POINT (0.6620264947414398 0.5937755107879639),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962314507,18476712247,1,1,"(0.6601950526237488, 0.5880697965621948)","(0.6703341007232666, 0.6133866906166077)",1,1,2.49102783203125,2.4632110595703125,Fixation,POINT (0.6652645766735077 0.6007282435894012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962331174,18476728914,1,1,"(0.6733008027076721, 0.5932048559188843)","(0.6815221905708313, 0.6190247535705566)",1,1,2.506134033203125,2.45343017578125,Fixation,POINT (0.6774114966392517 0.6061148047447205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962339507,18476737247,1,1,"(0.6705634593963623, 0.5804391503334045)","(0.6831271648406982, 0.6121438145637512)",1,1,2.47454833984375,2.4358673095703125,Fixation,POINT (0.6768453121185303 0.5962914824485779),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962347841,18476745581,1,1,"(0.6749077439308167, 0.586177408695221)","(0.6827051639556885, 0.6093533039093018)",1,1,2.501953125,2.41021728515625,Fixation,POINT (0.6788064539432526 0.5977653563022614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962356174,18476753914,1,1,"(0.674224853515625, 0.5913730263710022)","(0.6831936240196228, 0.6107239127159119)",1,1,2.50555419921875,2.4221343994140625,Fixation,POINT (0.6787092387676239 0.601048469543457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962364507,18476762247,1,1,"(0.6752687692642212, 0.5858583450317383)","(0.685745120048523, 0.6046743392944336)",1,1,2.5007476806640625,2.4190826416015625,Fixation,POINT (0.6805069446563721 0.5952663421630859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962372840,18476770580,1,1,"(0.6710419058799744, 0.5773040652275085)","(0.6782974600791931, 0.6218574047088623)",1,1,2.4831695556640625,2.4438018798828125,Fixation,POINT (0.6746696829795837 0.5995807349681854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962381174,18476778914,1,1,"(0.6719220280647278, 0.5843830108642578)","(0.6875857710838318, 0.6171127557754517)",1,1,2.4769744873046875,2.43878173828125,Fixation,POINT (0.6797538995742798 0.6007478833198547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962389512,18476787252,1,1,"(0.6716427803039551, 0.5919482111930847)","(0.6885940432548523, 0.6094200015068054)",1,1,2.51214599609375,2.4103240966796875,Fixation,POINT (0.6801184117794037 0.6006841063499451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962397845,18476795585,1,1,"(0.6727116107940674, 0.5729019641876221)","(0.6871803402900696, 0.616449236869812)",1,1,2.449249267578125,2.4182891845703125,Fixation,POINT (0.6799459755420685 0.594675600528717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962406179,18476803919,1,1,"(0.6721358895301819, 0.5892856121063232)","(0.6855851411819458, 0.6126763820648193)",1,1,2.5018768310546875,2.4210357666015625,Fixation,POINT (0.6788605153560638 0.6009809970855713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962414512,18476812252,1,1,"(0.6739093661308289, 0.5793040990829468)","(0.6866352558135986, 0.6110439896583557)",1,1,2.4776153564453125,2.4154205322265625,Fixation,POINT (0.6802723109722137 0.5951740443706512),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962422846,18476820586,1,1,"(0.6733379364013672, 0.5911082029342651)","(0.6847962737083435, 0.6161646246910095)",1,1,2.506820678710937,2.4346160888671875,Fixation,POINT (0.6790671050548553 0.6036364138126373),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962431179,18476828919,1,1,"(0.6708770394325256, 0.5891037583351135)","(0.683208703994751, 0.6201309561729431)",1,1,2.50042724609375,2.435455322265625,Fixation,POINT (0.6770428717136383 0.6046173572540283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962439512,18476837252,1,1,"(0.6769812107086182, 0.5890581011772156)","(0.6832466721534729, 0.6093549728393555)",1,1,2.499481201171875,2.395843505859375,Fixation,POINT (0.6801139414310455 0.5992065370082855),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962447845,18476845585,1,1,"(0.6758222579956055, 0.5887476801872253)","(0.6845536828041077, 0.6213595867156982)",1,1,2.4911346435546875,2.414337158203125,Fixation,POINT (0.6801879703998566 0.6050536334514618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962456178,18476853918,1,1,"(0.6730631589889526, 0.5906686782836914)","(0.6882004737854004, 0.6093525290489197)",1,1,2.49627685546875,2.43212890625,Fixation,POINT (0.6806318163871765 0.6000106036663055),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962464512,18476862252,1,1,"(0.6749810576438904, 0.5916405916213989)","(0.6897657513618469, 0.6133006811141968)",1,1,2.5033721923828125,2.42138671875,Fixation,POINT (0.6823734045028687 0.6024706363677979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962472846,18476870586,1,1,"(0.6776089668273926, 0.5879063010215759)","(0.6888085007667542, 0.606214165687561)",1,1,2.5011749267578125,2.425811767578125,Fixation,POINT (0.6832087337970734 0.5970602333545685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962481179,18476878919,1,1,"(0.677807629108429, 0.5857587456703186)","(0.690924882888794, 0.5991425514221191)",1,1,2.4861297607421875,2.4073028564453125,Fixation,POINT (0.6843662559986115 0.5924506485462189),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962489512,18476887252,1,1,"(0.6736347675323486, 0.5849714279174805)","(0.6846764087677002, 0.6137313842773438)",1,1,2.49462890625,2.4291534423828125,Fixation,POINT (0.6791555881500244 0.5993514060974121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962497846,18476895586,1,1,"(0.6725654602050781, 0.5832104086875916)","(0.6856465935707092, 0.6088786125183105)",1,1,2.469818115234375,2.4325408935546875,Fixation,POINT (0.6791060268878937 0.596044510602951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962506179,18476903919,1,1,"(0.6732985377311707, 0.5946906208992004)","(0.6858370304107666, 0.6076180934906006)",1,1,2.5166473388671875,2.4238433837890625,Fixation,POINT (0.6795677840709686 0.6011543571949005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962514512,18476912252,1,1,"(0.6820442080497742, 0.5928977131843567)","(0.6924618482589722, 0.619287371635437)",1,1,2.500228881835937,2.452499389648437,Fixation,POINT (0.6872530281543732 0.6060925424098969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962531184,18476928924,1,1,"(0.7332066893577576, 0.5732740163803101)","(0.7502687573432922, 0.6212378740310669)",1,1,2.504425048828125,2.476181030273437,Fixation,POINT (0.7417377233505249 0.5972559452056885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,getFastestGenerator,34609355,1209962539517,18476937257,1,1,"(0.7298899292945862, 0.5642671585083008)","(0.746803343296051, 0.6045224070549011)",1,1,2.5001983642578125,2.45941162109375,Fixation,POINT (0.7383466362953186 0.584394782781601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getFastestGenerator,34609355,1209962547850,18476945590,1,1,"(0.7279871106147766, 0.5795597434043884)","(0.741592526435852, 0.5958536267280579)",1,1,2.5261688232421875,2.444183349609375,Fixation,POINT (0.7347898185253143 0.5877066850662231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
