,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,addPKColumn.0,String.0,aPKColName.0,throws.0,IllegalArgumentException.0,Column.0,col.0,=.0,Column.1,colMap.0,get.0,aPKColName.1,if.0,col.1,==.0,nan.0,throw.0,new.0,IllegalArgumentException.1,"""The column |"".100",+.0,aPKColName.2,+.1,"""| does not belong to the table |"".101",+.2,name.0,+.3,"""|"".0",pkColumns.0,add.0,col.2,code,participant_summary
0,136,addPKColumn,51577053,1211447055089,19961447326,1,1,"(0.09074320644140244, 0.1723904013633728)","(0.09859032928943634, 0.1287035495042801)",1,1,2.3474884033203125,2.384246826171875,Fixation,POINT (0.0946667678654194 0.1505469754338264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447063423,19961455660,1,1,"(0.09008046239614487, 0.17794014513492584)","(0.09948073327541351, 0.12735161185264587)",1,1,2.3568115234375,2.354705810546875,Fixation,POINT (0.0947805978357792 0.1526458784937859),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447071756,19961463993,1,1,"(0.09693251550197601, 0.16713593900203705)","(0.09337810426950455, 0.13333208858966827)",1,1,2.3558807373046875,2.3846893310546875,Fixation,POINT (0.0951553098857403 0.1502340137958527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447080087,19961472324,1,1,"(0.10061505436897278, 0.16486163437366486)","(0.09999986737966537, 0.12056989967823029)",1,1,2.344085693359375,2.3573150634765625,Fixation,POINT (0.1003074608743191 0.1427157670259476),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447088421,19961480658,1,1,"(0.09376798570156097, 0.16395828127861023)","(0.10340390354394913, 0.14811430871486664)",1,1,2.341033935546875,2.3730621337890625,Fixation,POINT (0.098585944622755 0.1560362949967384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447096754,19961488991,1,1,"(0.09569073468446732, 0.16074039041996002)","(0.10425153374671936, 0.14398093521595)",1,1,2.364974975585937,2.3420562744140625,Fixation,POINT (0.0999711342155933 0.152360662817955),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447105090,19961497326,1,1,"(0.09724670648574829, 0.16606935858726501)","(0.09657372534275055, 0.13238540291786194)",1,1,2.326568603515625,2.37640380859375,Fixation,POINT (0.0969102159142494 0.1492273807525635),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447113424,19961505660,1,1,"(0.09347734600305557, 0.17000393569469452)","(0.10097672045230865, 0.11813453584909439)",1,1,2.333969116210937,2.357452392578125,Fixation,POINT (0.0972270332276821 0.1440692357718944),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447121757,19961513993,1,1,"(0.09515467286109924, 0.16572625935077667)","(0.10656943917274475, 0.12265585362911224)",1,1,2.33294677734375,2.33624267578125,Fixation,POINT (0.100862056016922 0.1441910564899445),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447130090,19961522326,1,1,"(0.09435414522886276, 0.16469985246658325)","(0.09966719895601273, 0.12429095804691315)",1,1,2.343963623046875,2.35870361328125,Fixation,POINT (0.0970106720924377 0.1444954052567482),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447138424,19961530660,1,1,"(0.09477078169584274, 0.15990261733531952)","(0.10336654633283615, 0.13041281700134277)",1,1,2.3229217529296875,2.3427276611328125,Fixation,POINT (0.0990686640143394 0.1451577171683312),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447146757,19961538993,1,1,"(0.09461887180805206, 0.1615009605884552)","(0.10287701338529587, 0.13023972511291504)",1,1,2.3307342529296875,2.341293334960937,Fixation,POINT (0.098747942596674 0.1458703428506851),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447155090,19961547326,1,1,"(0.09424679726362228, 0.1614270657300949)","(0.10069677233695984, 0.12445554882287979)",1,1,2.3281707763671875,2.369354248046875,Fixation,POINT (0.0974717848002911 0.1429413072764874),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447163424,19961555660,1,1,"(0.08975638449192047, 0.1786002367734909)","(0.10738611221313477, 0.13539008796215057)",1,1,2.33099365234375,2.359405517578125,Fixation,POINT (0.0985712483525276 0.1569951623678207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447171757,19961563993,1,1,"(0.09455393254756927, 0.16377359628677368)","(0.09696180373430252, 0.14683182537555695)",1,1,2.334686279296875,2.3623199462890625,Fixation,POINT (0.0957578681409359 0.1553027108311653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447180090,19961572326,1,1,"(0.0943433940410614, 0.17000862956047058)","(0.10386795550584793, 0.1396283209323883)",1,1,2.3102264404296875,2.338623046875,Fixation,POINT (0.0991056747734547 0.1548184752464294),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447188424,19961580660,1,1,"(0.10119233280420303, 0.16254957020282745)","(0.09297351539134979, 0.12901242077350616)",1,1,2.307357788085937,2.3388671875,Fixation,POINT (0.0970829240977764 0.1457809954881668),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447196757,19961588993,1,1,"(0.09281511604785919, 0.17186632752418518)","(0.10327208787202835, 0.11411730945110321)",1,1,2.3115386962890625,2.33782958984375,Fixation,POINT (0.0980436019599438 0.1429918184876442),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447205090,19961597326,1,1,"(0.09025003761053085, 0.16847097873687744)","(0.096161387860775, 0.1254807710647583)",1,1,2.3433837890625,2.344955444335937,Fixation,POINT (0.0932057127356529 0.1469758749008179),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447213424,19961605660,1,1,"(0.0949702188372612, 0.16841953992843628)","(0.11025327444076538, 0.13506031036376953)",1,1,2.33343505859375,2.3381805419921875,Fixation,POINT (0.1026117466390133 0.1517399251461029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447221757,19961613993,1,1,"(0.09502449631690979, 0.15780551731586456)","(0.09429269284009933, 0.12582960724830627)",1,1,2.3160858154296875,2.3465728759765625,Fixation,POINT (0.0946585945785046 0.1418175622820854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447230094,19961622330,1,1,"(0.09970651566982269, 0.17657414078712463)","(0.10169221460819244, 0.12531936168670654)",1,1,2.346405029296875,2.3332672119140625,Fixation,POINT (0.1006993651390076 0.1509467512369156),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447238428,19961630664,1,1,"(0.09876976162195206, 0.17323170602321625)","(0.1026502475142479, 0.1383669078350067)",1,1,2.3135223388671875,2.33538818359375,Fixation,POINT (0.1007100045681 0.1557993069291115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447246761,19961638997,1,1,"(0.09297166764736176, 0.17882739007472992)","(0.09623797237873077, 0.13880780339241028)",1,1,2.324249267578125,2.3206787109375,Fixation,POINT (0.0946048200130463 0.1588175967335701),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447255094,19961647330,1,1,"(0.09347947686910629, 0.17276151478290558)","(0.10740533471107483, 0.13289617002010345)",1,1,2.3161773681640625,2.3172149658203125,Fixation,POINT (0.1004424057900906 0.1528288424015045),,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447263427,19961655663,1,1,"(0.07659701257944107, 0.16431014239788055)","(0.09649408608675003, 0.13569161295890808)",1,1,2.328353881835937,2.31341552734375,Fixation,POINT (0.0865455493330956 0.1500008776783943),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447271759,19961663995,1,1,"(0.0771997720003128, 0.1465127319097519)","(0.09035325795412064, 0.13709217309951782)",1,1,2.318939208984375,2.323150634765625,Fixation,POINT (0.0837765149772167 0.1418024525046349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447280092,19961672328,1,1,"(0.07829584181308746, 0.16134601831436157)","(0.08702690899372101, 0.1251034289598465)",1,1,2.3213653564453125,2.343002319335937,Fixation,POINT (0.0826613754034042 0.143224723637104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447288426,19961680662,1,1,"(0.07307107746601105, 0.15328937768936157)","(0.09944894164800644, 0.11902403831481934)",1,1,2.3297271728515625,2.3225555419921875,Fixation,POINT (0.0862600095570087 0.1361567080020904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447296759,19961688995,1,1,"(0.07812079042196274, 0.17147183418273926)","(0.10038082301616669, 0.11799301207065582)",1,1,2.31634521484375,2.3373260498046875,Fixation,POINT (0.0892508067190647 0.1447324231266975),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447305092,19961697328,1,1,"(0.08172434568405151, 0.15141244232654572)","(0.10017500817775726, 0.12095364928245544)",1,1,2.3235626220703125,2.312286376953125,Fixation,POINT (0.0909496769309044 0.1361830458045006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447313426,19961705662,1,1,"(0.0778382420539856, 0.158151313662529)","(0.08762102574110031, 0.12069794535636902)",1,1,2.3153533935546875,2.3366241455078125,Fixation,POINT (0.082729633897543 0.139424629509449),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447321759,19961713995,1,1,"(0.07233497500419617, 0.1674182415008545)","(0.10057132691144943, 0.12207289040088654)",1,1,2.323471069335937,2.315338134765625,Fixation,POINT (0.0864531509578228 0.1447455659508705),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447330092,19961722328,1,1,"(0.08674416691064835, 0.16346625983715057)","(0.08836283534765244, 0.12289849668741226)",1,1,2.336639404296875,2.3246612548828125,Fixation,POINT (0.0875535011291504 0.1431823782622814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447338426,19961730662,1,1,"(0.07996184378862381, 0.15887552499771118)","(0.1019701212644577, 0.12401396036148071)",1,1,2.30072021484375,2.313385009765625,Fixation,POINT (0.0909659825265408 0.141444742679596),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447346759,19961738995,1,1,"(0.07856636494398117, 0.15331216156482697)","(0.09536048024892807, 0.11650153249502182)",1,1,2.323211669921875,2.3213653564453125,Fixation,POINT (0.0869634225964546 0.1349068470299244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447355093,19961747328,1,1,"(0.08576766401529312, 0.14925585687160492)","(0.09234175831079483, 0.12227274477481842)",1,1,2.3302764892578125,2.3485260009765625,Fixation,POINT (0.089054711163044 0.1357643008232117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447363434,19961755669,1,1,"(0.07526832073926926, 0.14563901722431183)","(0.0995730310678482, 0.11307616531848907)",1,1,2.31732177734375,2.3148956298828125,Fixation,POINT (0.0874206759035587 0.1293575912714004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447371767,19961764002,1,1,"(0.0800488069653511, 0.14543217420578003)","(0.10320988297462463, 0.11586743593215942)",1,1,2.318267822265625,2.329803466796875,Fixation,POINT (0.0916293449699879 0.1306498050689697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447380100,19961772335,1,1,"(0.08331381529569626, 0.14733000099658966)","(0.09461596608161926, 0.11694784462451935)",1,1,2.33642578125,2.319091796875,Fixation,POINT (0.0889648906886578 0.1321389228105545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447388434,19961780669,1,1,"(0.08476924896240234, 0.15612027049064636)","(0.09372331202030182, 0.13847646117210388)",1,1,2.3103790283203125,2.331085205078125,Fixation,POINT (0.0892462804913521 0.1472983658313751),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447396767,19961789002,1,1,"(0.07453235983848572, 0.15789863467216492)","(0.0997384563088417, 0.140531986951828)",1,1,2.325408935546875,2.32684326171875,Fixation,POINT (0.0871354080736637 0.1492153108119965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447405100,19961797335,1,1,"(0.07711265981197357, 0.1496163159608841)","(0.09720217436552048, 0.12179578095674515)",1,1,2.307479858398437,2.367279052734375,Fixation,POINT (0.087157417088747 0.1357060484588146),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447413434,19961805669,1,1,"(0.08551584929227829, 0.18001770973205566)","(0.08369926363229752, 0.13908495008945465)",1,1,2.317108154296875,2.343994140625,Fixation,POINT (0.0846075564622879 0.1595513299107552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447421767,19961814002,1,1,"(0.09316995739936829, 0.16921575367450714)","(0.08737817406654358, 0.14492462575435638)",1,1,2.330322265625,2.314071655273437,Fixation,POINT (0.0902740657329559 0.1570701897144318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447580106,19961972341,1,1,"(0.20218801498413086, 0.21712329983711243)","(0.21072711050510406, 0.12734052538871765)",1,1,2.3317108154296875,2.34857177734375,,POINT (0.2064575627446175 0.172231912612915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447588439,19961980674,1,1,"(0.2063366025686264, 0.21837247908115387)","(0.20922605693340302, 0.15275752544403076)",1,1,2.296844482421875,2.355331420898437,Fixation,POINT (0.2077813297510147 0.1855650022625923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447596773,19961989008,1,1,"(0.20972616970539093, 0.23459208011627197)","(0.21722692251205444, 0.15428081154823303)",1,1,2.3292999267578125,2.372421264648437,Fixation,POINT (0.2134765461087227 0.1944364458322525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447605106,19961997341,1,1,"(0.207907572388649, 0.2090761661529541)","(0.2112041413784027, 0.15260493755340576)",1,1,2.330108642578125,2.3750457763671875,Fixation,POINT (0.2095558568835258 0.1808405518531799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447613440,19962005674,1,1,"(0.2050333321094513, 0.21005980670452118)","(0.2058584839105606, 0.14202488958835602)",1,1,2.307952880859375,2.341888427734375,Fixation,POINT (0.205445908010006 0.1760423481464386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447621774,19962014008,1,1,"(0.20638567209243774, 0.20367789268493652)","(0.20845967531204224, 0.15744158625602722)",1,1,2.3369598388671875,2.3741455078125,Fixation,POINT (0.20742267370224 0.1805597394704819),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447630114,19962022348,1,1,"(0.2014273852109909, 0.19564540684223175)","(0.206802099943161, 0.15332983434200287)",1,1,2.3509063720703125,2.3640594482421875,Fixation,POINT (0.204114742577076 0.1744876205921173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447638447,19962030681,1,1,"(0.2024136632680893, 0.20921368896961212)","(0.20671072602272034, 0.1560947149991989)",1,1,2.3201141357421875,2.3397216796875,Fixation,POINT (0.2045621946454048 0.1826542019844055),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447646781,19962039015,1,1,"(0.20063748955726624, 0.1929698884487152)","(0.20113679766654968, 0.15234649181365967)",1,1,2.3532867431640625,2.367584228515625,Fixation,POINT (0.200887143611908 0.1726581901311874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447655114,19962047348,1,1,"(0.2030615359544754, 0.204782173037529)","(0.209638774394989, 0.1506410539150238)",1,1,2.31585693359375,2.3428192138671875,Fixation,POINT (0.2063501551747322 0.1777116134762764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447663447,19962055681,1,1,"(0.19979704916477203, 0.18294447660446167)","(0.20893457531929016, 0.14585678279399872)",1,1,2.3042449951171875,2.35430908203125,Fixation,POINT (0.2043658122420311 0.1644006296992302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447671781,19962064015,1,1,"(0.19353120028972626, 0.2062344253063202)","(0.2024877369403839, 0.1482282131910324)",1,1,2.320831298828125,2.3472900390625,Fixation,POINT (0.1980094686150551 0.1772313192486763),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447680114,19962072348,1,1,"(0.1913740038871765, 0.19164122641086578)","(0.20566092431545258, 0.13930529356002808)",1,1,2.331939697265625,2.3668365478515625,Fixation,POINT (0.1985174641013145 0.1654732599854469),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447688447,19962080681,1,1,"(0.19291651248931885, 0.17929422855377197)","(0.2075537145137787, 0.14330779016017914)",1,1,2.358383178710937,2.377182006835937,Fixation,POINT (0.2002351135015488 0.1613010093569756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447696781,19962089015,1,1,"(0.20005522668361664, 0.19986072182655334)","(0.2035304307937622, 0.14534692466259003)",1,1,2.3330230712890625,2.3639678955078125,Fixation,POINT (0.2017928287386894 0.1726038232445717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447705114,19962097348,1,1,"(0.19905275106430054, 0.1977621167898178)","(0.20478887856006622, 0.15244145691394806)",1,1,2.3421783447265625,2.374237060546875,Fixation,POINT (0.2019208148121834 0.1751017868518829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447713447,19962105681,1,1,"(0.195138081908226, 0.19143246114253998)","(0.20331014692783356, 0.1455903947353363)",1,1,2.34576416015625,2.3680877685546875,Fixation,POINT (0.1992241144180298 0.1685114279389381),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447721781,19962114015,1,1,"(0.19730523228645325, 0.19121338427066803)","(0.20546554028987885, 0.15289349853992462)",1,1,2.345703125,2.38702392578125,Fixation,POINT (0.201385386288166 0.1720534414052963),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447730105,19962122339,1,1,"(0.20111705362796783, 0.20745286345481873)","(0.20365406572818756, 0.14143364131450653)",1,1,2.3725738525390625,2.363754272460937,Fixation,POINT (0.2023855596780777 0.1744432523846626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447738447,19962130681,1,1,"(0.20685383677482605, 0.19755010306835175)","(0.20043416321277618, 0.14395754039287567)",1,1,2.344207763671875,2.374786376953125,Fixation,POINT (0.2036439999938011 0.1707538217306137),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447746781,19962139015,1,1,"(0.20082148909568787, 0.2034018486738205)","(0.208268404006958, 0.14369726181030273)",1,1,2.3282928466796875,2.371444702148437,Fixation,POINT (0.2045449465513229 0.1735495552420616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447755109,19962147343,1,1,"(0.19968843460083008, 0.18942147493362427)","(0.2073955237865448, 0.12960094213485718)",1,1,2.3358917236328125,2.3794708251953125,Fixation,POINT (0.2035419791936874 0.1595112085342407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447763451,19962155685,1,1,"(0.20250530540943146, 0.18280942738056183)","(0.2052329182624817, 0.1440659910440445)",1,1,2.3694610595703125,2.37640380859375,Fixation,POINT (0.2038691118359566 0.1634377092123032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447771776,19962164010,1,1,"(0.1990233212709427, 0.19476209580898285)","(0.20416460931301117, 0.1518954485654831)",1,1,2.349334716796875,2.366241455078125,Fixation,POINT (0.2015939652919769 0.173328772187233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447780118,19962172352,1,1,"(0.20170094072818756, 0.19116532802581787)","(0.20092646777629852, 0.1640537828207016)",1,1,2.358383178710937,2.393783569335937,Fixation,POINT (0.201313704252243 0.1776095554232597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447788443,19962180677,1,1,"(0.18597547709941864, 0.18733742833137512)","(0.2021835893392563, 0.15902277827262878)",1,1,2.3838043212890625,2.39581298828125,Fixation,POINT (0.1940795332193375 0.173180103302002),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447796776,19962189010,1,1,"(0.18381693959236145, 0.16856417059898376)","(0.1980186253786087, 0.1457420289516449)",1,1,2.35125732421875,2.392486572265625,Fixation,POINT (0.1909177824854851 0.1571530997753143),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447805109,19962197343,1,1,"(0.19062955677509308, 0.18039415776729584)","(0.1901729702949524, 0.13396339118480682)",1,1,2.369415283203125,2.4200897216796875,Fixation,POINT (0.1904012635350227 0.1571787744760513),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447813443,19962205677,1,1,"(0.18467041850090027, 0.1892828643321991)","(0.1935865432024002, 0.14059250056743622)",1,1,2.3681793212890625,2.406158447265625,Fixation,POINT (0.1891284808516502 0.1649376824498177),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
0,136,addPKColumn,51577053,1211447821784,19962214018,1,1,"(0.1834205687046051, 0.1644831746816635)","(0.2011653035879135, 0.14928826689720154)",1,1,2.3738250732421875,2.39404296875,Fixation,POINT (0.1922929361462593 0.1568857207894325),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,
