,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,setPhoto.0,JdaiPhoto.0,photo.0,String.0,text.0,=.0,nan.0,if.0,photo.1,!=.0,nan.1,label.0,setText.0,""""".0",try.0,text.1,=.1,photo.2,getSection.0,getInfoStore.0,getCaption.0,photo.3,catch.0,JdaiReadException.0,e.0,JdaiGuiHelpers.0,reportException.0,"""Unable to read caption"".100",e.1,if.1,text.2,==.0,nan.2,||.0,text.3,equals.0,""""".1",text.4,=.2,"""No caption set"".101",else.0,label.1,setIcon.0,nan.3,label.2,setToolTipText.0,text.5,setNewPhoto.0,photo.4,code,participant_summary
0,136,setPhoto,50994916,1211167102550,19681495851,1,1,"(0.05949472263455391, 0.2995171546936035)","(0.07841846346855164, 0.3108554780483246)",1,1,2.6967926025390625,2.6959686279296875,Fixation,POINT (0.0689565930515528 0.305186316370964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167110883,19681504184,1,1,"(0.059173036366701126, 0.3157513737678528)","(0.07240565121173859, 0.2927730083465576)",1,1,2.6934356689453125,2.7269744873046875,Fixation,POINT (0.0657893437892199 0.3042621910572052),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167119231,19681512532,1,1,"(0.06443962454795837, 0.2951858937740326)","(0.06830128282308578, 0.30225205421447754)",1,1,2.6997222900390625,2.7155914306640625,Fixation,POINT (0.0663704536855221 0.2987189739942551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167127565,19681520866,1,1,"(0.06548067182302475, 0.3135242760181427)","(0.07239542156457901, 0.2837841510772705)",1,1,2.68707275390625,2.706939697265625,Fixation,POINT (0.0689380466938019 0.2986542135477066),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167135898,19681529199,1,1,"(0.06727448105812073, 0.30066245794296265)","(0.0752311646938324, 0.29623648524284363)",1,1,2.675521850585937,2.70831298828125,Fixation,POINT (0.0712528228759766 0.2984494715929031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167144231,19681537532,1,1,"(0.06187324970960617, 0.30366846919059753)","(0.07292752712965012, 0.301643431186676)",1,1,2.6972198486328125,2.706451416015625,Fixation,POINT (0.0674003884196281 0.3026559501886368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167152565,19681545866,1,1,"(0.05955387279391289, 0.3248189687728882)","(0.07441798597574234, 0.29500508308410645)",1,1,2.685546875,2.706298828125,Fixation,POINT (0.0669859293848276 0.3099120259284973),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167160898,19681554199,1,1,"(0.06055779010057449, 0.3132956027984619)","(0.07641524076461792, 0.29080483317375183)",1,1,2.684295654296875,2.69781494140625,Fixation,POINT (0.0684865154325962 0.3020502179861069),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167169231,19681562532,1,1,"(0.05930260568857193, 0.3009677231311798)","(0.07338457554578781, 0.292319655418396)",1,1,2.6941070556640625,2.71966552734375,Fixation,POINT (0.0663435906171799 0.2966436892747879),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167177565,19681570866,1,1,"(0.058342210948467255, 0.29207172989845276)","(0.0753249078989029, 0.2799661159515381)",1,1,2.694931030273437,2.709213256835937,Fixation,POINT (0.0668335594236851 0.2860189229249954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167185898,19681579199,1,1,"(0.06344015151262283, 0.2697747051715851)","(0.08193332701921463, 0.25963446497917175)",1,1,2.6992645263671875,2.7045135498046875,Fixation,POINT (0.0726867392659187 0.2647045850753784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167194230,19681587532,1,1,"(0.05966531112790108, 0.27902206778526306)","(0.08252130448818207, 0.2666761875152588)",1,1,2.67822265625,2.693817138671875,Fixation,POINT (0.0710933078080416 0.2728491276502609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167202564,19681595866,1,1,"(0.06244807690382004, 0.285515159368515)","(0.08340054750442505, 0.2633163630962372)",1,1,2.695648193359375,2.684722900390625,Fixation,POINT (0.0729243122041225 0.2744157612323761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167210897,19681604199,1,1,"(0.06261502951383591, 0.265076220035553)","(0.07877468317747116, 0.2531603276729584)",1,1,2.6867218017578125,2.6943817138671875,Fixation,POINT (0.0706948563456535 0.2591182738542557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167219230,19681612532,1,1,"(0.06538937985897064, 0.2799278199672699)","(0.08105050772428513, 0.2701679468154907)",1,1,2.6833038330078125,2.69415283203125,Fixation,POINT (0.0732199437916279 0.2750478833913803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167227564,19681620866,1,1,"(0.06789842993021011, 0.27979612350463867)","(0.08369326591491699, 0.2525499761104584)",1,1,2.695175170898437,2.6740875244140625,Fixation,POINT (0.0757958479225636 0.2661730498075485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167235897,19681629199,1,1,"(0.0743723213672638, 0.2711949050426483)","(0.07740546762943268, 0.2651159167289734)",1,1,2.6962127685546875,2.694244384765625,Fixation,POINT (0.0758888944983482 0.2681554108858108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167244230,19681637532,1,1,"(0.06284715980291367, 0.29409295320510864)","(0.07480550557374954, 0.2482946515083313)",1,1,2.68994140625,2.7072906494140625,Fixation,POINT (0.0688263326883316 0.27119380235672),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167252560,19681645862,1,1,"(0.06837403774261475, 0.2655494511127472)","(0.07381407171487808, 0.2632402181625366)",1,1,2.686981201171875,2.6873016357421875,Fixation,POINT (0.0710940547287464 0.2643948346376419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167260893,19681654195,1,1,"(0.06621749699115753, 0.2762027978897095)","(0.07407721132040024, 0.24686692655086517)",1,1,2.7104644775390625,2.69134521484375,Fixation,POINT (0.0701473541557789 0.2615348622202873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167269226,19681662528,1,1,"(0.07014138996601105, 0.2811499536037445)","(0.07866457104682922, 0.2635844945907593)",1,1,2.675323486328125,2.677597045898437,Fixation,POINT (0.0744029805064201 0.2723672240972519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167277560,19681670862,1,1,"(0.07050570845603943, 0.2611372470855713)","(0.08345773816108704, 0.2573111057281494)",1,1,2.6888580322265625,2.69415283203125,Fixation,POINT (0.0769817233085632 0.2592241764068604),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167285893,19681679195,1,1,"(0.06310863047838211, 0.28127482533454895)","(0.08213931322097778, 0.2547762989997864)",1,1,2.6753692626953125,2.683349609375,Fixation,POINT (0.07262397184968 0.2680255621671677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167294226,19681687528,1,1,"(0.06839257478713989, 0.273023396730423)","(0.07423186302185059, 0.25880536437034607)",1,1,2.678817749023437,2.6876220703125,Fixation,POINT (0.0713122189044952 0.2659143805503845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167302560,19681695862,1,1,"(0.07251881808042526, 0.2747337818145752)","(0.07785046845674515, 0.2527458965778351)",1,1,2.669952392578125,2.6838531494140625,Fixation,POINT (0.0751846432685852 0.2637398391962051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167310893,19681704195,1,1,"(0.07089899480342865, 0.28937360644340515)","(0.07901090383529663, 0.2684299945831299)",1,1,2.67071533203125,2.675521850585937,Fixation,POINT (0.0749549493193626 0.2789018005132675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167319226,19681712528,1,1,"(0.06905079632997513, 0.2707485258579254)","(0.08222385495901108, 0.2537747323513031)",1,1,2.6679840087890625,2.67498779296875,Fixation,POINT (0.0756373256444931 0.2622616291046143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167327559,19681720861,1,1,"(0.06611654907464981, 0.265912801027298)","(0.08119431138038635, 0.2539394795894623)",1,1,2.6683502197265625,2.679107666015625,Fixation,POINT (0.0736554302275181 0.2599261403083801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167335893,19681729195,1,1,"(0.06489869207143784, 0.2753201425075531)","(0.07297532260417938, 0.25437846779823303)",1,1,2.6642303466796875,2.6649627685546875,Fixation,POINT (0.0689370073378086 0.2648493051528931),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167344226,19681737528,1,1,"(0.07138772308826447, 0.28335827589035034)","(0.07794414460659027, 0.2650721073150635)",1,1,2.6570281982421875,2.66973876953125,Fixation,POINT (0.0746659338474274 0.2742151916027069),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167352561,19681745862,1,1,"(0.07394954562187195, 0.29141417145729065)","(0.08132880926132202, 0.26921525597572327)",1,1,2.644561767578125,2.6653594970703125,Fixation,POINT (0.077639177441597 0.280314713716507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167360894,19681754195,1,1,"(0.06528918445110321, 0.2884801924228668)","(0.07867849618196487, 0.2585141360759735)",1,1,2.6663055419921875,2.6736602783203125,Fixation,POINT (0.071983840316534 0.2734971642494202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167369227,19681762528,1,1,"(0.06258035451173782, 0.27097538113594055)","(0.07651445269584656, 0.262416809797287)",1,1,2.662261962890625,2.6706695556640625,Fixation,POINT (0.0695474036037922 0.2666960954666138),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167377561,19681770862,1,1,"(0.06079528108239174, 0.26495084166526794)","(0.07474174350500107, 0.25537630915641785)",1,1,2.66778564453125,2.6653289794921875,Fixation,POINT (0.0677685122936964 0.2601635754108429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167385899,19681779200,1,1,"(0.06433083862066269, 0.2763689160346985)","(0.07250968366861343, 0.25547921657562256)",1,1,2.631210327148437,2.660491943359375,Fixation,POINT (0.0684202611446381 0.2659240663051605),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167394232,19681787533,1,1,"(0.06610994786024094, 0.2848013937473297)","(0.0757945254445076, 0.24488867819309235)",1,1,2.6526336669921875,2.661849975585937,Fixation,POINT (0.0709522366523743 0.264845035970211),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167402566,19681795867,1,1,"(0.06743884086608887, 0.2876029312610626)","(0.0757053941488266, 0.24273262917995453)",1,1,2.647552490234375,2.652694702148437,Fixation,POINT (0.0715721175074577 0.2651677802205086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167410899,19681804200,1,1,"(0.06847570836544037, 0.2815181016921997)","(0.07658775895833969, 0.24642294645309448)",1,1,2.657470703125,2.674468994140625,Fixation,POINT (0.07253173366189 0.2639705240726471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167419232,19681812533,1,1,"(0.06840084493160248, 0.27936068177223206)","(0.07951269298791885, 0.2424953579902649)",1,1,2.6576080322265625,2.67303466796875,Fixation,POINT (0.0739567689597607 0.2609280198812485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167427565,19681820866,1,1,"(0.0656726136803627, 0.2750907242298126)","(0.07737226039171219, 0.24290405213832855)",1,1,2.652435302734375,2.6668853759765625,Fixation,POINT (0.0715224370360374 0.2589973881840706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167435899,19681829200,1,1,"(0.06593164056539536, 0.27047663927078247)","(0.0759500041604042, 0.2456320822238922)",1,1,2.669906616210937,2.6585693359375,Fixation,POINT (0.0709408223628998 0.2580543607473373),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167444232,19681837533,1,1,"(0.06431524455547333, 0.2738308012485504)","(0.07706780731678009, 0.2496315836906433)",1,1,2.656951904296875,2.6620025634765625,Fixation,POINT (0.0706915259361267 0.2617311924695969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167452565,19681845866,1,1,"(0.0661856159567833, 0.2653343975543976)","(0.07172999531030655, 0.2550046741962433)",1,1,2.6625518798828125,2.6619110107421875,Fixation,POINT (0.0689578056335449 0.2601695358753204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167460899,19681854200,1,1,"(0.06522271782159805, 0.26200351119041443)","(0.07704728841781616, 0.2596242427825928)",1,1,2.6603546142578125,2.66082763671875,Fixation,POINT (0.0711350031197071 0.2608138769865036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167485899,19681879200,1,1,"(0.10497057437896729, 0.26322540640830994)","(0.1207590401172638, 0.24472017586231232)",1,1,2.6636505126953125,2.6751861572265625,Fixation,POINT (0.1128648072481155 0.2539727911353111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167494232,19681887533,1,1,"(0.0984794944524765, 0.2682555615901947)","(0.11637227982282639, 0.25035324692726135)",1,1,2.6621551513671875,2.670013427734375,Fixation,POINT (0.1074258871376514 0.259304404258728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167502565,19681895866,1,1,"(0.10386363416910172, 0.260509192943573)","(0.11845433712005615, 0.2540284991264343)",1,1,2.675994873046875,2.6572265625,Fixation,POINT (0.1111589856445789 0.2572688460350037),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167510899,19681904200,1,1,"(0.10329969972372055, 0.2613566219806671)","(0.11946410685777664, 0.25811588764190674)",1,1,2.6687164306640625,2.658233642578125,Fixation,POINT (0.1113819032907486 0.2597362548112869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167519232,19681912533,1,1,"(0.1031261458992958, 0.2630699872970581)","(0.11485201865434647, 0.25292396545410156)",1,1,2.6590728759765625,2.686004638671875,Fixation,POINT (0.1089890822768211 0.2579969763755798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167527565,19681920866,1,1,"(0.1058657318353653, 0.26223018765449524)","(0.11165647953748703, 0.250044584274292)",1,1,2.670761108398437,2.6702117919921875,Fixation,POINT (0.1087611056864262 0.2561373859643936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167535890,19681929191,1,1,"(0.09971709549427032, 0.2696578800678253)","(0.11089244484901428, 0.24897539615631104)",1,1,2.661376953125,2.670883178710937,Fixation,POINT (0.1053047701716423 0.2593166381120682),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167544224,19681937525,1,1,"(0.10208988934755325, 0.2766193449497223)","(0.11075053364038467, 0.2465522289276123)",1,1,2.658935546875,2.6813201904296875,Fixation,POINT (0.106420211493969 0.2615857869386673),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167552557,19681945858,1,1,"(0.10060877352952957, 0.2738249897956848)","(0.11676383763551712, 0.24630679190158844)",1,1,2.6670074462890625,2.66278076171875,Fixation,POINT (0.1086863055825234 0.2600658908486366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167560890,19681954191,1,1,"(0.09769101440906525, 0.27574482560157776)","(0.11688818782567978, 0.2545943558216095)",1,1,2.656829833984375,2.6776123046875,Fixation,POINT (0.1072896011173725 0.2651695907115936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167569224,19681962525,1,1,"(0.09856562316417694, 0.2688188850879669)","(0.11648060381412506, 0.2420717030763626)",1,1,2.682586669921875,2.673614501953125,Fixation,POINT (0.107523113489151 0.2554452940821648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167577556,19681970858,1,1,"(0.09854322671890259, 0.2596851587295532)","(0.115726999938488, 0.2491588294506073)",1,1,2.674163818359375,2.6674041748046875,Fixation,POINT (0.1071351133286953 0.2544219940900803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167585889,19681979191,1,1,"(0.10191650688648224, 0.2645334005355835)","(0.11351601034402847, 0.259507417678833)",1,1,2.679595947265625,2.6598052978515625,Fixation,POINT (0.1077162586152554 0.2620204091072082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167594222,19681987524,1,1,"(0.10215624421834946, 0.28073734045028687)","(0.11739193648099899, 0.2570755183696747)",1,1,2.6638336181640625,2.657699584960937,Fixation,POINT (0.1097740903496742 0.2689064294099808),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167602556,19681995858,1,1,"(0.10047034919261932, 0.2894514203071594)","(0.11565891653299332, 0.25968754291534424)",1,1,2.6523590087890625,2.6792449951171875,Fixation,POINT (0.1080646328628063 0.2745694816112518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167610890,19682004191,1,1,"(0.10154607146978378, 0.287384957075119)","(0.11779842525720596, 0.25840622186660767)",1,1,2.6656036376953125,2.6579132080078125,Fixation,POINT (0.1096722483634949 0.2728955894708633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167619224,19682012525,1,1,"(0.10078232735395432, 0.2684532701969147)","(0.11144029349088669, 0.25636664032936096)",1,1,2.689208984375,2.6599578857421875,Fixation,POINT (0.1061113104224205 0.2624099552631378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167627557,19682020858,1,1,"(0.10559941828250885, 0.25657421350479126)","(0.11231668293476105, 0.25447753071784973)",1,1,2.689193725585937,2.66796875,Fixation,POINT (0.108958050608635 0.2555258721113205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167635899,19682029200,1,1,"(0.10282737761735916, 0.2483263909816742)","(0.11189030855894089, 0.2532329559326172)",1,1,2.675888061523437,2.667816162109375,Fixation,POINT (0.10735884308815 0.2507796734571457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167644240,19682037541,1,1,"(0.10535778105258942, 0.25696465373039246)","(0.11439929157495499, 0.25073912739753723)",1,1,2.6626739501953125,2.6583251953125,Fixation,POINT (0.1098785363137722 0.2538518905639648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167685898,19682079199,1,1,"(0.08369523286819458, 0.420480340719223)","(0.09317860007286072, 0.3969804644584656)",1,1,2.697601318359375,2.669586181640625,Fixation,POINT (0.0884369164705276 0.4087304025888443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167694231,19682087532,1,1,"(0.09005734324455261, 0.42955291271209717)","(0.09629824757575989, 0.41575220227241516)",1,1,2.6805572509765625,2.6619110107421875,Fixation,POINT (0.0931777954101562 0.4226525574922562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167702565,19682095866,1,1,"(0.09038759022951126, 0.4208802878856659)","(0.09748999029397964, 0.418608695268631)",1,1,2.68133544921875,2.6433868408203125,Fixation,POINT (0.0939387902617454 0.4197444915771484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167710898,19682104199,1,1,"(0.08543464541435242, 0.42286890745162964)","(0.09667473286390305, 0.43093547224998474)",1,1,2.682769775390625,2.6540069580078125,Fixation,POINT (0.0910546891391277 0.4269021898508072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167719232,19682112533,1,1,"(0.08773442357778549, 0.4264797568321228)","(0.09379935264587402, 0.43135982751846313)",1,1,2.667816162109375,2.66314697265625,Fixation,POINT (0.0907668881118298 0.428919792175293),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167727565,19682120866,1,1,"(0.09108161181211472, 0.4370432496070862)","(0.08817916363477707, 0.4247942566871643)",1,1,2.672882080078125,2.6452178955078125,Fixation,POINT (0.0896303877234459 0.4309187531471252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167735898,19682129199,1,1,"(0.09430275112390518, 0.4348379075527191)","(0.08754126727581024, 0.4258646070957184)",1,1,2.6573638916015625,2.6492462158203125,Fixation,POINT (0.0909220091998577 0.4303512573242188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167744231,19682137532,1,1,"(0.09475088864564896, 0.44298961758613586)","(0.09027177095413208, 0.43949803709983826)",1,1,2.67718505859375,2.64190673828125,Fixation,POINT (0.0925113297998905 0.4412438273429871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167752565,19682145866,1,1,"(0.08787203580141068, 0.4422016143798828)","(0.09403830766677856, 0.424558162689209)",1,1,2.67218017578125,2.6566619873046875,Fixation,POINT (0.0909551717340946 0.4333798885345459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167760898,19682154199,1,1,"(0.08538229763507843, 0.4386574327945709)","(0.09856602549552917, 0.427791953086853)",1,1,2.6731414794921875,2.6377105712890625,Fixation,POINT (0.0919741615653038 0.433224692940712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167769240,19682162541,1,1,"(0.08594997972249985, 0.44449135661125183)","(0.09536627680063248, 0.4204597771167755)",1,1,2.669921875,2.650131225585937,Fixation,POINT (0.0906581282615662 0.4324755668640137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167777579,19682170880,1,1,"(0.0911928191781044, 0.4475913345813751)","(0.09519272297620773, 0.4256390631198883)",1,1,2.677093505859375,2.6298370361328125,Fixation,POINT (0.0931927710771561 0.4366151988506317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167785913,19682179214,1,1,"(0.09391781687736511, 0.44343289732933044)","(0.09972213953733444, 0.419773131608963)",1,1,2.6848297119140625,2.6425933837890625,Fixation,POINT (0.0968199782073498 0.4316030144691467),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setPhoto,50994916,1211167794246,19682187547,1,1,"(0.09572999179363251, 0.4418586790561676)","(0.0981038436293602, 0.43161100149154663)",1,1,2.6828155517578125,2.6479644775390625,Fixation,POINT (0.0969169177114964 0.4367348402738571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
