,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,refreshTreePanel.0,root.0,removeAllChildren.0,root.1,=.0,new.0,DefaultMutableTreeNode.0,"""ALL"".0",treeModel.0,=.1,new.1,DefaultTreeModel.0,root.2,tree.0,setModel.0,treeModel.1,tree.1,setBounds.0,new.2,Rectangle.0,0.0,0.1,196.0,443.0,tree.2,setLayout.0,nan.0,tree.3,setBackground.0,Color.0,white.0,tree.4,setCellRenderer.0,new.3,UserIconRenderer.0,addAllUsers.0,TreePath.0,treePath.0,=.2,tree.5,getPathForRow.0,0.2,tree.6,fireTreeExpanded.0,treePath.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,refreshTreePanel,35553511,1208473649362,16988052039,1,1,"(0.03904467076063156, 0.22761529684066772)","(0.056820597499608994, 0.2559070885181427)",1,1,2.5013427734375,2.4904022216796875,Fixation,POINT (0.0479326341301203 0.2417611926794052),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473657695,16988060372,1,1,"(0.042794689536094666, 0.23121100664138794)","(0.05582495406270027, 0.25173839926719666)",1,1,2.5117340087890625,2.5257110595703125,Fixation,POINT (0.0493098217993975 0.2414747029542923),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473666028,16988068705,1,1,"(0.04186493903398514, 0.23706947267055511)","(0.053530655801296234, 0.24684084951877594)",1,1,2.505859375,2.512481689453125,Fixation,POINT (0.0476977974176407 0.2419551610946655),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473674362,16988077039,1,1,"(0.04674285277724266, 0.23493868112564087)","(0.049559805542230606, 0.25916242599487305)",1,1,2.516448974609375,2.497528076171875,Fixation,POINT (0.0481513291597366 0.247050553560257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473682695,16988085372,1,1,"(0.046061571687459946, 0.22385607659816742)","(0.047676149755716324, 0.2663225531578064)",1,1,2.507781982421875,2.5037994384765625,Fixation,POINT (0.0468688607215881 0.2450893148779869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473691028,16988093705,1,1,"(0.046974316239356995, 0.2240600883960724)","(0.04373158887028694, 0.256857305765152)",1,1,2.5045928955078125,2.497222900390625,Fixation,POINT (0.045352952554822 0.2404586970806122),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473699361,16988102038,1,1,"(0.04878576844930649, 0.21934394538402557)","(0.04664507880806923, 0.242122083902359)",1,1,2.50543212890625,2.5054168701171875,Fixation,POINT (0.0477154236286879 0.2307330146431923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473707695,16988110372,1,1,"(0.0427464060485363, 0.2335537075996399)","(0.051645729690790176, 0.2515465319156647)",1,1,2.4999542236328125,2.495452880859375,Fixation,POINT (0.0471960678696632 0.2425501197576523),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473716028,16988118705,1,1,"(0.054760415107011795, 0.2455071210861206)","(0.07089591026306152, 0.26034048199653625)",1,1,2.5271453857421875,2.520492553710937,Fixation,POINT (0.0628281626850367 0.2529238015413284),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473724361,16988127038,1,1,"(0.05148332938551903, 0.24152512848377228)","(0.06865658611059189, 0.2650015950202942)",1,1,2.51922607421875,2.5124053955078125,Fixation,POINT (0.0600699577480555 0.2532633617520332),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473732695,16988135372,1,1,"(0.053888313472270966, 0.24209479987621307)","(0.06878799945116043, 0.2671162188053131)",1,1,2.505950927734375,2.50994873046875,Fixation,POINT (0.0613381564617157 0.2546055093407631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473741028,16988143705,1,1,"(0.0539075993001461, 0.23180566728115082)","(0.07284727692604065, 0.2609615921974182)",1,1,2.508636474609375,2.510406494140625,Fixation,POINT (0.0633774381130934 0.2463836297392845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473749364,16988152041,1,1,"(0.05437776446342468, 0.2367626577615738)","(0.07952557504177094, 0.2578720152378082)",1,1,2.5012969970703125,2.4985809326171875,Fixation,POINT (0.0669516697525978 0.247317336499691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473757698,16988160375,1,1,"(0.05479229614138603, 0.24041327834129333)","(0.07720386236906052, 0.25338560342788696)",1,1,2.5087127685546875,2.53924560546875,Fixation,POINT (0.0659980792552233 0.2468994408845902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473766032,16988168708,1,1,"(0.0566163994371891, 0.2421996295452118)","(0.07889661192893982, 0.2504790425300598)",1,1,2.499053955078125,2.509552001953125,Fixation,POINT (0.0677565056830645 0.2463393360376358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473774365,16988177041,1,1,"(0.05420856177806854, 0.2480754554271698)","(0.07784158736467361, 0.2556932866573334)",1,1,2.4993896484375,2.5106658935546875,Fixation,POINT (0.0660250745713711 0.2518843710422516),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473782699,16988185375,1,1,"(0.056278686970472336, 0.24396681785583496)","(0.07574442774057388, 0.2524348795413971)",1,1,2.5015106201171875,2.521392822265625,Fixation,POINT (0.0660115573555231 0.248200848698616),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473791032,16988193708,1,1,"(0.05908123031258583, 0.24414873123168945)","(0.07956442981958389, 0.24589209258556366)",1,1,2.5198211669921875,2.50933837890625,Fixation,POINT (0.0693228300660849 0.2450204119086266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473799365,16988202041,1,1,"(0.057150181382894516, 0.24515563249588013)","(0.0751706063747406, 0.2509724497795105)",1,1,2.4805450439453125,2.5194091796875,Fixation,POINT (0.0661603938788176 0.2480640411376953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473807699,16988210375,1,1,"(0.059165168553590775, 0.24390150606632233)","(0.07710813730955124, 0.2557036280632019)",1,1,2.504608154296875,2.528961181640625,Fixation,POINT (0.068136652931571 0.2498025670647621),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473816032,16988218708,1,1,"(0.052474044263362885, 0.2417629212141037)","(0.07723609358072281, 0.2535361647605896)",1,1,2.496322631835937,2.519882202148437,Fixation,POINT (0.0648550689220428 0.2476495429873466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473824365,16988227041,1,1,"(0.05693056434392929, 0.25381195545196533)","(0.06993436813354492, 0.25941798090934753)",1,1,2.48541259765625,2.53564453125,Fixation,POINT (0.0634324662387371 0.2566149681806564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473832699,16988235375,1,1,"(0.05519109219312668, 0.24872595071792603)","(0.07152761518955231, 0.2610537111759186)",1,1,2.48345947265625,2.5117340087890625,Fixation,POINT (0.0633593536913395 0.2548898309469223),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473841032,16988243708,1,1,"(0.05628548935055733, 0.24786311388015747)","(0.07239991426467896, 0.2568131983280182)",1,1,2.5019989013671875,2.5016632080078125,Fixation,POINT (0.0643427018076181 0.2523381561040878),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473849365,16988252041,1,1,"(0.061280086636543274, 0.25037533044815063)","(0.07225088775157928, 0.2582898736000061)",1,1,2.4858551025390625,2.5222930908203125,Fixation,POINT (0.0667654871940613 0.2543326020240784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473857699,16988260375,1,1,"(0.055580947548151016, 0.25174370408058167)","(0.07722634822130203, 0.25939586758613586)",1,1,2.491485595703125,2.5065460205078125,Fixation,POINT (0.0664036478847265 0.2555697858333588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473866032,16988268708,1,1,"(0.054780565202236176, 0.25092706084251404)","(0.07346580922603607, 0.2548910081386566)",1,1,2.5123291015625,2.506134033203125,Fixation,POINT (0.0641231872141361 0.2529090344905853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473874365,16988277041,1,1,"(0.05959128588438034, 0.25354430079460144)","(0.07971550524234772, 0.24929219484329224)",1,1,2.490020751953125,2.517059326171875,Fixation,POINT (0.069653395563364 0.2514182478189468),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473882704,16988285380,1,1,"(0.0572843924164772, 0.24889880418777466)","(0.07708343118429184, 0.2463596910238266)",1,1,2.5104522705078125,2.5095672607421875,Fixation,POINT (0.0671839118003845 0.2476292476058006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473891037,16988293713,1,1,"(0.05571524426341057, 0.24004220962524414)","(0.0733487457036972, 0.24932542443275452)",1,1,2.488037109375,2.4986114501953125,Fixation,POINT (0.0645319949835539 0.2446838170289993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473899370,16988302046,1,1,"(0.05654716491699219, 0.23886018991470337)","(0.07324500381946564, 0.2618362009525299)",1,1,2.4923248291015625,2.5255584716796875,Fixation,POINT (0.0648960843682289 0.2503481954336166),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473907704,16988310380,1,1,"(0.05688009411096573, 0.23468329012393951)","(0.06972717493772507, 0.25647157430648804)",1,1,2.507720947265625,2.5097808837890625,Fixation,POINT (0.0633036345243454 0.2455774322152138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473916037,16988318713,1,1,"(0.05445403605699539, 0.23885947465896606)","(0.06941963732242584, 0.2618900537490845)",1,1,2.502105712890625,2.5170135498046875,Fixation,POINT (0.0619368366897106 0.2503747642040253),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473924370,16988327046,1,1,"(0.06015525013208389, 0.2366786003112793)","(0.07101982831954956, 0.26016664505004883)",1,1,2.480010986328125,2.50848388671875,Fixation,POINT (0.0655875392258167 0.2484226226806641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473932704,16988335380,1,1,"(0.058643490076065063, 0.2434256225824356)","(0.06945855170488358, 0.2608848214149475)",1,1,2.49127197265625,2.525543212890625,Fixation,POINT (0.0640510208904743 0.2521552219986916),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473941037,16988343713,1,1,"(0.058449238538742065, 0.23867180943489075)","(0.06689384579658508, 0.26643675565719604)",1,1,2.489349365234375,2.515960693359375,Fixation,POINT (0.0626715421676636 0.2525542825460434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473949370,16988352046,1,1,"(0.05228535458445549, 0.2451302409172058)","(0.06917160004377365, 0.26901793479919434)",1,1,2.49078369140625,2.5185089111328125,Fixation,POINT (0.0607284773141146 0.2570740878582001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473957704,16988360380,1,1,"(0.05475998297333717, 0.252935528755188)","(0.0649116039276123, 0.2708835303783417)",1,1,2.4981689453125,2.511581420898437,Fixation,POINT (0.0598357934504747 0.2619095295667648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473966037,16988368713,1,1,"(0.05231553688645363, 0.24793337285518646)","(0.06851666420698166, 0.271491676568985)",1,1,2.4878692626953125,2.506088256835937,Fixation,POINT (0.0604161005467176 0.2597125247120857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473974370,16988377046,1,1,"(0.060187678784132004, 0.2481594681739807)","(0.06642673909664154, 0.2668434679508209)",1,1,2.49676513671875,2.5029754638671875,Fixation,POINT (0.0633072089403868 0.2575014680624008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473982704,16988385380,1,1,"(0.06472655385732651, 0.24634408950805664)","(0.06903410702943802, 0.2678517699241638)",1,1,2.5077667236328125,2.5004119873046875,Fixation,POINT (0.0668803304433823 0.2570979297161102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473991037,16988393713,1,1,"(0.061918705701828, 0.24627189338207245)","(0.06826753169298172, 0.2741721272468567)",1,1,2.490020751953125,2.5195770263671875,Fixation,POINT (0.0650931186974049 0.2602220103144646),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208473999370,16988402046,1,1,"(0.057109538465738297, 0.2531021237373352)","(0.07345961034297943, 0.2758219838142395)",1,1,2.497177124023437,2.517333984375,Fixation,POINT (0.0652845744043589 0.2644620537757874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208474007706,16988410382,1,1,"(0.06097399443387985, 0.2512911856174469)","(0.07732389122247696, 0.2705709934234619)",1,1,2.499359130859375,2.5179443359375,Fixation,POINT (0.0691489428281784 0.2609310895204544),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208474016039,16988418715,1,1,"(0.05530255660414696, 0.24916726350784302)","(0.07773315161466599, 0.26961562037467957)",1,1,2.485824584960937,2.515365600585937,Fixation,POINT (0.0665178541094065 0.2593914419412613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208474024372,16988427048,1,1,"(0.05566082149744034, 0.24381719529628754)","(0.07433874160051346, 0.2755741477012634)",1,1,2.5072174072265625,2.5201568603515625,Fixation,POINT (0.0649997815489769 0.2596956714987755),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208474032706,16988435382,1,1,"(0.056696996092796326, 0.2507750988006592)","(0.0694250836968422, 0.2701301574707031)",1,1,2.49029541015625,2.5098876953125,Fixation,POINT (0.0630610398948193 0.2604526281356812),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208474041039,16988443715,1,1,"(0.05585132911801338, 0.25086209177970886)","(0.06867148727178574, 0.2743180990219116)",1,1,2.528839111328125,2.5003814697265625,Fixation,POINT (0.0622614081948996 0.2625900954008102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208474066039,16988468715,1,1,"(0.1346946358680725, 0.26381292939186096)","(0.14611701667308807, 0.2757313847541809)",1,1,2.5352783203125,2.550750732421875,Fixation,POINT (0.1404058262705803 0.2697721570730209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474074372,16988477048,1,1,"(0.13456524908542633, 0.2576196789741516)","(0.14158661663532257, 0.2786925435066223)",1,1,2.545867919921875,2.552276611328125,Fixation,POINT (0.1380759328603744 0.268156111240387),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474082706,16988485382,1,1,"(0.13428592681884766, 0.2613106071949005)","(0.1350470930337906, 0.26125186681747437)",1,1,2.531723022460937,2.536773681640625,Fixation,POINT (0.1346665099263191 0.2612812370061874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474091039,16988493715,1,1,"(0.13379845023155212, 0.2634862959384918)","(0.1319686621427536, 0.26315775513648987)",1,1,2.5227203369140625,2.533187866210937,Fixation,POINT (0.1328835561871529 0.2633220255374908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474099372,16988502048,1,1,"(0.13901594281196594, 0.2576119303703308)","(0.1398411989212036, 0.2787603735923767)",1,1,2.553558349609375,2.5570526123046875,Fixation,POINT (0.1394285708665848 0.2681861519813538),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474107706,16988510382,1,1,"(0.13479694724082947, 0.26274406909942627)","(0.13770446181297302, 0.26847949624061584)",1,1,2.5295562744140625,2.5600128173828125,Fixation,POINT (0.1362507045269012 0.2656117826700211),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474116039,16988518715,1,1,"(0.13980211317539215, 0.2602907717227936)","(0.13965116441249847, 0.26969146728515625)",1,1,2.518310546875,2.534759521484375,Fixation,POINT (0.1397266387939453 0.2649911195039749),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474124372,16988527048,1,1,"(0.1345539540052414, 0.27035048604011536)","(0.1430545598268509, 0.25831368565559387)",1,1,2.522003173828125,2.543182373046875,Fixation,POINT (0.1388042569160461 0.2643320858478546),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474132706,16988535382,1,1,"(0.12704797089099884, 0.26390424370765686)","(0.14146384596824646, 0.26141297817230225)",1,1,2.57025146484375,2.5310821533203125,Fixation,POINT (0.1342559084296226 0.2626586109399796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474141046,16988543722,1,1,"(0.13122080266475677, 0.26914721727371216)","(0.1383316069841385, 0.2658763527870178)",1,1,2.512435913085937,2.540313720703125,Fixation,POINT (0.1347762048244476 0.267511785030365),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474149379,16988552055,1,1,"(0.13261909782886505, 0.2658240497112274)","(0.13252921402454376, 0.26959553360939026)",1,1,2.5658721923828125,2.5523681640625,Fixation,POINT (0.1325741559267044 0.2677097916603088),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474157713,16988560389,1,1,"(0.13252140581607819, 0.2549959421157837)","(0.12997861206531525, 0.2778976559638977)",1,1,2.54693603515625,2.5535888671875,Fixation,POINT (0.1312500089406967 0.2664467990398407),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474166047,16988568722,1,1,"(0.134771466255188, 0.2667545974254608)","(0.1333950310945511, 0.2674049437046051)",1,1,2.5327301025390625,2.541488647460937,Fixation,POINT (0.1340832486748695 0.267079770565033),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474174380,16988577055,1,1,"(0.140268012881279, 0.2659141719341278)","(0.13814306259155273, 0.27777519822120667)",1,1,2.56256103515625,2.5318756103515625,Fixation,POINT (0.1392055377364159 0.2718446850776672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474182714,16988585389,1,1,"(0.13648928701877594, 0.2659003436565399)","(0.1425778567790985, 0.2635177671909332)",1,1,2.550628662109375,2.538787841796875,Fixation,POINT (0.1395335718989372 0.2647090554237366),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474191047,16988593722,1,1,"(0.12845100462436676, 0.2517335116863251)","(0.1389932930469513, 0.2644120156764984)",1,1,2.529754638671875,2.5305328369140625,Fixation,POINT (0.133722148835659 0.2580727636814117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474199380,16988602055,1,1,"(0.12509068846702576, 0.25956499576568604)","(0.1402541846036911, 0.2722053825855255)",1,1,2.5351715087890625,2.53887939453125,Fixation,POINT (0.1326724365353584 0.2658851891756058),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474207713,16988610388,1,1,"(0.12924565374851227, 0.2630756199359894)","(0.13834702968597412, 0.2758132517337799)",1,1,2.533050537109375,2.5247344970703125,Fixation,POINT (0.1337963417172432 0.2694444358348846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474216047,16988618722,1,1,"(0.1329476684331894, 0.26869621872901917)","(0.13796763122081757, 0.2732025980949402)",1,1,2.51385498046875,2.5543365478515625,Fixation,POINT (0.1354576498270035 0.2709494084119797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474224380,16988627055,1,1,"(0.1299585998058319, 0.2592425048351288)","(0.13670460879802704, 0.27686578035354614)",1,1,2.5343475341796875,2.5434112548828125,Fixation,POINT (0.1333316043019295 0.2680541425943375),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474232714,16988635389,1,1,"(0.1356176733970642, 0.25943106412887573)","(0.13661468029022217, 0.27751344442367554)",1,1,2.5467071533203125,2.536849975585937,Fixation,POINT (0.1361161768436432 0.2684722542762756),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474241047,16988643722,1,1,"(0.1348583698272705, 0.2598026394844055)","(0.13368582725524902, 0.27591776847839355)",1,1,2.538665771484375,2.5238800048828125,Fixation,POINT (0.1342720985412598 0.2678602039813995),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474249380,16988652055,1,1,"(0.13600462675094604, 0.25285208225250244)","(0.1319265216588974, 0.27363428473472595)",1,1,2.522491455078125,2.534088134765625,Fixation,POINT (0.1339655742049217 0.2632431834936142),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474257713,16988660388,1,1,"(0.13441325724124908, 0.2563037574291229)","(0.13210032880306244, 0.278141051530838)",1,1,2.5451202392578125,2.55145263671875,Fixation,POINT (0.1332567930221558 0.2672224044799805),,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474266047,16988668722,1,1,"(0.13686050474643707, 0.2638736665248871)","(0.13155001401901245, 0.2814807891845703)",1,1,2.529541015625,2.5263671875,Fixation,POINT (0.1342052593827248 0.2726772278547287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,refreshTreePanel,35553511,1208474274385,16988677060,1,1,"(0.11907442659139633, 0.2590790092945099)","(0.1188914105296135, 0.27001500129699707)",1,1,2.5100555419921875,2.502182006835937,Fixation,POINT (0.1189829185605049 0.2645470052957535),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208474282718,16988685393,1,1,"(0.11769324541091919, 0.2663728594779968)","(0.11993960291147232, 0.28034329414367676)",1,1,2.476043701171875,2.5107421875,Fixation,POINT (0.1188164241611958 0.2733580768108368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208474291052,16988693727,1,1,"(0.12057724595069885, 0.2634844183921814)","(0.12409698218107224, 0.2657040059566498)",1,1,2.504913330078125,2.509307861328125,Fixation,POINT (0.1223371140658855 0.2645942121744156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,refreshTreePanel,35553511,1208474299385,16988702060,1,1,"(0.12348046898841858, 0.24847152829170227)","(0.11541114002466202, 0.2707269489765167)",1,1,2.4954376220703125,2.52301025390625,Fixation,POINT (0.1194458045065403 0.2595992386341095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
