,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,invalidateSession.0,String.0,uid.0,String.1,sid.0,cat.0,debug.0,"""==> invalidateSession "".100",+.0,String.2,valueOf.0,uid.1,+.1,""", "".0",+.2,String.3,valueOf.1,sid.1,+.3,""")"".0",synchronized.0,lock.0,uid2sid.0,remove.0,uid.2,sid2ssc.0,remove.1,sid.2,sid2ttl.0,remove.2,sid.3,cat.1,debug.1,"""<== invalidateSession()"".101",code,participant_summary
0,136,invalidateSession,18354735,1211992293077,20506683115,1,1,"(0.6881851553916931, 0.17381666600704193)","(0.6915522813796997, 0.2179136425256729)",1,1,2.538177490234375,2.5008544921875,Fixation,POINT (0.6898687183856964 0.1958651542663574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992301411,20506691449,1,1,"(0.6837351322174072, 0.1930835247039795)","(0.6870973706245422, 0.20157763361930847)",1,1,2.5536346435546875,2.5036163330078125,Fixation,POINT (0.6854162514209747 0.197330579161644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992309744,20506699782,1,1,"(0.6884191036224365, 0.18279306590557098)","(0.6887944340705872, 0.2116272747516632)",1,1,2.5341796875,2.54327392578125,Fixation,POINT (0.6886067688465118 0.1972101703286171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992318077,20506708115,1,1,"(0.6864750981330872, 0.1794513463973999)","(0.6931649446487427, 0.2115102857351303)",1,1,2.545654296875,2.50799560546875,Fixation,POINT (0.6898200213909149 0.1954808160662651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992326411,20506716449,1,1,"(0.6893974542617798, 0.17867408692836761)","(0.6873798966407776, 0.21188808977603912)",1,1,2.564117431640625,2.516082763671875,Fixation,POINT (0.6883886754512787 0.1952810883522034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992334744,20506724782,1,1,"(0.694388210773468, 0.17676270008087158)","(0.6861012578010559, 0.2149616777896881)",1,1,2.5523223876953125,2.50323486328125,Fixation,POINT (0.690244734287262 0.1958621889352798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992343077,20506733115,1,1,"(0.6945309042930603, 0.20428787171840668)","(0.6886849403381348, 0.19388505816459656)",1,1,2.52655029296875,2.527938842773437,Fixation,POINT (0.6916079223155975 0.1990864649415016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992351411,20506741449,1,1,"(0.6899514198303223, 0.17795071005821228)","(0.686113178730011, 0.21816176176071167)",1,1,2.538558959960937,2.494842529296875,Fixation,POINT (0.6880322992801666 0.198056235909462),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992359744,20506749782,1,1,"(0.6904659867286682, 0.1830224096775055)","(0.6877503991127014, 0.2244604229927063)",1,1,2.555877685546875,2.5092926025390625,Fixation,POINT (0.6891081929206848 0.2037414163351059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992368077,20506758115,1,1,"(0.6927461624145508, 0.19732385873794556)","(0.6929494142532349, 0.18753693997859955)",1,1,2.537994384765625,2.49639892578125,Fixation,POINT (0.6928477883338928 0.1924303993582726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992376411,20506766449,1,1,"(0.6839780807495117, 0.19685712456703186)","(0.6827196478843689, 0.2057693898677826)",1,1,2.536605834960937,2.544586181640625,Fixation,POINT (0.6833488643169403 0.2013132572174072),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992384749,20506774787,1,1,"(0.685817539691925, 0.1879119724035263)","(0.6868771314620972, 0.21841928362846375)",1,1,2.5634765625,2.4966278076171875,Fixation,POINT (0.6863473355770111 0.203165628015995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992393082,20506783120,1,1,"(0.6907986402511597, 0.17314930260181427)","(0.6854497194290161, 0.21127952635288239)",1,1,2.551849365234375,2.501190185546875,Fixation,POINT (0.6881241798400879 0.1922144144773483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992401416,20506791454,1,1,"(0.6936506628990173, 0.20679929852485657)","(0.6851834058761597, 0.2011432945728302)",1,1,2.531234741210937,2.5298309326171875,Fixation,POINT (0.6894170343875885 0.2039712965488434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992409749,20506799787,1,1,"(0.6903712749481201, 0.1841862052679062)","(0.6869989037513733, 0.21608470380306244)",1,1,2.540634155273437,2.511260986328125,Fixation,POINT (0.6886850893497467 0.2001354545354843),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992418082,20506808120,1,1,"(0.6856470704078674, 0.207128643989563)","(0.6924541592597961, 0.18875522911548615)",1,1,2.5449981689453125,2.5061187744140625,Fixation,POINT (0.6890506148338318 0.1979419365525246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992426416,20506816454,1,1,"(0.6859647035598755, 0.17104804515838623)","(0.6871911883354187, 0.21527619659900665)",1,1,2.5568084716796875,2.5238800048828125,Fixation,POINT (0.6865779459476471 0.1931621208786964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992434749,20506824787,1,1,"(0.6876325011253357, 0.17591984570026398)","(0.6912429928779602, 0.20889697968959808)",1,1,2.536163330078125,2.51116943359375,Fixation,POINT (0.689437747001648 0.192408412694931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992443082,20506833120,1,1,"(0.6868851780891418, 0.19187313318252563)","(0.687230110168457, 0.21882228553295135)",1,1,2.5447540283203125,2.5332794189453125,Fixation,POINT (0.6870576441287994 0.2053477093577385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992451417,20506841454,1,1,"(0.6846136450767517, 0.1831178516149521)","(0.6893871426582336, 0.17697256803512573)",1,1,2.5572509765625,2.524765014648437,Fixation,POINT (0.6870003938674927 0.1800452098250389),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992459750,20506849787,1,1,"(0.6886311769485474, 0.1961621344089508)","(0.6905255913734436, 0.19711683690547943)",1,1,2.554901123046875,2.5238800048828125,Fixation,POINT (0.6895783841609955 0.1966394856572151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992468083,20506858120,1,1,"(0.6923128962516785, 0.196836456656456)","(0.6902067065238953, 0.21716444194316864)",1,1,2.5478515625,2.4958953857421875,Fixation,POINT (0.6912598013877869 0.2070004492998123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992476417,20506866454,1,1,"(0.6926461458206177, 0.1874668151140213)","(0.6884772181510925, 0.20786665380001068)",1,1,2.5428009033203125,2.5290985107421875,Fixation,POINT (0.6905616819858551 0.197666734457016),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992484750,20506874787,1,1,"(0.6890572309494019, 0.17893151938915253)","(0.6855928301811218, 0.19579263031482697)",1,1,2.5481414794921875,2.528472900390625,Fixation,POINT (0.6873250305652618 0.1873620748519898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992493083,20506883120,1,1,"(0.6911754012107849, 0.18661288917064667)","(0.6883896589279175, 0.19196996092796326)",1,1,2.543548583984375,2.544708251953125,Fixation,POINT (0.6897825300693512 0.189291425049305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992501417,20506891454,1,1,"(0.6922367215156555, 0.19784937798976898)","(0.6826419830322266, 0.20685864984989166)",1,1,2.5509490966796875,2.551376342773437,Fixation,POINT (0.687439352273941 0.2023540139198303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992509750,20506899787,1,1,"(0.6879147291183472, 0.17960824072360992)","(0.6873523592948914, 0.2098110020160675)",1,1,2.5548095703125,2.5310516357421875,Fixation,POINT (0.6876335442066193 0.1947096213698387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992518088,20506908125,1,1,"(0.6960440278053284, 0.19140155613422394)","(0.6866607666015625, 0.2173832505941391)",1,1,2.565399169921875,2.5385894775390625,Fixation,POINT (0.6913523972034454 0.2043924033641815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992526421,20506916458,1,1,"(0.6968170404434204, 0.1960165798664093)","(0.684269905090332, 0.21681413054466248)",1,1,2.5603485107421875,2.524261474609375,Fixation,POINT (0.6905434727668762 0.2064153552055359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992534755,20506924792,1,1,"(0.6864930987358093, 0.18943719565868378)","(0.6847316026687622, 0.18744052946567535)",1,1,2.551727294921875,2.5208282470703125,Fixation,POINT (0.6856123507022858 0.1884388625621796),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992543088,20506933125,1,1,"(0.6903160214424133, 0.1954566091299057)","(0.6873669624328613, 0.20228013396263123)",1,1,2.5347442626953125,2.5277252197265625,Fixation,POINT (0.6888414919376373 0.1988683715462685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992551421,20506941458,1,1,"(0.6871024966239929, 0.18162471055984497)","(0.6897209882736206, 0.21431684494018555)",1,1,2.5523223876953125,2.56182861328125,Fixation,POINT (0.6884117424488068 0.1979707777500153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992559755,20506949792,1,1,"(0.6816380023956299, 0.19229377806186676)","(0.686601459980011, 0.1958378702402115)",1,1,2.5530242919921875,2.54559326171875,Fixation,POINT (0.6841197311878204 0.1940658241510391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992568088,20506958125,1,1,"(0.6847764849662781, 0.20104995369911194)","(0.6851555705070496, 0.1979166716337204)",1,1,2.5654296875,2.570709228515625,Fixation,POINT (0.6849660277366638 0.1994833126664162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992576421,20506966458,1,1,"(0.694452166557312, 0.17693033814430237)","(0.6885825991630554, 0.20979520678520203)",1,1,2.5592193603515625,2.513290405273437,Fixation,POINT (0.6915173828601837 0.1933627724647522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992584755,20506974792,1,1,"(0.6880047917366028, 0.17773739993572235)","(0.6895627975463867, 0.23060905933380127)",1,1,2.562896728515625,2.545257568359375,Fixation,POINT (0.6887837946414948 0.2041732296347618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992593088,20506983125,1,1,"(0.6909090876579285, 0.1669652760028839)","(0.6819670796394348, 0.22362491488456726)",1,1,2.5397186279296875,2.5538482666015625,Fixation,POINT (0.6864380836486816 0.1952950954437256),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992601421,20506991458,1,1,"(0.6894832849502563, 0.1702088713645935)","(0.6826159358024597, 0.21461701393127441)",1,1,2.56768798828125,2.56768798828125,Fixation,POINT (0.686049610376358 0.192412942647934),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992609755,20506999792,1,1,"(0.6896520256996155, 0.18599846959114075)","(0.6929070949554443, 0.21275033056735992)",1,1,2.553573608398437,2.540374755859375,Fixation,POINT (0.6912795603275299 0.1993744000792503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992618088,20507008125,1,1,"(0.686195969581604, 0.18048395216464996)","(0.6840023994445801, 0.2107369601726532)",1,1,2.56195068359375,2.55645751953125,Fixation,POINT (0.685099184513092 0.1956104561686516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992626421,20507016458,1,1,"(0.6902414560317993, 0.19312217831611633)","(0.6898186802864075, 0.19411373138427734)",1,1,2.557342529296875,2.579208374023437,Fixation,POINT (0.6900300681591034 0.1936179548501968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992634755,20507024792,1,1,"(0.6877203583717346, 0.20887085795402527)","(0.6916548609733582, 0.20153287053108215)",1,1,2.54888916015625,2.573455810546875,Fixation,POINT (0.6896876096725464 0.2052018642425537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992643093,20507033130,1,1,"(0.6929320693016052, 0.18610936403274536)","(0.6862840056419373, 0.2102881819009781)",1,1,2.55438232421875,2.580352783203125,Fixation,POINT (0.6896080374717712 0.1981987729668617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992651426,20507041463,1,1,"(0.6891743540763855, 0.1777549684047699)","(0.6862714290618896, 0.20132049918174744)",1,1,2.57220458984375,2.5732421875,Fixation,POINT (0.6877228915691376 0.1895377337932587),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992659761,20507049797,1,1,"(0.6880897283554077, 0.1721261441707611)","(0.6896733045578003, 0.19602683186531067)",1,1,2.595794677734375,2.579254150390625,Fixation,POINT (0.688881516456604 0.1840764880180359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992668094,20507058130,1,1,"(0.6912903785705566, 0.20627890527248383)","(0.6883948445320129, 0.2105662077665329)",1,1,2.564117431640625,2.598236083984375,Fixation,POINT (0.6898426115512848 0.2084225565195084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992676427,20507066463,1,1,"(0.6895986795425415, 0.17285606265068054)","(0.6906654238700867, 0.20487353205680847)",1,1,2.5894927978515625,2.563323974609375,Fixation,POINT (0.6901320517063141 0.1888647973537445),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992684761,20507074797,1,1,"(0.6900975704193115, 0.1676623523235321)","(0.687716007232666, 0.19623832404613495)",1,1,2.57672119140625,2.5979461669921875,Fixation,POINT (0.6889067888259888 0.1819503381848335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992693094,20507083130,1,1,"(0.6877577900886536, 0.16647394001483917)","(0.6911073923110962, 0.20061631500720978)",1,1,2.5746307373046875,2.578277587890625,Fixation,POINT (0.6894325911998749 0.1835451275110245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992701427,20507091463,1,1,"(0.6888142824172974, 0.17873351275920868)","(0.6891570687294006, 0.19874680042266846)",1,1,2.5728912353515625,2.584014892578125,Fixation,POINT (0.688985675573349 0.1887401565909386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992709761,20507099797,1,1,"(0.6893090009689331, 0.16913804411888123)","(0.6904834508895874, 0.21479137241840363)",1,1,2.5970611572265625,2.57952880859375,Fixation,POINT (0.6898962259292603 0.1919647082686424),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992718094,20507108130,1,1,"(0.6907796263694763, 0.19867108762264252)","(0.687300980091095, 0.2193724364042282)",1,1,2.5973052978515625,2.5962066650390625,Fixation,POINT (0.6890403032302856 0.2090217620134354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992726427,20507116463,1,1,"(0.6907895803451538, 0.16699132323265076)","(0.683732271194458, 0.22403588891029358)",1,1,2.600860595703125,2.619293212890625,Fixation,POINT (0.6872609257698059 0.1955136060714722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992734761,20507124797,1,1,"(0.6899991035461426, 0.17115899920463562)","(0.6891748309135437, 0.2316293567419052)",1,1,2.6150360107421875,2.61663818359375,Fixation,POINT (0.6895869672298431 0.2013941779732704),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992743094,20507133130,1,1,"(0.6868345737457275, 0.17354188859462738)","(0.6827882528305054, 0.22479042410850525)",1,1,2.602203369140625,2.580062866210937,Fixation,POINT (0.6848114132881165 0.1991661563515663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992751427,20507141463,1,1,"(0.690674901008606, 0.18870112299919128)","(0.682617723941803, 0.21738657355308533)",1,1,2.589324951171875,2.5878448486328125,Fixation,POINT (0.6866463124752045 0.2030438482761383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992759761,20507149797,1,1,"(0.6876908540725708, 0.2029528021812439)","(0.6845517754554749, 0.20868273079395294)",1,1,2.600814819335937,2.6192779541015625,Fixation,POINT (0.6861213147640228 0.2058177664875984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992768094,20507158130,1,1,"(0.6924812197685242, 0.17626109719276428)","(0.6893100738525391, 0.21467114984989166)",1,1,2.601226806640625,2.618438720703125,Fixation,POINT (0.6908956468105316 0.195466123521328),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992776432,20507166468,1,1,"(0.6854668855667114, 0.19816938042640686)","(0.6968438029289246, 0.20644091069698334)",1,1,2.5978240966796875,2.6051483154296875,Fixation,POINT (0.691155344247818 0.2023051455616951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992784766,20507174802,1,1,"(0.6871885657310486, 0.19505785405635834)","(0.6929401755332947, 0.2242746502161026)",1,1,2.610595703125,2.620590209960937,Fixation,POINT (0.6900643706321716 0.2096662521362305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992793099,20507183135,1,1,"(0.6889007091522217, 0.18784880638122559)","(0.6925846934318542, 0.21415220201015472)",1,1,2.6124420166015625,2.6297607421875,Fixation,POINT (0.690742701292038 0.2010005041956902),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992801432,20507191468,1,1,"(0.6892656683921814, 0.18179428577423096)","(0.6893182992935181, 0.2133292853832245)",1,1,2.625030517578125,2.6183319091796875,Fixation,POINT (0.6892919838428497 0.1975617855787277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992809766,20507199802,1,1,"(0.6851467490196228, 0.1876324564218521)","(0.683257520198822, 0.20468677580356598)",1,1,2.609588623046875,2.6159820556640625,Fixation,POINT (0.6842021346092224 0.196159616112709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992818099,20507208135,1,1,"(0.6892718076705933, 0.16868731379508972)","(0.6864715814590454, 0.21006827056407928)",1,1,2.6187744140625,2.632919311523437,Fixation,POINT (0.6878716945648193 0.1893777921795845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992826432,20507216468,1,1,"(0.6914916634559631, 0.176341712474823)","(0.6891361474990845, 0.19821520149707794)",1,1,2.6178436279296875,2.6384429931640625,Fixation,POINT (0.6903139054775238 0.1872784569859505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992834766,20507224802,1,1,"(0.6911485195159912, 0.18060803413391113)","(0.6910975575447083, 0.19814284145832062)",1,1,2.614364624023437,2.6529541015625,Fixation,POINT (0.6911230385303497 0.1893754377961159),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992843099,20507233135,1,1,"(0.6874387264251709, 0.19044162333011627)","(0.6864228248596191, 0.20757414400577545)",1,1,2.6305694580078125,2.6236114501953125,Fixation,POINT (0.686930775642395 0.1990078836679459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992851432,20507241468,1,1,"(0.6942094564437866, 0.20070873200893402)","(0.6882591843605042, 0.20834721624851227)",1,1,2.616073608398437,2.6336212158203125,Fixation,POINT (0.6912343204021454 0.2045279741287231),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992859766,20507249802,1,1,"(0.6850650310516357, 0.19991233944892883)","(0.6881471872329712, 0.2063838243484497)",1,1,2.6214141845703125,2.632232666015625,Fixation,POINT (0.6866061091423035 0.2031480818986893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992868100,20507258135,1,1,"(0.6874949932098389, 0.20411595702171326)","(0.686427891254425, 0.21295265853405)",1,1,2.606964111328125,2.6344146728515625,Fixation,POINT (0.686961442232132 0.2085343077778816),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992876433,20507266468,1,1,"(0.6873584985733032, 0.20860956609249115)","(0.6874548196792603, 0.21976672112941742)",1,1,2.632186889648437,2.633941650390625,Fixation,POINT (0.6874066591262817 0.2141881436109543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992884767,20507274802,1,1,"(0.6838626861572266, 0.20376567542552948)","(0.6854038834571838, 0.2250131517648697)",1,1,2.627426147460937,2.6507720947265625,Fixation,POINT (0.6846332848072052 0.2143894135951996),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992893100,20507283135,1,1,"(0.6899242997169495, 0.21547752618789673)","(0.6861525774002075, 0.20822444558143616)",1,1,2.6536102294921875,2.6666412353515625,Fixation,POINT (0.6880384385585785 0.2118509858846664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992901433,20507291468,1,1,"(0.6896005868911743, 0.2205040603876114)","(0.6854285597801208, 0.19687870144844055)",1,1,2.64801025390625,2.648651123046875,Fixation,POINT (0.6875145733356476 0.208691380918026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992909771,20507299806,1,1,"(0.6922667026519775, 0.21425192058086395)","(0.6890946626663208, 0.1884261965751648)",1,1,2.647705078125,2.6674957275390625,Fixation,POINT (0.6906806826591492 0.2013390585780144),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992918105,20507308140,1,1,"(0.6886872053146362, 0.22076305747032166)","(0.6848904490470886, 0.20505645871162415)",1,1,2.6580352783203125,2.6685791015625,Fixation,POINT (0.6867888271808624 0.2129097580909729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992926438,20507316473,1,1,"(0.6897873282432556, 0.17872151732444763)","(0.6778047680854797, 0.2114013284444809)",1,1,2.6608123779296875,2.682891845703125,Fixation,POINT (0.6837960481643677 0.1950614228844643),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992934772,20507324807,1,1,"(0.686177670955658, 0.1801539659500122)","(0.6805922985076904, 0.21734927594661713)",1,1,2.655502319335937,2.67333984375,Fixation,POINT (0.6833849847316742 0.1987516209483147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992943105,20507333140,1,1,"(0.6865332126617432, 0.18845951557159424)","(0.6850710511207581, 0.22541117668151855)",1,1,2.66180419921875,2.6723175048828125,Fixation,POINT (0.6858021318912506 0.2069353461265564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992951438,20507341473,1,1,"(0.6899245977401733, 0.19232270121574402)","(0.68772953748703, 0.20677891373634338)",1,1,2.652572631835937,2.6681365966796875,Fixation,POINT (0.6888270676136017 0.1995508074760437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992959771,20507349806,1,1,"(0.6894347667694092, 0.1843138337135315)","(0.6869555115699768, 0.2093537598848343)",1,1,2.652435302734375,2.674713134765625,Fixation,POINT (0.688195139169693 0.1968337967991829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992968105,20507358140,1,1,"(0.6808432340621948, 0.1850111186504364)","(0.677109956741333, 0.2080850452184677)",1,1,2.6650543212890625,2.647705078125,Fixation,POINT (0.6789765954017639 0.1965480819344521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992976438,20507366473,1,1,"(0.6884797811508179, 0.19690345227718353)","(0.6778097748756409, 0.20911888778209686)",1,1,2.66998291015625,2.680755615234375,Fixation,POINT (0.6831447780132294 0.2030111700296402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992984772,20507374807,1,1,"(0.6893547177314758, 0.19273994863033295)","(0.6731382608413696, 0.2109779268503189)",1,1,2.66357421875,2.656234741210937,Fixation,POINT (0.6812464892864227 0.2018589377403259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211992993105,20507383140,1,1,"(0.6950973272323608, 0.18866905570030212)","(0.6785863041877747, 0.21571671962738037)",1,1,2.65411376953125,2.662841796875,Fixation,POINT (0.6868418157100677 0.2021928876638412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,invalidateSession,18354735,1211993001438,20507391473,1,1,"(0.6889990568161011, 0.17798517644405365)","(0.6798421144485474, 0.20706893503665924)",1,1,2.6580352783203125,2.650604248046875,Fixation,POINT (0.6844205856323242 0.1925270557403564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
