,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,close.0,Tabpanel.0,tempPanel.0,=.0,nan.0,View.0,tempView.0,=.1,nan.1,List.0,?.0,>.0,list.0,Enumeration.0,Tabbox.0,>.1,tabs.0,=.2,primaryTabMap.0,keys.0,while.0,tabs.1,hasMoreElements.0,list.1,=.3,tabs.2,nextElement.0,getTabpanels.0,getChildren.0,Iterator.0,?.1,>.2,itr.0,=.4,list.2,iterator.0,while.1,itr.1,hasNext.0,tempPanel.1,=.5,Tabpanel.1,itr.2,next.0,tempView.1,=.6,View.1,tempPanel.2,getChildren.1,get.0,0.0,tempView.2,deregisterView.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,close,34413807,1208413013803,16927416608,1,1,"(0.7383317351341248, 0.21091397106647491)","(0.7275447249412537, 0.2453516572713852)",1,1,2.630950927734375,2.5854949951171875,Fixation,POINT (0.7329382300376892 0.22813281416893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413022136,16927424941,1,1,"(0.7364372611045837, 0.21261809766292572)","(0.7267656922340393, 0.2347354292869568)",1,1,2.628173828125,2.589462280273437,Fixation,POINT (0.7316014766693115 0.2236767634749412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413030469,16927433274,1,1,"(0.7369234561920166, 0.22184641659259796)","(0.7299705743789673, 0.228219136595726)",1,1,2.6391143798828125,2.6000213623046875,Fixation,POINT (0.7334470152854919 0.225032776594162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413038802,16927441608,1,1,"(0.730431318283081, 0.21799124777317047)","(0.7227978110313416, 0.24019314348697662)",1,1,2.6401824951171875,2.5885162353515625,Fixation,POINT (0.7266145646572113 0.2290921956300736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413047136,16927449942,1,1,"(0.7335438132286072, 0.21689623594284058)","(0.7301434874534607, 0.2427961528301239)",1,1,2.6389312744140625,2.584197998046875,Fixation,POINT (0.7318436503410339 0.2298461943864822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413055469,16927458275,1,1,"(0.7337886691093445, 0.2207149863243103)","(0.7318005561828613, 0.2294972836971283)",1,1,2.6632080078125,2.5880584716796875,Fixation,POINT (0.7327946126461029 0.2251061350107193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413063808,16927466614,1,1,"(0.7314425110816956, 0.21637751162052155)","(0.7293949723243713, 0.23061877489089966)",1,1,2.63702392578125,2.5891571044921875,Fixation,POINT (0.7304187417030334 0.2234981432557106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413072142,16927474948,1,1,"(0.7305847406387329, 0.22846251726150513)","(0.7248279452323914, 0.2391398847103119)",1,1,2.623199462890625,2.579010009765625,Fixation,POINT (0.7277063429355621 0.2338012009859085),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413080474,16927483281,1,1,"(0.7307624220848083, 0.22753457725048065)","(0.7241540551185608, 0.23545247316360474)",1,1,2.6448516845703125,2.5535888671875,Fixation,POINT (0.7274582386016846 0.2314935252070427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413088808,16927491615,1,1,"(0.7194552421569824, 0.23640696704387665)","(0.7167080640792847, 0.23513314127922058)",1,1,2.6231231689453125,2.5811309814453125,Fixation,POINT (0.7180816531181335 0.2357700541615486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413747151,16928149972,1,1,"(0.8089553713798523, 0.4653927981853485)","(0.8086602091789246, 0.5134339332580566)",1,1,2.726776123046875,2.5591583251953125,,POINT (0.8088077902793884 0.4894133657217026),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413755484,16928158305,1,1,"(0.808322012424469, 0.4759480953216553)","(0.8126841187477112, 0.510251522064209)",1,1,2.71722412109375,2.563201904296875,Fixation,POINT (0.8105030655860901 0.4930998086929321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413763818,16928166639,1,1,"(0.8087313175201416, 0.4749754071235657)","(0.8113871812820435, 0.4955914616584778)",1,1,2.711944580078125,2.557830810546875,Fixation,POINT (0.8100592494010925 0.4852834343910217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413772153,16928174974,1,1,"(0.8119110465049744, 0.4701986312866211)","(0.8096860647201538, 0.49967873096466064)",1,1,2.7172393798828125,2.56689453125,Fixation,POINT (0.8107985556125641 0.4849386811256409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413780485,16928183307,1,1,"(0.8113691806793213, 0.4717467725276947)","(0.8037585616111755, 0.5099071860313416)",1,1,2.72265625,2.5688934326171875,Fixation,POINT (0.8075638711452484 0.4908269792795181),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413788819,16928191641,1,1,"(0.8096151351928711, 0.480528324842453)","(0.8081328272819519, 0.508452296257019)",1,1,2.719879150390625,2.5636749267578125,Fixation,POINT (0.8088739812374115 0.494490310549736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413797152,16928199974,1,1,"(0.8099774718284607, 0.46922531723976135)","(0.8090689182281494, 0.5037195682525635)",1,1,2.714111328125,2.559432983398437,Fixation,POINT (0.809523195028305 0.4864724427461624),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413805486,16928208308,1,1,"(0.8155359625816345, 0.4690500497817993)","(0.809975802898407, 0.5031700730323792)",1,1,2.711334228515625,2.555908203125,Fixation,POINT (0.8127558827400208 0.4861100614070892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413813819,16928216641,1,1,"(0.8115131258964539, 0.47985216975212097)","(0.8139442205429077, 0.5054474472999573)",1,1,2.7324371337890625,2.5458526611328125,Fixation,POINT (0.8127286732196808 0.4926498085260391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413822151,16928224974,1,1,"(0.8086278438568115, 0.4840583801269531)","(0.8062347173690796, 0.5065815448760986)",1,1,2.7164306640625,2.5470733642578125,Fixation,POINT (0.8074312806129456 0.4953199625015259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413830485,16928233308,1,1,"(0.8088244795799255, 0.47184816002845764)","(0.8101269006729126, 0.5029789805412292)",1,1,2.7222900390625,2.552963256835937,Fixation,POINT (0.8094756901264191 0.4874135702848434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413838818,16928241641,1,1,"(0.816556990146637, 0.4654528796672821)","(0.805016815662384, 0.5062912702560425)",1,1,2.693710327148437,2.561279296875,Fixation,POINT (0.8107869029045105 0.4858720749616623),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
0,136,close,34413807,1208413880491,16928283315,1,1,"(0.6944289207458496, 0.6385447382926941)","(0.7078141570091248, 0.6657785773277283)",1,1,2.58172607421875,2.5055389404296875,Fixation,POINT (0.7011215388774872 0.6521616578102112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413888824,16928291648,1,1,"(0.6894771456718445, 0.6308121085166931)","(0.7046074867248535, 0.6520008444786072)",1,1,2.58905029296875,2.47430419921875,Fixation,POINT (0.697042316198349 0.6414064764976501),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208413897157,16928299981,1,1,"(0.6818667650222778, 0.6388883590698242)","(0.6911321878433228, 0.6562426686286926)",1,1,2.5951385498046875,2.50421142578125,Fixation,POINT (0.6864994764328003 0.6475655138492584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208413905491,16928308315,1,1,"(0.6941049695014954, 0.6383123993873596)","(0.7067080140113831, 0.6673669219017029)",1,1,2.61602783203125,2.49017333984375,Fixation,POINT (0.7004064917564392 0.6528396606445312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413913824,16928316648,1,1,"(0.6915248036384583, 0.6464659571647644)","(0.6976174116134644, 0.6638358235359192)",1,1,2.604766845703125,2.4990386962890625,Fixation,POINT (0.6945711076259613 0.6551508903503418),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413922157,16928324981,1,1,"(0.6883349418640137, 0.649021565914154)","(0.703075110912323, 0.6523991227149963)",1,1,2.5926513671875,2.5070953369140625,Fixation,POINT (0.6957050263881683 0.6507103443145752),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413930490,16928333315,1,1,"(0.6918295621871948, 0.6377318501472473)","(0.7005801200866699, 0.6570414304733276)",1,1,2.574935913085937,2.5029296875,Fixation,POINT (0.6962048411369324 0.6473866403102875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208413938823,16928341648,1,1,"(0.6907197833061218, 0.6431756019592285)","(0.6958394050598145, 0.6680487394332886)",1,1,2.5914459228515625,2.49615478515625,Fixation,POINT (0.6932795941829681 0.6556121706962585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413947156,16928349981,1,1,"(0.6910894513130188, 0.6417024731636047)","(0.703475832939148, 0.6596936583518982)",1,1,2.5631103515625,2.493682861328125,Fixation,POINT (0.6972826421260834 0.6506980657577515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413955490,16928358315,1,1,"(0.689976692199707, 0.6391661763191223)","(0.7001832723617554, 0.6541747450828552)",1,1,2.594879150390625,2.486663818359375,Fixation,POINT (0.6950799822807312 0.6466704607009888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208413963823,16928366648,1,1,"(0.6933740377426147, 0.6352474093437195)","(0.6926709413528442, 0.6575002074241638)",1,1,2.596099853515625,2.5057830810546875,Fixation,POINT (0.6930224895477295 0.6463738083839417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208413972155,16928374981,1,1,"(0.687369704246521, 0.639319121837616)","(0.7034378051757812, 0.6671348214149475)",1,1,2.58782958984375,2.4956207275390625,Fixation,POINT (0.6954037547111511 0.6532269716262817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413980493,16928383319,1,1,"(0.687463104724884, 0.6414574384689331)","(0.7027071714401245, 0.6581054329872131)",1,1,2.616806030273437,2.4928741455078125,Fixation,POINT (0.6950851380825043 0.6497814357280731),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208413988826,16928391652,1,1,"(0.6950056552886963, 0.6293565630912781)","(0.69541996717453, 0.6647197008132935)",1,1,2.5780181884765625,2.4910430908203125,Fixation,POINT (0.6952128112316132 0.6470381319522858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208413997159,16928399985,1,1,"(0.6901589035987854, 0.6422808170318604)","(0.6963227391242981, 0.649734616279602)",1,1,2.6074676513671875,2.5100250244140625,Fixation,POINT (0.6932408213615417 0.6460077166557312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208414005493,16928408319,1,1,"(0.6913091540336609, 0.6382566690444946)","(0.6991259455680847, 0.6553874015808105)",1,1,2.5777130126953125,2.49468994140625,Fixation,POINT (0.6952175498008728 0.6468220353126526),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208414013825,16928416652,1,1,"(0.6900796890258789, 0.6470144391059875)","(0.6992778778076172, 0.659949004650116)",1,1,2.5749664306640625,2.5337677001953125,Fixation,POINT (0.694678783416748 0.6534817218780518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208414022158,16928424985,1,1,"(0.6833535432815552, 0.6422142386436462)","(0.7034931182861328, 0.6570108532905579)",1,1,2.574127197265625,2.5221405029296875,Fixation,POINT (0.693423330783844 0.649612545967102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208414030492,16928433319,1,1,"(0.6879136562347412, 0.6388426423072815)","(0.7035886645317078, 0.6561038494110107)",1,1,2.571517944335937,2.5133514404296875,Fixation,POINT (0.6957511603832245 0.6474732458591461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208414038825,16928441652,1,1,"(0.6903925538063049, 0.6362378597259521)","(0.7039873600006104, 0.6539403200149536)",1,1,2.559112548828125,2.521240234375,Fixation,POINT (0.6971899569034576 0.6450890898704529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208414047158,16928449985,1,1,"(0.6904645562171936, 0.6346129179000854)","(0.7045822739601135, 0.6620656251907349)",1,1,2.572662353515625,2.5059814453125,Fixation,POINT (0.6975234150886536 0.6483392715454102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208414055491,16928458319,1,1,"(0.6915123462677002, 0.6415767669677734)","(0.7027411460876465, 0.6461317539215088)",1,1,2.6016082763671875,2.5072174072265625,Fixation,POINT (0.6971267461776733 0.6438542604446411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208414063824,16928466652,1,1,"(0.6917442679405212, 0.637779712677002)","(0.7059960961341858, 0.6538676023483276)",1,1,2.577880859375,2.523956298828125,Fixation,POINT (0.6988701820373535 0.6458236575126648),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,close,34413807,1208414072157,16928474985,1,1,"(0.6929340362548828, 0.634858250617981)","(0.6997020244598389, 0.6636975407600403)",1,1,2.572601318359375,2.525360107421875,Fixation,POINT (0.6963180303573608 0.6492778956890106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208414080491,16928483319,1,1,"(0.7014923095703125, 0.6448882222175598)","(0.7064042687416077, 0.6603406071662903)",1,1,2.5721435546875,2.520294189453125,Fixation,POINT (0.7039482891559601 0.652614414691925),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,close,34413807,1208414105490,16928508319,1,1,"(0.752765953540802, 0.6641266345977783)","(0.7509614825248718, 0.6866742372512817)",1,1,2.6282501220703125,2.5311279296875,Fixation,POINT (0.7518637180328369 0.67540043592453),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414113824,16928516653,1,1,"(0.7455793619155884, 0.662443220615387)","(0.7455616593360901, 0.6869916319847107)",1,1,2.6230010986328125,2.541595458984375,Fixation,POINT (0.7455705106258392 0.6747174263000488),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414122157,16928524986,1,1,"(0.7439048290252686, 0.6714367866516113)","(0.7542798519134521, 0.6812009811401367)",1,1,2.625106811523437,2.543548583984375,Fixation,POINT (0.7490923404693604 0.676318883895874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414130490,16928533319,1,1,"(0.7503076195716858, 0.6678739786148071)","(0.7532818913459778, 0.6852384805679321)",1,1,2.636215209960937,2.5160369873046875,Fixation,POINT (0.7517947554588318 0.6765562295913696),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414138823,16928541653,1,1,"(0.7520244717597961, 0.6709767580032349)","(0.7479112148284912, 0.6774187684059143)",1,1,2.6346435546875,2.5440826416015625,Fixation,POINT (0.7499678432941437 0.6741977632045746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414147156,16928549986,1,1,"(0.7457043528556824, 0.6671164035797119)","(0.7502506971359253, 0.6806566715240479)",1,1,2.61297607421875,2.5456085205078125,Fixation,POINT (0.7479775249958038 0.6738865375518799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414155490,16928558320,1,1,"(0.7545315623283386, 0.6605980396270752)","(0.7530984282493591, 0.6831448674201965)",1,1,2.61590576171875,2.518341064453125,Fixation,POINT (0.7538149952888489 0.6718714535236359),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414163823,16928566653,1,1,"(0.7522053718566895, 0.6663866639137268)","(0.7520265579223633, 0.6825532913208008)",1,1,2.617218017578125,2.53265380859375,Fixation,POINT (0.7521159648895264 0.6744699776172638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414172156,16928574986,1,1,"(0.7483778595924377, 0.6694084405899048)","(0.7519868612289429, 0.6883094906806946)",1,1,2.618408203125,2.5406646728515625,Fixation,POINT (0.7501823604106903 0.6788589656352997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414180490,16928583320,1,1,"(0.7526450157165527, 0.6769198179244995)","(0.7522379755973816, 0.6857239007949829)",1,1,2.6295166015625,2.5453643798828125,Fixation,POINT (0.7524414956569672 0.6813218593597412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414188823,16928591653,1,1,"(0.7473244667053223, 0.6685402393341064)","(0.7499846816062927, 0.6870405673980713)",1,1,2.616668701171875,2.530242919921875,Fixation,POINT (0.7486545741558075 0.6777904033660889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414197155,16928599986,1,1,"(0.7476112246513367, 0.6766371726989746)","(0.7565054893493652, 0.6910692453384399)",1,1,2.62164306640625,2.5367889404296875,Fixation,POINT (0.752058357000351 0.6838532090187073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414205489,16928608320,1,1,"(0.7524842619895935, 0.66391921043396)","(0.7487820982933044, 0.6849349737167358)",1,1,2.62017822265625,2.5229949951171875,Fixation,POINT (0.750633180141449 0.6744270920753479),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414213822,16928616653,1,1,"(0.7481746077537537, 0.6664637923240662)","(0.7513508796691895, 0.693469226360321)",1,1,2.6278076171875,2.539794921875,Fixation,POINT (0.7497627437114716 0.6799665093421936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414222155,16928624986,1,1,"(0.7501581907272339, 0.6641829609870911)","(0.7522897720336914, 0.6829993724822998)",1,1,2.63275146484375,2.5254364013671875,Fixation,POINT (0.7512239813804626 0.6735911667346954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414230488,16928633319,1,1,"(0.7520852088928223, 0.6704950332641602)","(0.748897135257721, 0.6810823082923889)",1,1,2.632919311523437,2.531707763671875,Fixation,POINT (0.7504911720752716 0.6757886707782745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414238826,16928641658,1,1,"(0.7471186518669128, 0.6648039221763611)","(0.7499698996543884, 0.6853468418121338)",1,1,2.627197265625,2.55841064453125,Fixation,POINT (0.7485442757606506 0.6750753819942474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414247159,16928649991,1,1,"(0.7542932033538818, 0.6692729592323303)","(0.7511016130447388, 0.6824427247047424)",1,1,2.618148803710937,2.556488037109375,Fixation,POINT (0.7526974081993103 0.6758578419685364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414255492,16928658324,1,1,"(0.7546836137771606, 0.6673012971878052)","(0.7499955296516418, 0.6888835430145264)",1,1,2.633544921875,2.5370330810546875,Fixation,POINT (0.7523395717144012 0.6780924201011658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414263826,16928666658,1,1,"(0.7495965361595154, 0.6663544178009033)","(0.753005862236023, 0.6847317814826965)",1,1,2.6154327392578125,2.5170135498046875,Fixation,POINT (0.7513011991977692 0.6755430996417999),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414280491,16928683324,1,1,"(0.7856329083442688, 0.6801086068153381)","(0.7972092628479004, 0.6844303607940674)",1,1,2.6638946533203125,2.538818359375,Fixation,POINT (0.7914210855960846 0.6822694838047028),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414288825,16928691658,1,1,"(0.7901344895362854, 0.6729806065559387)","(0.7999998331069946, 0.6839151978492737)",1,1,2.642440795898437,2.5447235107421875,Fixation,POINT (0.79506716132164 0.6784479022026062),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414297158,16928699991,1,1,"(0.7875295281410217, 0.6766122579574585)","(0.7919144630432129, 0.6863866448402405)",1,1,2.632598876953125,2.5405731201171875,Fixation,POINT (0.7897219955921173 0.6814994513988495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414305491,16928708324,1,1,"(0.7858253717422485, 0.6792572736740112)","(0.7903038263320923, 0.677689254283905)",1,1,2.6464080810546875,2.554290771484375,Fixation,POINT (0.7880645990371704 0.6784732639789581),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414313825,16928716658,1,1,"(0.7909620404243469, 0.675399124622345)","(0.7879050970077515, 0.6700581312179565)",1,1,2.651885986328125,2.558441162109375,Fixation,POINT (0.7894335687160492 0.6727286279201508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414322157,16928724991,1,1,"(0.7877627611160278, 0.6732754707336426)","(0.7982390522956848, 0.6788467168807983)",1,1,2.6455230712890625,2.5366668701171875,Fixation,POINT (0.7930009067058563 0.6760610938072205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414330490,16928733324,1,1,"(0.7911853790283203, 0.6807092428207397)","(0.8015058040618896, 0.6760332584381104)",1,1,2.6376953125,2.53662109375,Fixation,POINT (0.796345591545105 0.678371250629425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414338824,16928741658,1,1,"(0.7850956320762634, 0.6782844066619873)","(0.7993971109390259, 0.683638870716095)",1,1,2.646148681640625,2.5335845947265625,Fixation,POINT (0.7922463715076447 0.6809616386890411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,close,34413807,1208414347157,16928749991,1,1,"(0.7813436388969421, 0.6738395690917969)","(0.7989182472229004, 0.6881195902824402)",1,1,2.6362762451171875,2.5644989013671875,Fixation,POINT (0.7901309430599213 0.6809795796871185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
