,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,clearFieldersFromField.0,// clear all fielders from field.200,for.0,int.0,i.0,=.0,0.0,i.1,<.0,boardXDimension.0,i.2,for.1,int.1,j.0,=.1,0.1,j.1,<.1,boardYDimension.0,j.2,for.2,int.2,a.0,=.2,0.2,a.1,<.2,boardZDimension.0,a.2,cricketFieldPositions.0,i.3,j.3,a.3,=.3,0.3,code,participant_summary
0,136,clearFieldersFromField,45147874,1212251544896,20765933887,1,1,"(0.07839643955230713, 0.1994156390428543)","(0.08827976137399673, 0.16344642639160156)",1,1,2.687240600585937,2.4927978515625,Fixation,POINT (0.0833381004631519 0.1814310327172279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251553229,20765942220,1,1,"(0.0732060968875885, 0.20008668303489685)","(0.08560211956501007, 0.1612849235534668)",1,1,2.6990203857421875,2.5030517578125,Fixation,POINT (0.0794041082262993 0.1806858032941818),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251561564,20765950554,1,1,"(0.0737977847456932, 0.19231846928596497)","(0.08563264459371567, 0.1591990888118744)",1,1,2.6823883056640625,2.519927978515625,Fixation,POINT (0.0797152146697044 0.1757587790489197),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251569897,20765958887,1,1,"(0.0714196041226387, 0.18957684934139252)","(0.09037972241640091, 0.15947218239307404)",1,1,2.699691772460937,2.5102081298828125,Fixation,POINT (0.0808996632695198 0.1745245158672333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251578230,20765967220,1,1,"(0.07724133878946304, 0.18443801999092102)","(0.09191704541444778, 0.15834976732730865)",1,1,2.68841552734375,2.5167999267578125,Fixation,POINT (0.0845791921019554 0.1713938936591148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251586563,20765975553,1,1,"(0.08315795660018921, 0.18906882405281067)","(0.08937303721904755, 0.17468038201332092)",1,1,2.6972198486328125,2.4878692626953125,Fixation,POINT (0.0862654969096184 0.1818746030330658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251594897,20765983887,1,1,"(0.07319248467683792, 0.18712933361530304)","(0.0789303109049797, 0.16124562919139862)",1,1,2.714111328125,2.512298583984375,Fixation,POINT (0.0760613977909088 0.1741874814033508),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251603230,20765992220,1,1,"(0.07594181597232819, 0.18556030094623566)","(0.08770043402910233, 0.15623730421066284)",1,1,2.71771240234375,2.5146636962890625,Fixation,POINT (0.0818211250007153 0.1708988025784492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251611564,20766000554,1,1,"(0.0777173563838005, 0.1954561322927475)","(0.08834781497716904, 0.17156729102134705)",1,1,2.716781616210937,2.4932098388671875,Fixation,POINT (0.0830325856804848 0.1835117116570473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251619897,20766008887,1,1,"(0.0773831233382225, 0.19383001327514648)","(0.08362513035535812, 0.16071243584156036)",1,1,2.722137451171875,2.5082244873046875,Fixation,POINT (0.0805041268467903 0.1772712245583534),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251628230,20766017220,1,1,"(0.07348310202360153, 0.18942902982234955)","(0.08619312196969986, 0.16366006433963776)",1,1,2.71636962890625,2.5287628173828125,Fixation,POINT (0.0798381119966507 0.1765445470809936),,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251636563,20766025553,1,1,"(0.07448511570692062, 0.19227023422718048)","(0.09144356846809387, 0.17179152369499207)",1,1,2.73675537109375,2.5107574462890625,Fixation,POINT (0.0829643420875072 0.1820308789610863),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251644897,20766033887,1,1,"(0.09045331180095673, 0.18949030339717865)","(0.09060677886009216, 0.15767274796962738)",1,1,2.721923828125,2.527374267578125,Fixation,POINT (0.0905300453305244 0.173581525683403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251669904,20766058894,1,1,"(0.15311561524868011, 0.2060454934835434)","(0.15794971585273743, 0.1565028876066208)",1,1,2.7694854736328125,2.583160400390625,Fixation,POINT (0.1555326655507088 0.1812741905450821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251678237,20766067227,1,1,"(0.15777073800563812, 0.18722382187843323)","(0.16046403348445892, 0.16052547097206116)",1,1,2.74298095703125,2.560699462890625,Fixation,POINT (0.1591173857450485 0.1738746464252472),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251686571,20766075561,1,1,"(0.15515054762363434, 0.19819122552871704)","(0.1698482483625412, 0.1735563576221466)",1,1,2.73199462890625,2.55743408203125,Fixation,POINT (0.1624993979930878 0.1858737915754318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251694904,20766083894,1,1,"(0.1497330367565155, 0.19873757660388947)","(0.16077162325382233, 0.17239777743816376)",1,1,2.723373413085937,2.555526733398437,Fixation,POINT (0.1552523300051689 0.1855676770210266),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251703237,20766092227,1,1,"(0.1517195999622345, 0.22069571912288666)","(0.15663397312164307, 0.17998607456684113)",1,1,2.734848022460937,2.544219970703125,Fixation,POINT (0.1541767865419388 0.2003408968448639),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251711571,20766100561,1,1,"(0.16212646663188934, 0.20942364633083344)","(0.16610270738601685, 0.16385936737060547)",1,1,2.76507568359375,2.557830810546875,Fixation,POINT (0.1641145870089531 0.1866415068507194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251719904,20766108894,1,1,"(0.1611531525850296, 0.19394327700138092)","(0.16871774196624756, 0.16777655482292175)",1,1,2.74951171875,2.5632476806640625,Fixation,POINT (0.1649354472756386 0.1808599159121513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251728237,20766117227,1,1,"(0.16087663173675537, 0.20615540444850922)","(0.1656334549188614, 0.17270945012569427)",1,1,2.7470245361328125,2.5723419189453125,Fixation,POINT (0.1632550433278084 0.1894324272871018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251736571,20766125561,1,1,"(0.15759260952472687, 0.20201174914836884)","(0.15832969546318054, 0.17205967009067535)",1,1,2.7533416748046875,2.5741729736328125,Fixation,POINT (0.1579611524939537 0.1870357096195221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251744904,20766133894,1,1,"(0.15530340373516083, 0.20464080572128296)","(0.15755100548267365, 0.16715195775032043)",1,1,2.774078369140625,2.5816802978515625,Fixation,POINT (0.1564272046089172 0.1858963817358017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251753238,20766142227,1,1,"(0.15378184616565704, 0.1993722915649414)","(0.16215868294239044, 0.1712009161710739)",1,1,2.7620086669921875,2.5719146728515625,Fixation,POINT (0.1579702645540237 0.1852866038680077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251761571,20766150560,1,1,"(0.15468750894069672, 0.20326685905456543)","(0.15985579788684845, 0.18465369939804077)",1,1,2.7566375732421875,2.5477447509765625,Fixation,POINT (0.1572716534137726 0.1939602792263031),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251769905,20766158894,1,1,"(0.15657977759838104, 0.19700759649276733)","(0.16600798070430756, 0.15593321621418)",1,1,2.75604248046875,2.5695037841796875,Fixation,POINT (0.1612938791513443 0.1764704063534737),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251778238,20766167227,1,1,"(0.15752385556697845, 0.201620951294899)","(0.16424870491027832, 0.18372273445129395)",1,1,2.7696533203125,2.58721923828125,Fixation,POINT (0.1608862802386284 0.1926718428730965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251786574,20766175563,1,1,"(0.15787222981452942, 0.20207205414772034)","(0.16837206482887268, 0.16109171509742737)",1,1,2.7631988525390625,2.570175170898437,Fixation,POINT (0.163122147321701 0.1815818846225738),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251794908,20766183897,1,1,"(0.15558263659477234, 0.20291826128959656)","(0.167737677693367, 0.1780591458082199)",1,1,2.759613037109375,2.5695343017578125,Fixation,POINT (0.1616601571440697 0.1904887035489082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251803241,20766192230,1,1,"(0.15723825991153717, 0.20262087881565094)","(0.16965584456920624, 0.16570191085338593)",1,1,2.7504119873046875,2.5737762451171875,Fixation,POINT (0.1634470522403717 0.1841613948345184),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251811574,20766200563,1,1,"(0.1568436473608017, 0.20613312721252441)","(0.169559046626091, 0.1806129515171051)",1,1,2.7489776611328125,2.56976318359375,Fixation,POINT (0.1632013469934464 0.1933730393648148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251819908,20766208897,1,1,"(0.15339726209640503, 0.19823813438415527)","(0.16654066741466522, 0.17661133408546448)",1,1,2.7608184814453125,2.5882720947265625,Fixation,POINT (0.1599689647555351 0.1874247342348099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251828241,20766217230,1,1,"(0.1544853001832962, 0.20042133331298828)","(0.16431955993175507, 0.1731991022825241)",1,1,2.7545318603515625,2.582489013671875,Fixation,POINT (0.1594024300575256 0.1868102177977562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251836574,20766225563,1,1,"(0.1533409208059311, 0.21037323772907257)","(0.16045770049095154, 0.188168466091156)",1,1,2.788421630859375,2.5547637939453125,Fixation,POINT (0.1568993106484413 0.1992708519101143),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251844908,20766233897,1,1,"(0.1526351273059845, 0.20422905683517456)","(0.16890659928321838, 0.1823565661907196)",1,1,2.756698608398437,2.56414794921875,Fixation,POINT (0.1607708632946014 0.1932928115129471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251853241,20766242230,1,1,"(0.16014422476291656, 0.21118637919425964)","(0.1673206388950348, 0.17067678272724152)",1,1,2.7801666259765625,2.561920166015625,Fixation,POINT (0.1637324318289757 0.1909315809607506),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251861574,20766250563,1,1,"(0.15292228758335114, 0.22215285897254944)","(0.15725038945674896, 0.16400161385536194)",1,1,2.7820587158203125,2.5726776123046875,Fixation,POINT (0.15508633852005 0.1930772364139557),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251869908,20766258897,1,1,"(0.15785929560661316, 0.20720265805721283)","(0.1639506220817566, 0.16623461246490479)",1,1,2.7762908935546875,2.57122802734375,Fixation,POINT (0.1609049588441849 0.1867186352610588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251878241,20766267230,1,1,"(0.1570950299501419, 0.2082536369562149)","(0.16712675988674164, 0.17125196754932404)",1,1,2.761199951171875,2.561859130859375,Fixation,POINT (0.1621108949184418 0.1897528022527695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251886576,20766275565,1,1,"(0.15625745058059692, 0.23527148365974426)","(0.16430379450321198, 0.16467605531215668)",1,1,2.7826690673828125,2.56402587890625,Fixation,POINT (0.1602806225419044 0.1999737694859505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251894910,20766283899,1,1,"(0.1584877371788025, 0.19768178462982178)","(0.16281133890151978, 0.17426912486553192)",1,1,2.76556396484375,2.5722808837890625,Fixation,POINT (0.1606495380401611 0.1859754547476768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251903243,20766292232,1,1,"(0.16451005637645721, 0.20203964412212372)","(0.16658249497413635, 0.16950750350952148)",1,1,2.7501983642578125,2.5864410400390625,Fixation,POINT (0.1655462756752968 0.1857735738158226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251911576,20766300565,1,1,"(0.17521719634532928, 0.2161066234111786)","(0.18541312217712402, 0.16781136393547058)",1,1,2.752548217773437,2.5544586181640625,Fixation,POINT (0.1803151592612266 0.1919589936733246),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251936579,20766325568,1,1,"(0.19364143908023834, 0.21362058818340302)","(0.20024839043617249, 0.17172355949878693)",1,1,2.7669830322265625,2.5520477294921875,Fixation,POINT (0.1969449147582054 0.192672073841095),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251944914,20766333902,1,1,"(0.19631215929985046, 0.2399560809135437)","(0.19869765639305115, 0.19358772039413452)",1,1,2.783554077148437,2.57073974609375,Fixation,POINT (0.1975049078464508 0.2167719006538391),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251953247,20766342235,1,1,"(0.19824276864528656, 0.2156083881855011)","(0.21051807701587677, 0.19616837799549103)",1,1,2.7872772216796875,2.5633697509765625,Fixation,POINT (0.2043804228305817 0.2058883830904961),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251961580,20766350568,1,1,"(0.1887727677822113, 0.22175665199756622)","(0.20947065949440002, 0.18349331617355347)",1,1,2.783920288085937,2.5429840087890625,Fixation,POINT (0.1991217136383057 0.2026249840855598),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251969914,20766358902,1,1,"(0.19761309027671814, 0.2351764291524887)","(0.20329323410987854, 0.16772249341011047)",1,1,2.7916717529296875,2.5600128173828125,Fixation,POINT (0.2004531621932983 0.2014494612812996),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251978247,20766367235,1,1,"(0.19183047115802765, 0.22599735856056213)","(0.20675770938396454, 0.18384532630443573)",1,1,2.7549285888671875,2.54925537109375,Fixation,POINT (0.1992940902709961 0.2049213424324989),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251986580,20766375568,1,1,"(0.19479797780513763, 0.2089948207139969)","(0.20859453082084656, 0.1842995136976242)",1,1,2.7645416259765625,2.543197631835937,Fixation,POINT (0.2016962543129921 0.1966471672058106),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212251994915,20766383902,1,1,"(0.198827862739563, 0.21674631536006927)","(0.20560035109519958, 0.18294991552829742)",1,1,2.750518798828125,2.55322265625,Fixation,POINT (0.2022141069173813 0.1998481154441834),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252003248,20766392235,1,1,"(0.19718624651432037, 0.23936039209365845)","(0.2029203176498413, 0.17440113425254822)",1,1,2.767486572265625,2.559173583984375,Fixation,POINT (0.2000532820820808 0.2068807631731033),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252011581,20766400568,1,1,"(0.19255167245864868, 0.22554367780685425)","(0.20073144137859344, 0.17309971153736115)",1,1,2.7740020751953125,2.5450897216796875,Fixation,POINT (0.1966415569186211 0.1993216946721077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252019915,20766408902,1,1,"(0.19660954177379608, 0.2298646718263626)","(0.20827852189540863, 0.17151454091072083)",1,1,2.7684326171875,2.5438385009765625,Fixation,POINT (0.2024440318346024 0.2006896063685417),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252028248,20766417235,1,1,"(0.19195447862148285, 0.2224458009004593)","(0.2039402723312378, 0.1714685708284378)",1,1,2.7557525634765625,2.557525634765625,Fixation,POINT (0.1979473754763603 0.1969571858644486),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252036581,20766425568,1,1,"(0.19649910926818848, 0.22775430977344513)","(0.20018339157104492, 0.1727806031703949)",1,1,2.75189208984375,2.5448150634765625,Fixation,POINT (0.1983412504196167 0.20026745647192),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252044920,20766433907,1,1,"(0.19410867989063263, 0.22511526942253113)","(0.19790121912956238, 0.17281389236450195)",1,1,2.748275756835937,2.562118530273437,Fixation,POINT (0.1960049495100975 0.1989645808935165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252053253,20766442240,1,1,"(0.19536525011062622, 0.21814019978046417)","(0.20354406535625458, 0.17503003776073456)",1,1,2.7554931640625,2.5533447265625,Fixation,POINT (0.1994546577334404 0.1965851187705994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252061586,20766450573,1,1,"(0.19369499385356903, 0.2069096714258194)","(0.2056407332420349, 0.17545069754123688)",1,1,2.769515991210937,2.5469512939453125,Fixation,POINT (0.199667863547802 0.1911801844835281),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252069919,20766458906,1,1,"(0.18811815977096558, 0.24301481246948242)","(0.21031802892684937, 0.18310976028442383)",1,1,2.784332275390625,2.5328369140625,Fixation,POINT (0.1992180943489075 0.2130622863769531),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252078253,20766467240,1,1,"(0.197026789188385, 0.20953021943569183)","(0.20772600173950195, 0.18506425619125366)",1,1,2.7838897705078125,2.5411529541015625,Fixation,POINT (0.2023763954639435 0.1972972378134728),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252086586,20766475573,1,1,"(0.19413603842258453, 0.2335861474275589)","(0.2044314742088318, 0.1891642063856125)",1,1,2.7747344970703125,2.538330078125,Fixation,POINT (0.1992837563157082 0.2113751769065857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252094920,20766483907,1,1,"(0.1964256763458252, 0.21583719551563263)","(0.2031613290309906, 0.1753908395767212)",1,1,2.7575836181640625,2.542633056640625,Fixation,POINT (0.1997935026884079 0.1956140175461769),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252103253,20766492240,1,1,"(0.19555172324180603, 0.22727732360363007)","(0.20100244879722595, 0.17462904751300812)",1,1,2.757568359375,2.5495147705078125,Fixation,POINT (0.198277086019516 0.2009531855583191),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252111586,20766500573,1,1,"(0.1929820328950882, 0.21371589601039886)","(0.20265334844589233, 0.18873330950737)",1,1,2.7462921142578125,2.539581298828125,Fixation,POINT (0.1978176906704903 0.2012246027588844),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252119920,20766508907,1,1,"(0.19026431441307068, 0.23664626479148865)","(0.201623797416687, 0.19467003643512726)",1,1,2.779449462890625,2.5552978515625,Fixation,POINT (0.1959440559148788 0.215658150613308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252128253,20766517240,1,1,"(0.19061239063739777, 0.22285528481006622)","(0.20027297735214233, 0.17400522530078888)",1,1,2.7735137939453125,2.5647125244140625,Fixation,POINT (0.19544268399477 0.1984302550554276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252136586,20766525573,1,1,"(0.18883918225765228, 0.2281886786222458)","(0.20349226891994476, 0.1757463961839676)",1,1,2.764923095703125,2.5526580810546875,Fixation,POINT (0.1961657255887985 0.2019675374031067),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252144920,20766533907,1,1,"(0.19824782013893127, 0.22722339630126953)","(0.20897752046585083, 0.17597122490406036)",1,1,2.75494384765625,2.561126708984375,Fixation,POINT (0.203612670302391 0.201597310602665),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252153251,20766542238,1,1,"(0.19317495822906494, 0.21392351388931274)","(0.21052655577659607, 0.17066136002540588)",1,1,2.7638702392578125,2.55548095703125,Fixation,POINT (0.2018507570028305 0.1922924369573593),,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252161584,20766550571,1,1,"(0.1934317648410797, 0.25262972712516785)","(0.20057587325572968, 0.17732179164886475)",1,1,2.7818603515625,2.55426025390625,Fixation,POINT (0.1970038190484047 0.2149757593870163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,clearFieldersFromField,45147874,1212252169917,20766558904,1,1,"(0.19175125658512115, 0.22674857079982758)","(0.20979999005794525, 0.1820177137851715)",1,1,2.75921630859375,2.539764404296875,Fixation,POINT (0.2007756233215332 0.2043831422924995),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
