,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,testSetExample.0,System.0,out.0,println.0,"""testSetExample"".0",testString.0,=.0,"""<tag:foo>|n"".0",testString.1,+=.0,"""|t<tag:bar />"".100",testString.2,+=.1,"""</tag:foo>"".0",tag.1,setExample.0,testString.3,assertEquals.0,tag.2,getExample.0,testString.4,code,participant_summary
0,136,testSetExample,50891793,1212568057297,21082444994,1,1,"(0.7090345621109009, 0.1574680507183075)","(0.7032536864280701, 0.2086496204137802)",1,1,2.4694976806640625,2.4149169921875,Fixation,POINT (0.7061441242694855 0.1830588355660438),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568065630,21082453327,1,1,"(0.7066472768783569, 0.15868231654167175)","(0.7038834095001221, 0.2052648812532425)",1,1,2.4649658203125,2.400665283203125,Fixation,POINT (0.7052653431892395 0.1819735988974571),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568073968,21082461665,1,1,"(0.7112827301025391, 0.1652277261018753)","(0.7086634039878845, 0.20803439617156982)",1,1,2.4515533447265625,2.4170074462890625,Fixation,POINT (0.7099730670452118 0.1866310611367226),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568082301,21082469998,1,1,"(0.7102220058441162, 0.1656896322965622)","(0.7060499787330627, 0.21162649989128113)",1,1,2.4490509033203125,2.385711669921875,Fixation,POINT (0.7081359922885895 0.1886580660939217),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568090634,21082478331,1,1,"(0.7101946473121643, 0.15914900600910187)","(0.6985212564468384, 0.20737449824810028)",1,1,2.4501953125,2.4053955078125,Fixation,POINT (0.7043579518795013 0.1832617521286011),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568098968,21082486665,1,1,"(0.7113164663314819, 0.14786215126514435)","(0.6984471678733826, 0.20527233183383942)",1,1,2.4530029296875,2.399276733398437,Fixation,POINT (0.7048818171024323 0.1765672415494919),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568107301,21082494998,1,1,"(0.7129441499710083, 0.151530921459198)","(0.7090643644332886, 0.20430907607078552)",1,1,2.46478271484375,2.4215087890625,Fixation,POINT (0.7110042572021484 0.1779199987649918),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568115634,21082503331,1,1,"(0.7133241891860962, 0.17317235469818115)","(0.7071324586868286, 0.22284775972366333)",1,1,2.473419189453125,2.4016876220703125,Fixation,POINT (0.7102283239364624 0.1980100572109222),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568123968,21082511665,1,1,"(0.7088117003440857, 0.16592074930667877)","(0.6981902122497559, 0.20930063724517822)",1,1,2.475814819335937,2.4130401611328125,Fixation,POINT (0.7035009562969208 0.1876106932759285),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568132301,21082519998,1,1,"(0.7131444215774536, 0.1510140597820282)","(0.7097325921058655, 0.20310842990875244)",1,1,2.4403839111328125,2.42291259765625,Fixation,POINT (0.7114385068416595 0.1770612448453903),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568140634,21082528331,1,1,"(0.7121372222900391, 0.15967251360416412)","(0.7047669887542725, 0.20959095656871796)",1,1,2.4589996337890625,2.440704345703125,Fixation,POINT (0.7084521055221558 0.184631735086441),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568148968,21082536665,1,1,"(0.7100550532341003, 0.1593514084815979)","(0.7044991850852966, 0.20492523908615112)",1,1,2.45123291015625,2.4243927001953125,Fixation,POINT (0.7072771191596985 0.1821383237838745),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568157301,21082544998,1,1,"(0.7116326093673706, 0.1549312025308609)","(0.707731306552887, 0.20233522355556488)",1,1,2.443710327148437,2.449066162109375,Fixation,POINT (0.7096819579601288 0.1786332130432129),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568165634,21082553331,1,1,"(0.6949204206466675, 0.16112282872200012)","(0.7068887948989868, 0.19990606606006622)",1,1,2.45965576171875,2.4031219482421875,Fixation,POINT (0.7009046077728271 0.1805144473910332),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568248976,21082636672,1,1,"(0.071787990629673, 0.21007052063941956)","(0.10270368307828903, 0.21319341659545898)",1,1,2.400390625,2.458404541015625,Fixation,POINT (0.087245836853981 0.2116319686174393),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568257309,21082645005,1,1,"(0.06665436923503876, 0.20983439683914185)","(0.10774794965982437, 0.22464975714683533)",1,1,2.4210968017578125,2.496932983398437,Fixation,POINT (0.0872011594474316 0.2172420769929886),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568265642,21082653338,1,1,"(0.06504371017217636, 0.21958525478839874)","(0.100497767329216, 0.21573196351528168)",1,1,2.425155639648437,2.4827423095703125,Fixation,POINT (0.0827707387506962 0.2176586091518402),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568273976,21082661672,1,1,"(0.07402227073907852, 0.1964312344789505)","(0.09803463518619537, 0.2185775190591812)",1,1,2.4153289794921875,2.49053955078125,Fixation,POINT (0.086028452962637 0.2075043767690659),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568282309,21082670005,1,1,"(0.0773821771144867, 0.19931092858314514)","(0.09912852197885513, 0.2184341698884964)",1,1,2.4196319580078125,2.4763641357421875,Fixation,POINT (0.0882553495466709 0.2088725492358208),,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,testSetExample,50891793,1212568290642,21082678338,1,1,"(0.07555187493562698, 0.2226342260837555)","(0.09404640644788742, 0.22878055274486542)",1,1,2.3972320556640625,2.510986328125,Fixation,POINT (0.0847991406917572 0.2257073894143105),,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testSetExample,50891793,1212568298976,21082686672,1,1,"(0.0733606219291687, 0.22821976244449615)","(0.0884249284863472, 0.21758615970611572)",1,1,2.42474365234375,2.473007202148437,Fixation,POINT (0.080892775207758 0.2229029610753059),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568307309,21082695005,1,1,"(0.07398128509521484, 0.22565525770187378)","(0.0864330604672432, 0.22583892941474915)",1,1,2.41961669921875,2.496078491210937,Fixation,POINT (0.080207172781229 0.2257470935583115),,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testSetExample,50891793,1212568315642,21082703338,1,1,"(0.07111227512359619, 0.2347681075334549)","(0.09520119428634644, 0.21083161234855652)",1,1,2.4054107666015625,2.4927215576171875,Fixation,POINT (0.0831567347049713 0.2227998599410057),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568323976,21082711672,1,1,"(0.0737568810582161, 0.23255078494548798)","(0.09362167119979858, 0.22445805370807648)",1,1,2.430999755859375,2.489364624023437,Fixation,POINT (0.0836892761290073 0.2285044193267822),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568332313,21082720009,1,1,"(0.07385465502738953, 0.22106358408927917)","(0.08688356727361679, 0.22984273731708527)",1,1,2.42034912109375,2.490814208984375,Fixation,POINT (0.0803691111505032 0.2254531607031822),,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testSetExample,50891793,1212568340646,21082728342,1,1,"(0.07872974872589111, 0.22302517294883728)","(0.0921129435300827, 0.2238350659608841)",1,1,2.398681640625,2.4971923828125,Fixation,POINT (0.0854213461279869 0.2234301194548607),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568365646,21082753342,1,1,"(0.02632877230644226, 0.25212404131889343)","(0.053831156343221664, 0.2335982471704483)",1,1,2.4142608642578125,2.47137451171875,Fixation,POINT (0.040079964324832 0.2428611442446709),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568373979,21082761675,1,1,"(0.03859306871891022, 0.264497846364975)","(0.06627751141786575, 0.23139412701129913)",1,1,2.40411376953125,2.4838104248046875,Fixation,POINT (0.052435290068388 0.247945986688137),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568382313,21082770009,1,1,"(0.036751292645931244, 0.2580842673778534)","(0.0633871927857399, 0.2304365336894989)",1,1,2.42437744140625,2.50396728515625,Fixation,POINT (0.0500692427158356 0.2442604005336762),,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testSetExample,50891793,1212568390646,21082778342,1,1,"(0.03411706164479256, 0.2648789584636688)","(0.0551372729241848, 0.2344650775194168)",1,1,2.436752319335937,2.5062255859375,Fixation,POINT (0.0446271672844887 0.2496720179915428),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568398980,21082786676,1,1,"(0.04165284335613251, 0.2533658742904663)","(0.0533767007291317, 0.23582550883293152)",1,1,2.439208984375,2.506317138671875,Fixation,POINT (0.0475147720426321 0.2445956915616989),,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testSetExample,50891793,1212568407313,21082795009,1,1,"(0.044723398983478546, 0.24094602465629578)","(0.05067000165581703, 0.2482459992170334)",1,1,2.4328765869140625,2.483016967773437,Fixation,POINT (0.0476967003196478 0.2445960119366646),,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testSetExample,50891793,1212568415646,21082803342,1,1,"(0.04149620980024338, 0.24920107424259186)","(0.05534377694129944, 0.24376440048217773)",1,1,2.442352294921875,2.506988525390625,Fixation,POINT (0.0484199933707714 0.2464827373623848),,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testSetExample,50891793,1212568423979,21082811675,1,1,"(0.04104544222354889, 0.241900235414505)","(0.05990176275372505, 0.25004324316978455)",1,1,2.4279327392578125,2.50146484375,Fixation,POINT (0.050473602488637 0.2459717392921448),,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testSetExample,50891793,1212568432313,21082820009,1,1,"(0.041911981999874115, 0.2513352632522583)","(0.06360076367855072, 0.24101315438747406)",1,1,2.441162109375,2.490203857421875,Fixation,POINT (0.0527563728392124 0.2461742088198662),,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testSetExample,50891793,1212568440646,21082828342,1,1,"(0.03555315360426903, 0.2585025429725647)","(0.06351730972528458, 0.23608709871768951)",1,1,2.446029663085937,2.5123291015625,Fixation,POINT (0.0495352316647768 0.2472948208451271),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568448980,21082836676,1,1,"(0.03483526408672333, 0.2518259286880493)","(0.055042583495378494, 0.23323652148246765)",1,1,2.4326629638671875,2.507232666015625,Fixation,POINT (0.0449389237910509 0.2425312250852585),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568457315,21082845011,1,1,"(0.043914686888456345, 0.2662920355796814)","(0.049927353858947754, 0.25271400809288025)",1,1,2.430908203125,2.5078277587890625,Fixation,POINT (0.046921020373702 0.2595030218362808),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568465654,21082853350,1,1,"(0.03898854926228523, 0.2456449270248413)","(0.062326349318027496, 0.23897188901901245)",1,1,2.428680419921875,2.494613647460937,Fixation,POINT (0.0506574492901564 0.2423084080219269),,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testSetExample,50891793,1212568473988,21082861684,1,1,"(0.038491345942020416, 0.2531977891921997)","(0.06438612937927246, 0.24143798649311066)",1,1,2.442123413085937,2.5116424560546875,Fixation,POINT (0.0514387376606464 0.2473178878426552),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568482320,21082870015,1,1,"(0.0319729708135128, 0.25536417961120605)","(0.05708016827702522, 0.24037736654281616)",1,1,2.461029052734375,2.48577880859375,Fixation,POINT (0.044526569545269 0.2478707730770111),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568490653,21082878348,1,1,"(0.0461995005607605, 0.2630283534526825)","(0.05777023732662201, 0.22810740768909454)",1,1,2.4606170654296875,2.5021514892578125,Fixation,POINT (0.0519848689436913 0.2455678805708885),,,,,,,,,,,,,,1,,,,,,,,,,,
0,136,testSetExample,50891793,1212568498986,21082886681,1,1,"(0.03597915917634964, 0.2621452808380127)","(0.059330910444259644, 0.2422216832637787)",1,1,2.434173583984375,2.4835968017578125,Fixation,POINT (0.0476550348103046 0.2521834820508957),,,,,,,,,,,,,,,,,1,,,,,,,,
0,136,testSetExample,50891793,1212568507320,21082895015,1,1,"(0.03830038011074066, 0.2341502457857132)","(0.059363484382629395, 0.23284009099006653)",1,1,2.4383544921875,2.496307373046875,Fixation,POINT (0.048831932246685 0.2334951683878899),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568598990,21082986685,1,1,"(0.729547381401062, 0.16679836809635162)","(0.7511637806892395, 0.1694861203432083)",1,1,2.5724639892578125,2.4620513916015625,Fixation,POINT (0.7403555810451508 0.16814224421978),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568607324,21082995019,1,1,"(0.725397527217865, 0.15277673304080963)","(0.7418308854103088, 0.16225996613502502)",1,1,2.537506103515625,2.4803924560546875,Fixation,POINT (0.7336142063140869 0.1575183495879173),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568615657,21083003352,1,1,"(0.7269982099533081, 0.15176336467266083)","(0.7391372323036194, 0.17725075781345367)",1,1,2.573028564453125,2.507049560546875,Fixation,POINT (0.7330677211284637 0.1645070612430572),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568623990,21083011685,1,1,"(0.7355895638465881, 0.1546253114938736)","(0.7362844944000244, 0.19078785181045532)",1,1,2.5731658935546875,2.473907470703125,Fixation,POINT (0.7359370291233063 0.1727065816521645),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568632324,21083020019,1,1,"(0.7298485636711121, 0.17059165239334106)","(0.7294386029243469, 0.18022696673870087)",1,1,2.575347900390625,2.485260009765625,Fixation,POINT (0.7296435832977295 0.175409309566021),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568640657,21083028352,1,1,"(0.7258094549179077, 0.15779337286949158)","(0.7288051843643188, 0.16210290789604187)",1,1,2.537841796875,2.4665069580078125,Fixation,POINT (0.7273073196411133 0.1599481403827667),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568648988,21083036683,1,1,"(0.7219897508621216, 0.15909311175346375)","(0.727878212928772, 0.16141784191131592)",1,1,2.56365966796875,2.47686767578125,Fixation,POINT (0.7249339818954468 0.1602554768323898),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568657322,21083045017,1,1,"(0.7302544116973877, 0.14363037049770355)","(0.7249135971069336, 0.17021994292736053)",1,1,2.5390625,2.4816436767578125,Fixation,POINT (0.7275840044021606 0.156925156712532),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568665655,21083053350,1,1,"(0.7332859039306641, 0.15086859464645386)","(0.7336691617965698, 0.17859363555908203)",1,1,2.57928466796875,2.48486328125,Fixation,POINT (0.7334775328636169 0.1647311151027679),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568673988,21083061683,1,1,"(0.723611056804657, 0.1670999377965927)","(0.732671320438385, 0.15973897278308868)",1,1,2.535140991210937,2.46728515625,Fixation,POINT (0.728141188621521 0.1634194552898407),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568682322,21083070017,1,1,"(0.7253427505493164, 0.1544177383184433)","(0.7294878959655762, 0.1818086951971054)",1,1,2.55731201171875,2.4659423828125,Fixation,POINT (0.7274153232574463 0.1681132167577744),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568690655,21083078350,1,1,"(0.7288956046104431, 0.16326090693473816)","(0.735313892364502, 0.1706140637397766)",1,1,2.5244598388671875,2.4709625244140625,Fixation,POINT (0.7321047484874725 0.1669374853372574),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568698988,21083086683,1,1,"(0.7286558747291565, 0.16179397702217102)","(0.7288848757743835, 0.17181740701198578)",1,1,2.562164306640625,2.4732208251953125,Fixation,POINT (0.72877037525177 0.1668056920170784),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568707322,21083095017,1,1,"(0.7249867916107178, 0.15276607871055603)","(0.7324876189231873, 0.15643271803855896)",1,1,2.525131225585937,2.481597900390625,Fixation,POINT (0.7287372052669525 0.1545993983745575),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568715655,21083103350,1,1,"(0.7259708046913147, 0.1578456610441208)","(0.7355247139930725, 0.18062059581279755)",1,1,2.5412139892578125,2.478118896484375,Fixation,POINT (0.7307477593421936 0.1692331284284592),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568723988,21083111683,1,1,"(0.7271824479103088, 0.16050884127616882)","(0.7334463000297546, 0.1682332158088684)",1,1,2.5061798095703125,2.4849090576171875,Fixation,POINT (0.7303143739700317 0.1643710285425186),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568732329,21083120023,1,1,"(0.7304648756980896, 0.15811464190483093)","(0.7383305430412292, 0.18061015009880066)",1,1,2.5496826171875,2.476104736328125,Fixation,POINT (0.7343977093696594 0.1693623960018158),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568740662,21083128356,1,1,"(0.7223995327949524, 0.1658741533756256)","(0.7365262508392334, 0.16935685276985168)",1,1,2.5526580810546875,2.484481811523437,Fixation,POINT (0.7294628918170929 0.1676155030727386),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568748995,21083136689,1,1,"(0.7268238067626953, 0.1621640920639038)","(0.7323374152183533, 0.16504117846488953)",1,1,2.5208282470703125,2.4829254150390625,Fixation,POINT (0.7295806109905243 0.1636026352643967),,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,testSetExample,50891793,1212568757329,21083145023,1,1,"(0.7297757863998413, 0.1565200686454773)","(0.7254315614700317, 0.17750711739063263)",1,1,2.5543212890625,2.4740753173828125,Fixation,POINT (0.7276036739349365 0.167013593018055),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568765662,21083153356,1,1,"(0.735076904296875, 0.16776059567928314)","(0.7357470393180847, 0.17634238302707672)",1,1,2.5419464111328125,2.4752655029296875,Fixation,POINT (0.7354119718074799 0.1720514893531799),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568782329,21083170023,1,1,"(0.7110074758529663, 0.17215584218502045)","(0.717674970626831, 0.2068958580493927)",1,1,2.5365447998046875,2.4882965087890625,Fixation,POINT (0.7143412232398987 0.1895258501172066),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568790662,21083178356,1,1,"(0.7166218161582947, 0.16225020587444305)","(0.7208164930343628, 0.1996779888868332)",1,1,2.513534545898437,2.486419677734375,Fixation,POINT (0.7187191545963287 0.1809640973806381),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568798995,21083186689,1,1,"(0.7142837047576904, 0.15124200284481049)","(0.712755560874939, 0.19773635268211365)",1,1,2.5432281494140625,2.476318359375,Fixation,POINT (0.7135196328163147 0.1744891777634621),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568807329,21083195023,1,1,"(0.7230133414268494, 0.15183842182159424)","(0.72145676612854, 0.20082257688045502)",1,1,2.538238525390625,2.4719696044921875,Fixation,POINT (0.7222350537776947 0.1763304993510246),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568815662,21083203356,1,1,"(0.7207970023155212, 0.14385449886322021)","(0.7250744104385376, 0.1963406652212143)",1,1,2.4987335205078125,2.4705963134765625,Fixation,POINT (0.7229357063770294 0.1700975820422172),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568823995,21083211689,1,1,"(0.7222452163696289, 0.14787882566452026)","(0.7239310145378113, 0.19564594328403473)",1,1,2.5134429931640625,2.465362548828125,Fixation,POINT (0.7230881154537201 0.1717623844742775),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568832329,21083220023,1,1,"(0.71877121925354, 0.15223640203475952)","(0.721994936466217, 0.19675689935684204)",1,1,2.5231170654296875,2.47735595703125,Fixation,POINT (0.7203830778598785 0.1744966506958008),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568840662,21083228356,1,1,"(0.7258219122886658, 0.14448760449886322)","(0.7255727648735046, 0.19113607704639435)",1,1,2.526718139648437,2.46002197265625,Fixation,POINT (0.7256973385810852 0.1678118407726288),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568848995,21083236689,1,1,"(0.7199270725250244, 0.15699847042560577)","(0.7178868055343628, 0.19571855664253235)",1,1,2.489105224609375,2.469467163085937,Fixation,POINT (0.7189069390296936 0.1763585135340691),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568857332,21083245026,1,1,"(0.7161244750022888, 0.15333817899227142)","(0.7199562788009644, 0.20238207280635834)",1,1,2.528076171875,2.4518280029296875,Fixation,POINT (0.7180403769016266 0.1778601258993149),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568865665,21083253359,1,1,"(0.7201275825500488, 0.15179423987865448)","(0.7203238606452942, 0.20911148190498352)",1,1,2.4891510009765625,2.4867706298828125,Fixation,POINT (0.7202257215976715 0.180452860891819),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568873998,21083261692,1,1,"(0.7182457447052002, 0.1548129916191101)","(0.7206116318702698, 0.20816653966903687)",1,1,2.513763427734375,2.4772186279296875,Fixation,POINT (0.719428688287735 0.1814897656440735),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568882332,21083270026,1,1,"(0.7168434262275696, 0.15694467723369598)","(0.7187252044677734, 0.20617955923080444)",1,1,2.522933959960937,2.4737548828125,Fixation,POINT (0.7177843153476715 0.1815621182322502),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568890665,21083278359,1,1,"(0.7201694250106812, 0.1434999406337738)","(0.7166886925697327, 0.21052643656730652)",1,1,2.4926910400390625,2.471923828125,Fixation,POINT (0.7184290587902069 0.1770131886005402),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568898998,21083286692,1,1,"(0.7172651886940002, 0.15386217832565308)","(0.7163822054862976, 0.19999441504478455)",1,1,2.481414794921875,2.448883056640625,Fixation,POINT (0.7168236970901489 0.1769282966852188),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568907332,21083295026,1,1,"(0.7205070853233337, 0.15282566845417023)","(0.7192060947418213, 0.19788067042827606)",1,1,2.506744384765625,2.48602294921875,Fixation,POINT (0.7198565900325775 0.1753531694412231),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568915665,21083303359,1,1,"(0.7183132767677307, 0.1465791016817093)","(0.7158483862876892, 0.20327290892601013)",1,1,2.518402099609375,2.4710235595703125,Fixation,POINT (0.71708083152771 0.1749260053038597),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568923998,21083311692,1,1,"(0.7153836488723755, 0.16458718478679657)","(0.7143616080284119, 0.19880791008472443)",1,1,2.5119171142578125,2.4817657470703125,Fixation,POINT (0.7148726284503937 0.1816975474357605),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568932331,21083320025,1,1,"(0.7192891240119934, 0.141103133559227)","(0.7088715434074402, 0.20549695193767548)",1,1,2.4888153076171875,2.4559478759765625,Fixation,POINT (0.7140803337097168 0.1733000427484512),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568940665,21083328359,1,1,"(0.7128071784973145, 0.1524244248867035)","(0.7105923891067505, 0.20444715023040771)",1,1,2.4796295166015625,2.46832275390625,Fixation,POINT (0.7116997838020325 0.1784357875585556),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568948998,21083336692,1,1,"(0.7123834490776062, 0.15566496551036835)","(0.7170213460922241, 0.20643901824951172)",1,1,2.490325927734375,2.4667510986328125,Fixation,POINT (0.7147023975849152 0.18105199187994),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568957332,21083345026,1,1,"(0.7203638553619385, 0.14940360188484192)","(0.720064103603363, 0.20506614446640015)",1,1,2.4848785400390625,2.4609832763671875,Fixation,POINT (0.7202139794826508 0.177234873175621),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568965665,21083353359,1,1,"(0.7141965627670288, 0.15357448160648346)","(0.7165071964263916, 0.2116997241973877)",1,1,2.4859161376953125,2.4739227294921875,Fixation,POINT (0.7153518795967102 0.1826371029019356),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568973999,21083361692,1,1,"(0.7079745531082153, 0.16533946990966797)","(0.7146419286727905, 0.1958969533443451)",1,1,2.509521484375,2.469879150390625,Fixation,POINT (0.7113082408905029 0.1806182116270065),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568982333,21083370026,1,1,"(0.7132905125617981, 0.1568165272474289)","(0.711403489112854, 0.21471096575260162)",1,1,2.451141357421875,2.4608306884765625,Fixation,POINT (0.712347000837326 0.1857637465000153),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568990672,21083378365,1,1,"(0.7167026400566101, 0.1429654061794281)","(0.7157498002052307, 0.19510850310325623)",1,1,2.4887237548828125,2.4613037109375,Fixation,POINT (0.7162262201309204 0.1690369546413422),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212568999005,21083386698,1,1,"(0.7157930135726929, 0.15304966270923615)","(0.706333577632904, 0.2041136622428894)",1,1,2.443954467773437,2.456512451171875,Fixation,POINT (0.7110632956027985 0.1785816624760628),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212569007339,21083395032,1,1,"(0.7167248129844666, 0.1553821861743927)","(0.7141915559768677, 0.20296306908130646)",1,1,2.484832763671875,2.44427490234375,Fixation,POINT (0.7154581844806671 0.1791726276278496),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212569015672,21083403365,1,1,"(0.7139521837234497, 0.16290564835071564)","(0.7184046506881714, 0.19989465177059174)",1,1,2.4652252197265625,2.4531402587890625,Fixation,POINT (0.7161784172058105 0.1814001500606537),,,,,,,,,,,,,,,,,,,,,,,,,
0,136,testSetExample,50891793,1212569024005,21083411698,1,1,"(0.7145888209342957, 0.15731596946716309)","(0.7181817889213562, 0.19745054841041565)",1,1,2.457061767578125,2.4620361328125,Fixation,POINT (0.7163853049278259 0.1773832589387894),,,,,,,,,,,,,,,,,,,,,,,,,
