,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,boolean.0,equals.0,Object.0,obj.0,if.0,obj.1,==.0,nan.0,||.0,obj.2,getClass.0,!=.0,getClass.1,return.0,FALSE.0,CSSConditionalSelectorImpl.0,s.0,=.0,CSSConditionalSelectorImpl.1,obj.3,return.1,s.1,simpleSelector.0,equals.1,simpleSelector.1,&&.0,s.2,condition.0,equals.2,condition.1,code,participant_summary
0,136,equals,10222579,1211626328752,20140720276,1,1,"(0.8032581806182861, 0.1543666124343872)","(0.8065336346626282, 0.18089725077152252)",1,1,2.441802978515625,2.350311279296875,Fixation,POINT (0.8048959076404572 0.1676319316029549),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626337085,20140728609,1,1,"(0.8019741177558899, 0.15906922519207)","(0.8052989840507507, 0.18273316323757172)",1,1,2.462020874023437,2.3758697509765625,Fixation,POINT (0.8036365509033203 0.1709011942148209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626345417,20140736941,1,1,"(0.8003866076469421, 0.15833385288715363)","(0.8066681027412415, 0.17595937848091125)",1,1,2.48089599609375,2.3909912109375,Fixation,POINT (0.8035273551940918 0.1671466156840324),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626353752,20140745276,1,1,"(0.7954357266426086, 0.16023248434066772)","(0.8103499412536621, 0.17736324667930603)",1,1,2.4710235595703125,2.378814697265625,Fixation,POINT (0.8028928339481354 0.1687978655099869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626362085,20140753609,1,1,"(0.8027483820915222, 0.1379328817129135)","(0.8132116794586182, 0.17513306438922882)",1,1,2.4652862548828125,2.37701416015625,Fixation,POINT (0.8079800307750702 0.1565329730510712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626370417,20140761941,1,1,"(0.7974798679351807, 0.14784613251686096)","(0.8089788556098938, 0.16967470943927765)",1,1,2.47210693359375,2.355804443359375,Fixation,POINT (0.8032293617725372 0.1587604209780693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626378750,20140770274,1,1,"(0.8007420897483826, 0.14964278042316437)","(0.8107859492301941, 0.18009784817695618)",1,1,2.467010498046875,2.3814697265625,Fixation,POINT (0.8057640194892883 0.1648703143000603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626387086,20140778609,1,1,"(0.79771488904953, 0.1429852992296219)","(0.8114858269691467, 0.16458582878112793)",1,1,2.4743804931640625,2.368194580078125,Fixation,POINT (0.8046003580093384 0.1537855640053749),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626395420,20140786943,1,1,"(0.797687292098999, 0.15539078414440155)","(0.813063383102417, 0.18884363770484924)",1,1,2.444091796875,2.36480712890625,Fixation,POINT (0.805375337600708 0.1721172109246254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626403753,20140795276,1,1,"(0.7954059839248657, 0.15132921934127808)","(0.813886284828186, 0.1783716380596161)",1,1,2.47808837890625,2.373748779296875,Fixation,POINT (0.8046461343765259 0.1648504287004471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626412089,20140803612,1,1,"(0.7964704632759094, 0.14248503744602203)","(0.8134693503379822, 0.17772933840751648)",1,1,2.455551147460937,2.38555908203125,Fixation,POINT (0.8049699068069458 0.1601071879267693),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626420423,20140811946,1,1,"(0.7966009378433228, 0.14926710724830627)","(0.8101744055747986, 0.18380345404148102)",1,1,2.483016967773437,2.38055419921875,Fixation,POINT (0.8033876717090607 0.1665352806448936),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626428756,20140820279,1,1,"(0.8037858605384827, 0.1561848670244217)","(0.8065583109855652, 0.1762576848268509)",1,1,2.4750213623046875,2.36492919921875,Fixation,POINT (0.8051720857620239 0.1662212759256363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626437089,20140828612,1,1,"(0.8050121665000916, 0.14728936553001404)","(0.8044221997261047, 0.17710880935192108)",1,1,2.4709930419921875,2.3582000732421875,Fixation,POINT (0.8047171831130981 0.1621990874409676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626445423,20140836946,1,1,"(0.8013136386871338, 0.14352330565452576)","(0.8074103593826294, 0.1882040649652481)",1,1,2.464080810546875,2.3745880126953125,Fixation,POINT (0.8043619990348816 0.1658636853098869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626453756,20140845279,1,1,"(0.8038246631622314, 0.14287123084068298)","(0.8083943724632263, 0.16784219443798065)",1,1,2.46368408203125,2.390228271484375,Fixation,POINT (0.8061095178127289 0.1553567126393318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626462089,20140853612,1,1,"(0.7999944686889648, 0.14892904460430145)","(0.8166783452033997, 0.17384624481201172)",1,1,2.4620513916015625,2.366241455078125,Fixation,POINT (0.8083364069461823 0.1613876447081566),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626470423,20140861946,1,1,"(0.7982144355773926, 0.14655449986457825)","(0.8105432987213135, 0.1755499690771103)",1,1,2.4626922607421875,2.3651275634765625,Fixation,POINT (0.804378867149353 0.1610522344708443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626478756,20140870279,1,1,"(0.8031368851661682, 0.16046033799648285)","(0.801520586013794, 0.1823841780424118)",1,1,2.463897705078125,2.3887939453125,Fixation,POINT (0.8023287355899811 0.1714222580194473),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626487089,20140878612,1,1,"(0.8095403909683228, 0.1509384661912918)","(0.8121557235717773, 0.17626459896564484)",1,1,2.471771240234375,2.377960205078125,Fixation,POINT (0.81084805727005 0.1636015325784683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626495423,20140886946,1,1,"(0.8002017140388489, 0.16128399968147278)","(0.8086007237434387, 0.17519539594650269)",1,1,2.4561004638671875,2.3799591064453125,Fixation,POINT (0.8044012188911438 0.1682396978139877),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626503756,20140895279,1,1,"(0.8043382167816162, 0.1578146070241928)","(0.8060958981513977, 0.18890522420406342)",1,1,2.458465576171875,2.363525390625,Fixation,POINT (0.805217057466507 0.1733599156141281),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626512089,20140903612,1,1,"(0.8116567134857178, 0.14281685650348663)","(0.8150830864906311, 0.1675010323524475)",1,1,2.480987548828125,2.3811492919921875,Fixation,POINT (0.8133698999881744 0.1551589444279671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626520423,20140911946,1,1,"(0.8012255430221558, 0.15363328158855438)","(0.8089120984077454, 0.16968019306659698)",1,1,2.453857421875,2.386199951171875,Fixation,POINT (0.8050688207149506 0.1616567373275757),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626528756,20140920279,1,1,"(0.8097378015518188, 0.1498783677816391)","(0.8067936897277832, 0.17508932948112488)",1,1,2.4784088134765625,2.3856353759765625,Fixation,POINT (0.808265745639801 0.162483848631382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626537089,20140928612,1,1,"(0.8050838112831116, 0.1520843356847763)","(0.8124520182609558, 0.18060621619224548)",1,1,2.4546356201171875,2.3618927001953125,Fixation,POINT (0.8087679147720337 0.1663452759385109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626545429,20140936952,1,1,"(0.8081666231155396, 0.14631038904190063)","(0.808016836643219, 0.18406659364700317)",1,1,2.470687866210937,2.3803253173828125,Fixation,POINT (0.8080917298793793 0.1651884913444519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626553762,20140945285,1,1,"(0.8062862753868103, 0.14743809401988983)","(0.8146968483924866, 0.1725524514913559)",1,1,2.450912475585937,2.3822021484375,Fixation,POINT (0.8104915618896484 0.1599952727556229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626562095,20140953618,1,1,"(0.8043757081031799, 0.1445542424917221)","(0.8078218698501587, 0.1807531863451004)",1,1,2.45703125,2.3897247314453125,Fixation,POINT (0.8060987889766693 0.1626537144184112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626570429,20140961952,1,1,"(0.8082046508789062, 0.15047229826450348)","(0.8175587058067322, 0.1746610850095749)",1,1,2.4867401123046875,2.3903045654296875,Fixation,POINT (0.8128816783428192 0.1625666916370392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626578762,20140970285,1,1,"(0.8109933733940125, 0.15346749126911163)","(0.8095508813858032, 0.17553482949733734)",1,1,2.4638824462890625,2.376373291015625,Fixation,POINT (0.8102721273899078 0.1645011603832245),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626587095,20140978618,1,1,"(0.8086093664169312, 0.1455143392086029)","(0.8114059567451477, 0.17592473328113556)",1,1,2.466888427734375,2.392181396484375,Fixation,POINT (0.8100076615810394 0.1607195362448692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626595429,20140986952,1,1,"(0.8109312653541565, 0.1403587907552719)","(0.8090832829475403, 0.18529562652111053)",1,1,2.478973388671875,2.39556884765625,Fixation,POINT (0.8100072741508484 0.1628272086381912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626603762,20140995285,1,1,"(0.8078572154045105, 0.1464962214231491)","(0.8145513534545898, 0.18088218569755554)",1,1,2.46282958984375,2.4123077392578125,Fixation,POINT (0.8112042844295502 0.1636892035603523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626612095,20141003618,1,1,"(0.8013454675674438, 0.15505437552928925)","(0.8016010522842407, 0.17514905333518982)",1,1,2.4611968994140625,2.377105712890625,Fixation,POINT (0.8014732599258423 0.1651017144322395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626620429,20141011952,1,1,"(0.8121092915534973, 0.15755225718021393)","(0.8165302872657776, 0.1779332309961319)",1,1,2.47882080078125,2.395248413085937,Fixation,POINT (0.8143197894096375 0.1677427440881729),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626628763,20141020285,1,1,"(0.8059322834014893, 0.1539323478937149)","(0.803352952003479, 0.18436551094055176)",1,1,2.47198486328125,2.3899688720703125,Fixation,POINT (0.8046426177024841 0.1691489294171333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626637096,20141028618,1,1,"(0.8064509034156799, 0.15800416469573975)","(0.8080766797065735, 0.1808611899614334)",1,1,2.483734130859375,2.3834686279296875,Fixation,POINT (0.8072637915611267 0.1694326773285866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626645429,20141036951,1,1,"(0.8137307167053223, 0.14327459037303925)","(0.8149514198303223, 0.17137959599494934)",1,1,2.477508544921875,2.390365600585937,Fixation,POINT (0.8143410682678223 0.1573270931839943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626653763,20141045285,1,1,"(0.8073347210884094, 0.1440240740776062)","(0.8068896532058716, 0.17693622410297394)",1,1,2.47625732421875,2.3978424072265625,Fixation,POINT (0.8071121871471405 0.1604801490902901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626662096,20141053618,1,1,"(0.801917552947998, 0.14710180461406708)","(0.8049612641334534, 0.18420450389385223)",1,1,2.4852447509765625,2.395599365234375,Fixation,POINT (0.8034394085407257 0.1656531542539597),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626670427,20141061949,1,1,"(0.8012040853500366, 0.1445205807685852)","(0.8070405125617981, 0.1842648684978485)",1,1,2.47515869140625,2.3921356201171875,Fixation,POINT (0.8041222989559174 0.1643927246332169),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626678765,20141070287,1,1,"(0.8036567568778992, 0.15240472555160522)","(0.8147491812705994, 0.17084035277366638)",1,1,2.473052978515625,2.3878173828125,Fixation,POINT (0.8092029690742493 0.1616225391626358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626687100,20141078622,1,1,"(0.8098949193954468, 0.1422157734632492)","(0.8141593337059021, 0.1744292974472046)",1,1,2.4517974853515625,2.387924194335937,Fixation,POINT (0.8120271265506744 0.1583225354552269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626695431,20141086953,1,1,"(0.8082386255264282, 0.14592285454273224)","(0.8061481714248657, 0.1697014570236206)",1,1,2.490142822265625,2.383941650390625,Fixation,POINT (0.807193398475647 0.1578121557831764),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626703765,20141095287,1,1,"(0.8051872849464417, 0.14847451448440552)","(0.8049350380897522, 0.16805526614189148)",1,1,2.4748992919921875,2.404052734375,Fixation,POINT (0.8050611615180969 0.1582648903131485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626712100,20141103622,1,1,"(0.8029136061668396, 0.15232214331626892)","(0.8073902726173401, 0.1920473277568817)",1,1,2.471282958984375,2.3782501220703125,Fixation,POINT (0.8051519393920898 0.1721847355365753),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626720431,20141111953,1,1,"(0.7981262803077698, 0.15759457647800446)","(0.8135316371917725, 0.18176183104515076)",1,1,2.492904663085937,2.390960693359375,Fixation,POINT (0.8058289587497711 0.1696782037615776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626728765,20141120287,1,1,"(0.8048176765441895, 0.16371537744998932)","(0.8109599351882935, 0.18616580963134766)",1,1,2.482177734375,2.402557373046875,Fixation,POINT (0.8078888058662415 0.1749405935406685),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626737098,20141128620,1,1,"(0.8106067180633545, 0.1490674912929535)","(0.8122885823249817, 0.18002641201019287)",1,1,2.4578857421875,2.36993408203125,Fixation,POINT (0.8114476501941681 0.1645469516515732),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626745431,20141136953,1,1,"(0.812404215335846, 0.13913549482822418)","(0.8078262209892273, 0.18658849596977234)",1,1,2.486801147460937,2.3769073486328125,Fixation,POINT (0.8101152181625366 0.1628619953989983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626753765,20141145287,1,1,"(0.8056226968765259, 0.14616705477237701)","(0.8074375987052917, 0.18753765523433685)",1,1,2.493011474609375,2.4045867919921875,Fixation,POINT (0.8065301477909088 0.1668523550033569),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626762098,20141153620,1,1,"(0.8017979860305786, 0.15228061378002167)","(0.8021427989006042, 0.18549053370952606)",1,1,2.483551025390625,2.3827056884765625,Fixation,POINT (0.8019703924655914 0.1688855737447739),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626770431,20141161953,1,1,"(0.8001194596290588, 0.16047164797782898)","(0.8032909035682678, 0.16809384524822235)",1,1,2.472564697265625,2.408050537109375,Fixation,POINT (0.8017051815986633 0.1642827466130257),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626778765,20141170287,1,1,"(0.8071796298027039, 0.14314810931682587)","(0.8096671104431152, 0.17472092807292938)",1,1,2.48089599609375,2.4145660400390625,Fixation,POINT (0.8084233701229095 0.1589345186948776),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626787098,20141178620,1,1,"(0.8108473420143127, 0.141471728682518)","(0.8115158677101135, 0.1811392903327942)",1,1,2.4945526123046875,2.40325927734375,Fixation,POINT (0.8111816048622131 0.1613055095076561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626795431,20141186953,1,1,"(0.8084740042686462, 0.14417995512485504)","(0.8139593601226807, 0.17334683239459991)",1,1,2.48016357421875,2.411605834960937,Fixation,POINT (0.8112166821956635 0.1587633937597275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626803765,20141195287,1,1,"(0.8044573664665222, 0.14351540803909302)","(0.8140150308609009, 0.18223142623901367)",1,1,2.48870849609375,2.3795166015625,Fixation,POINT (0.8092361986637115 0.1628734171390533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626812103,20141203625,1,1,"(0.8025776743888855, 0.1473913937807083)","(0.8091566562652588, 0.17823007702827454)",1,1,2.483749389648437,2.402694702148437,Fixation,POINT (0.8058671653270721 0.1628107354044914),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626820436,20141211958,1,1,"(0.8047654628753662, 0.14507827162742615)","(0.8086366653442383, 0.18736962974071503)",1,1,2.477767944335937,2.394393920898437,Fixation,POINT (0.8067010641098022 0.1662239506840706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626828770,20141220292,1,1,"(0.8063617944717407, 0.14382481575012207)","(0.8052170872688293, 0.1853659600019455)",1,1,2.51739501953125,2.400375366210937,Fixation,POINT (0.805789440870285 0.1645953878760338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626837103,20141228625,1,1,"(0.8099586963653564, 0.15452510118484497)","(0.8054196238517761, 0.17027822136878967)",1,1,2.471771240234375,2.39544677734375,Fixation,POINT (0.8076891601085663 0.1624016612768173),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626845436,20141236958,1,1,"(0.8105006217956543, 0.14625944197177887)","(0.80647212266922, 0.19079788029193878)",1,1,2.5454864501953125,2.4188232421875,Fixation,POINT (0.8084863722324371 0.1685286611318588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626853770,20141245292,1,1,"(0.8249762058258057, 0.1495165228843689)","(0.8244208097457886, 0.17699041962623596)",1,1,2.4930877685546875,2.4154815673828125,Fixation,POINT (0.8246985077857971 0.1632534712553024),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626862103,20141253625,1,1,"(0.8222457766532898, 0.16015881299972534)","(0.8192646503448486, 0.17901064455509186)",1,1,2.5085601806640625,2.41259765625,Fixation,POINT (0.8207552134990692 0.1695847287774086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626870437,20141261958,1,1,"(0.8167139887809753, 0.15468208491802216)","(0.8170916438102722, 0.1748911589384079)",1,1,2.468231201171875,2.40087890625,Fixation,POINT (0.8169028162956238 0.164786621928215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626878771,20141270292,1,1,"(0.8205804824829102, 0.1473359316587448)","(0.8136160969734192, 0.1822529137134552)",1,1,2.47076416015625,2.4051666259765625,Fixation,POINT (0.8170982897281647 0.1647944226861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626887104,20141278625,1,1,"(0.8223617076873779, 0.1450764685869217)","(0.8205921053886414, 0.17799392342567444)",1,1,2.499786376953125,2.401824951171875,Fixation,POINT (0.8214769065380096 0.1615351960062981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626895437,20141286958,1,1,"(0.8274205327033997, 0.15357814729213715)","(0.821715235710144, 0.18667109310626984)",1,1,2.503692626953125,2.42364501953125,Fixation,POINT (0.8245678842067719 0.1701246201992035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626903771,20141295292,1,1,"(0.8179091215133667, 0.1508571356534958)","(0.8234910368919373, 0.18685828149318695)",1,1,2.4997100830078125,2.4210968017578125,Fixation,POINT (0.820700079202652 0.1688577085733414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626912104,20141303625,1,1,"(0.8207712173461914, 0.14960838854312897)","(0.822285532951355, 0.18426613509655)",1,1,2.512603759765625,2.4159698486328125,Fixation,POINT (0.8215283751487732 0.1669372618198395),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626920437,20141311958,1,1,"(0.8158499598503113, 0.15615607798099518)","(0.8203233480453491, 0.16556312143802643)",1,1,2.501220703125,2.4394683837890625,Fixation,POINT (0.8180866539478302 0.1608595997095108),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626928771,20141320292,1,1,"(0.8166083097457886, 0.1499338299036026)","(0.8215994238853455, 0.18047437071800232)",1,1,2.4954986572265625,2.4217529296875,Fixation,POINT (0.819103866815567 0.1652041003108025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626937107,20141328628,1,1,"(0.817778468132019, 0.15015295147895813)","(0.8201649188995361, 0.17588858306407928)",1,1,2.5200347900390625,2.3967437744140625,Fixation,POINT (0.8189716935157776 0.1630207672715187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626945440,20141336961,1,1,"(0.816737174987793, 0.16064117848873138)","(0.8192227482795715, 0.18523377180099487)",1,1,2.5052490234375,2.4186553955078125,Fixation,POINT (0.8179799616336823 0.1729374751448631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626953774,20141345295,1,1,"(0.8208680748939514, 0.14797331392765045)","(0.8257094025611877, 0.17881983518600464)",1,1,2.5143585205078125,2.4340057373046875,Fixation,POINT (0.8232887387275696 0.1633965745568276),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626962107,20141353628,1,1,"(0.8201119303703308, 0.14713779091835022)","(0.82528156042099, 0.18566425144672394)",1,1,2.524383544921875,2.438705444335937,Fixation,POINT (0.8226967453956604 0.1664010211825371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626970440,20141361961,1,1,"(0.8218041658401489, 0.1506638377904892)","(0.8283581137657166, 0.178672656416893)",1,1,2.512435913085937,2.4273223876953125,Fixation,POINT (0.8250811398029327 0.1646682471036911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626978774,20141370295,1,1,"(0.8235468864440918, 0.1482945680618286)","(0.8177963495254517, 0.18079207837581635)",1,1,2.515975952148437,2.4296875,Fixation,POINT (0.8206716179847717 0.1645433232188225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626987107,20141378628,1,1,"(0.8222644329071045, 0.15385273098945618)","(0.8206738829612732, 0.1872183382511139)",1,1,2.5154266357421875,2.422332763671875,Fixation,POINT (0.8214691579341888 0.170535534620285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211626995440,20141386961,1,1,"(0.8213284611701965, 0.14772869646549225)","(0.8219895958900452, 0.18802186846733093)",1,1,2.511871337890625,2.447113037109375,Fixation,POINT (0.8216590285301208 0.1678752824664116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211627003774,20141395295,1,1,"(0.8259770274162292, 0.15158449113368988)","(0.8159145712852478, 0.1781490594148636)",1,1,2.520294189453125,2.4404449462890625,Fixation,POINT (0.8209457993507385 0.1648667752742767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211627012107,20141403628,1,1,"(0.8199936151504517, 0.1464885026216507)","(0.8209819793701172, 0.1759895533323288)",1,1,2.50592041015625,2.4310760498046875,Fixation,POINT (0.8204877972602844 0.1612390279769898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211627020440,20141411961,1,1,"(0.8185663223266602, 0.15330864489078522)","(0.8242745399475098, 0.17958901822566986)",1,1,2.5199127197265625,2.451034545898437,Fixation,POINT (0.821420431137085 0.1664488315582275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211627028774,20141420295,1,1,"(0.8232953548431396, 0.1521848738193512)","(0.8139888048171997, 0.17493973672389984)",1,1,2.5263214111328125,2.4407501220703125,Fixation,POINT (0.8186420798301697 0.1635623052716255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211627037107,20141428628,1,1,"(0.8170128464698792, 0.15705044567584991)","(0.8251659870147705, 0.1805392950773239)",1,1,2.5321807861328125,2.456329345703125,Fixation,POINT (0.8210894167423248 0.1687948703765869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211627045440,20141436961,1,1,"(0.8239994049072266, 0.14324665069580078)","(0.8180387020111084, 0.19324083626270294)",1,1,2.5496826171875,2.4461212158203125,Fixation,POINT (0.8210190534591675 0.1682437434792519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211627053773,20141445294,1,1,"(0.8146711587905884, 0.15086300671100616)","(0.8253607153892517, 0.18645262718200684)",1,1,2.5264434814453125,2.4491119384765625,Fixation,POINT (0.82001593708992 0.1686578169465065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211627062107,20141453628,1,1,"(0.8228210806846619, 0.1427304595708847)","(0.814521312713623, 0.18421463668346405)",1,1,2.546844482421875,2.4539031982421875,Fixation,POINT (0.8186711966991425 0.1634725481271744),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211627070446,20141461967,1,1,"(0.8169183135032654, 0.1592271476984024)","(0.822352945804596, 0.1788807213306427)",1,1,2.5590362548828125,2.45703125,Fixation,POINT (0.8196356296539307 0.1690539345145226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,equals,10222579,1211627078780,20141470301,1,1,"(0.8173088431358337, 0.14987508952617645)","(0.8221092820167542, 0.17347821593284607)",1,1,2.5162506103515625,2.4674072265625,Fixation,POINT (0.819709062576294 0.1616766527295113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
