,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,deleteCascade.0,VyhladavaciAlgoritmus.0,algorithm.0,//searcheds.0,getHibernateTemplate.0,bulkUpdate.0,"""DELETE Searched WHERE algorithm = ?"".100",new.0,Object.0,algorithm.1,//plans.0,getHibernateTemplate.1,bulkUpdate.1,"""DELETE SearchPlan WHERE algorithm = ?"".101",new.1,Object.1,algorithm.2,//prefs.0,getHibernateTemplate.2,bulkUpdate.2,"""DELETE SearchPrefs WHERE algorithm = ?"".102",new.2,Object.2,algorithm.3,//categories.0,getHibernateTemplate.3,bulkUpdate.3,"""DELETE SearchCategory WHERE algorithm = ?"".103",new.3,Object.3,algorithm.4,delete.0,algorithm.5,code,participant_summary
0,136,deleteCascade,34604973,1212169466682,20683856000,1,1,"(0.07137414813041687, 0.5721893906593323)","(0.07439296692609787, 0.556357204914093)",1,1,2.359222412109375,2.3244171142578125,Fixation,POINT (0.0728835575282574 0.5642732977867126),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169475015,20683864333,1,1,"(0.05448018014431, 0.5885615944862366)","(0.07866944372653961, 0.5471875667572021)",1,1,2.3363189697265625,2.32757568359375,Fixation,POINT (0.0665748119354248 0.5678745806217194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169483348,20683872666,1,1,"(0.06357741355895996, 0.5878536701202393)","(0.07380522042512894, 0.5507296323776245)",1,1,2.374359130859375,2.351898193359375,Fixation,POINT (0.0686913169920444 0.5692916512489319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,deleteCascade,34604973,1212169491682,20683881000,1,1,"(0.04853847622871399, 0.5896271467208862)","(0.07571389526128769, 0.5580949783325195)",1,1,2.3433837890625,2.3498077392578125,Fixation,POINT (0.0621261857450008 0.5738610625267029),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169500015,20683889333,1,1,"(0.0497855618596077, 0.5989972949028015)","(0.08011945337057114, 0.5528661608695984)",1,1,2.34881591796875,2.346038818359375,Fixation,POINT (0.0649525076150894 0.5759317278862),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169508357,20683897675,1,1,"(0.05608181282877922, 0.5724076628684998)","(0.07555420696735382, 0.5456490516662598)",1,1,2.3307647705078125,2.3394317626953125,Fixation,POINT (0.0658180098980665 0.5590283572673798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169516690,20683906008,1,1,"(0.04342091456055641, 0.5730014443397522)","(0.07094690203666687, 0.5637041330337524)",1,1,2.350982666015625,2.365875244140625,Fixation,POINT (0.0571839082986116 0.5683527886867523),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,deleteCascade,34604973,1212169525024,20683914342,1,1,"(0.056439273059368134, 0.5631046295166016)","(0.08065856993198395, 0.5651900768280029)",1,1,2.345916748046875,2.3384552001953125,Fixation,POINT (0.068548921495676 0.5641473531723022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169658354,20684047672,1,1,"(0.043432991951704025, 0.5728728771209717)","(0.056442990899086, 0.536067545413971)",1,1,2.3761749267578125,2.368759155273437,,POINT (0.049937991425395 0.5544702112674713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,deleteCascade,34604973,1212169666688,20684056006,1,1,"(0.035881586372852325, 0.5730614066123962)","(0.04715614393353462, 0.5543856024742126)",1,1,2.37530517578125,2.3920440673828125,Fixation,POINT (0.0415188651531935 0.5637235045433044),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169675021,20684064339,1,1,"(0.043573252856731415, 0.5827673077583313)","(0.04584299400448799, 0.553881049156189)",1,1,2.375213623046875,2.3909454345703125,Fixation,POINT (0.0447081234306097 0.5683241784572601),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,deleteCascade,34604973,1212169683355,20684072672,1,1,"(0.03860041871666908, 0.5826190710067749)","(0.051818620413541794, 0.5384910106658936)",1,1,2.357406616210937,2.384735107421875,Fixation,POINT (0.0452095195651054 0.5605550408363342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169691689,20684081006,1,1,"(0.03902997076511383, 0.5765095949172974)","(0.050093501806259155, 0.5480169057846069)",1,1,2.3643798828125,2.3958740234375,Fixation,POINT (0.0445617362856865 0.5622632503509521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169700022,20684089339,1,1,"(0.040050260722637177, 0.5959593057632446)","(0.054884131997823715, 0.5616282224655151)",1,1,2.3553619384765625,2.38006591796875,Fixation,POINT (0.0474671963602304 0.5787937641143799),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169708355,20684097672,1,1,"(0.0338897779583931, 0.5889984369277954)","(0.048725925385951996, 0.5333377718925476)",1,1,2.3801727294921875,2.3759765625,Fixation,POINT (0.0413078516721725 0.5611681044101715),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169716689,20684106006,1,1,"(0.04426943510770798, 0.5966222286224365)","(0.05046917870640755, 0.5373450517654419)",1,1,2.3516387939453125,2.3808746337890625,Fixation,POINT (0.0473693069070578 0.5669836401939392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,deleteCascade,34604973,1212169725022,20684114339,1,1,"(0.03852708637714386, 0.5765126943588257)","(0.06129040569067001, 0.5528885126113892)",1,1,2.36468505859375,2.380401611328125,Fixation,POINT (0.0499087460339069 0.5647006034851074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,deleteCascade,34604973,1212169741693,20684131010,1,1,"(0.09422339498996735, 0.5635291337966919)","(0.10022735595703125, 0.5449396967887878)",1,1,2.411865234375,2.393905639648437,Fixation,POINT (0.0972253754734993 0.5542344152927399),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169750027,20684139344,1,1,"(0.0790335014462471, 0.5544625520706177)","(0.09160611033439636, 0.5400552749633789)",1,1,2.3884429931640625,2.39031982421875,Fixation,POINT (0.0853198058903217 0.5472589135169983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169758360,20684147677,1,1,"(0.0938723087310791, 0.5592052340507507)","(0.09771208465099335, 0.5231426358222961)",1,1,2.3776397705078125,2.3622589111328125,Fixation,POINT (0.0957921966910362 0.5411739349365234),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169766694,20684156011,1,1,"(0.09476470202207565, 0.5638942122459412)","(0.10021043568849564, 0.5427739024162292)",1,1,2.3936920166015625,2.3643341064453125,Fixation,POINT (0.0974875688552856 0.5533340573310852),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169775027,20684164344,1,1,"(0.0866708904504776, 0.5628002882003784)","(0.08634355664253235, 0.5474221706390381)",1,1,2.376556396484375,2.37982177734375,Fixation,POINT (0.086507223546505 0.5551112294197083),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169783360,20684172677,1,1,"(0.08464346081018448, 0.5679704546928406)","(0.09387838840484619, 0.5526127815246582)",1,1,2.3853912353515625,2.3595123291015625,Fixation,POINT (0.0892609246075153 0.5602916181087494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169791694,20684181011,1,1,"(0.09125055372714996, 0.565153181552887)","(0.10139627009630203, 0.5553808212280273)",1,1,2.395126342773437,2.405502319335937,Fixation,POINT (0.096323411911726 0.5602670013904572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169800027,20684189344,1,1,"(0.08793069422245026, 0.5698605179786682)","(0.09328170865774155, 0.5351162552833557)",1,1,2.393951416015625,2.36138916015625,Fixation,POINT (0.0906062014400959 0.552488386631012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169808360,20684197677,1,1,"(0.08601875603199005, 0.5786622166633606)","(0.09449651092290878, 0.528596043586731)",1,1,2.3701324462890625,2.376129150390625,Fixation,POINT (0.0902576334774494 0.5536291301250458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169816694,20684206011,1,1,"(0.0795939490199089, 0.5762302279472351)","(0.09641510248184204, 0.5273842811584473)",1,1,2.388671875,2.3928375244140625,Fixation,POINT (0.0880045257508755 0.5518072545528412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169825027,20684214344,1,1,"(0.08492331951856613, 0.5727220177650452)","(0.10095645487308502, 0.5405423045158386)",1,1,2.4081268310546875,2.392822265625,Fixation,POINT (0.0929398871958256 0.5566321611404419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169833360,20684222677,1,1,"(0.09147986024618149, 0.5655640363693237)","(0.0877373069524765, 0.5399208664894104)",1,1,2.4044342041015625,2.3876190185546875,Fixation,POINT (0.089608583599329 0.5527424514293671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169841693,20684231010,1,1,"(0.09199248254299164, 0.5719624757766724)","(0.09545595198869705, 0.534905731678009)",1,1,2.387313842773437,2.3797607421875,Fixation,POINT (0.0937242172658444 0.5534341037273407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169850027,20684239344,1,1,"(0.08998790383338928, 0.5786504745483398)","(0.10638752579689026, 0.5506155490875244)",1,1,2.4113922119140625,2.3931121826171875,Fixation,POINT (0.0981877148151398 0.5646330118179321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169858365,20684247682,1,1,"(0.08662376552820206, 0.5806963443756104)","(0.09127935022115707, 0.5530655384063721)",1,1,2.420928955078125,2.376953125,Fixation,POINT (0.0889515578746796 0.5668809413909912),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169866700,20684256016,1,1,"(0.08717602491378784, 0.5839601755142212)","(0.09362948685884476, 0.5613380074501038)",1,1,2.384765625,2.3894500732421875,Fixation,POINT (0.0904027558863163 0.5726490914821625),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169875033,20684264349,1,1,"(0.08265000581741333, 0.5912824869155884)","(0.09456667304039001, 0.5523709058761597)",1,1,2.3980255126953125,2.399658203125,Fixation,POINT (0.0886083394289017 0.571826696395874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169883366,20684272682,1,1,"(0.08909568190574646, 0.5730056166648865)","(0.09534301608800888, 0.5636790990829468)",1,1,2.3953094482421875,2.3909149169921875,Fixation,POINT (0.0922193489968777 0.5683423578739166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169891699,20684281015,1,1,"(0.08714079856872559, 0.5631793737411499)","(0.09481318295001984, 0.5481916069984436)",1,1,2.4082794189453125,2.3906707763671875,Fixation,POINT (0.0909769907593727 0.5556854903697968),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169900032,20684289348,1,1,"(0.09356918185949326, 0.5626139640808105)","(0.09858865290880203, 0.5355730056762695)",1,1,2.4194488525390625,2.3919677734375,Fixation,POINT (0.0960789173841476 0.54909348487854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169908365,20684297681,1,1,"(0.08399737626314163, 0.5513185858726501)","(0.08983080834150314, 0.5338287353515625)",1,1,2.4090728759765625,2.4288330078125,Fixation,POINT (0.0869140923023224 0.5425736606121063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169916698,20684306014,1,1,"(0.08786235004663467, 0.5565930008888245)","(0.10202503204345703, 0.54001384973526)",1,1,2.421478271484375,2.412139892578125,Fixation,POINT (0.0949436910450458 0.5483034253120422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169925032,20684314348,1,1,"(0.09264614433050156, 0.5595769882202148)","(0.08696240186691284, 0.5413069128990173)",1,1,2.4100799560546875,2.4336395263671875,Fixation,POINT (0.0898042730987072 0.5504419505596161),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169933365,20684322681,1,1,"(0.08690377324819565, 0.5620284676551819)","(0.10248331725597382, 0.5461547374725342)",1,1,2.43634033203125,2.384735107421875,Fixation,POINT (0.0946935452520847 0.554091602563858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212169941707,20684331023,1,1,"(0.09267595410346985, 0.5659050345420837)","(0.09225432574748993, 0.5602191090583801)",1,1,2.420135498046875,2.4272613525390625,Fixation,POINT (0.0924651399254799 0.5630620718002319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169950040,20684339356,1,1,"(0.08577466756105423, 0.5630152225494385)","(0.1008969321846962, 0.5506623983383179)",1,1,2.4376678466796875,2.42376708984375,Fixation,POINT (0.0933357998728752 0.5568388104438782),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169958374,20684347690,1,1,"(0.09222567826509476, 0.5687986612319946)","(0.09722886234521866, 0.5488090515136719)",1,1,2.39410400390625,2.432952880859375,Fixation,POINT (0.0947272703051567 0.5588038563728333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169966707,20684356023,1,1,"(0.08531776070594788, 0.5608526468276978)","(0.09373947978019714, 0.536389946937561)",1,1,2.4365234375,2.4244537353515625,Fixation,POINT (0.0895286202430725 0.5486212968826294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169975040,20684364356,1,1,"(0.09616640210151672, 0.5693013072013855)","(0.10077739506959915, 0.5302245020866394)",1,1,2.432098388671875,2.4188690185546875,Fixation,POINT (0.0984718985855579 0.5497629046440125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169983374,20684372690,1,1,"(0.08955056965351105, 0.5774194002151489)","(0.08669035136699677, 0.5469943881034851)",1,1,2.436141967773437,2.424911499023437,Fixation,POINT (0.0881204605102539 0.562206894159317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212169991713,20684381029,1,1,"(0.09301839023828506, 0.5766221284866333)","(0.10373377799987793, 0.550423264503479)",1,1,2.4381256103515625,2.4324493408203125,Fixation,POINT (0.0983760841190815 0.5635226964950562),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170000046,20684389362,1,1,"(0.08657447248697281, 0.5786433219909668)","(0.09230759739875793, 0.5532405972480774)",1,1,2.42718505859375,2.4117431640625,Fixation,POINT (0.0894410349428654 0.5659419596195221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170008380,20684397696,1,1,"(0.08568041026592255, 0.5735112428665161)","(0.0974537581205368, 0.5548770427703857)",1,1,2.4193267822265625,2.4378814697265625,Fixation,POINT (0.0915670841932297 0.5641941428184509),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170016713,20684406029,1,1,"(0.08875127881765366, 0.5774065852165222)","(0.09731009602546692, 0.5400879979133606)",1,1,2.435897827148437,2.444427490234375,Fixation,POINT (0.0930306874215603 0.5587472915649414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170025046,20684414362,1,1,"(0.09033089131116867, 0.5732398629188538)","(0.10004138201475143, 0.5300189852714539)",1,1,2.435882568359375,2.444427490234375,Fixation,POINT (0.09518613666296 0.5516294240951538),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212170033380,20684422696,1,1,"(0.09227995574474335, 0.5864791870117188)","(0.09627319872379303, 0.5321683287620544)",1,1,2.433990478515625,2.4432525634765625,Fixation,POINT (0.0942765772342682 0.5593237578868866),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170041713,20684431029,1,1,"(0.087154321372509, 0.5753945112228394)","(0.09647258371114731, 0.5467689633369446)",1,1,2.4455718994140625,2.4289703369140625,Fixation,POINT (0.0918134525418282 0.561081737279892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170050046,20684439362,1,1,"(0.09280338883399963, 0.5788454413414001)","(0.09595358371734619, 0.5623215436935425)",1,1,2.437744140625,2.4328155517578125,Fixation,POINT (0.0943784862756729 0.5705834925174713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212170058381,20684447696,1,1,"(0.08631406724452972, 0.5781656503677368)","(0.09487094730138779, 0.5444557070732117)",1,1,2.4650115966796875,2.439193725585937,Fixation,POINT (0.0905925072729588 0.5613106787204742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170066714,20684456029,1,1,"(0.09561088681221008, 0.5785733461380005)","(0.10146746784448624, 0.5457851886749268)",1,1,2.465606689453125,2.46435546875,Fixation,POINT (0.0985391773283482 0.5621792674064636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170075047,20684464362,1,1,"(0.09124603122472763, 0.5810132622718811)","(0.09533220529556274, 0.5289192795753479)",1,1,2.4710235595703125,2.44708251953125,Fixation,POINT (0.0932891182601452 0.5549662709236145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
0,136,deleteCascade,34604973,1212170083380,20684472695,1,1,"(0.09448356926441193, 0.5781558156013489)","(0.10248490422964096, 0.5448328852653503)",1,1,2.461044311523437,2.446746826171875,Fixation,POINT (0.0984842367470264 0.5614943504333496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170091714,20684481029,1,1,"(0.08887191116809845, 0.5706882476806641)","(0.09177637845277786, 0.5553428530693054)",1,1,2.449188232421875,2.4390411376953125,Fixation,POINT (0.0903241448104382 0.5630155503749847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170133383,20684522698,1,1,"(0.22709578275680542, 0.5386338233947754)","(0.2384139448404312, 0.5110986232757568)",1,1,2.513916015625,2.547515869140625,Fixation,POINT (0.2327548637986183 0.5248662233352661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170141717,20684531032,1,1,"(0.23619693517684937, 0.534484326839447)","(0.24332383275032043, 0.5191417336463928)",1,1,2.520172119140625,2.5334625244140625,Fixation,POINT (0.2397603839635849 0.5268130302429199),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,deleteCascade,34604973,1212170150050,20684539365,1,1,"(0.23748575150966644, 0.5366247296333313)","(0.23286496102809906, 0.516558051109314)",1,1,2.5057830810546875,2.530746459960937,Fixation,POINT (0.2351753562688828 0.5265913903713226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170158384,20684547699,1,1,"(0.23801486194133759, 0.5287154912948608)","(0.24026598036289215, 0.5170652866363525)",1,1,2.514801025390625,2.53515625,Fixation,POINT (0.2391404211521149 0.5228903889656067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170166717,20684556032,1,1,"(0.23330886662006378, 0.5270554423332214)","(0.24541336297988892, 0.5074399709701538)",1,1,2.515365600585937,2.522933959960937,Fixation,POINT (0.2393611147999764 0.5172477066516876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170175051,20684564365,1,1,"(0.23637144267559052, 0.5184852480888367)","(0.23640666902065277, 0.504997968673706)",1,1,2.53057861328125,2.536590576171875,Fixation,POINT (0.2363890558481216 0.5117416083812714),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170183384,20684572698,1,1,"(0.24611873924732208, 0.5256472826004028)","(0.2347549945116043, 0.5136731863021851)",1,1,2.509017944335937,2.531112670898437,Fixation,POINT (0.2404368668794632 0.519660234451294),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170191718,20684581032,1,1,"(0.24170014262199402, 0.522144615650177)","(0.24212424457073212, 0.5189658999443054)",1,1,2.53631591796875,2.525863647460937,Fixation,POINT (0.2419121935963631 0.5205552577972412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170200051,20684589365,1,1,"(0.23784580826759338, 0.5232657194137573)","(0.24058735370635986, 0.524968683719635)",1,1,2.5165252685546875,2.531890869140625,Fixation,POINT (0.2392165809869766 0.5241172015666962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170208384,20684597698,1,1,"(0.2323092669248581, 0.5214288830757141)","(0.23535941541194916, 0.5105887651443481)",1,1,2.516845703125,2.536239624023437,Fixation,POINT (0.2338343411684036 0.5160088241100311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170216718,20684606032,1,1,"(0.237754225730896, 0.5258395075798035)","(0.23478643596172333, 0.517472505569458)",1,1,2.5192108154296875,2.523056030273437,Fixation,POINT (0.2362703308463097 0.5216560065746307),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170225051,20684614365,1,1,"(0.24543987214565277, 0.5284923315048218)","(0.24371521174907684, 0.5089205503463745)",1,1,2.5279541015625,2.54180908203125,Fixation,POINT (0.2445775419473648 0.5187064409255981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170233384,20684622698,1,1,"(0.24640707671642303, 0.5277647972106934)","(0.24325859546661377, 0.5023337006568909)",1,1,2.532135009765625,2.533966064453125,Fixation,POINT (0.2448328360915184 0.5150492489337921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170241718,20684631032,1,1,"(0.2402813732624054, 0.5257099270820618)","(0.2406715303659439, 0.5040736794471741)",1,1,2.536895751953125,2.537948608398437,Fixation,POINT (0.2404764518141746 0.5148918032646179),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170250051,20684639365,1,1,"(0.23408515751361847, 0.5190449953079224)","(0.2383783757686615, 0.5101757049560547)",1,1,2.52044677734375,2.5522918701171875,Fixation,POINT (0.23623176664114 0.5146103501319885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,deleteCascade,34604973,1212170308390,20684697704,1,1,"(0.08468839526176453, 0.16192393004894257)","(0.09008821845054626, 0.1544557362794876)",1,1,2.473876953125,2.4700469970703125,Fixation,POINT (0.0873883068561554 0.1581898331642151),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
