,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,moveUpTarget.0,int.0,index.0,Object.0,target.0,=.0,targets.0,get.0,index.1,if.0,index.2,==.0,0.0,||.0,target.1,==.1,nan.0,return;.0,targets.1,set.0,index.3,targets.2,get.1,index.4,-.0,1.0,targets.3,set.1,index.5,-.1,1.1,target.2,log.0,debug.0,"""New ordering"".100",for.0,int.1,i.0,=.1,0.1,i.1,<.0,targets.4,size.0,i.2,log.1,debug.1,"""|t"".0",+.0,i.3,+.1,targets.5,get.2,i.4,prewritten,accurate,missing,unnecessary,readable,code
0,136,moveUpTarget,37762493,1208553035567,17067438120,1,1,"(0.8089296221733093, 0.6155375242233276)","(0.8103772401809692, 0.6158202290534973)",1,1,2.475341796875,2.3942108154296875,Fixation,POINT (0.8096534311771393 0.6156788766384125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553043900,17067446453,1,1,"(0.8114458918571472, 0.6166901588439941)","(0.8078965544700623, 0.620405912399292)",1,1,2.44610595703125,2.3526763916015625,Fixation,POINT (0.8096712231636047 0.6185480356216431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553052238,17067454791,1,1,"(0.817168653011322, 0.6085946559906006)","(0.8081239461898804, 0.6071271300315857)",1,1,2.452484130859375,2.3677215576171875,Fixation,POINT (0.8126462996006012 0.6078608930110931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553060571,17067463125,1,1,"(0.814365804195404, 0.6117302179336548)","(0.808899998664856, 0.620795726776123)",1,1,2.4497222900390625,2.3863067626953125,Fixation,POINT (0.81163290143013 0.6162629723548889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553068904,17067471458,1,1,"(0.8037042617797852, 0.5991302728652954)","(0.8058646321296692, 0.625142514705658)",1,1,2.463592529296875,2.3907012939453125,Fixation,POINT (0.8047844469547272 0.6121363937854767),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553077237,17067479791,1,1,"(0.8069379329681396, 0.6072582602500916)","(0.8080965876579285, 0.6219872236251831)",1,1,2.453338623046875,2.3793487548828125,Fixation,POINT (0.8075172603130341 0.6146227419376373),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553085571,17067488125,1,1,"(0.8103419542312622, 0.6102984547615051)","(0.8154411911964417, 0.6145972609519958)",1,1,2.43927001953125,2.356430053710937,Fixation,POINT (0.8128915727138519 0.6124478578567505),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553093904,17067496458,1,1,"(0.8118345141410828, 0.6080439686775208)","(0.8033072352409363, 0.6180470585823059)",1,1,2.4493408203125,2.388153076171875,Fixation,POINT (0.8075708746910095 0.6130455136299133),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553102237,17067504791,1,1,"(0.8021918535232544, 0.6019589900970459)","(0.8092125654220581, 0.616356611251831)",1,1,2.4678192138671875,2.368637084960937,Fixation,POINT (0.8057022094726562 0.6091578006744385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553110571,17067513125,1,1,"(0.8025359511375427, 0.6036368012428284)","(0.8069592118263245, 0.6135607361793518)",1,1,2.4624176025390625,2.3712158203125,Fixation,POINT (0.8047475814819336 0.6085987687110901),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553118904,17067521458,1,1,"(0.8130580186843872, 0.6168926358222961)","(0.7991623282432556, 0.6256489753723145)",1,1,2.4635009765625,2.3826904296875,Fixation,POINT (0.8061101734638214 0.6212708055973053),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553127237,17067529791,1,1,"(0.807429850101471, 0.6119562983512878)","(0.8082913756370544, 0.6232539415359497)",1,1,2.4636383056640625,2.3975372314453125,Fixation,POINT (0.8078606128692627 0.6176051199436188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553135571,17067538125,1,1,"(0.805153489112854, 0.6092026829719543)","(0.8146973252296448, 0.6116634011268616)",1,1,2.4700469970703125,2.3890380859375,Fixation,POINT (0.8099254071712494 0.610433042049408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553143904,17067546458,1,1,"(0.8055006265640259, 0.6070724129676819)","(0.8005129098892212, 0.6271429657936096)",1,1,2.4614715576171875,2.38665771484375,Fixation,POINT (0.8030067682266235 0.6171076893806458),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553152237,17067554791,1,1,"(0.815990149974823, 0.613312840461731)","(0.809798538684845, 0.6253888010978699)",1,1,2.4491729736328125,2.396240234375,Fixation,POINT (0.812894344329834 0.6193508207798004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553160571,17067563125,1,1,"(0.8075335025787354, 0.6179367303848267)","(0.809573769569397, 0.6188627481460571)",1,1,2.46331787109375,2.414520263671875,Fixation,POINT (0.8085536360740662 0.6183997392654419),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553168904,17067571458,1,1,"(0.8097731471061707, 0.6152200698852539)","(0.8080617785453796, 0.6219967603683472)",1,1,2.460800170898437,2.3993682861328125,Fixation,POINT (0.8089174628257751 0.6186084151268005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553177242,17067579796,1,1,"(0.8127042055130005, 0.6144865155220032)","(0.8060462474822998, 0.6271389722824097)",1,1,2.495819091796875,2.3997039794921875,Fixation,POINT (0.8093752264976501 0.6208127439022064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553185576,17067588130,1,1,"(0.8126556873321533, 0.6055179834365845)","(0.8127233982086182, 0.6247193217277527)",1,1,2.4831085205078125,2.412078857421875,Fixation,POINT (0.8126895427703857 0.6151186525821686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553193909,17067596463,1,1,"(0.8085717558860779, 0.6125819087028503)","(0.8072267770767212, 0.6223962306976318)",1,1,2.468414306640625,2.4050445556640625,Fixation,POINT (0.8078992664813995 0.6174890697002411),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553202242,17067604796,1,1,"(0.800585150718689, 0.6121214032173157)","(0.8004786372184753, 0.6189454197883606)",1,1,2.4928131103515625,2.4128875732421875,Fixation,POINT (0.8005318939685822 0.6155334115028381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553210576,17067613130,1,1,"(0.8110244274139404, 0.6073265671730042)","(0.803193211555481, 0.6220965385437012)",1,1,2.483261108398437,2.4228515625,Fixation,POINT (0.8071088194847107 0.6147115528583527),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553218909,17067621463,1,1,"(0.8118984699249268, 0.6173887252807617)","(0.8075269460678101, 0.6317747831344604)",1,1,2.4778289794921875,2.4064483642578125,Fixation,POINT (0.8097127079963684 0.6245817542076111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553227240,17067629794,1,1,"(0.8097518682479858, 0.6204996109008789)","(0.8052401542663574, 0.6189483404159546)",1,1,2.481781005859375,2.423004150390625,Fixation,POINT (0.8074960112571716 0.6197239756584167),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553235573,17067638127,1,1,"(0.8053185939788818, 0.6066141128540039)","(0.8057709336280823, 0.61812424659729)",1,1,2.449249267578125,2.405975341796875,Fixation,POINT (0.8055447638034821 0.612369179725647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553243909,17067646463,1,1,"(0.8019266724586487, 0.6146159172058105)","(0.799106776714325, 0.6217264533042908)",1,1,2.487457275390625,2.414276123046875,Fixation,POINT (0.8005167245864868 0.6181711852550507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553252242,17067654796,1,1,"(0.8029056191444397, 0.6138949394226074)","(0.7974100708961487, 0.6226494908332825)",1,1,2.47760009765625,2.4608612060546875,Fixation,POINT (0.8001578450202942 0.618272215127945),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553260576,17067663130,1,1,"(0.8083776831626892, 0.6141037344932556)","(0.8000609278678894, 0.617246687412262)",1,1,2.4570770263671875,2.4418182373046875,Fixation,POINT (0.8042193055152893 0.6156752109527588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553268909,17067671463,1,1,"(0.8114188313484192, 0.603404700756073)","(0.7960593700408936, 0.6267364621162415)",1,1,2.498046875,2.444732666015625,Fixation,POINT (0.8037391006946564 0.6150705814361572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553277242,17067679796,1,1,"(0.8073419332504272, 0.6025305390357971)","(0.7981230020523071, 0.6274101734161377)",1,1,2.4892730712890625,2.461288452148437,Fixation,POINT (0.8027324676513672 0.6149703562259674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553285576,17067688130,1,1,"(0.8109915852546692, 0.6057258248329163)","(0.7951147556304932, 0.6211904287338257)",1,1,2.4905548095703125,2.457015991210937,Fixation,POINT (0.8030531704425812 0.613458126783371),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553293909,17067696463,1,1,"(0.805897057056427, 0.6111406683921814)","(0.7987094521522522, 0.6242668628692627)",1,1,2.496200561523437,2.4510650634765625,Fixation,POINT (0.8023032546043396 0.617703765630722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553302242,17067704796,1,1,"(0.8064820766448975, 0.6029526591300964)","(0.7984969615936279, 0.6220561861991882)",1,1,2.4980621337890625,2.4434051513671875,Fixation,POINT (0.8024895191192627 0.6125044226646423),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553310580,17067713134,1,1,"(0.812112033367157, 0.604580819606781)","(0.8011473417282104, 0.6118384599685669)",1,1,2.496078491210937,2.4437713623046875,Fixation,POINT (0.8066296875476837 0.608209639787674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553318913,17067721467,1,1,"(0.8072398900985718, 0.6131480932235718)","(0.7994748950004578, 0.6146478056907654)",1,1,2.5118865966796875,2.4397430419921875,Fixation,POINT (0.8033573925495148 0.6138979494571686),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553327246,17067729800,1,1,"(0.8071041703224182, 0.6114627122879028)","(0.7962402701377869, 0.6209905743598938)",1,1,2.4957275390625,2.4681854248046875,Fixation,POINT (0.8016722202301025 0.6162266433238983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553335580,17067738134,1,1,"(0.8051334023475647, 0.6144199967384338)","(0.8008326888084412, 0.6304003596305847)",1,1,2.51715087890625,2.4730224609375,Fixation,POINT (0.8029830455780029 0.6224101781845093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553343913,17067746467,1,1,"(0.8065715432167053, 0.6135850548744202)","(0.7995786666870117, 0.6347265839576721)",1,1,2.52398681640625,2.4501495361328125,Fixation,POINT (0.8030751049518585 0.6241558194160461),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553352245,17067754800,1,1,"(0.8105562329292297, 0.5986112356185913)","(0.8046092391014099, 0.6210083961486816)",1,1,2.5106201171875,2.4596405029296875,Fixation,POINT (0.8075827360153198 0.6098098158836365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553360579,17067763134,1,1,"(0.8140638470649719, 0.608673095703125)","(0.8066987991333008, 0.6173189878463745)",1,1,2.5335693359375,2.4839324951171875,Fixation,POINT (0.8103813230991364 0.6129960417747498),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553368912,17067771467,1,1,"(0.807755172252655, 0.620878279209137)","(0.8058785200119019, 0.6160075664520264)",1,1,2.5320587158203125,2.466659545898437,Fixation,POINT (0.8068168461322784 0.6184429228305817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553377243,17067779798,1,1,"(0.8032991290092468, 0.6193950176239014)","(0.8054381012916565, 0.6272315382957458)",1,1,2.5473175048828125,2.466339111328125,Fixation,POINT (0.8043686151504517 0.6233132779598236),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553385576,17067788131,1,1,"(0.8042389154434204, 0.6126186847686768)","(0.7990360856056213, 0.6119492053985596)",1,1,2.5101318359375,2.488006591796875,Fixation,POINT (0.8016375005245209 0.6122839450836182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553393912,17067796467,1,1,"(0.8071195483207703, 0.6135540008544922)","(0.8056305646896362, 0.6082932949066162)",1,1,2.550994873046875,2.471405029296875,Fixation,POINT (0.8063750565052032 0.6109236478805542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553402245,17067804800,1,1,"(0.8089007139205933, 0.6121629476547241)","(0.804207444190979, 0.6172502636909485)",1,1,2.54718017578125,2.472808837890625,Fixation,POINT (0.8065540790557861 0.6147066056728363),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553410578,17067813133,1,1,"(0.8027160167694092, 0.6126722693443298)","(0.7994110584259033, 0.6334750056266785)",1,1,2.544830322265625,2.506210327148437,Fixation,POINT (0.8010635375976562 0.6230736374855042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553418912,17067821467,1,1,"(0.8072869777679443, 0.6164171099662781)","(0.810040295124054, 0.6195560097694397)",1,1,2.5573883056640625,2.4987945556640625,Fixation,POINT (0.8086636364459991 0.6179865598678589),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553427245,17067829800,1,1,"(0.8104382753372192, 0.6174058318138123)","(0.8020979166030884, 0.6220533847808838)",1,1,2.5386199951171875,2.502838134765625,Fixation,POINT (0.8062680959701538 0.619729608297348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553435578,17067838133,1,1,"(0.8058587312698364, 0.6174277663230896)","(0.7974451780319214, 0.6302461624145508)",1,1,2.55126953125,2.503509521484375,Fixation,POINT (0.8016519546508789 0.6238369643688202),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553443917,17067846472,1,1,"(0.8009629845619202, 0.6097331047058105)","(0.8011347651481628, 0.6234468221664429)",1,1,2.5564422607421875,2.52166748046875,Fixation,POINT (0.8010488748550415 0.6165899634361267),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553452250,17067854805,1,1,"(0.8031682968139648, 0.6081970930099487)","(0.8076968193054199, 0.6161715388298035)",1,1,2.5484771728515625,2.496322631835937,Fixation,POINT (0.8054325580596924 0.6121843159198761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553460581,17067863136,1,1,"(0.8075372576713562, 0.6083100438117981)","(0.8060592412948608, 0.6159526705741882)",1,1,2.566650390625,2.506576538085937,Fixation,POINT (0.8067982494831085 0.6121313571929932),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553468915,17067871470,1,1,"(0.8107113838195801, 0.6034671664237976)","(0.8068505525588989, 0.6094393730163574)",1,1,2.55926513671875,2.51104736328125,Fixation,POINT (0.8087809681892395 0.6064532697200775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553477248,17067879803,1,1,"(0.8099262118339539, 0.605600118637085)","(0.8056942820549011, 0.6180360913276672)",1,1,2.558074951171875,2.5062255859375,Fixation,POINT (0.8078102469444275 0.6118181049823761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553485581,17067888136,1,1,"(0.811016321182251, 0.6085787415504456)","(0.8088280558586121, 0.6138295531272888)",1,1,2.5542755126953125,2.5162811279296875,Fixation,POINT (0.8099221885204315 0.6112041473388672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553493914,17067896469,1,1,"(0.8069092631340027, 0.6104682087898254)","(0.8050433397293091, 0.6074145436286926)",1,1,2.5504150390625,2.48529052734375,Fixation,POINT (0.8059763014316559 0.608941376209259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553502248,17067904803,1,1,"(0.8097752332687378, 0.6113191246986389)","(0.8077999949455261, 0.6154465675354004)",1,1,2.5554351806640625,2.5232696533203125,Fixation,POINT (0.808787614107132 0.6133828461170197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553510581,17067913136,1,1,"(0.806483805179596, 0.6031233668327332)","(0.8049477338790894, 0.6136875152587891)",1,1,2.5455780029296875,2.5077362060546875,Fixation,POINT (0.8057157695293427 0.6084054410457611),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553518914,17067921469,1,1,"(0.8036612272262573, 0.6109358668327332)","(0.805013120174408, 0.6244864463806152)",1,1,2.5648193359375,2.527694702148437,Fixation,POINT (0.8043371737003326 0.6177111566066742),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553527248,17067929803,1,1,"(0.8100566267967224, 0.6096922159194946)","(0.8081530928611755, 0.6168723702430725)",1,1,2.559188842773437,2.50103759765625,Fixation,POINT (0.809104859828949 0.6132822930812836),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553535581,17067938136,1,1,"(0.8098689317703247, 0.6079908609390259)","(0.8077201247215271, 0.6210750937461853)",1,1,2.5603179931640625,2.5370635986328125,Fixation,POINT (0.8087945282459259 0.6145329773426056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553543915,17067946470,1,1,"(0.8087350130081177, 0.6163824796676636)","(0.8041921257972717, 0.6276543140411377)",1,1,2.554107666015625,2.5269317626953125,Fixation,POINT (0.8064635694026947 0.6220183968544006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553552248,17067954803,1,1,"(0.8113895654678345, 0.6123201251029968)","(0.8054447174072266, 0.6204254031181335)",1,1,2.5522003173828125,2.525131225585937,Fixation,POINT (0.8084171414375305 0.6163727641105652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553560581,17067963136,1,1,"(0.8100249767303467, 0.6174497008323669)","(0.8049349784851074, 0.6313261985778809)",1,1,2.543365478515625,2.4912567138671875,Fixation,POINT (0.807479977607727 0.6243879497051239),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553568915,17067971470,1,1,"(0.8085610270500183, 0.6206075549125671)","(0.8011837005615234, 0.634147047996521)",1,1,2.570541381835937,2.4994659423828125,Fixation,POINT (0.8048723638057709 0.6273773014545441),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553577254,17067979809,1,1,"(0.8119140267372131, 0.6259669661521912)","(0.8184753060340881, 0.6361515522003174)",1,1,2.5327301025390625,2.5120391845703125,Fixation,POINT (0.8151946663856506 0.6310592591762543),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553585585,17067988140,1,1,"(0.8115423917770386, 0.5881542563438416)","(0.820012092590332, 0.6135875582695007)",1,1,2.54766845703125,2.504791259765625,Fixation,POINT (0.8157772421836853 0.6008709073066711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,moveUpTarget,37762493,1208553593921,17067996476,1,1,"(0.8282673358917236, 0.5890488028526306)","(0.8330606818199158, 0.609150767326355)",1,1,2.5816650390625,2.503662109375,Fixation,POINT (0.8306640088558197 0.5990997850894928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208553602252,17068004807,1,1,"(0.8328192234039307, 0.5887636542320251)","(0.8267682790756226, 0.5973286032676697)",1,1,2.54974365234375,2.502288818359375,Fixation,POINT (0.8297937512397766 0.5930461287498474),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208553610585,17068013140,1,1,"(0.827980101108551, 0.5929717421531677)","(0.8287785053253174, 0.5894154906272888)",1,1,2.56512451171875,2.508087158203125,Fixation,POINT (0.8283793032169342 0.5911936163902283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208553618919,17068021474,1,1,"(0.8214671611785889, 0.5911930203437805)","(0.8234906196594238, 0.5932984948158264)",1,1,2.604965209960937,2.52978515625,Fixation,POINT (0.8224788904190063 0.5922457575798035),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208553627252,17068029807,1,1,"(0.8295392990112305, 0.5914404392242432)","(0.8282094597816467, 0.5966318249702454)",1,1,2.5816802978515625,2.5204620361328125,Fixation,POINT (0.8288743793964386 0.5940361320972443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208553635585,17068038140,1,1,"(0.8237916827201843, 0.5836922526359558)","(0.8284176588058472, 0.5976660251617432)",1,1,2.60028076171875,2.536956787109375,Fixation,POINT (0.8261046707630157 0.5906791388988495),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,moveUpTarget,37762493,1208553643919,17068046474,1,1,"(0.8267824649810791, 0.5833942294120789)","(0.8225564956665039, 0.59024578332901)",1,1,2.5721588134765625,2.4898223876953125,Fixation,POINT (0.8246694803237915 0.5868200063705444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
