,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,String.0,print.0,String.1,tab.0,if.0,content.0,instanceof.0,RegExp.0,return.0,tab.1,+.0,"""type = "".100",+.1,type.0,+.2,Out.0,NL.0,+.3,tab.2,+.4,"""content :"".101",+.5,Out.1,NL.1,+.6,RegExp.1,content.1,print.1,tab.3,+.7,"""  "".0",else.0,return.1,tab.4,+.8,"""type = "".102",+.9,type.1,+.10,Out.2,NL.2,+.11,tab.5,+.12,"""content :"".103",+.13,Out.3,NL.3,+.14,tab.6,+.15,"""  "".1",+.16,content.2,code,participant_summary
0,136,print,7957602,1212368541162,20882929657,1,1,"(0.11994954943656921, 0.48146751523017883)","(0.12113535404205322, 0.44343939423561096)",1,1,2.50946044921875,2.4169921875,Fixation,POINT (0.1205424517393112 0.4624534547328949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368549495,20882937990,1,1,"(0.11940345913171768, 0.4816194772720337)","(0.12132695317268372, 0.44684693217277527)",1,1,2.519317626953125,2.4390411376953125,Fixation,POINT (0.1203652061522007 0.4642332047224045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368557829,20882946324,1,1,"(0.11617900431156158, 0.4848644733428955)","(0.11881675571203232, 0.44377192854881287)",1,1,2.4878692626953125,2.43951416015625,Fixation,POINT (0.117497880011797 0.4643182009458542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368566162,20882954657,1,1,"(0.11445394903421402, 0.48005416989326477)","(0.10721422731876373, 0.44372832775115967)",1,1,2.4971160888671875,2.4322967529296875,Fixation,POINT (0.1108340881764889 0.4618912488222122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368574500,20882962995,1,1,"(0.12246447801589966, 0.4805634915828705)","(0.10915469378232956, 0.4436918795108795)",1,1,2.5035858154296875,2.398956298828125,Fixation,POINT (0.1158095858991146 0.462127685546875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368591167,20882979662,1,1,"(0.13098114728927612, 0.478565514087677)","(0.13018205761909485, 0.4288790822029114)",1,1,2.494598388671875,2.4307098388671875,Fixation,POINT (0.1305816024541855 0.4537222981452942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368599500,20882987995,1,1,"(0.1393951028585434, 0.466555655002594)","(0.13426120579242706, 0.4296858012676239)",1,1,2.470077514648437,2.41351318359375,Fixation,POINT (0.1368281543254852 0.448120728135109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368607834,20882996329,1,1,"(0.13469181954860687, 0.46655553579330444)","(0.13448946177959442, 0.42275410890579224)",1,1,2.4918670654296875,2.412689208984375,Fixation,POINT (0.1345906406641006 0.4446548223495483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368616167,20883004662,1,1,"(0.13162843883037567, 0.45459336042404175)","(0.1359344869852066, 0.41676631569862366)",1,1,2.485687255859375,2.4134674072265625,Fixation,POINT (0.1337814629077911 0.4356798380613327),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368624500,20883012995,1,1,"(0.1288394182920456, 0.4604182839393616)","(0.13580241799354553, 0.41930243372917175)",1,1,2.498519897460937,2.4251251220703125,Fixation,POINT (0.1323209181427956 0.4398603588342667),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368632834,20883021329,1,1,"(0.13647343218326569, 0.46050772070884705)","(0.13567955791950226, 0.4170590043067932)",1,1,2.5050048828125,2.4134674072265625,Fixation,POINT (0.136076495051384 0.4387833625078201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368641167,20883029662,1,1,"(0.13289795815944672, 0.4545478820800781)","(0.13865649700164795, 0.40882980823516846)",1,1,2.485931396484375,2.41656494140625,Fixation,POINT (0.1357772275805473 0.4316888451576233),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368649500,20883037995,1,1,"(0.1307920217514038, 0.45137977600097656)","(0.13951992988586426, 0.4135204553604126)",1,1,2.51220703125,2.4072723388671875,Fixation,POINT (0.135155975818634 0.4324501156806946),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368657833,20883046328,1,1,"(0.12982699275016785, 0.4515133500099182)","(0.13495752215385437, 0.4191058874130249)",1,1,2.510650634765625,2.415878295898437,Fixation,POINT (0.1323922574520111 0.4353096187114716),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368666167,20883054662,1,1,"(0.13507957756519318, 0.45855361223220825)","(0.13361696898937225, 0.41630828380584717)",1,1,2.5030059814453125,2.4439697265625,Fixation,POINT (0.1343482732772827 0.4374309480190277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368674500,20883062995,1,1,"(0.13602189719676971, 0.46692734956741333)","(0.1363539844751358, 0.4166131913661957)",1,1,2.487335205078125,2.415374755859375,Fixation,POINT (0.1361879408359528 0.4417702704668045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368682834,20883071329,1,1,"(0.13056157529354095, 0.4611637592315674)","(0.13817313313484192, 0.41900792717933655)",1,1,2.4943084716796875,2.429595947265625,Fixation,POINT (0.1343673542141914 0.440085843205452),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368691167,20883079662,1,1,"(0.13087722659111023, 0.47928738594055176)","(0.13133245706558228, 0.4173972010612488)",1,1,2.494293212890625,2.424057006835937,Fixation,POINT (0.1311048418283462 0.4483422935009003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368699500,20883087995,1,1,"(0.1348182111978531, 0.4705568552017212)","(0.13988737761974335, 0.4218564033508301)",1,1,2.4940338134765625,2.404647827148437,Fixation,POINT (0.1373527944087982 0.4462066292762756),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368707839,20883096334,1,1,"(0.13502362370491028, 0.4657308757305145)","(0.13972227275371552, 0.4303783178329468)",1,1,2.512054443359375,2.4289093017578125,Fixation,POINT (0.1373729482293129 0.4480545967817306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368716172,20883104667,1,1,"(0.12988051772117615, 0.46758243441581726)","(0.13677465915679932, 0.4219835698604584)",1,1,2.50030517578125,2.420516967773437,Fixation,POINT (0.1333275884389877 0.4447830021381378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368724505,20883113000,1,1,"(0.13257578015327454, 0.4769960641860962)","(0.13649138808250427, 0.4291246831417084)",1,1,2.4961090087890625,2.421615600585937,Fixation,POINT (0.1345335841178894 0.4530603736639023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368732838,20883121333,1,1,"(0.14346079528331757, 0.4754101037979126)","(0.14498978853225708, 0.44066083431243896)",1,1,2.498809814453125,2.437042236328125,Fixation,POINT (0.1442252919077873 0.4580354690551758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368741173,20883129667,1,1,"(0.13424329459667206, 0.4747748374938965)","(0.14223282039165497, 0.432235449552536)",1,1,2.487335205078125,2.4192352294921875,Fixation,POINT (0.1382380574941635 0.4535051435232162),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368749506,20883138000,1,1,"(0.13177524507045746, 0.469620943069458)","(0.1370367556810379, 0.41822198033332825)",1,1,2.494735717773437,2.39947509765625,Fixation,POINT (0.1344060003757477 0.4439214617013931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368757840,20883146334,1,1,"(0.1285005807876587, 0.47013506293296814)","(0.13123364746570587, 0.4175683856010437)",1,1,2.50006103515625,2.424774169921875,Fixation,POINT (0.1298671141266823 0.4438517242670059),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368766173,20883154667,1,1,"(0.1341646909713745, 0.4745669662952423)","(0.13999204337596893, 0.4142087697982788)",1,1,2.5040740966796875,2.395126342773437,Fixation,POINT (0.1370783671736717 0.4443878680467606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368799506,20883188000,1,1,"(0.05722285062074661, 0.634846568107605)","(0.055524569004774094, 0.5889748334884644)",1,1,2.5173797607421875,2.4480743408203125,Fixation,POINT (0.0563737098127604 0.6119107007980347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368807839,20883196333,1,1,"(0.07326841354370117, 0.6377836465835571)","(0.06810645759105682, 0.596570611000061)",1,1,2.5352935791015625,2.467926025390625,Fixation,POINT (0.070687435567379 0.6171771287918091),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368816173,20883204667,1,1,"(0.0732576921582222, 0.6331521272659302)","(0.0711502954363823, 0.5841298699378967)",1,1,2.528167724609375,2.45416259765625,Fixation,POINT (0.0722039937973022 0.6086409986019135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368824508,20883213002,1,1,"(0.06713367253541946, 0.6443939805030823)","(0.06295228749513626, 0.593000590801239)",1,1,2.503402709960937,2.446990966796875,Fixation,POINT (0.0650429800152779 0.6186972856521606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368832841,20883221335,1,1,"(0.07314080744981766, 0.6544491648674011)","(0.06417565047740936, 0.5897117853164673)",1,1,2.5152130126953125,2.44256591796875,Fixation,POINT (0.0686582289636135 0.6220804750919342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368841177,20883229671,1,1,"(0.07146681845188141, 0.6653476357460022)","(0.06413693726062775, 0.5919151306152344)",1,1,2.496856689453125,2.458831787109375,Fixation,POINT (0.0678018778562546 0.6286313831806183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368849510,20883238004,1,1,"(0.06798107177019119, 0.6638018488883972)","(0.06285436451435089, 0.5879105925559998)",1,1,2.4862060546875,2.446395874023437,Fixation,POINT (0.065417718142271 0.6258562207221985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368857843,20883246337,1,1,"(0.06622263044118881, 0.6712414026260376)","(0.06184070557355881, 0.592142641544342)",1,1,2.49615478515625,2.44439697265625,Fixation,POINT (0.0640316680073738 0.6316920220851898),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368866177,20883254671,1,1,"(0.06490276008844376, 0.6613187789916992)","(0.06578013300895691, 0.5974465608596802)",1,1,2.5068817138671875,2.46075439453125,Fixation,POINT (0.0653414465487003 0.6293826699256897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368874510,20883263004,1,1,"(0.07136379927396774, 0.6523146629333496)","(0.06159220635890961, 0.6101124286651611)",1,1,2.500244140625,2.465850830078125,Fixation,POINT (0.0664780028164387 0.6312135457992554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368882843,20883271337,1,1,"(0.07104179263114929, 0.647982120513916)","(0.0647754967212677, 0.6035647988319397)",1,1,2.5237579345703125,2.44927978515625,Fixation,POINT (0.0679086446762085 0.6257734596729279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368891177,20883279671,1,1,"(0.06453324854373932, 0.6468450427055359)","(0.07028934359550476, 0.60960453748703)",1,1,2.497039794921875,2.44610595703125,Fixation,POINT (0.067411296069622 0.628224790096283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368899510,20883288004,1,1,"(0.06289771944284439, 0.6563000082969666)","(0.06796002388000488, 0.6048817038536072)",1,1,2.4917755126953125,2.44580078125,Fixation,POINT (0.0654288716614246 0.6305908560752869),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368907843,20883296337,1,1,"(0.06878695636987686, 0.658571183681488)","(0.06986919045448303, 0.6043350100517273)",1,1,2.48992919921875,2.434967041015625,Fixation,POINT (0.06932807341218 0.6314530968666077),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368916177,20883304671,1,1,"(0.06813196837902069, 0.666856586933136)","(0.06578215211629868, 0.606736421585083)",1,1,2.5129852294921875,2.451324462890625,Fixation,POINT (0.0669570602476597 0.6367965042591095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368924510,20883313004,1,1,"(0.06882558017969131, 0.6691120862960815)","(0.06392181664705276, 0.5958461165428162)",1,1,2.517791748046875,2.432846069335937,Fixation,POINT (0.066373698413372 0.6324791014194489),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368932843,20883321337,1,1,"(0.06522156298160553, 0.6781667470932007)","(0.05924299359321594, 0.6097626686096191)",1,1,2.496322631835937,2.4393463134765625,Fixation,POINT (0.0622322782874107 0.6439647078514099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368941177,20883329671,1,1,"(0.06720377504825592, 0.6755475401878357)","(0.060567159205675125, 0.6055971384048462)",1,1,2.492340087890625,2.456893920898437,Fixation,POINT (0.0638854671269655 0.6405723392963409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368949510,20883338004,1,1,"(0.06620005518198013, 0.6716558933258057)","(0.06287777423858643, 0.6042218804359436)",1,1,2.521575927734375,2.458038330078125,Fixation,POINT (0.0645389147102833 0.6379388868808746),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368957843,20883346337,1,1,"(0.05948209762573242, 0.6697083115577698)","(0.06618769466876984, 0.6151010394096375)",1,1,2.4945831298828125,2.4544219970703125,Fixation,POINT (0.0628348961472511 0.6424046754837036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368966185,20883354679,1,1,"(0.061736561357975006, 0.6616421937942505)","(0.06963836401700974, 0.6116313934326172)",1,1,2.49334716796875,2.45220947265625,Fixation,POINT (0.0656874626874924 0.6366367936134338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368974519,20883363012,1,1,"(0.06525600701570511, 0.669944167137146)","(0.07410822808742523, 0.6104802489280701)",1,1,2.5142364501953125,2.4631805419921875,Fixation,POINT (0.0696821175515652 0.640212208032608),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368982852,20883371345,1,1,"(0.06587640941143036, 0.6691156029701233)","(0.06794814765453339, 0.6030345559120178)",1,1,2.5037384033203125,2.464599609375,Fixation,POINT (0.0669122785329819 0.6360750794410706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368991186,20883379679,1,1,"(0.06850700825452805, 0.6652800440788269)","(0.062328338623046875, 0.6085004210472107)",1,1,2.5084686279296875,2.45257568359375,Fixation,POINT (0.0654176734387875 0.6368902325630188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212368999519,20883388012,1,1,"(0.07203127443790436, 0.6676546335220337)","(0.05883491784334183, 0.6067757606506348)",1,1,2.498260498046875,2.457000732421875,Fixation,POINT (0.0654330961406231 0.6372151970863342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369007850,20883396343,1,1,"(0.07298004627227783, 0.6620747447013855)","(0.05557357147336006, 0.6038697957992554)",1,1,2.519073486328125,2.454574584960937,Fixation,POINT (0.064276808872819 0.6329722702503204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369016186,20883404679,1,1,"(0.06975429505109787, 0.655853271484375)","(0.06281213462352753, 0.6017553210258484)",1,1,2.546539306640625,2.4350738525390625,Fixation,POINT (0.0662832148373127 0.6288042962551117),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369024519,20883413012,1,1,"(0.06950631737709045, 0.6521750092506409)","(0.05994990095496178, 0.6044887900352478)",1,1,2.515609741210937,2.4689178466796875,Fixation,POINT (0.0647281091660261 0.6283318996429443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369049517,20883438010,1,1,"(0.1411227434873581, 0.6551981568336487)","(0.1254013180732727, 0.6057236790657043)",1,1,2.548248291015625,2.4794464111328125,Fixation,POINT (0.1332620307803154 0.6304609179496765),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369057850,20883446343,1,1,"(0.13653786480426788, 0.6570529937744141)","(0.13434259593486786, 0.6146990656852722)",1,1,2.514755249023437,2.450775146484375,Fixation,POINT (0.1354402303695679 0.6358760297298431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369066186,20883454679,1,1,"(0.13604022562503815, 0.659330427646637)","(0.1349172294139862, 0.6188424229621887)",1,1,2.51934814453125,2.4580841064453125,Fixation,POINT (0.1354787275195122 0.6390864253044128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369074519,20883463012,1,1,"(0.140813410282135, 0.6706351041793823)","(0.13191360235214233, 0.6066758632659912)",1,1,2.5137939453125,2.4527130126953125,Fixation,POINT (0.1363635063171387 0.6386554837226868),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369082852,20883471345,1,1,"(0.1372733861207962, 0.6754904389381409)","(0.13338546454906464, 0.6136736869812012)",1,1,2.5211181640625,2.442169189453125,Fixation,POINT (0.1353294253349304 0.644582062959671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369091186,20883479679,1,1,"(0.1385376751422882, 0.6713075637817383)","(0.13081398606300354, 0.6137100458145142)",1,1,2.52093505859375,2.434066772460937,Fixation,POINT (0.1346758306026459 0.6425088047981262),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369099524,20883488017,1,1,"(0.13784296810626984, 0.6691100001335144)","(0.1326063573360443, 0.6076259016990662)",1,1,2.516586303710937,2.447235107421875,Fixation,POINT (0.1352246627211571 0.6383679509162903),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369107857,20883496350,1,1,"(0.13610634207725525, 0.6741706728935242)","(0.12823708355426788, 0.6178478598594666)",1,1,2.5244598388671875,2.4461212158203125,Fixation,POINT (0.1321717128157616 0.6460092663764954),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369116191,20883504684,1,1,"(0.13755013048648834, 0.6656971573829651)","(0.13263970613479614, 0.6131380200386047)",1,1,2.51666259765625,2.451889038085937,Fixation,POINT (0.1350949183106422 0.6394175887107849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369124524,20883513017,1,1,"(0.13855396211147308, 0.672317385673523)","(0.1334221065044403, 0.6170356869697571)",1,1,2.5261383056640625,2.4492340087890625,Fixation,POINT (0.1359880343079567 0.64467653632164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369132857,20883521350,1,1,"(0.13606268167495728, 0.6692099571228027)","(0.13038630783557892, 0.6172676086425781)",1,1,2.5213623046875,2.4559326171875,Fixation,POINT (0.1332244947552681 0.6432387828826904),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369141190,20883529683,1,1,"(0.1387726068496704, 0.6676812767982483)","(0.1366378217935562, 0.6272855401039124)",1,1,2.52880859375,2.4537353515625,Fixation,POINT (0.1377052143216133 0.6474834084510803),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369149524,20883538017,1,1,"(0.13978254795074463, 0.6691965460777283)","(0.13350941240787506, 0.6222326159477234)",1,1,2.5403594970703125,2.449203491210937,Fixation,POINT (0.1366459801793098 0.6457145810127258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369157857,20883546350,1,1,"(0.1420782059431076, 0.6721760630607605)","(0.133912593126297, 0.6303157210350037)",1,1,2.516464233398437,2.4609527587890625,Fixation,POINT (0.1379953995347023 0.6512458920478821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369166190,20883554683,1,1,"(0.14365695416927338, 0.6722859740257263)","(0.13444265723228455, 0.6255282163619995)",1,1,2.5167388916015625,2.455657958984375,Fixation,POINT (0.139049805700779 0.6489070951938629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369174524,20883563017,1,1,"(0.14386515319347382, 0.6727837920188904)","(0.13598571717739105, 0.6270706057548523)",1,1,2.5184326171875,2.4476470947265625,Fixation,POINT (0.1399254351854324 0.6499271988868713),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369182857,20883571350,1,1,"(0.14009223878383636, 0.6740628480911255)","(0.1282101720571518, 0.6283470988273621)",1,1,2.547088623046875,2.43603515625,Fixation,POINT (0.1341512054204941 0.6512049734592438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369191190,20883579683,1,1,"(0.14583611488342285, 0.6717877984046936)","(0.13469064235687256, 0.6324277520179749)",1,1,2.528106689453125,2.4606170654296875,Fixation,POINT (0.1402633786201477 0.6521077752113342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369199524,20883588017,1,1,"(0.14680702984333038, 0.669957160949707)","(0.13172177970409393, 0.6262286305427551)",1,1,2.5268707275390625,2.457015991210937,Fixation,POINT (0.1392644047737122 0.6480928957462311),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369207858,20883596350,1,1,"(0.14247427880764008, 0.6675959229469299)","(0.1362793892621994, 0.6293359398841858)",1,1,2.53790283203125,2.462387084960937,Fixation,POINT (0.1393768340349197 0.6484659314155579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369216192,20883604684,1,1,"(0.14833460748195648, 0.6660959720611572)","(0.130580335855484, 0.6304376721382141)",1,1,2.528060913085937,2.4597625732421875,Fixation,POINT (0.1394574716687202 0.6482668220996857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369224525,20883613017,1,1,"(0.14537779986858368, 0.666103720664978)","(0.13044577836990356, 0.628179132938385)",1,1,2.518157958984375,2.4678497314453125,Fixation,POINT (0.1379117891192436 0.6471414268016815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369232863,20883621355,1,1,"(0.14449374377727509, 0.6616149544715881)","(0.136692613363266, 0.6262590289115906)",1,1,2.5245819091796875,2.4644927978515625,Fixation,POINT (0.1405931785702705 0.6439369916915894),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,print,7957602,1212369241196,20883629688,1,1,"(0.14613667130470276, 0.6576738953590393)","(0.13401362299919128, 0.619797945022583)",1,1,2.52691650390625,2.4447174072265625,Fixation,POINT (0.140075147151947 0.6387359201908112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
