,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,setGenJarDir.0,File.0,genJarDir.0,SandProject.0,proj.0,proj.1,getAntProject.0,setProperty.0,"""genJarDir"".0",genJarDir.1,toString.0,SandProject.1,downstream.0,=.0,proj.2,getRequiredBy.0,for.0,int.0,i.0,=.1,0.0,i.1,<.0,downstream.1,length.0,i.2,setGenJarDir.1,genJarDir.2,downstream.2,i.3,].0,code,participant_summary
0,136,setGenJarDir,31789275,1211402336659,19916729083,1,1,"(0.7244786620140076, 0.18844294548034668)","(0.7183147668838501, 0.20527777075767517)",1,1,2.4170074462890625,2.358856201171875,Fixation,POINT (0.7213967144489288 0.1968603581190109),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211402344993,19916737417,1,1,"(0.7230852246284485, 0.18066412210464478)","(0.7197126746177673, 0.18942514061927795)",1,1,2.423095703125,2.317352294921875,Fixation,POINT (0.7213989496231079 0.1850446313619614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211402353327,19916745750,1,1,"(0.7212454676628113, 0.19903656840324402)","(0.7151469588279724, 0.1926669478416443)",1,1,2.42071533203125,2.334991455078125,Fixation,POINT (0.7181962132453918 0.1958517581224442),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211402361660,19916754083,1,1,"(0.7004183530807495, 0.17899572849273682)","(0.7052115201950073, 0.20324385166168213)",1,1,2.451416015625,2.338241577148437,Fixation,POINT (0.7028149366378784 0.1911197900772095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,setGenJarDir,31789275,1211402536680,19916929103,1,1,"(0.1282517910003662, 0.1576240360736847)","(0.143683061003685, 0.13405494391918182)",1,1,2.3510284423828125,2.4385528564453125,,POINT (0.1359674260020256 0.1458394899964333),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402545004,19916937427,1,1,"(0.1292225569486618, 0.15531469881534576)","(0.14460819959640503, 0.14090871810913086)",1,1,2.3708038330078125,2.43988037109375,Fixation,POINT (0.1369153782725334 0.1481117084622383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402553338,19916945761,1,1,"(0.13528971374034882, 0.14890608191490173)","(0.14989379048347473, 0.14163900911808014)",1,1,2.337020874023437,2.42791748046875,Fixation,POINT (0.1425917521119118 0.1452725455164909),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402561680,19916954103,1,1,"(0.13498497009277344, 0.1621403843164444)","(0.15040162205696106, 0.15057675540447235)",1,1,2.3492584228515625,2.424468994140625,Fixation,POINT (0.1426932960748672 0.1563585698604584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402570013,19916962436,1,1,"(0.13513119518756866, 0.15272994339466095)","(0.15381300449371338, 0.14072807133197784)",1,1,2.3656158447265625,2.4428253173828125,Fixation,POINT (0.144472099840641 0.1467290073633194),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402578346,19916970769,1,1,"(0.12916569411754608, 0.16382527351379395)","(0.14898712933063507, 0.13753172755241394)",1,1,2.385406494140625,2.4400787353515625,Fixation,POINT (0.1390764117240906 0.1506785005331039),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402586680,19916979103,1,1,"(0.1301560252904892, 0.16243985295295715)","(0.1452278196811676, 0.15416964888572693)",1,1,2.364715576171875,2.428329467773437,Fixation,POINT (0.1376919224858284 0.158304750919342),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402595013,19916987436,1,1,"(0.1363282948732376, 0.15982484817504883)","(0.14117608964443207, 0.14907453954219818)",1,1,2.3882293701171875,2.4294891357421875,Fixation,POINT (0.1387521922588348 0.1544496938586235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402603346,19916995769,1,1,"(0.12534046173095703, 0.1707995980978012)","(0.15435096621513367, 0.1369754523038864)",1,1,2.3761749267578125,2.414306640625,Fixation,POINT (0.1398457139730454 0.1538875252008438),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402611680,19917004103,1,1,"(0.13920578360557556, 0.15191338956356049)","(0.1467529535293579, 0.13202284276485443)",1,1,2.38427734375,2.4473876953125,Fixation,POINT (0.1429793685674667 0.1419681161642075),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402620013,19917012436,1,1,"(0.12485551089048386, 0.15934611856937408)","(0.14956621825695038, 0.14268115162849426)",1,1,2.357940673828125,2.4288330078125,Fixation,POINT (0.1372108645737171 0.1510136350989342),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402628346,19917020769,1,1,"(0.13688719272613525, 0.1544467657804489)","(0.14835980534553528, 0.13521713018417358)",1,1,2.378448486328125,2.444808959960937,Fixation,POINT (0.1426234990358353 0.1448319479823112),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402636680,19917029102,1,1,"(0.12487421929836273, 0.1424659937620163)","(0.14200729131698608, 0.14018142223358154)",1,1,2.381927490234375,2.444610595703125,Fixation,POINT (0.1334407553076744 0.1413237079977989),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402645014,19917037436,1,1,"(0.11503531783819199, 0.14797331392765045)","(0.123676598072052, 0.14526644349098206)",1,1,2.390365600585937,2.40826416015625,Fixation,POINT (0.119355957955122 0.1466198787093162),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402661680,19917054102,1,1,"(0.08387134969234467, 0.17804047465324402)","(0.09588068723678589, 0.1591218113899231)",1,1,2.371932983398437,2.3931121826171875,Fixation,POINT (0.0898760184645653 0.1685811430215836),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402670017,19917062439,1,1,"(0.08299515396356583, 0.17239804565906525)","(0.10261332243680954, 0.1451742947101593)",1,1,2.3943634033203125,2.3984375,Fixation,POINT (0.0928042382001877 0.1587861701846123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402678350,19917070772,1,1,"(0.08554259687662125, 0.16394606232643127)","(0.10634209215641022, 0.1351327747106552)",1,1,2.382354736328125,2.3807830810546875,Fixation,POINT (0.0959423445165157 0.1495394185185432),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402686683,19917079105,1,1,"(0.08716356754302979, 0.172671839594841)","(0.1081533432006836, 0.14054067432880402)",1,1,2.3872222900390625,2.3922882080078125,Fixation,POINT (0.0976584553718567 0.1566062569618225),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402695017,19917087439,1,1,"(0.0837676078081131, 0.15238501131534576)","(0.1052551344037056, 0.14345763623714447)",1,1,2.38433837890625,2.4019775390625,Fixation,POINT (0.0945113711059094 0.1479213237762451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402703350,19917095772,1,1,"(0.08902295678853989, 0.15820752084255219)","(0.10552101582288742, 0.1447135955095291)",1,1,2.389068603515625,2.380233764648437,Fixation,POINT (0.0972719863057136 0.1514605581760406),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402711683,19917104105,1,1,"(0.0832824856042862, 0.17787867784500122)","(0.10790614038705826, 0.1424507051706314)",1,1,2.3732452392578125,2.3822174072265625,Fixation,POINT (0.0955943129956722 0.1601646915078163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402720017,19917112439,1,1,"(0.07942687720060349, 0.17135967314243317)","(0.10179886966943741, 0.14941805601119995)",1,1,2.3838653564453125,2.395599365234375,Fixation,POINT (0.0906128734350204 0.1603888645768166),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402728350,19917120772,1,1,"(0.09057091921567917, 0.17362132668495178)","(0.10528718680143356, 0.14179322123527527)",1,1,2.389999389648437,2.399520874023437,Fixation,POINT (0.0979290530085564 0.1577072739601135),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402736683,19917129105,1,1,"(0.08706455677747726, 0.15659940242767334)","(0.10753130167722702, 0.13877537846565247)",1,1,2.3865509033203125,2.392181396484375,Fixation,POINT (0.0972979292273521 0.1476873904466629),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402745017,19917137439,1,1,"(0.08467058092355728, 0.16148141026496887)","(0.10366225987672806, 0.1328410506248474)",1,1,2.3854217529296875,2.4110565185546875,Fixation,POINT (0.0941664204001427 0.1471612304449081),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402753350,19917145772,1,1,"(0.08794017136096954, 0.1604190170764923)","(0.1052488163113594, 0.13229981064796448)",1,1,2.3711090087890625,2.3846893310546875,Fixation,POINT (0.0965944938361645 0.1463594138622284),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402761683,19917154105,1,1,"(0.08236601948738098, 0.17923986911773682)","(0.09731274098157883, 0.14635255932807922)",1,1,2.378448486328125,2.385604858398437,Fixation,POINT (0.0898393802344799 0.162796214222908),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402770017,19917162439,1,1,"(0.0882200375199318, 0.15666204690933228)","(0.10605569183826447, 0.14812937378883362)",1,1,2.3797149658203125,2.3904571533203125,Fixation,POINT (0.0971378646790981 0.152395710349083),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402778350,19917170772,1,1,"(0.08263429254293442, 0.1733420044183731)","(0.09803394973278046, 0.14328345656394958)",1,1,2.407012939453125,2.3957061767578125,Fixation,POINT (0.0903341211378574 0.1583127304911614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402786683,19917179105,1,1,"(0.08657706528902054, 0.1735343635082245)","(0.10648074001073837, 0.14300185441970825)",1,1,2.412445068359375,2.38873291015625,Fixation,POINT (0.0965289026498795 0.1582681089639664),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402795020,19917187442,1,1,"(0.08397376537322998, 0.1732025295495987)","(0.09451775252819061, 0.14162175357341766)",1,1,2.4008331298828125,2.40374755859375,Fixation,POINT (0.0892457589507103 0.1574121415615082),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402803353,19917195775,1,1,"(0.08222610503435135, 0.17440932989120483)","(0.10712685436010361, 0.1455192267894745)",1,1,2.3819122314453125,2.384735107421875,Fixation,POINT (0.0946764796972275 0.1599642783403397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402811686,19917204108,1,1,"(0.08137014508247375, 0.1773950159549713)","(0.09887771308422089, 0.1326635330915451)",1,1,2.383209228515625,2.3846893310546875,Fixation,POINT (0.0901239290833473 0.1550292745232582),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402820021,19917212442,1,1,"(0.08268485218286514, 0.17019948363304138)","(0.10627291351556778, 0.13838160037994385)",1,1,2.3928680419921875,2.3881378173828125,Fixation,POINT (0.0944788828492165 0.1542905420064926),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402828354,19917220775,1,1,"(0.0815819501876831, 0.1692351996898651)","(0.10111430287361145, 0.1349329799413681)",1,1,2.380355834960937,2.39825439453125,Fixation,POINT (0.0913481265306473 0.1520840898156166),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402836687,19917229108,1,1,"(0.08723142743110657, 0.17142155766487122)","(0.10474023222923279, 0.14733575284481049)",1,1,2.374114990234375,2.39544677734375,Fixation,POINT (0.0959858298301697 0.1593786552548408),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402845021,19917237442,1,1,"(0.08369041234254837, 0.1638750284910202)","(0.10081411898136139, 0.13173256814479828)",1,1,2.3977813720703125,2.3931121826171875,Fixation,POINT (0.0922522656619549 0.1478037983179092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402853354,19917245775,1,1,"(0.0891580879688263, 0.15514644980430603)","(0.1074538454413414, 0.1366497427225113)",1,1,2.3881988525390625,2.3797607421875,Fixation,POINT (0.0983059667050838 0.1458980962634087),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402861687,19917254108,1,1,"(0.08501725643873215, 0.1588190793991089)","(0.1039213091135025, 0.12981905043125153)",1,1,2.405364990234375,2.394760131835937,Fixation,POINT (0.0944692827761173 0.1443190649151802),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402870021,19917262442,1,1,"(0.08049657195806503, 0.16466423869132996)","(0.10144513100385666, 0.1452830731868744)",1,1,2.41497802734375,2.3749237060546875,Fixation,POINT (0.0909708514809608 0.1549736559391022),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402878354,19917270775,1,1,"(0.08014240115880966, 0.17931808531284332)","(0.10649924725294113, 0.14670532941818237)",1,1,2.380111694335937,2.3780517578125,Fixation,POINT (0.0933208242058754 0.1630117073655128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402886687,19917279108,1,1,"(0.08957766741514206, 0.15977802872657776)","(0.1021718680858612, 0.14759308099746704)",1,1,2.371322631835937,2.385650634765625,Fixation,POINT (0.0958747677505016 0.1536855548620224),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402895021,19917287442,1,1,"(0.08329655230045319, 0.15512916445732117)","(0.10727573931217194, 0.13061316311359406)",1,1,2.394805908203125,2.3763885498046875,Fixation,POINT (0.0952861458063126 0.1428711637854576),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402903354,19917295775,1,1,"(0.08775791525840759, 0.1560267060995102)","(0.10060084611177444, 0.1332305371761322)",1,1,2.373199462890625,2.3885650634765625,Fixation,POINT (0.094179380685091 0.1446286216378212),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402911687,19917304108,1,1,"(0.079852394759655, 0.17704243957996368)","(0.10735347867012024, 0.14385540783405304)",1,1,2.3761444091796875,2.3419647216796875,Fixation,POINT (0.0936029367148876 0.1604489237070084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402920022,19917312442,1,1,"(0.08441011607646942, 0.16874785721302032)","(0.10090512037277222, 0.13943064212799072)",1,1,2.3661041259765625,2.3771209716796875,Fixation,POINT (0.0926576182246208 0.1540892496705055),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402928361,19917320781,1,1,"(0.08182128518819809, 0.1739138811826706)","(0.10871738940477371, 0.13700002431869507)",1,1,2.369140625,2.351181030273437,Fixation,POINT (0.0952693372964859 0.1554569527506828),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402936694,19917329114,1,1,"(0.08188245445489883, 0.16368360817432404)","(0.10568580776453018, 0.14678062498569489)",1,1,2.36785888671875,2.3559112548828125,Fixation,POINT (0.0937841311097145 0.1552321165800095),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402945028,19917337448,1,1,"(0.08629608154296875, 0.17075049877166748)","(0.10227208584547043, 0.13651889562606812)",1,1,2.3542938232421875,2.362777709960937,Fixation,POINT (0.0942840836942196 0.1536346971988678),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402953361,19917345781,1,1,"(0.09028042107820511, 0.16011479496955872)","(0.10239791125059128, 0.13397331535816193)",1,1,2.3529815673828125,2.360702514648437,Fixation,POINT (0.0963391661643982 0.1470440551638603),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402961686,19917354106,1,1,"(0.08561007678508759, 0.15720966458320618)","(0.100667804479599, 0.14493685960769653)",1,1,2.37103271484375,2.350433349609375,Fixation,POINT (0.0931389406323433 0.1510732620954514),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402970019,19917362439,1,1,"(0.08398684859275818, 0.15842442214488983)","(0.0974828377366066, 0.14972496032714844)",1,1,2.3402862548828125,2.344451904296875,Fixation,POINT (0.0907348431646824 0.1540746912360191),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402978352,19917370772,1,1,"(0.08669649064540863, 0.18410228192806244)","(0.10495483130216599, 0.13335448503494263)",1,1,2.3426971435546875,2.37005615234375,Fixation,POINT (0.0958256609737873 0.1587283834815025),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402986686,19917379106,1,1,"(0.07716471701860428, 0.17277918756008148)","(0.10225750505924225, 0.1470980942249298)",1,1,2.355072021484375,2.34930419921875,Fixation,POINT (0.0897111110389233 0.1599386408925056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211402995019,19917387439,1,1,"(0.08346589654684067, 0.1609518826007843)","(0.0944100096821785, 0.14338991045951843)",1,1,2.364990234375,2.3616485595703125,Fixation,POINT (0.0889379531145096 0.1521708965301514),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403003361,19917395781,1,1,"(0.08144433796405792, 0.17167764902114868)","(0.10266540944576263, 0.14497004449367523)",1,1,2.354248046875,2.3446502685546875,Fixation,POINT (0.0920548737049103 0.158323846757412),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403011694,19917404114,1,1,"(0.08275550603866577, 0.1562456637620926)","(0.10110211372375488, 0.15084031224250793)",1,1,2.34820556640625,2.3430328369140625,Fixation,POINT (0.0919288098812103 0.1535429880023003),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403020028,19917412448,1,1,"(0.08054514229297638, 0.18032455444335938)","(0.1011500209569931, 0.14298124611377716)",1,1,2.331771850585937,2.3361968994140625,Fixation,POINT (0.0908475816249847 0.1616529002785683),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403028361,19917420781,1,1,"(0.07873150706291199, 0.17857441306114197)","(0.09769003838300705, 0.13518531620502472)",1,1,2.35260009765625,2.37060546875,Fixation,POINT (0.0882107727229595 0.1568798646330833),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403036694,19917429114,1,1,"(0.08779795467853546, 0.1725456565618515)","(0.10191834717988968, 0.1346471756696701)",1,1,2.3454742431640625,2.336410522460937,Fixation,POINT (0.0948581509292126 0.1535964161157608),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403045028,19917437448,1,1,"(0.09092391282320023, 0.15173645317554474)","(0.11044798791408539, 0.1403195858001709)",1,1,2.370590209960937,2.32427978515625,Fixation,POINT (0.1006859503686428 0.1460280194878578),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403053361,19917445781,1,1,"(0.08807890862226486, 0.1583317667245865)","(0.10641433298587799, 0.1499195098876953)",1,1,2.3581695556640625,2.3389434814453125,Fixation,POINT (0.0972466208040714 0.1541256383061409),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403061698,19917454118,1,1,"(0.089882031083107, 0.16241738200187683)","(0.10942666232585907, 0.14464789628982544)",1,1,2.353271484375,2.334197998046875,Fixation,POINT (0.099654346704483 0.1535326391458511),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403070032,19917462452,1,1,"(0.08496347069740295, 0.1649525910615921)","(0.10710269957780838, 0.13535352051258087)",1,1,2.34503173828125,2.351318359375,Fixation,POINT (0.0960330851376057 0.1501530557870865),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403078365,19917470785,1,1,"(0.08801762759685516, 0.1729220151901245)","(0.11122269183397293, 0.13594874739646912)",1,1,2.337158203125,2.314666748046875,Fixation,POINT (0.099620159715414 0.1544353812932968),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403086698,19917479118,1,1,"(0.08843167126178741, 0.17048104107379913)","(0.10836906731128693, 0.1366613358259201)",1,1,2.355316162109375,2.3418121337890625,Fixation,POINT (0.0984003692865372 0.1535711884498596),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403120032,19917512452,1,1,"(0.2128913849592209, 0.16120103001594543)","(0.2289958894252777, 0.1498202085494995)",1,1,2.3701934814453125,2.3637237548828125,Fixation,POINT (0.2209436371922493 0.1555106192827225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403128365,19917520785,1,1,"(0.21459689736366272, 0.15872789919376373)","(0.22493623197078705, 0.13200801610946655)",1,1,2.3516082763671875,2.371337890625,Fixation,POINT (0.2197665646672249 0.1453679576516151),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403136698,19917529118,1,1,"(0.22568710148334503, 0.14414219558238983)","(0.23029561340808868, 0.15129011869430542)",1,1,2.367523193359375,2.3368682861328125,Fixation,POINT (0.2279913574457169 0.1477161571383476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403145032,19917537452,1,1,"(0.22246766090393066, 0.13966771960258484)","(0.2274755984544754, 0.1495339274406433)",1,1,2.3682861328125,2.3497467041015625,Fixation,POINT (0.224971629679203 0.1446008235216141),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403153365,19917545785,1,1,"(0.22085757553577423, 0.14145024120807648)","(0.22512733936309814, 0.12681497633457184)",1,1,2.3401031494140625,2.332275390625,Fixation,POINT (0.2229924574494362 0.1341326087713242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403161698,19917554118,1,1,"(0.21554973721504211, 0.14757072925567627)","(0.22243699431419373, 0.13577987253665924)",1,1,2.3725738525390625,2.3507537841796875,Fixation,POINT (0.2189933657646179 0.1416753008961678),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403170023,19917562443,1,1,"(0.21983470022678375, 0.1520804762840271)","(0.22234521806240082, 0.14582888782024384)",1,1,2.3401336669921875,2.33087158203125,Fixation,POINT (0.2210899591445923 0.1489546820521355),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403178356,19917570776,1,1,"(0.22446347773075104, 0.15464435517787933)","(0.2311965972185135, 0.1548815667629242)",1,1,2.3311920166015625,2.34478759765625,Fixation,POINT (0.2278300374746323 0.1547629609704018),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403186690,19917579110,1,1,"(0.21927832067012787, 0.15696540474891663)","(0.22912943363189697, 0.1568906009197235)",1,1,2.36053466796875,2.364974975585937,Fixation,POINT (0.2242038771510124 0.1569280028343201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403195028,19917587448,1,1,"(0.22208788990974426, 0.14222323894500732)","(0.22221028804779053, 0.13448457419872284)",1,1,2.3582000732421875,2.330963134765625,Fixation,POINT (0.2221490889787674 0.1383539065718651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403203362,19917595781,1,1,"(0.22030633687973022, 0.14454564452171326)","(0.22899353504180908, 0.13648004829883575)",1,1,2.336944580078125,2.36444091796875,Fixation,POINT (0.2246499359607696 0.1405128464102745),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403211696,19917604115,1,1,"(0.22462382912635803, 0.16480709612369537)","(0.22778016328811646, 0.13834340870380402)",1,1,2.349884033203125,2.3545074462890625,Fixation,POINT (0.2262019962072372 0.1515752524137497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403220029,19917612448,1,1,"(0.22494424879550934, 0.16657789051532745)","(0.22575713694095612, 0.15296132862567902)",1,1,2.3269500732421875,2.3504180908203125,Fixation,POINT (0.2253506928682327 0.1597696095705032),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403228362,19917620781,1,1,"(0.22305122017860413, 0.16354921460151672)","(0.23200395703315735, 0.14566054940223694)",1,1,2.318115234375,2.34259033203125,Fixation,POINT (0.2275275886058807 0.1546048820018768),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403236696,19917629115,1,1,"(0.2130327671766281, 0.1449597030878067)","(0.22550567984580994, 0.1395108997821808)",1,1,2.360595703125,2.3497467041015625,Fixation,POINT (0.219269223511219 0.1422353014349937),,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,setGenJarDir,31789275,1211403245029,19917637448,1,1,"(0.2276102751493454, 0.1413600891828537)","(0.23117895424365997, 0.1554161012172699)",1,1,2.3465118408203125,2.33734130859375,Fixation,POINT (0.2293946146965027 0.1483880952000618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
