,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,void.0,swapItems.0,int.0,index.0,int.1,change.0,if.0,index.1,>=.0,0.0,&&.0,index.2,<.0,allItems.0,length.0,&&.1,change.1,>=.1,0.1,&&.2,change.2,<.1,allItems.1,length.1,MenuItem.0,temp.0,=.0,allItems.2,index.3,allItems.3,index.4,=.1,allItems.4,change.3,allItems.5,change.4,=.2,temp.1,code,participant_summary
0,136,swapItems,36634895,1211648596276,20162987724,1,1,"(0.12357541918754578, 0.2341805249452591)","(0.1453450620174408, 0.18697120249271393)",1,1,2.4243316650390625,2.419769287109375,Fixation,POINT (0.1344602406024933 0.2105758637189865),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211648604609,20162996057,1,1,"(0.1189066618680954, 0.2404278665781021)","(0.13718611001968384, 0.18179282546043396)",1,1,2.427978515625,2.416366577148437,Fixation,POINT (0.1280463859438896 0.211110346019268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648612942,20163004390,1,1,"(0.12649492919445038, 0.23405753076076508)","(0.1364297717809677, 0.18759402632713318)",1,1,2.438568115234375,2.4253387451171875,Fixation,POINT (0.131462350487709 0.2108257785439491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211648621276,20163012724,1,1,"(0.12093573808670044, 0.2385575920343399)","(0.13756699860095978, 0.19483964145183563)",1,1,2.439559936523437,2.4076385498046875,Fixation,POINT (0.1292513683438301 0.2166986167430878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648629609,20163021057,1,1,"(0.12423493713140488, 0.2285168468952179)","(0.14025121927261353, 0.1954440474510193)",1,1,2.441390991210937,2.409652709960937,Fixation,POINT (0.1322430782020092 0.2119804471731186),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648637942,20163029390,1,1,"(0.12549497187137604, 0.2273821383714676)","(0.13935495913028717, 0.19520598649978638)",1,1,2.43487548828125,2.412322998046875,Fixation,POINT (0.1324249655008316 0.211294062435627),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211648646276,20163037724,1,1,"(0.1259547770023346, 0.23296695947647095)","(0.140827476978302, 0.18167713284492493)",1,1,2.427093505859375,2.410507202148437,Fixation,POINT (0.1333911269903183 0.2073220461606979),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211648654609,20163046057,1,1,"(0.12461785227060318, 0.2381976991891861)","(0.14218594133853912, 0.19027675688266754)",1,1,2.418701171875,2.424652099609375,Fixation,POINT (0.1334018968045712 0.2142372280359268),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648662942,20163054390,1,1,"(0.1261623203754425, 0.23051059246063232)","(0.1453503519296646, 0.19750083982944489)",1,1,2.4409637451171875,2.394287109375,Fixation,POINT (0.1357563361525536 0.2140057161450386),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211648671276,20163062724,1,1,"(0.1262184977531433, 0.2301383912563324)","(0.14451083540916443, 0.19849449396133423)",1,1,2.4528961181640625,2.4101715087890625,Fixation,POINT (0.1353646665811539 0.2143164426088333),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648679609,20163071057,1,1,"(0.12414226680994034, 0.22856950759887695)","(0.14042384922504425, 0.17940688133239746)",1,1,2.41729736328125,2.4044647216796875,Fixation,POINT (0.1322830580174923 0.2039881944656372),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648687942,20163079390,1,1,"(0.11887858808040619, 0.23407025635242462)","(0.1439467817544937, 0.18831217288970947)",1,1,2.4270477294921875,2.4254913330078125,Fixation,POINT (0.13141268491745 0.211191214621067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211648696281,20163087729,1,1,"(0.12079611420631409, 0.24384735524654388)","(0.13956186175346375, 0.19043748080730438)",1,1,2.443267822265625,2.4000701904296875,Fixation,POINT (0.1301789879798889 0.2171424180269241),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648704614,20163096062,1,1,"(0.12202492356300354, 0.22966934740543365)","(0.13443723320960999, 0.19664376974105835)",1,1,2.4282989501953125,2.411163330078125,Fixation,POINT (0.1282310783863068 0.213156558573246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648712947,20163104395,1,1,"(0.11957096308469772, 0.2207140326499939)","(0.1362365186214447, 0.1822957992553711)",1,1,2.432357788085937,2.410995483398437,Fixation,POINT (0.1279037408530712 0.2015049159526825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648721282,20163112729,1,1,"(0.12465938925743103, 0.22590577602386475)","(0.13397465646266937, 0.18655140697956085)",1,1,2.442474365234375,2.3979644775390625,Fixation,POINT (0.1293170228600502 0.2062285915017128),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648729615,20163121062,1,1,"(0.12788765132427216, 0.23002617061138153)","(0.14020659029483795, 0.19852127134799957)",1,1,2.428253173828125,2.3946685791015625,Fixation,POINT (0.134047120809555 0.2142737209796906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648737948,20163129395,1,1,"(0.13167831301689148, 0.2330373227596283)","(0.13908639550209045, 0.19499042630195618)",1,1,2.446990966796875,2.404281616210937,Fixation,POINT (0.135382354259491 0.2140138745307922),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648746282,20163137729,1,1,"(0.12939631938934326, 0.23362456262111664)","(0.1372595727443695, 0.21112647652626038)",1,1,2.420318603515625,2.41143798828125,Fixation,POINT (0.1333279460668564 0.2223755195736885),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211648754615,20163146062,1,1,"(0.12962086498737335, 0.24455848336219788)","(0.1324286162853241, 0.18876197934150696)",1,1,2.4279022216796875,2.4133758544921875,Fixation,POINT (0.1310247406363487 0.2166602313518524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,
0,136,swapItems,36634895,1211648762948,20163154395,1,1,"(0.12828899919986725, 0.24331532418727875)","(0.13200636208057404, 0.20743441581726074)",1,1,2.41156005859375,2.4033203125,Fixation,POINT (0.1301476806402206 0.2253748700022697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,swapItems,36634895,1211648771282,20163162729,1,1,"(0.12972566485404968, 0.23627187311649323)","(0.1281658560037613, 0.2205887883901596)",1,1,2.401458740234375,2.41448974609375,Fixation,POINT (0.1289457604289055 0.2284303307533264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,
0,136,swapItems,36634895,1211648779615,20163171062,1,1,"(0.12657973170280457, 0.22880786657333374)","(0.1357952058315277, 0.2149924486875534)",1,1,2.402191162109375,2.4311676025390625,Fixation,POINT (0.1311874687671661 0.2219001576304436),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211648979625,20163371071,1,1,"(0.1621037721633911, 0.2430475652217865)","(0.18594540655612946, 0.22028663754463196)",1,1,2.3914031982421875,2.425750732421875,,POINT (0.1740245893597603 0.2316671013832092),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211648987958,20163379404,1,1,"(0.15578675270080566, 0.2298203408718109)","(0.1889975517988205, 0.23037207126617432)",1,1,2.39788818359375,2.4239501953125,Fixation,POINT (0.1723921522498131 0.2300962060689926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211648996294,20163387740,1,1,"(0.1517402082681656, 0.2325591892004013)","(0.17518843710422516, 0.22558006644248962)",1,1,2.4373779296875,2.446533203125,Fixation,POINT (0.1634643226861954 0.2290696278214455),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649004627,20163396073,1,1,"(0.15453478693962097, 0.24534255266189575)","(0.1701263040304184, 0.21909302473068237)",1,1,2.4229278564453125,2.405380249023437,Fixation,POINT (0.1623305454850197 0.2322177886962891),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649012960,20163404406,1,1,"(0.15767954289913177, 0.24733778834342957)","(0.16128875315189362, 0.21407544612884521)",1,1,2.40972900390625,2.4278564453125,Fixation,POINT (0.1594841480255127 0.2307066172361374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649021294,20163412740,1,1,"(0.1590368002653122, 0.25773128867149353)","(0.15648433566093445, 0.2012852281332016)",1,1,2.405624389648437,2.4326171875,Fixation,POINT (0.1577605679631233 0.2295082584023476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649029627,20163421073,1,1,"(0.16294139623641968, 0.2621845304965973)","(0.15713858604431152, 0.19408321380615234)",1,1,2.413070678710937,2.4302978515625,Fixation,POINT (0.1600399911403656 0.2281338721513748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649037960,20163429406,1,1,"(0.15743599832057953, 0.25035804510116577)","(0.1611674278974533, 0.20725436508655548)",1,1,2.415634155273437,2.4051513671875,Fixation,POINT (0.1593017131090164 0.2288062050938606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649046294,20163437740,1,1,"(0.15833692252635956, 0.2459215372800827)","(0.1597328931093216, 0.20349837839603424)",1,1,2.456512451171875,2.4195556640625,Fixation,POINT (0.1590349078178406 0.2247099578380585),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649054627,20163446073,1,1,"(0.15882688760757446, 0.25608527660369873)","(0.15859746932983398, 0.20185089111328125)",1,1,2.424774169921875,2.4050445556640625,Fixation,POINT (0.1587121784687042 0.22896808385849),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649062958,20163454404,1,1,"(0.15493381023406982, 0.26181843876838684)","(0.1598300039768219, 0.1916719228029251)",1,1,2.422348022460937,2.3917236328125,Fixation,POINT (0.1573819071054459 0.226745180785656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649071292,20163462738,1,1,"(0.1602395474910736, 0.2466900795698166)","(0.1680406928062439, 0.2010565996170044)",1,1,2.4021148681640625,2.36236572265625,Fixation,POINT (0.1641401201486588 0.2238733395934105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649079627,20163471073,1,1,"(0.16341932117938995, 0.24308933317661285)","(0.1636417657136917, 0.20454148948192596)",1,1,2.442779541015625,2.380477905273437,Fixation,POINT (0.1635305434465408 0.2238154113292694),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649087962,20163479408,1,1,"(0.15981745719909668, 0.24459704756736755)","(0.17259663343429565, 0.21258202195167542)",1,1,2.4126434326171875,2.404296875,Fixation,POINT (0.1662070453166962 0.2285895347595215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,swapItems,36634895,1211649096297,20163487743,1,1,"(0.16397008299827576, 0.251700758934021)","(0.17027494311332703, 0.20472921431064606)",1,1,2.4176483154296875,2.412750244140625,Fixation,POINT (0.1671225130558014 0.2282149866223335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,swapItems,36634895,1211649104631,20163496077,1,1,"(0.15927915275096893, 0.2539825141429901)","(0.16349193453788757, 0.1992393136024475)",1,1,2.409393310546875,2.410018920898437,Fixation,POINT (0.1613855436444282 0.2266109138727188),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649112964,20163504410,1,1,"(0.16026364266872406, 0.23573513329029083)","(0.15975137054920197, 0.20651958882808685)",1,1,2.4095458984375,2.373626708984375,Fixation,POINT (0.160007506608963 0.2211273610591888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649121297,20163512743,1,1,"(0.15558356046676636, 0.24775023758411407)","(0.16329681873321533, 0.20983058214187622)",1,1,2.4246368408203125,2.417755126953125,Fixation,POINT (0.1594401895999908 0.2287904098629952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649129631,20163521077,1,1,"(0.15969541668891907, 0.26303038001060486)","(0.16807520389556885, 0.2014036625623703)",1,1,2.434478759765625,2.387420654296875,Fixation,POINT (0.163885310292244 0.2322170212864876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649137964,20163529410,1,1,"(0.1568920761346817, 0.25122976303100586)","(0.1677778959274292, 0.19006414711475372)",1,1,2.41259765625,2.41876220703125,Fixation,POINT (0.1623349860310554 0.2206469550728798),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649146297,20163537743,1,1,"(0.1582944095134735, 0.24623729288578033)","(0.1647268533706665, 0.19321498274803162)",1,1,2.425262451171875,2.41741943359375,Fixation,POINT (0.16151063144207 0.219726137816906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649154631,20163546077,1,1,"(0.15461952984333038, 0.25178787112236023)","(0.16527597606182098, 0.19677096605300903)",1,1,2.405792236328125,2.4071807861328125,Fixation,POINT (0.1599477529525757 0.2242794185876846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649162964,20163554410,1,1,"(0.16136358678340912, 0.24327754974365234)","(0.16844527423381805, 0.21204611659049988)",1,1,2.4182281494140625,2.42156982421875,Fixation,POINT (0.1649044305086136 0.2276618331670761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,swapItems,36634895,1211649171297,20163562743,1,1,"(0.16141627728939056, 0.2625245749950409)","(0.16966663300991058, 0.2051919400691986)",1,1,2.400482177734375,2.416259765625,Fixation,POINT (0.1655414551496506 0.2338582575321198),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,swapItems,36634895,1211649179631,20163571077,1,1,"(0.16028445959091187, 0.2462393194437027)","(0.16133345663547516, 0.1969389170408249)",1,1,2.43243408203125,2.4344024658203125,Fixation,POINT (0.1608089581131935 0.2215891182422638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649187964,20163579410,1,1,"(0.15961119532585144, 0.234197735786438)","(0.1740618348121643, 0.19444625079631805)",1,1,2.421112060546875,2.410507202148437,Fixation,POINT (0.1668365150690079 0.214321993291378),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649196297,20163587743,1,1,"(0.16022196412086487, 0.24723514914512634)","(0.16844983398914337, 0.201145738363266)",1,1,2.407928466796875,2.4141845703125,Fixation,POINT (0.1643358990550041 0.2241904437541962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649204631,20163596077,1,1,"(0.1575842797756195, 0.2503804862499237)","(0.1718897521495819, 0.18922434747219086)",1,1,2.4470367431640625,2.42852783203125,Fixation,POINT (0.1647370159626007 0.2198024168610573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649212964,20163604410,1,1,"(0.1604565680027008, 0.22654110193252563)","(0.17048127949237823, 0.20159898698329926)",1,1,2.41668701171875,2.44097900390625,Fixation,POINT (0.1654689237475395 0.2140700444579124),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649221302,20163612748,1,1,"(0.15630458295345306, 0.23952627182006836)","(0.16838622093200684, 0.19979965686798096)",1,1,2.4379119873046875,2.4232635498046875,Fixation,POINT (0.16234540194273 0.2196629643440247),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649229637,20163621082,1,1,"(0.15440291166305542, 0.2577592432498932)","(0.16567817330360413, 0.19386303424835205)",1,1,2.4520416259765625,2.441390991210937,Fixation,POINT (0.1600405424833298 0.2258111387491226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649237970,20163629415,1,1,"(0.15902327001094818, 0.25702986121177673)","(0.16946934163570404, 0.19647099077701569)",1,1,2.4433746337890625,2.4203033447265625,Fixation,POINT (0.1642463058233261 0.2267504259943962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
0,136,swapItems,36634895,1211649246303,20163637748,1,1,"(0.15960364043712616, 0.24934126436710358)","(0.16510748863220215, 0.21301081776618958)",1,1,2.440093994140625,2.43316650390625,Fixation,POINT (0.1623555645346642 0.2311760410666466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649254637,20163646082,1,1,"(0.15691429376602173, 0.26530590653419495)","(0.15716971457004547, 0.20982615649700165)",1,1,2.4730987548828125,2.45513916015625,Fixation,POINT (0.1570420041680336 0.2375660315155983),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649262970,20163654415,1,1,"(0.1635589450597763, 0.24461135268211365)","(0.16649794578552246, 0.19341351091861725)",1,1,2.4618682861328125,2.4738006591796875,Fixation,POINT (0.1650284454226494 0.2190124318003654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649279637,20163671082,1,1,"(0.19185872375965118, 0.23960012197494507)","(0.19780050218105316, 0.19282391667366028)",1,1,2.51043701171875,2.49676513671875,Fixation,POINT (0.1948296129703522 0.2162120193243027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,swapItems,36634895,1211649287970,20163679415,1,1,"(0.1913682073354721, 0.2497495710849762)","(0.20111466944217682, 0.2031068354845047)",1,1,2.485748291015625,2.467529296875,Fixation,POINT (0.1962414383888245 0.2264282032847404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649296303,20163687748,1,1,"(0.18752534687519073, 0.2617897093296051)","(0.1889413446187973, 0.2103458195924759)",1,1,2.47479248046875,2.45892333984375,Fixation,POINT (0.188233345746994 0.2360677644610405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649304637,20163696082,1,1,"(0.19465869665145874, 0.24589596688747406)","(0.20013144612312317, 0.19793373346328735)",1,1,2.468780517578125,2.4687042236328125,Fixation,POINT (0.197395071387291 0.2219148501753807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,swapItems,36634895,1211649312970,20163704415,1,1,"(0.1926448941230774, 0.24184058606624603)","(0.1957542449235916, 0.2093670815229416)",1,1,2.4952850341796875,2.490386962890625,Fixation,POINT (0.1941995695233345 0.2256038337945938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649321303,20163712748,1,1,"(0.19377659261226654, 0.2333109825849533)","(0.1932123452425003, 0.20262570679187775)",1,1,2.5038604736328125,2.4792633056640625,Fixation,POINT (0.1934944689273834 0.2179683446884155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,swapItems,36634895,1211649329637,20163721082,1,1,"(0.19326867163181305, 0.24538642168045044)","(0.1984557807445526, 0.206063911318779)",1,1,2.47406005859375,2.480682373046875,Fixation,POINT (0.1958622261881828 0.2257251664996147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649337970,20163729415,1,1,"(0.190658301115036, 0.250192791223526)","(0.19657002389431, 0.2227829098701477)",1,1,2.4900665283203125,2.481231689453125,Fixation,POINT (0.193614162504673 0.2364878505468368),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649346303,20163737748,1,1,"(0.18605396151542664, 0.24304349720478058)","(0.2006864994764328, 0.2077382355928421)",1,1,2.474639892578125,2.4921417236328125,Fixation,POINT (0.1933702304959297 0.2253908663988113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649354642,20163746087,1,1,"(0.1942155957221985, 0.24247758090496063)","(0.19945886731147766, 0.20337346196174622)",1,1,2.47247314453125,2.4892730712890625,Fixation,POINT (0.1968372315168381 0.2229255214333534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649362966,20163754411,1,1,"(0.18451052904129028, 0.2465815246105194)","(0.19993707537651062, 0.20741111040115356)",1,1,2.475799560546875,2.4727935791015625,Fixation,POINT (0.1922238022089004 0.2269963175058365),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649371300,20163762745,1,1,"(0.19018980860710144, 0.2538844048976898)","(0.1992778480052948, 0.2156829833984375)",1,1,2.4492950439453125,2.4725494384765625,Fixation,POINT (0.1947338283061981 0.2347836941480637),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649379633,20163771078,1,1,"(0.18921123445034027, 0.2405351847410202)","(0.1924574375152588, 0.2158229798078537)",1,1,2.461883544921875,2.4900054931640625,Fixation,POINT (0.1908343359827995 0.228179082274437),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649387966,20163779411,1,1,"(0.19081337749958038, 0.23426254093647003)","(0.20416146516799927, 0.2226557731628418)",1,1,2.4797821044921875,2.471160888671875,Fixation,POINT (0.1974874213337898 0.2284591570496559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649396300,20163787745,1,1,"(0.19148780405521393, 0.23503176867961884)","(0.19346660375595093, 0.20670828223228455)",1,1,2.463775634765625,2.4633941650390625,Fixation,POINT (0.1924772039055824 0.2208700254559517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,swapItems,36634895,1211649404633,20163796078,1,1,"(0.19302725791931152, 0.24177230894565582)","(0.19963161647319794, 0.21782733500003815)",1,1,2.4537353515625,2.4784393310546875,Fixation,POINT (0.1963294371962547 0.229799821972847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649412966,20163804411,1,1,"(0.18991945683956146, 0.24190805852413177)","(0.20080628991127014, 0.20843952894210815)",1,1,2.4376983642578125,2.4711151123046875,Fixation,POINT (0.1953628733754158 0.22517379373312),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649421300,20163812745,1,1,"(0.19728520512580872, 0.23664908111095428)","(0.19713537395000458, 0.20154312252998352)",1,1,2.455596923828125,2.467147827148437,Fixation,POINT (0.1972102895379066 0.2190961018204689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,swapItems,36634895,1211649429633,20163821078,1,1,"(0.18878498673439026, 0.25183144211769104)","(0.19661015272140503, 0.19873787462711334)",1,1,2.4620819091796875,2.4464569091796875,Fixation,POINT (0.1926975697278976 0.2252846583724022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649437967,20163829412,1,1,"(0.19077281653881073, 0.24821600317955017)","(0.2050763964653015, 0.20350080728530884)",1,1,2.465682983398437,2.4392547607421875,Fixation,POINT (0.1979246065020561 0.2258584052324295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649446301,20163837746,1,1,"(0.19385966658592224, 0.23035728931427002)","(0.20386448502540588, 0.20918473601341248)",1,1,2.422592163085937,2.46575927734375,Fixation,POINT (0.1988620758056641 0.2197710126638412),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,swapItems,36634895,1211649454634,20163846079,1,1,"(0.18839752674102783, 0.2333574891090393)","(0.19724732637405396, 0.20486073195934296)",1,1,2.4473419189453125,2.44146728515625,Fixation,POINT (0.1928224265575409 0.2191091105341911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,swapItems,36634895,1211649462967,20163854412,1,1,"(0.18816407024860382, 0.25701630115509033)","(0.19429706037044525, 0.19221697747707367)",1,1,2.4311065673828125,2.438934326171875,Fixation,POINT (0.1912305653095245 0.224616639316082),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649471301,20163862746,1,1,"(0.1874760240316391, 0.2392764389514923)","(0.20444288849830627, 0.20868133008480072)",1,1,2.4517974853515625,2.4240264892578125,Fixation,POINT (0.1959594562649727 0.2239788845181465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,swapItems,36634895,1211649479634,20163871079,1,1,"(0.1871662437915802, 0.24726758897304535)","(0.19659844040870667, 0.20873448252677917)",1,1,2.431625366210937,2.45562744140625,Fixation,POINT (0.1918823421001434 0.2280010357499123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
0,136,swapItems,36634895,1211649487972,20163879416,1,1,"(0.1902795135974884, 0.23130619525909424)","(0.1954527646303177, 0.1967446506023407)",1,1,2.4512176513671875,2.436019897460937,Fixation,POINT (0.192866139113903 0.2140254229307175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
0,136,swapItems,36634895,1211649496306,20163887750,1,1,"(0.19264982640743256, 0.2388812154531479)","(0.20446594059467316, 0.1973779946565628)",1,1,2.45684814453125,2.4320526123046875,Fixation,POINT (0.1985578835010529 0.2181296050548554),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
