,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Map.0,asMap.0,Map.1,map.0,=.0,new.0,HashMap.0,"// map put ""org_id"" org_id.200",map.1,put.0,"""startDate"".0",start_date.0,map.2,put.1,"""endDate"".0",end_date.0,if.0,this.0,organization.0,!=.0,nan.0,map.3,put.2,"""organization"".0",this.1,organization.1,acronym.0,map.4,put.3,"""type"".0",this.2,isVisitor.0,?.0,"""Visitor"".0",:.0,"""Employee"".0",// return new JSONObject map.201,return.0,map.5,prewritten,accurate,missing,unnecessary,readable,code
0,136,asMap,22624602,1208940358478,17454759917,1,1,"(0.6971994638442993, 0.2454824298620224)","(0.7026826739311218, 0.2514798939228058)",1,1,2.4427490234375,2.460800170898437,Fixation,POINT (0.6999410688877106 0.2484811618924141),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940366811,17454768250,1,1,"(0.7018728256225586, 0.24810267984867096)","(0.6996204257011414, 0.2580573856830597)",1,1,2.443084716796875,2.473785400390625,Fixation,POINT (0.70074662566185 0.2530800327658653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940375145,17454776584,1,1,"(0.7038329243659973, 0.24173414707183838)","(0.7025744318962097, 0.2562139630317688)",1,1,2.4464569091796875,2.433334350585937,Fixation,POINT (0.7032036781311035 0.2489740550518036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940383484,17454784923,1,1,"(0.6999998688697815, 0.2421792596578598)","(0.6966564655303955, 0.25560900568962097)",1,1,2.4851226806640625,2.458740234375,Fixation,POINT (0.6983281672000885 0.2488941326737404),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940391817,17454793256,1,1,"(0.6970692276954651, 0.24205122888088226)","(0.6991843581199646, 0.25911644101142883)",1,1,2.451019287109375,2.43988037109375,Fixation,POINT (0.6981267929077148 0.2505838349461556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940400151,17454801590,1,1,"(0.7022596597671509, 0.2469320446252823)","(0.7031939625740051, 0.25253936648368835)",1,1,2.45123291015625,2.459716796875,Fixation,POINT (0.702726811170578 0.2497357055544853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940408482,17454809921,1,1,"(0.7051001191139221, 0.2437114417552948)","(0.7069774270057678, 0.2613068222999573)",1,1,2.4441375732421875,2.4614410400390625,Fixation,POINT (0.706038773059845 0.252509132027626),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940416815,17454818254,1,1,"(0.7007622122764587, 0.24621781706809998)","(0.7037131190299988, 0.2668677270412445)",1,1,2.465606689453125,2.4640350341796875,Fixation,POINT (0.7022376656532288 0.2565427720546722),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940425149,17454826588,1,1,"(0.701997697353363, 0.24407370388507843)","(0.6985901594161987, 0.27249059081077576)",1,1,2.475448608398437,2.46435546875,Fixation,POINT (0.7002939283847809 0.2582821473479271),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940433482,17454834921,1,1,"(0.7033965587615967, 0.2433101236820221)","(0.6972533464431763, 0.26819056272506714)",1,1,2.457366943359375,2.468856811523437,Fixation,POINT (0.7003249526023865 0.2557503432035446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940441815,17454843254,1,1,"(0.6999379992485046, 0.25278741121292114)","(0.6968915462493896, 0.26681116223335266)",1,1,2.4676666259765625,2.472412109375,Fixation,POINT (0.6984147727489471 0.2597992867231369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940450149,17454851588,1,1,"(0.7025212645530701, 0.24268679320812225)","(0.7019753456115723, 0.26837846636772156)",1,1,2.41693115234375,2.47869873046875,Fixation,POINT (0.7022483050823212 0.2555326297879219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940458482,17454859921,1,1,"(0.7050532102584839, 0.23162245750427246)","(0.7041551470756531, 0.26909977197647095)",1,1,2.460205078125,2.4833221435546875,Fixation,POINT (0.7046041786670685 0.2503611147403717),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940466815,17454868254,1,1,"(0.7031528949737549, 0.24141575396060944)","(0.6979392766952515, 0.2592790424823761)",1,1,2.461090087890625,2.4790802001953125,Fixation,POINT (0.7005460858345032 0.2503473982214928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940475149,17454876588,1,1,"(0.7064805626869202, 0.2460910528898239)","(0.7016034126281738, 0.2624497711658478)",1,1,2.466888427734375,2.445220947265625,Fixation,POINT (0.704041987657547 0.2542704120278358),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940483482,17454884921,1,1,"(0.7064773440361023, 0.2453712373971939)","(0.7013960480690002, 0.2639504373073578)",1,1,2.471160888671875,2.4630584716796875,Fixation,POINT (0.7039366960525513 0.2546608373522758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940491815,17454893254,1,1,"(0.7025362849235535, 0.25233757495880127)","(0.702126145362854, 0.2624290883541107)",1,1,2.47454833984375,2.4804840087890625,Fixation,POINT (0.7023312151432037 0.257383331656456),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940500149,17454901588,1,1,"(0.6993327736854553, 0.24476358294487)","(0.6998485922813416, 0.25591132044792175)",1,1,2.4530029296875,2.4680633544921875,Fixation,POINT (0.6995906829833984 0.2503374516963959),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940508482,17454909921,1,1,"(0.7067115306854248, 0.24192748963832855)","(0.6965364217758179, 0.2596096098423004)",1,1,2.46240234375,2.44207763671875,Fixation,POINT (0.7016239762306213 0.2507685497403145),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940516819,17454918258,1,1,"(0.6988179087638855, 0.2471952736377716)","(0.700089693069458, 0.2615271508693695)",1,1,2.47918701171875,2.45562744140625,Fixation,POINT (0.6994538009166718 0.2543612122535706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940525154,17454926592,1,1,"(0.7027799487113953, 0.25117814540863037)","(0.7028504014015198, 0.26747167110443115)",1,1,2.476715087890625,2.4633941650390625,Fixation,POINT (0.7028151750564575 0.2593249082565308),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940533487,17454934925,1,1,"(0.7057121992111206, 0.2366839200258255)","(0.6991748213768005, 0.2641967535018921)",1,1,2.450469970703125,2.456268310546875,Fixation,POINT (0.7024435102939606 0.2504403367638588),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940541820,17454943258,1,1,"(0.7040313482284546, 0.24982674419879913)","(0.6986548900604248, 0.257938027381897)",1,1,2.445465087890625,2.46014404296875,Fixation,POINT (0.7013431191444397 0.253882385790348),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940550153,17454951591,1,1,"(0.7023327946662903, 0.23932717740535736)","(0.7022704482078552, 0.26545578241348267)",1,1,2.432113647460937,2.4507293701171875,Fixation,POINT (0.7023016214370728 0.25239147990942),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940558487,17454959925,1,1,"(0.7106313705444336, 0.24658100306987762)","(0.6948670148849487, 0.26292115449905396)",1,1,2.4810943603515625,2.470077514648437,Fixation,POINT (0.7027491927146912 0.2547510787844658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940566820,17454968258,1,1,"(0.6997944116592407, 0.23656988143920898)","(0.696304976940155, 0.2531448006629944)",1,1,2.45086669921875,2.4634246826171875,Fixation,POINT (0.6980496942996979 0.2448573410511017),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940575154,17454976592,1,1,"(0.7079817056655884, 0.23928561806678772)","(0.699100911617279, 0.26395857334136963)",1,1,2.4663543701171875,2.4460906982421875,Fixation,POINT (0.7035413086414337 0.2516220957040787),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940583487,17454984925,1,1,"(0.702660858631134, 0.24151475727558136)","(0.7014374732971191, 0.261044442653656)",1,1,2.4608612060546875,2.449325561523437,Fixation,POINT (0.7020491659641266 0.2512795999646187),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940591820,17454993258,1,1,"(0.7018845081329346, 0.2503960132598877)","(0.6981179714202881, 0.2607727348804474)",1,1,2.47802734375,2.425079345703125,Fixation,POINT (0.7000012397766113 0.2555843740701675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940600154,17455001592,1,1,"(0.7041893601417542, 0.247934490442276)","(0.706340491771698, 0.2572174072265625)",1,1,2.4750518798828125,2.4375,Fixation,POINT (0.7052649259567261 0.2525759488344192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940608487,17455009925,1,1,"(0.7035208344459534, 0.23524579405784607)","(0.6989758610725403, 0.26806703209877014)",1,1,2.458770751953125,2.4498748779296875,Fixation,POINT (0.7012483477592468 0.2516564130783081),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940616820,17455018258,1,1,"(0.7054342031478882, 0.2463611215353012)","(0.7009599804878235, 0.254423052072525)",1,1,2.4651031494140625,2.45849609375,Fixation,POINT (0.7031970918178558 0.2503920868039131),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940625154,17455026592,1,1,"(0.7009299397468567, 0.2416074126958847)","(0.6998924612998962, 0.2590828537940979)",1,1,2.4450836181640625,2.448471069335937,Fixation,POINT (0.7004112005233765 0.2503451332449913),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940633487,17455034925,1,1,"(0.7119614481925964, 0.2385478913784027)","(0.7033019661903381, 0.2517344057559967)",1,1,2.47442626953125,2.4258270263671875,Fixation,POINT (0.7076317071914673 0.2451411485671997),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940641823,17455043261,1,1,"(0.7009682059288025, 0.2496592402458191)","(0.7033030390739441, 0.25748538970947266)",1,1,2.466644287109375,2.38873291015625,Fixation,POINT (0.7021356225013733 0.2535723149776459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,asMap,22624602,1208940691823,17455093261,1,1,"(0.6680951118469238, 0.4948711395263672)","(0.6627471446990967, 0.5306556224822998)",1,1,2.466278076171875,2.435333251953125,Fixation,POINT (0.6654211282730103 0.5127633810043335),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940700156,17455101594,1,1,"(0.6616590023040771, 0.49689334630966187)","(0.6624523997306824, 0.5239216089248657)",1,1,2.483016967773437,2.4058990478515625,Fixation,POINT (0.6620557010173798 0.5104074776172638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940708490,17455109928,1,1,"(0.657761812210083, 0.5067082047462463)","(0.6620267629623413, 0.5324198007583618)",1,1,2.5016632080078125,2.4221954345703125,Fixation,POINT (0.6598942875862122 0.5195640027523041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940716823,17455118261,1,1,"(0.6656485199928284, 0.5016444325447083)","(0.6616654992103577, 0.5284140706062317)",1,1,2.48577880859375,2.40899658203125,Fixation,POINT (0.663657009601593 0.51502925157547),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940725156,17455126594,1,1,"(0.6641901135444641, 0.5081490874290466)","(0.6589576601982117, 0.528343915939331)",1,1,2.478988647460937,2.4137725830078125,Fixation,POINT (0.6615738868713379 0.5182465016841888),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940733490,17455134928,1,1,"(0.6623703241348267, 0.5112226605415344)","(0.6595970988273621, 0.5264313817024231)",1,1,2.4642333984375,2.427978515625,Fixation,POINT (0.6609837114810944 0.5188270211219788),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940741823,17455143261,1,1,"(0.6600701808929443, 0.5066699385643005)","(0.6616429686546326, 0.5361711978912354)",1,1,2.4710235595703125,2.400299072265625,Fixation,POINT (0.6608565747737885 0.5214205682277679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940750156,17455151594,1,1,"(0.6597048044204712, 0.507376492023468)","(0.6621373295783997, 0.523701548576355)",1,1,2.475250244140625,2.4197235107421875,Fixation,POINT (0.6609210669994354 0.5155390202999115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940758490,17455159928,1,1,"(0.6600057482719421, 0.5091047286987305)","(0.6644724607467651, 0.5330110192298889)",1,1,2.478271484375,2.4247589111328125,Fixation,POINT (0.6622391045093536 0.5210578739643097),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940766823,17455168261,1,1,"(0.6595852375030518, 0.5026435256004333)","(0.6635616421699524, 0.5227311849594116)",1,1,2.4664459228515625,2.416488647460937,Fixation,POINT (0.6615734398365021 0.5126873552799225),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940775164,17455176602,1,1,"(0.6595267057418823, 0.5040432810783386)","(0.6633219122886658, 0.5193288326263428)",1,1,2.4649200439453125,2.392669677734375,Fixation,POINT (0.661424309015274 0.5116860568523407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940783498,17455184936,1,1,"(0.6594591736793518, 0.5080727934837341)","(0.6601864099502563, 0.5187028050422668)",1,1,2.4837799072265625,2.415390014648437,Fixation,POINT (0.6598227918148041 0.5133877992630005),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940791831,17455193269,1,1,"(0.6596912741661072, 0.5057864189147949)","(0.6579787135124207, 0.5316236615180969)",1,1,2.4754791259765625,2.397445678710937,Fixation,POINT (0.6588349938392639 0.5187050402164459),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940800164,17455201602,1,1,"(0.66239994764328, 0.4999030828475952)","(0.657697319984436, 0.5336238145828247)",1,1,2.465316772460937,2.410888671875,Fixation,POINT (0.660048633813858 0.51676344871521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940808498,17455209936,1,1,"(0.6634575724601746, 0.4976411461830139)","(0.6620367765426636, 0.5258878469467163)",1,1,2.470489501953125,2.4099578857421875,Fixation,POINT (0.6627471745014191 0.5117644965648651),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940816831,17455218269,1,1,"(0.6651512980461121, 0.5049751996994019)","(0.661666750907898, 0.528780460357666)",1,1,2.4823150634765625,2.39678955078125,Fixation,POINT (0.663409024477005 0.5168778300285339),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940825164,17455226602,1,1,"(0.6598146557807922, 0.502362072467804)","(0.6642590761184692, 0.5326853394508362)",1,1,2.44879150390625,2.395492553710937,Fixation,POINT (0.6620368659496307 0.5175237059593201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940833498,17455234936,1,1,"(0.6619641184806824, 0.5087963938713074)","(0.6630566716194153, 0.5298418402671814)",1,1,2.452987670898437,2.4199371337890625,Fixation,POINT (0.6625103950500488 0.5193191170692444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940841831,17455243269,1,1,"(0.657427191734314, 0.5093228816986084)","(0.6610203981399536, 0.5351417660713196)",1,1,2.463973999023437,2.397933959960937,Fixation,POINT (0.6592237949371338 0.522232323884964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940850164,17455251602,1,1,"(0.6577249765396118, 0.5062887668609619)","(0.6565260291099548, 0.5375703573226929)",1,1,2.450531005859375,2.391998291015625,Fixation,POINT (0.6571255028247833 0.5219295620918274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940858499,17455259936,1,1,"(0.6603604555130005, 0.5075891613960266)","(0.6587461829185486, 0.5349182486534119)",1,1,2.44866943359375,2.4176788330078125,Fixation,POINT (0.6595533192157745 0.5212537050247192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940866832,17455268269,1,1,"(0.6607667207717896, 0.5106366276741028)","(0.6672096848487854, 0.5286601781845093)",1,1,2.457870483398437,2.398178100585937,Fixation,POINT (0.6639882028102875 0.519648402929306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940875165,17455276602,1,1,"(0.6586111187934875, 0.5071550011634827)","(0.6639742255210876, 0.525151252746582)",1,1,2.4465484619140625,2.403289794921875,Fixation,POINT (0.6612926721572876 0.5161531269550323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940883499,17455284936,1,1,"(0.6591169834136963, 0.5095949769020081)","(0.6618093252182007, 0.5271769165992737)",1,1,2.4694976806640625,2.3932647705078125,Fixation,POINT (0.6604631543159485 0.5183859467506409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940891832,17455293269,1,1,"(0.6515118479728699, 0.5030269026756287)","(0.6650875210762024, 0.5316771864891052)",1,1,2.455841064453125,2.4093475341796875,Fixation,POINT (0.6582996845245361 0.5173520445823669),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940900165,17455301602,1,1,"(0.6580950021743774, 0.5052873492240906)","(0.6684231162071228, 0.5406901240348816)",1,1,2.4560699462890625,2.390655517578125,Fixation,POINT (0.6632590591907501 0.5229887366294861),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940908503,17455309940,1,1,"(0.6599103212356567, 0.5081157684326172)","(0.660209059715271, 0.5301785469055176)",1,1,2.4494171142578125,2.3985748291015625,Fixation,POINT (0.6600596904754639 0.5191471576690674),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940916836,17455318273,1,1,"(0.6601272225379944, 0.503815770149231)","(0.6605644226074219, 0.5360429883003235)",1,1,2.4678192138671875,2.4173583984375,Fixation,POINT (0.6603458225727081 0.5199293792247772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940925169,17455326606,1,1,"(0.6555390954017639, 0.5108533501625061)","(0.6646304130554199, 0.5286147594451904)",1,1,2.45477294921875,2.4236297607421875,Fixation,POINT (0.6600847542285919 0.5197340548038483),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940933503,17455334940,1,1,"(0.6589727997779846, 0.5040469169616699)","(0.6653381586074829, 0.5406296253204346)",1,1,2.4623565673828125,2.404266357421875,Fixation,POINT (0.6621554791927338 0.5223382711410522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940941836,17455343273,1,1,"(0.6659305095672607, 0.5017638802528381)","(0.664962649345398, 0.5314542651176453)",1,1,2.474105834960937,2.4020233154296875,Fixation,POINT (0.6654465794563293 0.5166090726852417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940950169,17455351606,1,1,"(0.6694700121879578, 0.5198134183883667)","(0.6777805685997009, 0.536613404750824)",1,1,2.51910400390625,2.437042236328125,Fixation,POINT (0.6736252903938293 0.5282134115695953),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940958503,17455359940,1,1,"(0.68192458152771, 0.522367000579834)","(0.6714720726013184, 0.5365307331085205)",1,1,2.496322631835937,2.435165405273437,Fixation,POINT (0.6766983270645142 0.5294488668441772),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940966836,17455368273,1,1,"(0.6682872772216797, 0.502519428730011)","(0.6671822667121887, 0.5380221009254456)",1,1,2.487213134765625,2.420516967773437,Fixation,POINT (0.6677347719669342 0.5202707648277283),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940975169,17455376606,1,1,"(0.671627938747406, 0.5032669901847839)","(0.6758538484573364, 0.5331689119338989)",1,1,2.498870849609375,2.400665283203125,Fixation,POINT (0.6737408936023712 0.5182179510593414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940983503,17455384940,1,1,"(0.6709927320480347, 0.5112029314041138)","(0.6700546145439148, 0.5287442803382874)",1,1,2.504623413085937,2.417831420898437,Fixation,POINT (0.6705236732959747 0.5199736058712006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208940991836,17455393273,1,1,"(0.6724043488502502, 0.5093129277229309)","(0.6678516268730164, 0.5265366435050964)",1,1,2.4774169921875,2.4315643310546875,Fixation,POINT (0.6701279878616333 0.5179247856140137),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208941000169,17455401606,1,1,"(0.6711106896400452, 0.5045269131660461)","(0.6752505898475647, 0.5292083024978638)",1,1,2.496078491210937,2.4168243408203125,Fixation,POINT (0.6731806397438049 0.516867607831955),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208941008503,17455409940,1,1,"(0.6764293313026428, 0.5094221830368042)","(0.6720868945121765, 0.5389447212219238)",1,1,2.5048370361328125,2.456024169921875,Fixation,POINT (0.6742581129074097 0.524183452129364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208941016836,17455418273,1,1,"(0.6713912487030029, 0.506719708442688)","(0.6719118356704712, 0.5237031579017639)",1,1,2.489120483398437,2.4449615478515625,Fixation,POINT (0.6716515421867371 0.515211433172226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208941025169,17455426606,1,1,"(0.6714547276496887, 0.5118780136108398)","(0.6715016961097717, 0.5275722146034241)",1,1,2.50048828125,2.433074951171875,Fixation,POINT (0.6714782118797302 0.519725114107132),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208941033503,17455434940,1,1,"(0.6669806241989136, 0.5039979815483093)","(0.6725385785102844, 0.5296306610107422)",1,1,2.487289428710937,2.4303131103515625,Fixation,POINT (0.669759601354599 0.5168143212795258),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208941041841,17455443278,1,1,"(0.6760329008102417, 0.5030961036682129)","(0.6704629063606262, 0.5242536067962646)",1,1,2.5045166015625,2.429656982421875,Fixation,POINT (0.673247903585434 0.5136748552322388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208941050174,17455451611,1,1,"(0.67755126953125, 0.5059639811515808)","(0.6686105728149414, 0.5388537049293518)",1,1,2.4962615966796875,2.459136962890625,Fixation,POINT (0.6730809211730957 0.5224088430404663),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208941058508,17455459945,1,1,"(0.6723082661628723, 0.5074619054794312)","(0.6751982569694519, 0.528598964214325)",1,1,2.496002197265625,2.428955078125,Fixation,POINT (0.6737532615661621 0.518030434846878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208941066841,17455468278,1,1,"(0.6730132699012756, 0.5061285495758057)","(0.6766175627708435, 0.5279934406280518)",1,1,2.524642944335937,2.460205078125,Fixation,POINT (0.6748154163360596 0.5170609951019287),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208941075174,17455476611,1,1,"(0.6762127876281738, 0.5102974772453308)","(0.671868622303009, 0.5331549644470215)",1,1,2.520782470703125,2.445892333984375,Fixation,POINT (0.6740407049655914 0.5217262208461761),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
0,136,asMap,22624602,1208941083508,17455484945,1,1,"(0.6739888787269592, 0.5097482800483704)","(0.6722274422645569, 0.534440279006958)",1,1,2.525299072265625,2.4536590576171875,Fixation,POINT (0.6731081604957581 0.5220942795276642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
