,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,Cursor.0,openCursor.0,Context.0,context.0,String.0,selection.0,String.1,selectionArgs.0,if.0,mSourcesUri.0,==.0,nan.0,throw.0,new.0,NullPointerException.0,"""Sources uri not set. "".100",return.0,context.1,getContentResolver.0,query.0,mSourcesUri.1,mProjection.0,selection.1,selectionArgs.1,Sources.0,SourcesTable.0,NAME.0,prewritten,accurate,missing,unnecessary,readable,code
0,136,openCursor,45888514,1209617359509,18131758589,1,1,"(0.1343754380941391, 0.19167360663414001)","(0.13410520553588867, 0.20999616384506226)",1,1,2.3803253173828125,2.399017333984375,Fixation,POINT (0.1342403218150139 0.2008348852396011),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617367842,18131766922,1,1,"(0.13093915581703186, 0.1936834305524826)","(0.13713276386260986, 0.20627978444099426)",1,1,2.392074584960937,2.4010467529296875,Fixation,POINT (0.1340359598398209 0.1999816074967384),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617376175,18131775255,1,1,"(0.12371327728033066, 0.20388618111610413)","(0.13164323568344116, 0.20988796651363373)",1,1,2.37713623046875,2.4233856201171875,Fixation,POINT (0.1276782564818859 0.2068870738148689),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617384509,18131783589,1,1,"(0.12994515895843506, 0.2028813362121582)","(0.1374426931142807, 0.20773053169250488)",1,1,2.3923492431640625,2.40704345703125,Fixation,POINT (0.1336939260363579 0.2053059339523315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617392845,18131791925,1,1,"(0.1278698742389679, 0.1938793659210205)","(0.13465221226215363, 0.21368785202503204)",1,1,2.3879547119140625,2.4148101806640625,Fixation,POINT (0.1312610432505608 0.2037836089730263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617401179,18131800259,1,1,"(0.13002845644950867, 0.19931654632091522)","(0.1355089247226715, 0.20743554830551147)",1,1,2.390609741210937,2.4166259765625,Fixation,POINT (0.1327686905860901 0.2033760473132134),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617409512,18131808592,1,1,"(0.12537574768066406, 0.19910988211631775)","(0.13981246948242188, 0.20929591357707977)",1,1,2.397216796875,2.42889404296875,Fixation,POINT (0.132594108581543 0.2042028978466988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617442845,18131841925,1,1,"(0.2586037516593933, 0.21240802109241486)","(0.26989710330963135, 0.22673995792865753)",1,1,2.442535400390625,2.4460906982421875,Fixation,POINT (0.2642504274845123 0.2195739895105362),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617451179,18131850259,1,1,"(0.2602396309375763, 0.21556930243968964)","(0.2659244239330292, 0.22661563754081726)",1,1,2.438095092773437,2.4268035888671875,Fixation,POINT (0.2630820274353027 0.2210924699902534),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617459511,18131858591,1,1,"(0.263812392950058, 0.21429093182086945)","(0.2694913148880005, 0.22361412644386292)",1,1,2.4252471923828125,2.433197021484375,Fixation,POINT (0.2666518539190292 0.2189525291323662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617467845,18131866925,1,1,"(0.2669610381126404, 0.21172328293323517)","(0.2735214829444885, 0.22726045548915863)",1,1,2.4357147216796875,2.4452056884765625,Fixation,POINT (0.2702412605285644 0.2194918692111969),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617476179,18131875259,1,1,"(0.26345667243003845, 0.2059473693370819)","(0.26916760206222534, 0.2240249663591385)",1,1,2.426666259765625,2.449310302734375,Fixation,POINT (0.2663121372461319 0.2149861678481102),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617484512,18131883592,1,1,"(0.2640981078147888, 0.21243233978748322)","(0.26731613278388977, 0.22039714455604553)",1,1,2.4333038330078125,2.4303436279296875,Fixation,POINT (0.2657071202993393 0.2164147421717644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617492845,18131891925,1,1,"(0.2652568519115448, 0.21160723268985748)","(0.269003689289093, 0.2245664894580841)",1,1,2.4293975830078125,2.4265899658203125,Fixation,POINT (0.2671302706003189 0.2180868610739708),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617501178,18131900258,1,1,"(0.2635471224784851, 0.20745034515857697)","(0.27024009823799133, 0.22277943789958954)",1,1,2.4355926513671875,2.4379425048828125,Fixation,POINT (0.2668936103582382 0.2151148915290832),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617509511,18131908591,1,1,"(0.2674196660518646, 0.21497054398059845)","(0.2697582244873047, 0.2249375432729721)",1,1,2.4488067626953125,2.4453582763671875,Fixation,POINT (0.2685889452695847 0.2199540436267853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617517845,18131916925,1,1,"(0.26425912976264954, 0.2153773456811905)","(0.26810815930366516, 0.22482630610466003)",1,1,2.442779541015625,2.45538330078125,Fixation,POINT (0.2661836445331574 0.2201018258929253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617526184,18131925264,1,1,"(0.26307806372642517, 0.21112650632858276)","(0.2698412239551544, 0.233366921544075)",1,1,2.433074951171875,2.4571075439453125,Fixation,POINT (0.2664596438407898 0.2222467139363289),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617534517,18131933597,1,1,"(0.2637394666671753, 0.20977625250816345)","(0.2692689001560211, 0.22551365196704865)",1,1,2.4384002685546875,2.444732666015625,Fixation,POINT (0.2665041834115982 0.217644952237606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617542850,18131941930,1,1,"(0.2661210894584656, 0.21344693005084991)","(0.26724565029144287, 0.2274593710899353)",1,1,2.4522705078125,2.444686889648437,Fixation,POINT (0.2666833698749542 0.2204531505703926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617551183,18131950263,1,1,"(0.26362109184265137, 0.20993824303150177)","(0.2684394419193268, 0.23172305524349213)",1,1,2.4458160400390625,2.45196533203125,Fixation,POINT (0.2660302668809891 0.220830649137497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617559517,18131958597,1,1,"(0.2656092047691345, 0.21084195375442505)","(0.27113673090934753, 0.2254277914762497)",1,1,2.4557647705078125,2.4426727294921875,Fixation,POINT (0.268372967839241 0.2181348726153374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617567850,18131966930,1,1,"(0.262957364320755, 0.21527883410453796)","(0.26749542355537415, 0.22038032114505768)",1,1,2.4593963623046875,2.4532012939453125,Fixation,POINT (0.2652263939380646 0.2178295776247978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617576183,18131975263,1,1,"(0.2642298936843872, 0.20276018977165222)","(0.2695745527744293, 0.2260192483663559)",1,1,2.440399169921875,2.457122802734375,Fixation,POINT (0.2669022232294083 0.2143897190690041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617584516,18131983596,1,1,"(0.2647680938243866, 0.2014559805393219)","(0.26859205961227417, 0.22372853755950928)",1,1,2.443710327148437,2.4707183837890625,Fixation,POINT (0.2666800767183304 0.2125922590494156),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617592850,18131991930,1,1,"(0.2615281939506531, 0.20396223664283752)","(0.2689262926578522, 0.22032016515731812)",1,1,2.454574584960937,2.45208740234375,Fixation,POINT (0.2652272433042526 0.2121412009000778),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617601183,18132000263,1,1,"(0.2626429796218872, 0.2037341147661209)","(0.2726312279701233, 0.22733651101589203)",1,1,2.4582977294921875,2.475341796875,Fixation,POINT (0.2676371037960052 0.2155353128910065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617609517,18132008597,1,1,"(0.26103314757347107, 0.20901106297969818)","(0.26847004890441895, 0.22490684688091278)",1,1,2.4513702392578125,2.473785400390625,Fixation,POINT (0.264751598238945 0.2169589549303055),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617617850,18132016930,1,1,"(0.2630099356174469, 0.2025076299905777)","(0.27130648493766785, 0.2261456847190857)",1,1,2.461654663085937,2.478973388671875,Fixation,POINT (0.2671582102775574 0.2143266573548317),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617626183,18132025263,1,1,"(0.2621506452560425, 0.20729713141918182)","(0.26862239837646484, 0.22502198815345764)",1,1,2.465667724609375,2.4705047607421875,Fixation,POINT (0.2653865218162537 0.2161595597863197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617634517,18132033596,1,1,"(0.26347801089286804, 0.19768266379833221)","(0.26777327060699463, 0.22402240335941315)",1,1,2.4609527587890625,2.490814208984375,Fixation,POINT (0.2656256407499313 0.2108525335788727),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617659523,18132058602,1,1,"(0.33740028738975525, 0.2049523890018463)","(0.3453964591026306, 0.22668620944023132)",1,1,2.490478515625,2.478866577148437,Fixation,POINT (0.3413983732461929 0.2158192992210388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617667856,18132066935,1,1,"(0.33647584915161133, 0.20424962043762207)","(0.34686973690986633, 0.22705969214439392)",1,1,2.490219116210937,2.4809112548828125,Fixation,POINT (0.3416727930307388 0.215654656291008),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617676189,18132075268,1,1,"(0.33754247426986694, 0.20605015754699707)","(0.3442017138004303, 0.22681580483913422)",1,1,2.4955596923828125,2.475494384765625,Fixation,POINT (0.3408720940351486 0.2164329811930656),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617684523,18132083602,1,1,"(0.34134119749069214, 0.2149050533771515)","(0.34768399596214294, 0.2275702804327011)",1,1,2.4975738525390625,2.490142822265625,Fixation,POINT (0.3445125967264175 0.2212376669049263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617692856,18132091935,1,1,"(0.3408709168434143, 0.21156390011310577)","(0.3477158546447754, 0.22595398128032684)",1,1,2.497467041015625,2.4951324462890625,Fixation,POINT (0.3442933857440948 0.2187589406967163),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617701189,18132100268,1,1,"(0.340501070022583, 0.21815262734889984)","(0.3510792553424835, 0.22635312378406525)",1,1,2.4949951171875,2.484603881835937,Fixation,POINT (0.3457901626825333 0.2222528755664825),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617709522,18132108601,1,1,"(0.33961859345436096, 0.2091435343027115)","(0.3474332392215729, 0.21952521800994873)",1,1,2.512237548828125,2.4808807373046875,Fixation,POINT (0.3435259163379669 0.2143343761563301),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617717856,18132116935,1,1,"(0.33986514806747437, 0.21707354485988617)","(0.34676432609558105, 0.22425560653209686)",1,1,2.5016326904296875,2.4670867919921875,Fixation,POINT (0.3433147370815277 0.2206645756959915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617726189,18132125268,1,1,"(0.3398984372615814, 0.21927356719970703)","(0.34360986948013306, 0.22392180562019348)",1,1,2.51593017578125,2.4814453125,Fixation,POINT (0.3417541533708572 0.2215976864099503),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617734523,18132133602,1,1,"(0.339766263961792, 0.20627661049365997)","(0.3445340394973755, 0.2248622477054596)",1,1,2.4874420166015625,2.47052001953125,Fixation,POINT (0.3421501517295837 0.2155694290995598),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617742856,18132141935,1,1,"(0.341368168592453, 0.2101866751909256)","(0.3434429466724396, 0.22093135118484497)",1,1,2.49761962890625,2.491729736328125,Fixation,POINT (0.3424055576324463 0.2155590131878853),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617751189,18132150268,1,1,"(0.34348219633102417, 0.21480076014995575)","(0.34556347131729126, 0.22016820311546326)",1,1,2.521026611328125,2.479034423828125,Fixation,POINT (0.3445228338241577 0.2174844816327095),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617759522,18132158601,1,1,"(0.34138524532318115, 0.2075696438550949)","(0.3425588607788086, 0.2253689020872116)",1,1,2.4873504638671875,2.475830078125,Fixation,POINT (0.3419720530509949 0.2164692729711533),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617767855,18132166934,1,1,"(0.34156882762908936, 0.19647569954395294)","(0.3482253849506378, 0.21035102009773254)",1,1,2.4895477294921875,2.4629058837890625,Fixation,POINT (0.3448971062898636 0.2034133598208427),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617776189,18132175268,1,1,"(0.34138548374176025, 0.2039095163345337)","(0.3482920229434967, 0.21319438517093658)",1,1,2.49127197265625,2.448150634765625,Fixation,POINT (0.3448387533426285 0.2085519507527351),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617784522,18132183601,1,1,"(0.3403819799423218, 0.19719001650810242)","(0.3449932634830475, 0.22444279491901398)",1,1,2.4830780029296875,2.4922027587890625,Fixation,POINT (0.3426876217126846 0.2108164057135582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617792864,18132191943,1,1,"(0.34024572372436523, 0.20681022107601166)","(0.3473053276538849, 0.21807725727558136)",1,1,2.5091094970703125,2.47723388671875,Fixation,POINT (0.3437755256891251 0.2124437391757965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617801197,18132200276,1,1,"(0.33873334527015686, 0.20300142467021942)","(0.3464216887950897, 0.21591588854789734)",1,1,2.4986724853515625,2.467864990234375,Fixation,POINT (0.3425775170326233 0.2094586566090584),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617809530,18132208609,1,1,"(0.3393550515174866, 0.20316408574581146)","(0.3443291485309601, 0.22895754873752594)",1,1,2.504180908203125,2.50341796875,Fixation,POINT (0.3418421000242233 0.2160608172416687),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617817864,18132216943,1,1,"(0.34076544642448425, 0.2065027356147766)","(0.3451026380062103, 0.22543445229530334)",1,1,2.4698486328125,2.4969024658203125,Fixation,POINT (0.3429340422153473 0.21596859395504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617826197,18132225276,1,1,"(0.3440121114253998, 0.20040135085582733)","(0.34444570541381836, 0.22305136919021606)",1,1,2.50787353515625,2.4861602783203125,Fixation,POINT (0.3442289084196091 0.2117263600230217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617834530,18132233609,1,1,"(0.3420526385307312, 0.21211278438568115)","(0.3461046516895294, 0.22709204256534576)",1,1,2.5332489013671875,2.498321533203125,Fixation,POINT (0.3440786451101303 0.2196024134755135),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617842863,18132241942,1,1,"(0.34325462579727173, 0.2160227745771408)","(0.3429388999938965, 0.2317272126674652)",1,1,2.527084350585937,2.516326904296875,Fixation,POINT (0.3430967628955841 0.223874993622303),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617851197,18132250276,1,1,"(0.34148895740509033, 0.21553786098957062)","(0.3461759090423584, 0.22771476209163666)",1,1,2.5178680419921875,2.5094757080078125,Fixation,POINT (0.3438324332237244 0.2216263115406036),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617859530,18132258609,1,1,"(0.3412189185619354, 0.2166973203420639)","(0.3475029766559601, 0.22677606344223022)",1,1,2.524658203125,2.51025390625,Fixation,POINT (0.3443609476089478 0.2217366918921471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617867863,18132266942,1,1,"(0.34291326999664307, 0.21175320446491241)","(0.34671199321746826, 0.225660040974617)",1,1,2.505340576171875,2.507553100585937,Fixation,POINT (0.3448126316070557 0.2187066227197647),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617876197,18132275276,1,1,"(0.3420688211917877, 0.20979642868041992)","(0.3463856279850006, 0.2350379079580307)",1,1,2.505111694335937,2.5244293212890625,Fixation,POINT (0.3442272245883942 0.2224171683192253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617884530,18132283609,1,1,"(0.3452865481376648, 0.21505513787269592)","(0.348355770111084, 0.23140737414360046)",1,1,2.507110595703125,2.5028076171875,Fixation,POINT (0.3468211591243744 0.2232312560081482),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617892863,18132291942,1,1,"(0.3437955379486084, 0.22233907878398895)","(0.3450864553451538, 0.22522346675395966)",1,1,2.524810791015625,2.505035400390625,Fixation,POINT (0.3444409966468811 0.2237812727689743),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617901197,18132300276,1,1,"(0.3447907567024231, 0.21337589621543884)","(0.3463411033153534, 0.2268744707107544)",1,1,2.5242919921875,2.4984588623046875,Fixation,POINT (0.3455659300088882 0.2201251834630966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617909530,18132308609,1,1,"(0.3406592607498169, 0.2120410054922104)","(0.3484857976436615, 0.23107677698135376)",1,1,2.507797241210937,2.4951324462890625,Fixation,POINT (0.3445725291967392 0.2215588912367821),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617917866,18132316945,1,1,"(0.34599658846855164, 0.2111365795135498)","(0.347441166639328, 0.23635877668857574)",1,1,2.502105712890625,2.513397216796875,Fixation,POINT (0.3467188775539398 0.2237476781010628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617926200,18132325279,1,1,"(0.3470073640346527, 0.2131182849407196)","(0.35120993852615356, 0.23210154473781586)",1,1,2.5084686279296875,2.4978790283203125,Fixation,POINT (0.3491086512804031 0.2226099148392677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617951201,18132350279,1,1,"(0.41554903984069824, 0.20291006565093994)","(0.41883543133735657, 0.21771958470344543)",1,1,2.5056304931640625,2.4860992431640625,Fixation,POINT (0.4171922355890274 0.2103148251771927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617959534,18132358612,1,1,"(0.4200021028518677, 0.2083628922700882)","(0.42774972319602966, 0.22135266661643982)",1,1,2.498321533203125,2.488265991210937,Fixation,POINT (0.4238759130239487 0.214857779443264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617967867,18132366945,1,1,"(0.4206121265888214, 0.20867110788822174)","(0.42421117424964905, 0.2191421091556549)",1,1,2.51568603515625,2.4842681884765625,Fixation,POINT (0.4224116504192352 0.2139066085219383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617976201,18132375279,1,1,"(0.4218657612800598, 0.19869346916675568)","(0.4265747368335724, 0.22076193988323212)",1,1,2.5050506591796875,2.476715087890625,Fixation,POINT (0.4242202490568161 0.2097277045249939),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617984535,18132383613,1,1,"(0.4236115515232086, 0.20099994540214539)","(0.42760953307151794, 0.22115030884742737)",1,1,2.5139617919921875,2.4692840576171875,Fixation,POINT (0.4256105422973633 0.2110751271247864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209617992867,18132391945,1,1,"(0.423142671585083, 0.20535649359226227)","(0.4285455048084259, 0.21863827109336853)",1,1,2.519622802734375,2.4686431884765625,Fixation,POINT (0.4258440881967545 0.2119973823428154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618001201,18132400279,1,1,"(0.4270506799221039, 0.20647691190242767)","(0.4277452528476715, 0.2161739468574524)",1,1,2.50390625,2.4823150634765625,Fixation,POINT (0.4273979663848877 0.21132542937994),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618009534,18132408612,1,1,"(0.42357906699180603, 0.20708361268043518)","(0.42986348271369934, 0.21850581467151642)",1,1,2.508529663085937,2.473175048828125,Fixation,POINT (0.4267212748527527 0.2127947136759758),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618017867,18132416945,1,1,"(0.4238220453262329, 0.20708246529102325)","(0.42972227931022644, 0.21917709708213806)",1,1,2.504302978515625,2.48223876953125,Fixation,POINT (0.4267721623182297 0.2131297811865807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618026201,18132425279,1,1,"(0.4223596751689911, 0.20470549166202545)","(0.4286418855190277, 0.2236039936542511)",1,1,2.4821929931640625,2.477020263671875,Fixation,POINT (0.4255007803440094 0.2141547426581383),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618034534,18132433612,1,1,"(0.42302894592285156, 0.20447693765163422)","(0.4287400245666504, 0.22179704904556274)",1,1,2.49774169921875,2.474578857421875,Fixation,POINT (0.425884485244751 0.2131369933485985),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618042867,18132441945,1,1,"(0.42695268988609314, 0.20460481941699982)","(0.4265229403972626, 0.22859272360801697)",1,1,2.487762451171875,2.4834747314453125,Fixation,POINT (0.4267378151416779 0.2165987715125084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618051207,18132450285,1,1,"(0.4262188673019409, 0.2079506665468216)","(0.4303136467933655, 0.22811375558376312)",1,1,2.497802734375,2.494903564453125,Fixation,POINT (0.4282662570476532 0.2180322110652924),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618059540,18132458618,1,1,"(0.4219265282154083, 0.20301617681980133)","(0.4251847565174103, 0.22264964878559113)",1,1,2.4895782470703125,2.47314453125,Fixation,POINT (0.4235556423664093 0.2128329128026962),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618067874,18132466952,1,1,"(0.42268553376197815, 0.20552122592926025)","(0.4269602298736572, 0.2220703512430191)",1,1,2.497787475585937,2.457305908203125,Fixation,POINT (0.4248228818178177 0.2137957885861397),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618076207,18132475285,1,1,"(0.42452272772789, 0.2149048000574112)","(0.4268772006034851, 0.21699687838554382)",1,1,2.4861602783203125,2.4577178955078125,Fixation,POINT (0.4256999641656876 0.2159508392214775),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618084540,18132483618,1,1,"(0.42610815167427063, 0.20253407955169678)","(0.4273090064525604, 0.21521374583244324)",1,1,2.5067291259765625,2.453216552734375,Fixation,POINT (0.4267085790634155 0.20887391269207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618092873,18132491951,1,1,"(0.42378294467926025, 0.20957672595977783)","(0.4283726215362549, 0.21858471632003784)",1,1,2.50665283203125,2.4440155029296875,Fixation,POINT (0.4260777831077576 0.2140807211399078),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618101207,18132500285,1,1,"(0.42208507657051086, 0.20601291954517365)","(0.4273293614387512, 0.21157026290893555)",1,1,2.4805450439453125,2.4515533447265625,Fixation,POINT (0.424707219004631 0.2087915912270546),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618109540,18132508618,1,1,"(0.4233933091163635, 0.2050001472234726)","(0.42656663060188293, 0.21466921269893646)",1,1,2.5003814697265625,2.46527099609375,Fixation,POINT (0.4249799698591232 0.2098346799612045),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618117873,18132516951,1,1,"(0.4233589172363281, 0.20679284632205963)","(0.4268592298030853, 0.22096239030361176)",1,1,2.4857940673828125,2.470306396484375,Fixation,POINT (0.4251090735197067 0.2138776183128357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618126207,18132525285,1,1,"(0.42271846532821655, 0.21084830164909363)","(0.42561957240104675, 0.2204606831073761)",1,1,2.483749389648437,2.475082397460937,Fixation,POINT (0.4241690188646316 0.2156544923782349),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618134540,18132533618,1,1,"(0.43074706196784973, 0.20861394703388214)","(0.43664926290512085, 0.2204686403274536)",1,1,2.4900360107421875,2.452743530273437,Fixation,POINT (0.4336981624364853 0.2145412936806679),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618151207,18132550285,1,1,"(0.48135530948638916, 0.21106871962547302)","(0.48618650436401367, 0.22002318501472473)",1,1,2.502655029296875,2.448272705078125,Fixation,POINT (0.4837709069252014 0.2155459523200989),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openCursor,45888514,1209618159540,18132558618,1,1,"(0.49579253792762756, 0.212691530585289)","(0.4963609278202057, 0.21808142960071564)",1,1,2.488143920898437,2.442230224609375,Fixation,POINT (0.4960767328739166 0.2153864800930023),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
