,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,updateGain.0,int.0,pos.0,=.0,getValue.0,int.1,value.0,=.1,int.2,127.0,*.0,double.0,pos.1,/.0,100.0,MidiChannel.0,cs.0,=.2,synthesizer.0,getChannels.0,for.0,int.3,I.0,=.3,0.0,I.1,<.0,cs.1,length.0,i.0,cs.2,i.1,controlChange.0,7.0,value.1,code,participant_summary
0,136,updateGain,26215341,1212459886410,20974274534,1,1,"(0.07376497983932495, 0.10759098827838898)","(0.09084302932024002, 0.09412336349487305)",1,1,2.444183349609375,2.42431640625,Fixation,POINT (0.0823040045797825 0.100857175886631),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212459894743,20974282867,1,1,"(0.08087020367383957, 0.11759505420923233)","(0.08119160681962967, 0.0986902192234993)",1,1,2.4353790283203125,2.445831298828125,Fixation,POINT (0.0810309052467346 0.1081426367163658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212459903077,20974291201,1,1,"(0.07518657296895981, 0.11405685544013977)","(0.095787413418293, 0.10599870979785919)",1,1,2.415435791015625,2.412322998046875,Fixation,POINT (0.0854869931936264 0.1100277826189995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212459911410,20974299534,1,1,"(0.07185402512550354, 0.1151256188750267)","(0.0909920260310173, 0.11112852394580841)",1,1,2.4262847900390625,2.4317169189453125,Fixation,POINT (0.0814230255782604 0.1131270714104176),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212459928079,20974316203,1,1,"(0.05446939915418625, 0.059600118547677994)","(0.09418854862451553, 0.10602278262376785)",1,1,2.513153076171875,2.424102783203125,Fixation,POINT (0.0743289738893509 0.0828114505857229),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212460011411,20974399534,1,1,"(0.07067614793777466, 0.08389077335596085)","(0.08654351532459259, 0.12634339928627014)",1,1,2.47015380859375,2.4125213623046875,,POINT (0.0786098316311836 0.1051170863211155),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212460019744,20974407867,1,1,"(0.06889214366674423, 0.0832500010728836)","(0.09035101532936096, 0.10648226737976074)",1,1,2.461288452148437,2.426513671875,Fixation,POINT (0.0796215794980526 0.0948661342263222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212460028078,20974416201,1,1,"(0.05332273989915848, 0.059418778866529465)","(0.09021550416946411, 0.1261730045080185)",1,1,2.49237060546875,2.421493530273437,Fixation,POINT (0.0717691220343113 0.092795891687274),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212460036411,20974424534,1,1,"(0.08091539889574051, 0.1130872592329979)","(0.08618663251399994, 0.10357068479061127)",1,1,2.43109130859375,2.4117889404296875,Fixation,POINT (0.0835510157048702 0.1083289720118046),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212460044744,20974432867,1,1,"(0.0746665671467781, 0.12153977155685425)","(0.08824073523283005, 0.11593162268400192)",1,1,2.4398345947265625,2.4398651123046875,Fixation,POINT (0.0814536511898041 0.1187356971204281),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212460053078,20974441201,1,1,"(0.0789848193526268, 0.12243979424238205)","(0.08898035436868668, 0.11416076123714447)",1,1,2.425201416015625,2.424591064453125,Fixation,POINT (0.0839825868606567 0.1183002777397633),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212460069748,20974457871,1,1,"(0.052641402930021286, 0.07135867327451706)","(0.0841873288154602, 0.11016113311052322)",1,1,2.5206756591796875,2.4325408935546875,Fixation,POINT (0.0684143658727408 0.0907599031925201),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212460078082,20974466205,1,1,"(0.056733258068561554, 0.08002042025327682)","(0.08877456933259964, 0.11274637281894684)",1,1,2.51617431640625,2.4265899658203125,Fixation,POINT (0.0727539137005806 0.0963833965361118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212461353127,20975741246,1,1,"(0.024544445797801018, 0.10061077028512955)","(0.0585627518594265, 0.13339020311832428)",1,1,2.4155731201171875,2.4271697998046875,,POINT (0.0415535988286138 0.1170004867017269),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212461586471,20975974590,1,1,"(0.05154930800199509, 0.09447888284921646)","(0.10273729264736176, 0.14972640573978424)",1,1,2.4427947998046875,2.41259765625,,POINT (0.0771433003246784 0.1221026442945004),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212461769814,20976157932,1,1,"(0.05461646243929863, 0.08289243280887604)","(0.09545661509037018, 0.13483388721942902)",1,1,2.4838409423828125,2.409530639648437,,POINT (0.0750365387648344 0.1088631600141525),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212461811481,20976199599,1,1,"(0.06341820955276489, 0.08049894869327545)","(0.09352193772792816, 0.14715398848056793)",1,1,2.4763336181640625,2.3818817138671875,,POINT (0.0784700736403465 0.1138264685869217),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212461819814,20976207932,1,1,"(0.06074126064777374, 0.07721887528896332)","(0.0987853854894638, 0.14212915301322937)",1,1,2.4731597900390625,2.417510986328125,Fixation,POINT (0.0797633230686188 0.1096740141510963),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212461911487,20976299604,1,1,"(0.056288085877895355, 0.09371371567249298)","(0.09200003743171692, 0.14584781229496002)",1,1,2.441619873046875,2.383636474609375,,POINT (0.0741440616548061 0.1197807639837265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463036525,20977424639,1,1,"(0.07461759448051453, 0.08770477771759033)","(0.09642435610294342, 0.11982239037752151)",1,1,2.4645233154296875,2.387298583984375,,POINT (0.085520975291729 0.1037635840475559),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463044858,20977432972,1,1,"(0.061974454671144485, 0.09411684423685074)","(0.10289888828992844, 0.12047988176345825)",1,1,2.481048583984375,2.424346923828125,Fixation,POINT (0.0824366714805365 0.1072983630001545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463053192,20977441306,1,1,"(0.06181591749191284, 0.10107288509607315)","(0.09498927742242813, 0.12201423943042755)",1,1,2.452621459960937,2.394989013671875,Fixation,POINT (0.0784025974571705 0.1115435622632504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463069858,20977457972,1,1,"(0.08649411052465439, 0.13895833492279053)","(0.10148493200540543, 0.11997902393341064)",1,1,2.415390014648437,2.406646728515625,Fixation,POINT (0.0939895212650299 0.1294686794281006),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463094862,20977482975,1,1,"(0.08347789198160172, 0.1163477972149849)","(0.09401631355285645, 0.11576884984970093)",1,1,2.420684814453125,2.4022979736328125,,POINT (0.0887471027672291 0.1160583235323429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463103196,20977491309,1,1,"(0.0727018266916275, 0.08504229784011841)","(0.10255676507949829, 0.1235995814204216)",1,1,2.472518920898437,2.396102905273437,Fixation,POINT (0.0876292958855629 0.10432093963027),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463111529,20977499642,1,1,"(0.055577460676431656, 0.09519567340612411)","(0.09094414860010147, 0.10662338882684708)",1,1,2.4412078857421875,2.387924194335937,Fixation,POINT (0.0732608046382666 0.1009095311164856),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463128196,20977516309,1,1,"(0.06815733015537262, 0.08648848533630371)","(0.10242442786693573, 0.11811528354883194)",1,1,2.470916748046875,2.380279541015625,Fixation,POINT (0.0852908790111542 0.1023018844425678),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463136529,20977524642,1,1,"(0.06408461928367615, 0.09746282547712326)","(0.09461040049791336, 0.1154065802693367)",1,1,2.46484375,2.4010009765625,Fixation,POINT (0.0793475098907948 0.10643470287323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463144862,20977532975,1,1,"(0.06876372545957565, 0.07647261023521423)","(0.09907623380422592, 0.12510301172733307)",1,1,2.45928955078125,2.4025421142578125,Fixation,POINT (0.0839199796319008 0.1007878109812736),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463153196,20977541309,1,1,"(0.07315077632665634, 0.08434973657131195)","(0.09863212704658508, 0.11177197098731995)",1,1,2.457183837890625,2.397979736328125,Fixation,POINT (0.0858914516866207 0.098060853779316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463161529,20977549642,1,1,"(0.06464093923568726, 0.08787034451961517)","(0.09703654050827026, 0.11544980853796005)",1,1,2.4610748291015625,2.398300170898437,Fixation,POINT (0.0808387398719788 0.1016600765287876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463569880,20977957992,1,1,"(0.04425634816288948, 0.1056339219212532)","(0.07304389774799347, 0.1310736984014511)",1,1,2.4575347900390625,2.352767944335937,,POINT (0.0586501229554415 0.1183538101613522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463578214,20977966325,1,1,"(0.06305757910013199, 0.14448420703411102)","(0.07316948473453522, 0.14026610553264618)",1,1,2.387435913085937,2.3616485595703125,Fixation,POINT (0.0681135319173336 0.1423751562833786),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463586548,20977974659,1,1,"(0.05329858511686325, 0.1537259817123413)","(0.07358986884355545, 0.1349157989025116)",1,1,2.3773956298828125,2.34130859375,Fixation,POINT (0.0634442269802094 0.1443208903074264),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463594881,20977982992,1,1,"(0.05864167585968971, 0.15116998553276062)","(0.07286129146814346, 0.136155366897583)",1,1,2.37554931640625,2.3543853759765625,Fixation,POINT (0.0657514836639166 0.1436626762151718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463603216,20977991327,1,1,"(0.0554453544318676, 0.14075489342212677)","(0.0707622766494751, 0.1325526088476181)",1,1,2.37396240234375,2.3409881591796875,Fixation,POINT (0.0631038155406714 0.1366537511348724),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463611550,20977999661,1,1,"(0.038513798266649246, 0.10181134939193726)","(0.06861279904842377, 0.12339931726455688)",1,1,2.421127319335937,2.3426513671875,Fixation,POINT (0.0535632986575365 0.1126053333282471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463619883,20978007994,1,1,"(0.05077469348907471, 0.13120490312576294)","(0.0694262683391571, 0.12755052745342255)",1,1,2.358551025390625,2.356353759765625,Fixation,POINT (0.0601004809141159 0.1293777152895927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463628216,20978016327,1,1,"(0.05293028801679611, 0.12644284963607788)","(0.07395418733358383, 0.1494663506746292)",1,1,2.37615966796875,2.368148803710937,Fixation,POINT (0.06344223767519 0.1379546001553536),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463636550,20978024661,1,1,"(0.05618051066994667, 0.130768284201622)","(0.07570461928844452, 0.14154724776744843)",1,1,2.4067535400390625,2.3631591796875,Fixation,POINT (0.0659425649791956 0.1361577659845352),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463644883,20978032994,1,1,"(0.059420499950647354, 0.12625083327293396)","(0.07516198605298996, 0.1528540998697281)",1,1,2.373275756835937,2.352081298828125,Fixation,POINT (0.0672912430018187 0.139552466571331),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463653216,20978041327,1,1,"(0.060599155724048615, 0.13199429214000702)","(0.070998415350914, 0.14204148948192596)",1,1,2.4065093994140625,2.34051513671875,Fixation,POINT (0.0657987855374813 0.1370178908109665),,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463661550,20978049661,1,1,"(0.055530477315187454, 0.12815894186496735)","(0.07550102472305298, 0.14169596135616302)",1,1,2.3984527587890625,2.3387603759765625,Fixation,POINT (0.0655157510191202 0.1349274516105652),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463669883,20978057994,1,1,"(0.05006588622927666, 0.127350315451622)","(0.07091827690601349, 0.14120236039161682)",1,1,2.411407470703125,2.31964111328125,Fixation,POINT (0.0604920815676451 0.1342763379216194),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463678216,20978066327,1,1,"(0.05401526018977165, 0.13789398968219757)","(0.06785285472869873, 0.1329401433467865)",1,1,2.3923797607421875,2.330062866210937,Fixation,POINT (0.0609340574592352 0.135417066514492),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463686550,20978074661,1,1,"(0.05071122199296951, 0.13393323123455048)","(0.06376668065786362, 0.12424624711275101)",1,1,2.3778228759765625,2.332855224609375,Fixation,POINT (0.0572389513254166 0.1290897391736507),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463703218,20978091329,1,1,"(0.08438628166913986, 0.1319582462310791)","(0.10145904868841171, 0.13480672240257263)",1,1,2.3910675048828125,2.3398590087890625,Fixation,POINT (0.0929226651787758 0.1333824843168259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463711552,20978099663,1,1,"(0.09232506155967712, 0.13682053983211517)","(0.10386161506175995, 0.13112562894821167)",1,1,2.4014129638671875,2.335205078125,Fixation,POINT (0.0980933383107185 0.1339730843901634),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463719885,20978107996,1,1,"(0.09217938035726547, 0.12627039849758148)","(0.10870099067687988, 0.131142258644104)",1,1,2.3867340087890625,2.3339080810546875,Fixation,POINT (0.1004401855170727 0.1287063285708427),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463728218,20978116329,1,1,"(0.09484774619340897, 0.1348312795162201)","(0.10299263149499893, 0.14234820008277893)",1,1,2.379501342773437,2.3155975341796875,Fixation,POINT (0.098920188844204 0.1385897397994995),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463736563,20978124674,1,1,"(0.09522335976362228, 0.13635185360908508)","(0.10707522928714752, 0.14649547636508942)",1,1,2.3951873779296875,2.3453826904296875,Fixation,POINT (0.1011492945253849 0.1414236649870872),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463744892,20978133003,1,1,"(0.09199458360671997, 0.13997827470302582)","(0.10613048821687698, 0.13897107541561127)",1,1,2.3665924072265625,2.3387603759765625,Fixation,POINT (0.0990625359117985 0.1394746750593185),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463753225,20978141336,1,1,"(0.09494493901729584, 0.13510893285274506)","(0.10914293676614761, 0.1315947026014328)",1,1,2.37066650390625,2.31439208984375,Fixation,POINT (0.1020439378917217 0.1333518177270889),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463761559,20978149670,1,1,"(0.09792052209377289, 0.14310576021671295)","(0.10350900143384933, 0.14283907413482666)",1,1,2.380126953125,2.30389404296875,Fixation,POINT (0.1007147617638111 0.1429724171757698),,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463769892,20978158003,1,1,"(0.09520725160837173, 0.14297796785831451)","(0.10607855021953583, 0.13708458840847015)",1,1,2.361541748046875,2.3058319091796875,Fixation,POINT (0.1006429009139538 0.1400312781333923),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463778225,20978166336,1,1,"(0.09704487025737762, 0.1367192566394806)","(0.10153883695602417, 0.12867355346679688)",1,1,2.342681884765625,2.31280517578125,Fixation,POINT (0.0992918536067009 0.1326964050531387),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463786559,20978174670,1,1,"(0.08969859033823013, 0.1477772444486618)","(0.09985920786857605, 0.12274368107318878)",1,1,2.338607788085937,2.313232421875,Fixation,POINT (0.0947788991034031 0.1352604627609253),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463794892,20978183003,1,1,"(0.09542860090732574, 0.14811158180236816)","(0.1026056557893753, 0.13027308881282806)",1,1,2.342758178710937,2.3048095703125,Fixation,POINT (0.0990171283483505 0.1391923353075981),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463803225,20978191336,1,1,"(0.09472956508398056, 0.15020403265953064)","(0.09999652951955795, 0.1301049292087555)",1,1,2.343353271484375,2.31048583984375,Fixation,POINT (0.0973630473017693 0.1401544809341431),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463811558,20978199669,1,1,"(0.09500844031572342, 0.14510056376457214)","(0.10209807008504868, 0.13249067962169647)",1,1,2.344589233398437,2.333099365234375,Fixation,POINT (0.098553255200386 0.1387956216931343),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463819893,20978208003,1,1,"(0.09771649539470673, 0.14313939213752747)","(0.10222994536161423, 0.13152138888835907)",1,1,2.3249664306640625,2.335357666015625,Fixation,POINT (0.0999732203781605 0.1373303905129433),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463828226,20978216336,1,1,"(0.09358768910169601, 0.1268939971923828)","(0.09568620473146439, 0.13400907814502716)",1,1,2.3729705810546875,2.307861328125,Fixation,POINT (0.0946369469165802 0.130451537668705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463836559,20978224669,1,1,"(0.10379099100828171, 0.13404589891433716)","(0.10230431705713272, 0.14083479344844818)",1,1,2.3536529541015625,2.29559326171875,Fixation,POINT (0.1030476540327072 0.1374403461813927),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463844893,20978233003,1,1,"(0.09541147202253342, 0.13470390439033508)","(0.0939839705824852, 0.14434266090393066)",1,1,2.3573455810546875,2.3044891357421875,Fixation,POINT (0.0946977213025093 0.1395232826471329),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463853226,20978241336,1,1,"(0.09818490594625473, 0.1308201551437378)","(0.10062707215547562, 0.1355622112751007)",1,1,2.34527587890625,2.30096435546875,Fixation,POINT (0.0994059890508652 0.1331911832094192),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463861559,20978249669,1,1,"(0.09565760940313339, 0.12592166662216187)","(0.1015290692448616, 0.14026005566120148)",1,1,2.32000732421875,2.290878295898437,Fixation,POINT (0.0985933393239975 0.1330908611416817),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463869897,20978258007,1,1,"(0.09313326328992844, 0.13796640932559967)","(0.10184095054864883, 0.13914716243743896)",1,1,2.346282958984375,2.3064727783203125,Fixation,POINT (0.0974871069192886 0.1385567858815193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463878230,20978266340,1,1,"(0.09396419674158096, 0.1295907348394394)","(0.09972585737705231, 0.1328858733177185)",1,1,2.3409423828125,2.3132476806640625,Fixation,POINT (0.0968450270593166 0.131238304078579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463886564,20978274674,1,1,"(0.09783510863780975, 0.127182275056839)","(0.09671744704246521, 0.1379701942205429)",1,1,2.32928466796875,2.326416015625,Fixation,POINT (0.0972762778401375 0.132576234638691),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463894897,20978283007,1,1,"(0.09857300668954849, 0.13164576888084412)","(0.09297916293144226, 0.1389337033033371)",1,1,2.368515014648437,2.2963104248046875,Fixation,POINT (0.0957760848104954 0.1352897360920906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463903230,20978291340,1,1,"(0.0990847647190094, 0.13858893513679504)","(0.09504946321249008, 0.13620039820671082)",1,1,2.33929443359375,2.2867889404296875,Fixation,POINT (0.0970671139657497 0.1373946666717529),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463911564,20978299674,1,1,"(0.09800699353218079, 0.13326439261436462)","(0.11023298650979996, 0.13831458985805511)",1,1,2.3198699951171875,2.30206298828125,Fixation,POINT (0.1041199900209904 0.1357894912362099),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,updateGain,26215341,1212463919897,20978308007,1,1,"(0.09326262772083282, 0.13405346870422363)","(0.10446210205554962, 0.1403743475675583)",1,1,2.3300018310546875,2.28765869140625,Fixation,POINT (0.0988623648881912 0.137213908135891),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
