,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,String.0,getMessage.0,StringBuffer.0,sb.0,=.0,new.0,StringBuffer.1,if.0,messages.0,!=.0,nan.0,for.0,int.0,i.0,=.1,0.0,i.1,<.0,messages.1,size.0,i.2,Object.0,o.0,=.2,messages.2,elementAt.0,i.3,if.1,o.1,!=.1,nan.1,sb.1,append.0,o.2,toString.0,sb.2,append.1,"""|n"".0",return.0,sb.3,toString.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,getMessage,51122387,1208991035408,17505436687,1,1,"(0.6590179800987244, 0.22673200070858002)","(0.6792645454406738, 0.2337636798620224)",1,1,2.273040771484375,2.2575225830078125,Fixation,POINT (0.6691412627696991 0.2302478402853012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991043742,17505445021,1,1,"(0.6719391942024231, 0.22209861874580383)","(0.6770074963569641, 0.23842792212963104)",1,1,2.254913330078125,2.2458038330078125,Fixation,POINT (0.6744733452796936 0.2302632704377174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991052075,17505453354,1,1,"(0.6683709621429443, 0.2096181958913803)","(0.6792960166931152, 0.2359783798456192)",1,1,2.2886962890625,2.222503662109375,Fixation,POINT (0.6738334894180298 0.2227982878684998),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991060408,17505461687,1,1,"(0.6676614880561829, 0.22021345794200897)","(0.6795570254325867, 0.23056277632713318)",1,1,2.2755889892578125,2.205184936523437,Fixation,POINT (0.6736092567443848 0.2253881171345711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991068742,17505470021,1,1,"(0.6693301796913147, 0.22861680388450623)","(0.6695309281349182, 0.2409592568874359)",1,1,2.296493530273437,2.25885009765625,Fixation,POINT (0.6694305539131165 0.2347880303859711),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991077075,17505478354,1,1,"(0.6643909811973572, 0.23986318707466125)","(0.6764025688171387, 0.24856725335121155)",1,1,2.3040008544921875,2.237518310546875,Fixation,POINT (0.6703967750072479 0.2442152202129364),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991085408,17505486687,1,1,"(0.6652188897132874, 0.23283334076404572)","(0.6782259941101074, 0.245265930891037)",1,1,2.2957916259765625,2.2474517822265625,Fixation,POINT (0.6717224419116974 0.2390496358275414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991093742,17505495021,1,1,"(0.668862521648407, 0.23061250150203705)","(0.6736528277397156, 0.24051925539970398)",1,1,2.2845611572265625,2.254791259765625,Fixation,POINT (0.6712576746940613 0.2355658784508705),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991102075,17505503354,1,1,"(0.6659854650497437, 0.22969591617584229)","(0.6705984473228455, 0.23385749757289886)",1,1,2.3040008544921875,2.20916748046875,Fixation,POINT (0.6682919561862946 0.2317767068743706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991110412,17505511691,1,1,"(0.6667923331260681, 0.22169849276542664)","(0.6727758646011353, 0.2369319200515747)",1,1,2.2982330322265625,2.2591552734375,Fixation,POINT (0.6697840988636017 0.2293152064085007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991118746,17505520025,1,1,"(0.6674097776412964, 0.2289406806230545)","(0.6720303893089294, 0.24092786014080048)",1,1,2.304229736328125,2.22381591796875,Fixation,POINT (0.6697200834751129 0.2349342703819275),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991127079,17505528358,1,1,"(0.6671062707901001, 0.23260053992271423)","(0.6710618734359741, 0.2512345612049103)",1,1,2.3222198486328125,2.2459259033203125,Fixation,POINT (0.6690840721130371 0.2419175505638123),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991135412,17505536691,1,1,"(0.6665736436843872, 0.22911173105239868)","(0.6691791415214539, 0.24013851583003998)",1,1,2.2956695556640625,2.2612762451171875,Fixation,POINT (0.6678763926029205 0.2346251234412193),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991143746,17505545025,1,1,"(0.6709334254264832, 0.2259843349456787)","(0.6758009195327759, 0.24779154360294342)",1,1,2.2982330322265625,2.2284698486328125,Fixation,POINT (0.6733671724796295 0.2368879392743111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991152080,17505553358,1,1,"(0.6637105345726013, 0.22706934809684753)","(0.6721204519271851, 0.2486342191696167)",1,1,2.2742462158203125,2.235198974609375,Fixation,POINT (0.6679154932498932 0.2378517836332321),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991160413,17505561691,1,1,"(0.6679550409317017, 0.2115367203950882)","(0.6703501343727112, 0.24397821724414825)",1,1,2.286239624023437,2.2705230712890625,Fixation,POINT (0.6691525876522064 0.2277574688196182),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991168747,17505570025,1,1,"(0.670369029045105, 0.22163040935993195)","(0.6754623055458069, 0.23564495146274567)",1,1,2.2705078125,2.2774810791015625,Fixation,POINT (0.6729156672954559 0.2286376804113388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991177080,17505578358,1,1,"(0.6690551042556763, 0.23059529066085815)","(0.6717070937156677, 0.2366207093000412)",1,1,2.277572631835937,2.281967163085937,Fixation,POINT (0.670381098985672 0.2336079999804497),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991185413,17505586691,1,1,"(0.6673862338066101, 0.22280780971050262)","(0.6722138524055481, 0.24546942114830017)",1,1,2.271392822265625,2.2685546875,Fixation,POINT (0.6698000431060791 0.2341386154294014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991193746,17505595024,1,1,"(0.6704427599906921, 0.22638392448425293)","(0.6711876392364502, 0.23318031430244446)",1,1,2.280853271484375,2.2565460205078125,Fixation,POINT (0.6708151996135712 0.2297821193933487),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991202080,17505603358,1,1,"(0.6680999398231506, 0.21553802490234375)","(0.6727448105812073, 0.2441943734884262)",1,1,2.2948150634765625,2.247787475585937,Fixation,POINT (0.670422375202179 0.229866199195385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991210413,17505611691,1,1,"(0.668293833732605, 0.2288009226322174)","(0.6720170378684998, 0.24776847660541534)",1,1,2.29681396484375,2.2390289306640625,Fixation,POINT (0.6701554358005524 0.2382846996188164),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991218746,17505620024,1,1,"(0.6701136231422424, 0.2322198450565338)","(0.6698172688484192, 0.24082636833190918)",1,1,2.2876739501953125,2.240264892578125,Fixation,POINT (0.6699654459953308 0.2365231066942215),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991252085,17505653363,1,1,"(0.7631875872612, 0.22252938151359558)","(0.7581050395965576, 0.21212391555309296)",1,1,2.2487945556640625,2.180572509765625,Fixation,POINT (0.7606463134288788 0.2173266485333443),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991260418,17505661696,1,1,"(0.7663841247558594, 0.20563359558582306)","(0.7601809501647949, 0.20922380685806274)",1,1,2.2298126220703125,2.21087646484375,Fixation,POINT (0.7632825374603271 0.2074287012219429),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991268752,17505670030,1,1,"(0.7583937644958496, 0.2083035707473755)","(0.7635972499847412, 0.21326254308223724)",1,1,2.25885009765625,2.241317749023437,Fixation,POINT (0.7609955072402954 0.2107830569148064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991277085,17505678363,1,1,"(0.7707408666610718, 0.20935441553592682)","(0.7716630697250366, 0.21238894760608673)",1,1,2.2402496337890625,2.21954345703125,Fixation,POINT (0.7712019681930542 0.2108716815710068),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991285418,17505686696,1,1,"(0.7619062662124634, 0.20217390358448029)","(0.7670344710350037, 0.20637783408164978)",1,1,2.239166259765625,2.229476928710937,Fixation,POINT (0.7644703686237335 0.204275868833065),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991293752,17505695030,1,1,"(0.7713595032691956, 0.20581617951393127)","(0.7674497365951538, 0.2114444077014923)",1,1,2.245956420898437,2.2196044921875,Fixation,POINT (0.7694046199321747 0.2086302936077118),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991302085,17505703363,1,1,"(0.7665874361991882, 0.19689035415649414)","(0.7712801098823547, 0.20388633012771606)",1,1,2.235580444335937,2.2054443359375,Fixation,POINT (0.7689337730407715 0.2003883421421051),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991310418,17505711696,1,1,"(0.7601572871208191, 0.21158476173877716)","(0.7676312923431396, 0.21281413733959198)",1,1,2.271331787109375,2.2067413330078125,Fixation,POINT (0.7638942897319794 0.2121994495391846),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991318752,17505720030,1,1,"(0.7638634443283081, 0.19674891233444214)","(0.7742375731468201, 0.2149445116519928)",1,1,2.2513427734375,2.21295166015625,Fixation,POINT (0.7690505087375641 0.2058467119932175),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991327085,17505728363,1,1,"(0.7669544219970703, 0.20243531465530396)","(0.7668502926826477, 0.21670065820217133)",1,1,2.239166259765625,2.2095947265625,Fixation,POINT (0.766902357339859 0.2095679864287376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991335418,17505736696,1,1,"(0.7616286277770996, 0.20574645698070526)","(0.7721602320671082, 0.20505774021148682)",1,1,2.213592529296875,2.230010986328125,Fixation,POINT (0.7668944299221039 0.205402098596096),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991343751,17505745029,1,1,"(0.7685945630073547, 0.21442964673042297)","(0.766149640083313, 0.21490615606307983)",1,1,2.23419189453125,2.20269775390625,Fixation,POINT (0.7673721015453339 0.2146679013967514),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991352085,17505753363,1,1,"(0.7675548791885376, 0.21116943657398224)","(0.7718008160591125, 0.20717543363571167)",1,1,2.23614501953125,2.2096099853515625,Fixation,POINT (0.7696778476238251 0.209172435104847),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991360418,17505761696,1,1,"(0.7693666219711304, 0.20774774253368378)","(0.7725740075111389, 0.20738527178764343)",1,1,2.2213897705078125,2.221527099609375,Fixation,POINT (0.7709703147411346 0.2075665071606636),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991368754,17505770032,1,1,"(0.7681259512901306, 0.2158990353345871)","(0.7702199816703796, 0.21943512558937073)",1,1,2.214630126953125,2.18560791015625,Fixation,POINT (0.7691729664802551 0.2176670804619789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991377088,17505778366,1,1,"(0.7641192674636841, 0.21854446828365326)","(0.7663247585296631, 0.2177945375442505)",1,1,2.256103515625,2.20843505859375,Fixation,POINT (0.7652220129966736 0.2181695029139519),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991385421,17505786699,1,1,"(0.7617524266242981, 0.20362001657485962)","(0.7642478942871094, 0.20962472259998322)",1,1,2.2322998046875,2.223663330078125,Fixation,POINT (0.7630001604557037 0.2066223695874214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991393754,17505795032,1,1,"(0.7658307552337646, 0.20977990329265594)","(0.7693126201629639, 0.21667659282684326)",1,1,2.26953125,2.23345947265625,Fixation,POINT (0.7675716876983643 0.2132282480597496),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991402088,17505803366,1,1,"(0.7685269117355347, 0.19254860281944275)","(0.7700777649879456, 0.22036999464035034)",1,1,2.232162475585937,2.24554443359375,Fixation,POINT (0.7693023383617401 0.2064592987298966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991410421,17505811699,1,1,"(0.763796329498291, 0.2046663612127304)","(0.7632128000259399, 0.21447868645191193)",1,1,2.201171875,2.2118072509765625,Fixation,POINT (0.7635045647621155 0.2095725238323212),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991418754,17505820032,1,1,"(0.760803759098053, 0.2039385288953781)","(0.7643460035324097, 0.23308221995830536)",1,1,2.2201690673828125,2.2254791259765625,Fixation,POINT (0.7625748813152313 0.2185103744268417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991443754,17505845032,1,1,"(0.6917877197265625, 0.20964482426643372)","(0.7020044922828674, 0.2361578345298767)",1,1,2.2818603515625,2.2877960205078125,Fixation,POINT (0.696896106004715 0.2229013293981552),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991452088,17505853366,1,1,"(0.6963309049606323, 0.20537137985229492)","(0.7067684531211853, 0.22312051057815552)",1,1,2.241439819335937,2.24859619140625,Fixation,POINT (0.7015496790409088 0.2142459452152252),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991460421,17505861699,1,1,"(0.6898123621940613, 0.224391907453537)","(0.6993103623390198, 0.2509407699108124)",1,1,2.28570556640625,2.2776336669921875,Fixation,POINT (0.6945613622665405 0.2376663386821747),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991468754,17505870032,1,1,"(0.6949873566627502, 0.2178647369146347)","(0.6952446699142456, 0.22798793017864227)",1,1,2.274383544921875,2.2515869140625,Fixation,POINT (0.6951160132884979 0.2229263335466385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991477089,17505878366,1,1,"(0.6998639106750488, 0.2062835991382599)","(0.6988511681556702, 0.23288443684577942)",1,1,2.238677978515625,2.256866455078125,Fixation,POINT (0.6993575394153595 0.2195840179920196),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991485422,17505886699,1,1,"(0.6957477927207947, 0.21218256652355194)","(0.7002941370010376, 0.22855907678604126)",1,1,2.267562866210937,2.23101806640625,Fixation,POINT (0.6980209648609161 0.2203708216547966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991493755,17505895032,1,1,"(0.6999366879463196, 0.2178894281387329)","(0.7000494003295898, 0.23640872538089752)",1,1,2.2607421875,2.232894897460937,Fixation,POINT (0.6999930441379547 0.2271490767598152),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991502096,17505903373,1,1,"(0.6950584053993225, 0.21550802886486053)","(0.7017287611961365, 0.23912449181079865)",1,1,2.274688720703125,2.2720947265625,Fixation,POINT (0.6983935832977295 0.2273162603378296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991510429,17505911706,1,1,"(0.6971051692962646, 0.22929272055625916)","(0.6979617476463318, 0.2442636787891388)",1,1,2.261947631835937,2.2490692138671875,Fixation,POINT (0.6975334584712982 0.236778199672699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991518762,17505920039,1,1,"(0.6945540308952332, 0.2260901778936386)","(0.7025068402290344, 0.2370525449514389)",1,1,2.245697021484375,2.247283935546875,Fixation,POINT (0.6985304355621338 0.2315713614225388),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991527096,17505928373,1,1,"(0.7006645202636719, 0.2157134860754013)","(0.7025401592254639, 0.23620928823947906)",1,1,2.2593231201171875,2.2308807373046875,Fixation,POINT (0.7016023397445679 0.2259613871574402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991535429,17505936706,1,1,"(0.7017844319343567, 0.22319024801254272)","(0.6974408626556396, 0.22731420397758484)",1,1,2.283554077148437,2.25360107421875,Fixation,POINT (0.6996126472949982 0.2252522259950638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991543762,17505945039,1,1,"(0.699038028717041, 0.224334254860878)","(0.6983251571655273, 0.23295140266418457)",1,1,2.2738037109375,2.235214233398437,Fixation,POINT (0.6986815929412842 0.2286428287625313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991552096,17505953373,1,1,"(0.6945651769638062, 0.22699391841888428)","(0.6999173760414124, 0.23818834125995636)",1,1,2.2585906982421875,2.261383056640625,Fixation,POINT (0.6972412765026093 0.2325911298394203),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991560429,17505961706,1,1,"(0.6922357678413391, 0.21497809886932373)","(0.6927446722984314, 0.231535866856575)",1,1,2.25775146484375,2.2381134033203125,Fixation,POINT (0.6924902200698853 0.2232569828629494),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991568762,17505970039,1,1,"(0.6992571353912354, 0.21601076424121857)","(0.6980375051498413, 0.2309619039297104)",1,1,2.28619384765625,2.2537841796875,Fixation,POINT (0.6986473202705383 0.2234863340854645),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991577096,17505978373,1,1,"(0.6924467086791992, 0.2181006520986557)","(0.700603723526001, 0.2355976551771164)",1,1,2.26898193359375,2.21258544921875,Fixation,POINT (0.6965252161026001 0.226849153637886),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991585429,17505986706,1,1,"(0.6956493854522705, 0.2356863170862198)","(0.6974663138389587, 0.22946850955486298)",1,1,2.2834014892578125,2.2385711669921875,Fixation,POINT (0.6965578496456146 0.2325774133205414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991593762,17505995039,1,1,"(0.6932092905044556, 0.23177552223205566)","(0.7006703019142151, 0.2315540313720703)",1,1,2.271270751953125,2.261825561523437,Fixation,POINT (0.6969397962093353 0.231664776802063),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991602096,17506003373,1,1,"(0.6953784227371216, 0.22082796692848206)","(0.7018848061561584, 0.23112040758132935)",1,1,2.2687225341796875,2.22088623046875,Fixation,POINT (0.69863161444664 0.2259741872549057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991610429,17506011706,1,1,"(0.6976988315582275, 0.2288716584444046)","(0.6976717710494995, 0.23601816594600677)",1,1,2.264877319335937,2.263702392578125,Fixation,POINT (0.6976853013038635 0.2324449121952057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991618762,17506020039,1,1,"(0.6934217810630798, 0.21742196381092072)","(0.6981906890869141, 0.2452637106180191)",1,1,2.2521209716796875,2.2310028076171875,Fixation,POINT (0.695806235074997 0.2313428372144699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991627096,17506028373,1,1,"(0.6978859901428223, 0.22091186046600342)","(0.6952248811721802, 0.24068225920200348)",1,1,2.264984130859375,2.2678680419921875,Fixation,POINT (0.6965554356575012 0.2307970598340034),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991635432,17506036709,1,1,"(0.6969587206840515, 0.22304867208003998)","(0.6928879022598267, 0.24166661500930786)",1,1,2.2836456298828125,2.280120849609375,Fixation,POINT (0.6949233114719391 0.2323576435446739),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getMessage,51122387,1208991668765,17506070042,1,1,"(0.7957438230514526, 0.20559608936309814)","(0.7890542149543762, 0.21293121576309204)",1,1,2.27618408203125,2.2244415283203125,Fixation,POINT (0.7923990190029144 0.2092636525630951),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991677099,17506078376,1,1,"(0.7806906700134277, 0.19626307487487793)","(0.7841176390647888, 0.223726287484169)",1,1,2.29864501953125,2.216644287109375,Fixation,POINT (0.7824041545391083 0.2099946811795235),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991685432,17506086709,1,1,"(0.7946411967277527, 0.19956938922405243)","(0.7914376258850098, 0.2099536657333374)",1,1,2.2638397216796875,2.235336303710937,Fixation,POINT (0.7930394113063812 0.2047615274786949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991693765,17506095042,1,1,"(0.7915472388267517, 0.20856179296970367)","(0.7869769930839539, 0.221816286444664)",1,1,2.280364990234375,2.2369384765625,Fixation,POINT (0.7892621159553528 0.2151890397071838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991702099,17506103376,1,1,"(0.7934228181838989, 0.2087775617837906)","(0.7844239473342896, 0.23119643330574036)",1,1,2.2857666015625,2.221343994140625,Fixation,POINT (0.7889233827590942 0.2199869975447655),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,136,getMessage,51122387,1208991710432,17506111709,1,1,"(0.7947635054588318, 0.20319944620132446)","(0.788098156452179, 0.22307118773460388)",1,1,2.3062744140625,2.216949462890625,Fixation,POINT (0.7914308309555054 0.2131353169679642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
