,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,configBalanceRanking.0,List.0,IResponseTO.0,>.0,responses.0,String.0,filePath.0,{	.0,PeerDAOFactory.0,getInstance.0,getAccountingDAO.0,loadBalancesRanking.0,filePath.1,long.0,frequence.0,=.0,AccountingConstants.0,RANKING_SAVING_FREQ.0,ScheduleActionWithFixedDelayResponseTO.0,to.0,=.1,new.0,ScheduleActionWithFixedDelayResponseTO.1,to.1,setActionName.0,PeerConstants.0,SAVE_ACCOUNTING_ACTION_NAME.0,to.2,setDelay.0,frequence.1,to.3,setTimeUnit.0,TimeUnit.0,SECONDS.0,responses.1,add.0,to.4,prewritten,accurate,missing,unnecessary,readable,code
0,136,configBalanceRanking,40778768,1208865972333,17380373997,1,1,"(0.06824623048305511, 0.19684936106204987)","(0.07359938323497772, 0.2111385315656662)",1,1,2.7406158447265625,2.5271453857421875,,POINT (0.0709228068590164 0.203993946313858),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208865989000,17380390664,1,1,"(0.07749150693416595, 0.19654321670532227)","(0.0731852799654007, 0.20297273993492126)",1,1,2.7481842041015625,2.557708740234375,,POINT (0.0753383934497833 0.1997579783201218),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208865997333,17380398997,1,1,"(0.07205305993556976, 0.1996418833732605)","(0.07320073246955872, 0.20098932087421417)",1,1,2.741973876953125,2.5558013916015625,Fixation,POINT (0.0726268962025642 0.2003156021237373),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866030666,17380432330,1,1,"(0.07147722691297531, 0.2061573714017868)","(0.07121777534484863, 0.20045851171016693)",1,1,2.74249267578125,2.5499725341796875,,POINT (0.071347501128912 0.2033079415559769),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866039000,17380440664,1,1,"(0.07312970608472824, 0.1985924392938614)","(0.07041655480861664, 0.19497381150722504)",1,1,2.726409912109375,2.5699920654296875,Fixation,POINT (0.0717731304466724 0.1967831254005432),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866055666,17380457330,1,1,"(0.06897342950105667, 0.1970209777355194)","(0.07624710351228714, 0.20363213121891022)",1,1,2.7493133544921875,2.5577850341796875,,POINT (0.0726102665066719 0.2003265544772148),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866080671,17380482334,1,1,"(0.0708184614777565, 0.1972716599702835)","(0.07060166448354721, 0.19554898142814636)",1,1,2.7474822998046875,2.568023681640625,,POINT (0.0707100629806519 0.1964103206992149),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866089005,17380490668,1,1,"(0.07110100239515305, 0.2092614769935608)","(0.07490991055965424, 0.19703637063503265)",1,1,2.7597808837890625,2.5595703125,Fixation,POINT (0.0730054564774036 0.2031489238142967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866105669,17380507332,1,1,"(0.07879128307104111, 0.2017962485551834)","(0.07986899465322495, 0.19725167751312256)",1,1,2.7494659423828125,2.568572998046875,,POINT (0.079330138862133 0.199523963034153),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866114003,17380515666,1,1,"(0.07682818919420242, 0.19704632461071014)","(0.08139349520206451, 0.19866527616977692)",1,1,2.7454986572265625,2.567535400390625,Fixation,POINT (0.0791108421981335 0.1978558003902435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866122336,17380523999,1,1,"(0.06990159302949905, 0.20137330889701843)","(0.06720008701086044, 0.21497593820095062)",1,1,2.768905639648437,2.5306854248046875,Fixation,POINT (0.0685508400201798 0.2081746235489845),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866130669,17380532332,1,1,"(0.0732254907488823, 0.2092343270778656)","(0.07279890775680542, 0.20614853501319885)",1,1,2.753265380859375,2.586944580078125,Fixation,POINT (0.0730121992528439 0.2076914310455322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866147336,17380548999,1,1,"(0.060200389474630356, 0.19622507691383362)","(0.07077738642692566, 0.19504216313362122)",1,1,2.7835235595703125,2.573837280273437,,POINT (0.065488887950778 0.1956336200237274),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866155669,17380557332,1,1,"(0.06510205566883087, 0.19036884605884552)","(0.06554705649614334, 0.20677249133586884)",1,1,2.7787017822265625,2.570220947265625,Fixation,POINT (0.0653245560824871 0.1985706686973572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866164003,17380565666,1,1,"(0.05969724804162979, 0.19474732875823975)","(0.0720275267958641, 0.19249370694160461)",1,1,2.7801666259765625,2.567291259765625,Fixation,POINT (0.065862387418747 0.1936205178499222),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866172336,17380573999,1,1,"(0.0674218088388443, 0.19311390817165375)","(0.06732624769210815, 0.1900477558374405)",1,1,2.7896270751953125,2.569198608398437,Fixation,POINT (0.0673740282654762 0.1915808320045471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866180669,17380582332,1,1,"(0.06315206736326218, 0.19880132377147675)","(0.06918972730636597, 0.20841547846794128)",1,1,2.782012939453125,2.607162475585937,Fixation,POINT (0.0661708973348141 0.203608401119709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866189007,17380590670,1,1,"(0.06280239671468735, 0.19623899459838867)","(0.06690661609172821, 0.20295561850070953)",1,1,2.794952392578125,2.566131591796875,Fixation,POINT (0.0648545064032078 0.1995973065495491),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866197340,17380599003,1,1,"(0.06259318441152573, 0.19665521383285522)","(0.06878188252449036, 0.20085838437080383)",1,1,2.8004150390625,2.572860717773437,Fixation,POINT (0.065687533468008 0.1987567991018295),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866205673,17380607336,1,1,"(0.06323154270648956, 0.187970370054245)","(0.07071252912282944, 0.19535483419895172)",1,1,2.7961578369140625,2.582260131835937,Fixation,POINT (0.0669720359146595 0.1916626021265984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866214005,17380615668,1,1,"(0.0662003755569458, 0.19100438058376312)","(0.07438160479068756, 0.20247624814510345)",1,1,2.806503295898437,2.566741943359375,Fixation,POINT (0.0702909901738167 0.1967403143644333),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866222338,17380624001,1,1,"(0.06559735536575317, 0.19621267914772034)","(0.06770683079957962, 0.21445292234420776)",1,1,2.8011474609375,2.5952301025390625,Fixation,POINT (0.0666520930826664 0.205332800745964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866230671,17380632334,1,1,"(0.06297557801008224, 0.19632552564144135)","(0.06858068704605103, 0.19864283502101898)",1,1,2.806793212890625,2.581207275390625,Fixation,POINT (0.0657781325280666 0.1974841803312302),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866239005,17380640668,1,1,"(0.06514808535575867, 0.1993468999862671)","(0.06258346885442734, 0.20048634707927704)",1,1,2.81201171875,2.59423828125,Fixation,POINT (0.063865777105093 0.1999166235327721),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866247338,17380649001,1,1,"(0.06307799369096756, 0.19510529935359955)","(0.0628945454955101, 0.19956400990486145)",1,1,2.820343017578125,2.610687255859375,Fixation,POINT (0.0629862695932388 0.1973346546292305),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866255671,17380657334,1,1,"(0.06619780510663986, 0.1902674436569214)","(0.06987720727920532, 0.19979488849639893)",1,1,2.82098388671875,2.5758819580078125,Fixation,POINT (0.0680375061929226 0.1950311660766602),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866264005,17380665668,1,1,"(0.06566506624221802, 0.196635439991951)","(0.06622888147830963, 0.20670893788337708)",1,1,2.80328369140625,2.566680908203125,Fixation,POINT (0.0659469738602638 0.201672188937664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866272338,17380674001,1,1,"(0.06796126812696457, 0.19306199252605438)","(0.06468051671981812, 0.2051514834165573)",1,1,2.8184967041015625,2.578887939453125,Fixation,POINT (0.0663208924233913 0.1991067379713058),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866280671,17380682334,1,1,"(0.07123497873544693, 0.19328106939792633)","(0.06980174034833908, 0.2050139307975769)",1,1,2.82659912109375,2.609222412109375,Fixation,POINT (0.070518359541893 0.1991475000977516),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866289005,17380690668,1,1,"(0.06429827213287354, 0.19355741143226624)","(0.06656939536333084, 0.20331114530563354)",1,1,2.8343963623046875,2.587371826171875,Fixation,POINT (0.0654338337481022 0.1984342783689499),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866297338,17380699001,1,1,"(0.06915407627820969, 0.1890609860420227)","(0.06448689848184586, 0.19796384871006012)",1,1,2.827743530273437,2.5824127197265625,Fixation,POINT (0.0668204873800278 0.1935124173760414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866305671,17380707334,1,1,"(0.07227758318185806, 0.18729887902736664)","(0.07184180617332458, 0.1976282000541687)",1,1,2.82977294921875,2.6052703857421875,Fixation,POINT (0.0720596946775913 0.1924635395407677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866314005,17380715668,1,1,"(0.06631633639335632, 0.18816983699798584)","(0.06217622756958008, 0.20244969427585602)",1,1,2.8430328369140625,2.604949951171875,Fixation,POINT (0.0642462819814682 0.1953097656369209),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866322342,17380724005,1,1,"(0.06709608435630798, 0.19734755158424377)","(0.06409796327352524, 0.20311684906482697)",1,1,2.839996337890625,2.5734405517578125,Fixation,POINT (0.0655970238149166 0.2002322003245354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866330675,17380732338,1,1,"(0.07084581255912781, 0.19846554100513458)","(0.06313881278038025, 0.20561283826828003)",1,1,2.853759765625,2.5792999267578125,Fixation,POINT (0.066992312669754 0.2020391896367073),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866339009,17380740672,1,1,"(0.0734398365020752, 0.18965454399585724)","(0.06787525117397308, 0.20149166882038116)",1,1,2.8456573486328125,2.5796661376953125,Fixation,POINT (0.0706575438380241 0.1955731064081192),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866347342,17380749005,1,1,"(0.0703471377491951, 0.19216597080230713)","(0.07118240743875504, 0.20743055641651154)",1,1,2.8385009765625,2.587066650390625,Fixation,POINT (0.0707647725939751 0.1997982636094093),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866355675,17380757338,1,1,"(0.07428345829248428, 0.19584989547729492)","(0.07370874285697937, 0.20486654341220856)",1,1,2.8446044921875,2.5945281982421875,Fixation,POINT (0.0739961005747318 0.2003582194447517),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866364010,17380765672,1,1,"(0.0721481591463089, 0.18756626546382904)","(0.06689921021461487, 0.19671402871608734)",1,1,2.8337860107421875,2.5854644775390625,Fixation,POINT (0.0695236846804619 0.1921401470899582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866372343,17380774005,1,1,"(0.06967854499816895, 0.1927385777235031)","(0.07117386907339096, 0.20303179323673248)",1,1,2.84539794921875,2.602203369140625,Fixation,POINT (0.07042620703578 0.1978851854801178),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866380676,17380782338,1,1,"(0.07487869262695312, 0.19478391110897064)","(0.07034849375486374, 0.2005995213985443)",1,1,2.8543853759765625,2.5849151611328125,Fixation,POINT (0.0726135931909084 0.1976917162537575),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866389010,17380790672,1,1,"(0.07141969352960587, 0.18815948069095612)","(0.07206514477729797, 0.20449666678905487)",1,1,2.856903076171875,2.608123779296875,Fixation,POINT (0.0717424191534519 0.1963280737400055),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866397343,17380799005,1,1,"(0.07264207303524017, 0.19016402959823608)","(0.06433743983507156, 0.20693416893482208)",1,1,2.853912353515625,2.594467163085937,Fixation,POINT (0.0684897564351559 0.1985490992665291),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866405678,17380807340,1,1,"(0.07008512318134308, 0.18909786641597748)","(0.06762891262769699, 0.2096586674451828)",1,1,2.857879638671875,2.5892333984375,Fixation,POINT (0.06885701790452 0.1993782669305801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866422345,17380824007,1,1,"(0.06869175285100937, 0.19208082556724548)","(0.06484398245811462, 0.21027842164039612)",1,1,2.848175048828125,2.5869598388671875,,POINT (0.066767867654562 0.2011796236038208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866430678,17380832340,1,1,"(0.06622118502855301, 0.191126748919487)","(0.06100466474890709, 0.20627012848854065)",1,1,2.862152099609375,2.57598876953125,Fixation,POINT (0.06361292488873 0.1986984387040138),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866447345,17380849007,1,1,"(0.06181934475898743, 0.19210213422775269)","(0.0688374862074852, 0.2222846895456314)",1,1,2.856964111328125,2.5908966064453125,,POINT (0.0653284154832363 0.207193411886692),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866455684,17380857346,1,1,"(0.0690503865480423, 0.18602874875068665)","(0.07496877014636993, 0.2025311291217804)",1,1,2.868637084960937,2.580307006835937,Fixation,POINT (0.0720095783472061 0.1942799389362335),,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866464018,17380865680,1,1,"(0.0690719485282898, 0.1916673630475998)","(0.07431603223085403, 0.20984075963497162)",1,1,2.8575439453125,2.575424194335937,Fixation,POINT (0.0716939903795719 0.2007540613412857),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866472351,17380874013,1,1,"(0.06696613878011703, 0.19833149015903473)","(0.07192859798669815, 0.20177176594734192)",1,1,2.867172241210937,2.5917205810546875,Fixation,POINT (0.0694473683834076 0.2000516280531883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866480684,17380882346,1,1,"(0.06641777604818344, 0.1940135955810547)","(0.07316204905509949, 0.20351891219615936)",1,1,2.859848022460937,2.59423828125,Fixation,POINT (0.0697899125516415 0.198766253888607),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866489018,17380890680,1,1,"(0.06417261809110641, 0.1900671422481537)","(0.07444994896650314, 0.1970651000738144)",1,1,2.855743408203125,2.569671630859375,Fixation,POINT (0.0693112835288048 0.193566121160984),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866497351,17380899013,1,1,"(0.06930684298276901, 0.1893424540758133)","(0.06892197579145432, 0.20651042461395264)",1,1,2.847396850585937,2.562652587890625,Fixation,POINT (0.0691144093871117 0.197926439344883),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,configBalanceRanking,40778768,1208866522351,17380924013,1,1,"(0.16239595413208008, 0.2011405974626541)","(0.18758563697338104, 0.19124455749988556)",1,1,2.893539428710937,2.6063995361328125,Fixation,POINT (0.1749907955527306 0.1961925774812698),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866530684,17380932346,1,1,"(0.17528527975082397, 0.20971427857875824)","(0.18666943907737732, 0.2186257392168045)",1,1,2.8912353515625,2.6134490966796875,Fixation,POINT (0.1809773594141006 0.2141700088977814),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866539017,17380940679,1,1,"(0.16726961731910706, 0.20758560299873352)","(0.17279061675071716, 0.22509300708770752)",1,1,2.884994506835937,2.589263916015625,Fixation,POINT (0.1700301170349121 0.2163393050432205),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866547351,17380949013,1,1,"(0.17334648966789246, 0.20972181856632233)","(0.1814136803150177, 0.20220424234867096)",1,1,2.869003295898437,2.613510131835937,Fixation,POINT (0.1773800849914551 0.2059630304574966),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866555684,17380957346,1,1,"(0.18082793056964874, 0.21036145091056824)","(0.18473538756370544, 0.21968519687652588)",1,1,2.883270263671875,2.6058807373046875,Fixation,POINT (0.1827816590666771 0.2150233238935471),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866564017,17380965679,1,1,"(0.1793651282787323, 0.21738578379154205)","(0.17854686081409454, 0.2100220024585724)",1,1,2.8830108642578125,2.590484619140625,Fixation,POINT (0.1789559945464134 0.2137038931250572),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866572351,17380974013,1,1,"(0.16929464042186737, 0.21209898591041565)","(0.16809356212615967, 0.21030835807323456)",1,1,2.891021728515625,2.579620361328125,Fixation,POINT (0.1686941012740135 0.2112036719918251),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866580684,17380982346,1,1,"(0.17949612438678741, 0.21056105196475983)","(0.16499079763889313, 0.22300395369529724)",1,1,2.892578125,2.607696533203125,Fixation,POINT (0.1722434610128403 0.2167825028300285),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866589022,17380990684,1,1,"(0.1801990568637848, 0.20832513272762299)","(0.17143455147743225, 0.20768293738365173)",1,1,2.8903961181640625,2.5941162109375,Fixation,POINT (0.1758168041706085 0.2080040350556374),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866597358,17380999020,1,1,"(0.17469264566898346, 0.2119729369878769)","(0.16980619728565216, 0.21224109828472137)",1,1,2.899398803710937,2.5993194580078125,Fixation,POINT (0.1722494214773178 0.2121070176362991),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866605691,17381007353,1,1,"(0.18078288435935974, 0.21057304739952087)","(0.1702476590871811, 0.21843458712100983)",1,1,2.8827362060546875,2.595306396484375,Fixation,POINT (0.1755152717232704 0.2145038172602654),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866614025,17381015686,1,1,"(0.17605650424957275, 0.21618111431598663)","(0.171817347407341, 0.215529203414917)",1,1,2.88275146484375,2.596786499023437,Fixation,POINT (0.1739369258284569 0.2158551588654518),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866622359,17381024020,1,1,"(0.17545299232006073, 0.22253501415252686)","(0.17489537596702576, 0.20548668503761292)",1,1,2.891998291015625,2.587188720703125,Fixation,POINT (0.1751741841435432 0.2140108495950699),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866630692,17381032353,1,1,"(0.17787344753742218, 0.21981726586818695)","(0.16638968884944916, 0.2164180725812912)",1,1,2.910003662109375,2.600677490234375,Fixation,POINT (0.1721315681934357 0.2181176692247391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866639025,17381040686,1,1,"(0.1791449338197708, 0.21292909979820251)","(0.16927829384803772, 0.22252608835697174)",1,1,2.905548095703125,2.598495483398437,Fixation,POINT (0.1742116138339043 0.2177275940775871),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866647359,17381049020,1,1,"(0.1811908334493637, 0.20434941351413727)","(0.17025889456272125, 0.21328870952129364)",1,1,2.9014434814453125,2.5774078369140625,Fixation,POINT (0.1757248640060425 0.2088190615177154),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866655692,17381057353,1,1,"(0.17799276113510132, 0.22063951194286346)","(0.1646253615617752, 0.20922374725341797)",1,1,2.8988037109375,2.582794189453125,Fixation,POINT (0.1713090613484383 0.2149316295981407),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866664025,17381065686,1,1,"(0.174473375082016, 0.2209014892578125)","(0.16428646445274353, 0.21315866708755493)",1,1,2.919647216796875,2.5984649658203125,Fixation,POINT (0.1693799197673798 0.2170300781726837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866672359,17381074020,1,1,"(0.17875465750694275, 0.21517157554626465)","(0.1610690802335739, 0.22286267578601837)",1,1,2.913314819335937,2.587646484375,Fixation,POINT (0.1699118688702583 0.2190171256661415),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866680692,17381082353,1,1,"(0.1771552860736847, 0.2132270783185959)","(0.17028279602527618, 0.23008108139038086)",1,1,2.91595458984375,2.6153717041015625,Fixation,POINT (0.1737190410494804 0.2216540798544884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866689025,17381090686,1,1,"(0.17466114461421967, 0.21342439949512482)","(0.1646125614643097, 0.2352524846792221)",1,1,2.907379150390625,2.625396728515625,Fixation,POINT (0.1696368530392647 0.2243384420871735),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866697359,17381099020,1,1,"(0.17822402715682983, 0.22393037378787994)","(0.15419375896453857, 0.24242860078811646)",1,1,2.904449462890625,2.631683349609375,Fixation,POINT (0.1662088930606842 0.2331794872879982),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866839029,17381240690,1,1,"(0.21624696254730225, 0.22309370338916779)","(0.2298717349767685, 0.2401852011680603)",1,1,2.949432373046875,2.590911865234375,,POINT (0.2230593487620354 0.231639452278614),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866847369,17381249030,1,1,"(0.22499749064445496, 0.21790166199207306)","(0.2365434318780899, 0.22142013907432556)",1,1,2.9422607421875,2.627044677734375,Fixation,POINT (0.2307704612612724 0.2196609005331993),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866855702,17381257363,1,1,"(0.21885444223880768, 0.22284357249736786)","(0.23352698981761932, 0.22757630050182343)",1,1,2.924957275390625,2.609954833984375,Fixation,POINT (0.2261907160282135 0.2252099364995956),,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866864035,17381265696,1,1,"(0.22610698640346527, 0.22704508900642395)","(0.22381526231765747, 0.24269425868988037)",1,1,2.950836181640625,2.6217041015625,Fixation,POINT (0.2249611243605614 0.2348696738481522),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866872369,17381274030,1,1,"(0.22468698024749756, 0.2286090850830078)","(0.23064404726028442, 0.23278121650218964)",1,1,2.946563720703125,2.613388061523437,Fixation,POINT (0.227665513753891 0.2306951507925987),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,configBalanceRanking,40778768,1208866880702,17381282363,1,1,"(0.22316239774227142, 0.21508575975894928)","(0.23110896348953247, 0.23459595441818237)",1,1,2.9541473388671875,2.6212921142578125,Fixation,POINT (0.227135680615902 0.2248408570885658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
