,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,boolean.0,openNewContainerWindow.0,String.0,containerName.0,String.1,containerDescription.0,//if name is blank disable use default option.200,NewContainerImportWindow.0,window.0,if.0,containerName.1,equals.0,""""".0",window.1,=.0,new.0,NewContainerImportWindow.1,else.0,window.2,=.1,new.1,NewContainerImportWindow.2,containerName.2,containerDescription.1,window.3,setParent.0,OrganiserView.0,this.0,try.0,window.4,doModal.0,catch.0,InterruptedException.0,ie.0,ie.1,printStackTrace.0,System.0,err.0,if.1,doImport.0,importer.0,setContainerName.0,window.5,getName.0,importer.1,setContainerDescription.0,window.6,getDescription.0,return.0,doImport.1,prewritten,accurate,missing,unnecessary,readable,code
0,136,openNewContainerWindow,34413723,1209643552180,18157951161,1,1,"(0.0793720930814743, 0.2601619064807892)","(0.08455327153205872, 0.24354973435401917)",1,1,2.732421875,2.602996826171875,Fixation,POINT (0.0819626823067665 0.2518558204174042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643585514,18157984495,1,1,"(0.04331766068935394, 0.2765004336833954)","(0.0593707300722599, 0.26212722063064575)",1,1,2.7329559326171875,2.60565185546875,Fixation,POINT (0.0513441953808069 0.2693138271570206),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643593844,18157992825,1,1,"(0.04303067922592163, 0.2815731465816498)","(0.05308494716882706, 0.2630782723426819)",1,1,2.762420654296875,2.600921630859375,Fixation,POINT (0.0480578131973743 0.2723257094621658),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643602178,18158001159,1,1,"(0.03963020071387291, 0.2852979004383087)","(0.051300644874572754, 0.2660655379295349)",1,1,2.750152587890625,2.605255126953125,Fixation,POINT (0.0454654227942228 0.2756817191839218),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643610520,18158009501,1,1,"(0.044062912464141846, 0.2820117175579071)","(0.05119568109512329, 0.26467111706733704)",1,1,2.752182006835937,2.586456298828125,Fixation,POINT (0.0476292967796326 0.2733414173126221),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643618854,18158017835,1,1,"(0.03869078308343887, 0.2770631015300751)","(0.05107298493385315, 0.266907274723053)",1,1,2.7296142578125,2.581649780273437,Fixation,POINT (0.044881884008646 0.271985188126564),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643627187,18158026168,1,1,"(0.041472818702459335, 0.28234294056892395)","(0.053163304924964905, 0.26142436265945435)",1,1,2.764617919921875,2.5813751220703125,Fixation,POINT (0.0473180618137121 0.2718836516141892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643635521,18158034502,1,1,"(0.042302992194890976, 0.2833991050720215)","(0.0482405424118042, 0.26119303703308105)",1,1,2.752044677734375,2.5852508544921875,Fixation,POINT (0.0452717673033476 0.2722960710525513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643643855,18158042835,1,1,"(0.041740838438272476, 0.28442323207855225)","(0.05311237648129463, 0.2606590986251831)",1,1,2.765487670898437,2.590850830078125,Fixation,POINT (0.0474266074597836 0.2725411653518677),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643652188,18158051168,1,1,"(0.04070429503917694, 0.28918227553367615)","(0.05197342112660408, 0.26237091422080994)",1,1,2.758880615234375,2.5817413330078125,Fixation,POINT (0.0463388580828905 0.275776594877243),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643660521,18158059501,1,1,"(0.03802108019590378, 0.2864071726799011)","(0.049570485949516296, 0.2659029960632324)",1,1,2.7504119873046875,2.599395751953125,Fixation,POINT (0.04379578307271 0.2761550843715668),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643668855,18158067835,1,1,"(0.03912875056266785, 0.28539299964904785)","(0.04976547509431839, 0.26630356907844543)",1,1,2.7546844482421875,2.585556030273437,Fixation,POINT (0.0444471128284931 0.2758482843637466),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643677188,18158076168,1,1,"(0.04400698095560074, 0.28188034892082214)","(0.05173817276954651, 0.2644326686859131)",1,1,2.7555389404296875,2.5907135009765625,Fixation,POINT (0.0478725768625736 0.2731565088033676),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643685523,18158084503,1,1,"(0.037351422011852264, 0.2802140414714813)","(0.05257195979356766, 0.2606576979160309)",1,1,2.758026123046875,2.5974273681640625,Fixation,POINT (0.04496169090271 0.2704358696937561),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643693856,18158092836,1,1,"(0.04534285515546799, 0.2898719906806946)","(0.05020572990179062, 0.266227126121521)",1,1,2.7629852294921875,2.588531494140625,Fixation,POINT (0.0477742925286293 0.2780495584011078),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643702190,18158101170,1,1,"(0.038240883499383926, 0.2778891921043396)","(0.05142984539270401, 0.27037838101387024)",1,1,2.7486724853515625,2.599456787109375,Fixation,POINT (0.044835364446044 0.2741337865591049),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643710523,18158109503,1,1,"(0.043064020574092865, 0.2787613868713379)","(0.04608743637800217, 0.26205188035964966)",1,1,2.75762939453125,2.5985565185546875,Fixation,POINT (0.0445757284760475 0.2704066336154938),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643718857,18158117837,1,1,"(0.0411001555621624, 0.28508827090263367)","(0.055660344660282135, 0.2660071551799774)",1,1,2.770599365234375,2.6048126220703125,Fixation,POINT (0.0483802501112223 0.2755477130413055),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643727190,18158126170,1,1,"(0.03877229988574982, 0.27881646156311035)","(0.050592098385095596, 0.26791661977767944)",1,1,2.7568359375,2.6146697998046875,Fixation,POINT (0.0446821991354227 0.2733665406703949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643735523,18158134503,1,1,"(0.044699057936668396, 0.2854098379611969)","(0.049893785268068314, 0.2586900293827057)",1,1,2.760848999023437,2.5841217041015625,Fixation,POINT (0.0472964216023684 0.2720499336719513),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643743861,18158142841,1,1,"(0.04253645986318588, 0.2898607850074768)","(0.055223654955625534, 0.261308491230011)",1,1,2.7730255126953125,2.593597412109375,Fixation,POINT (0.0488800574094057 0.2755846381187439),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643752194,18158151174,1,1,"(0.04198160395026207, 0.2884507477283478)","(0.05308324098587036, 0.26637232303619385)",1,1,2.7801513671875,2.5928497314453125,Fixation,POINT (0.0475324224680662 0.2774115353822708),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643760527,18158159507,1,1,"(0.04145136475563049, 0.29345256090164185)","(0.05406348034739494, 0.26313281059265137)",1,1,2.792144775390625,2.589263916015625,Fixation,POINT (0.0477574225515127 0.2782926857471466),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643768861,18158167841,1,1,"(0.04217465966939926, 0.288991242647171)","(0.05302244797348976, 0.26358485221862793)",1,1,2.7871856689453125,2.6073455810546875,Fixation,POINT (0.0475985538214445 0.2762880474328995),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643777194,18158176174,1,1,"(0.04452679306268692, 0.2919076085090637)","(0.051757436245679855, 0.27002662420272827)",1,1,2.78656005859375,2.61376953125,Fixation,POINT (0.0481421146541834 0.280967116355896),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643785527,18158184507,1,1,"(0.04422188550233841, 0.28278106451034546)","(0.052070558071136475, 0.2686610519886017)",1,1,2.7901763916015625,2.620574951171875,Fixation,POINT (0.0481462217867374 0.2757210582494736),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643793861,18158192841,1,1,"(0.03748949617147446, 0.2828225791454315)","(0.05041567608714104, 0.2660903334617615)",1,1,2.7780914306640625,2.61676025390625,Fixation,POINT (0.0439525861293078 0.2744564563035965),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643802194,18158201174,1,1,"(0.03400145098567009, 0.2840697169303894)","(0.05293158441781998, 0.26740413904190063)",1,1,2.7621002197265625,2.6239013671875,Fixation,POINT (0.043466517701745 0.275736927986145),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643810527,18158209507,1,1,"(0.042050551623106, 0.28644782304763794)","(0.0508040152490139, 0.26777032017707825)",1,1,2.7907257080078125,2.62347412109375,Fixation,POINT (0.04642728343606 0.2771090716123581),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643818861,18158217840,1,1,"(0.04316139966249466, 0.2841127812862396)","(0.047209326177835464, 0.2670181095600128)",1,1,2.786605834960937,2.62005615234375,Fixation,POINT (0.0451853629201651 0.2755654454231262),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643827195,18158226174,1,1,"(0.03780705854296684, 0.28745976090431213)","(0.05436147749423981, 0.2613596022129059)",1,1,2.79443359375,2.6187744140625,Fixation,POINT (0.0460842680186033 0.274409681558609),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643835528,18158234507,1,1,"(0.039370596408843994, 0.28258857131004333)","(0.053544703871011734, 0.2647112309932709)",1,1,2.7897186279296875,2.623931884765625,Fixation,POINT (0.0464576501399279 0.2736499011516571),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643843861,18158242840,1,1,"(0.040683578699827194, 0.29085642099380493)","(0.0506615936756134, 0.2652124762535095)",1,1,2.810302734375,2.62615966796875,Fixation,POINT (0.0456725861877203 0.2780344486236572),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643852195,18158251174,1,1,"(0.04085611552000046, 0.2837693691253662)","(0.05083392187952995, 0.26811492443084717)",1,1,2.805145263671875,2.6230010986328125,Fixation,POINT (0.0458450186997652 0.2759421467781067),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643860528,18158259507,1,1,"(0.03919913247227669, 0.289758563041687)","(0.05254049226641655, 0.2705831825733185)",1,1,2.8092498779296875,2.624130249023437,Fixation,POINT (0.0458698123693466 0.2801708728075028),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643868861,18158267840,1,1,"(0.03673441708087921, 0.28230658173561096)","(0.047890786081552505, 0.26579347252845764)",1,1,2.7863006591796875,2.6062774658203125,Fixation,POINT (0.0423126015812159 0.2740500271320343),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643877200,18158276179,1,1,"(0.042979270219802856, 0.29118606448173523)","(0.055092357099056244, 0.2695631980895996)",1,1,2.803253173828125,2.6280517578125,Fixation,POINT (0.0490358136594296 0.2803746312856674),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643885533,18158284512,1,1,"(0.035445280373096466, 0.28778016567230225)","(0.05182952806353569, 0.26567989587783813)",1,1,2.7947540283203125,2.6332550048828125,Fixation,POINT (0.0436374042183161 0.2767300307750702),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643893866,18158292845,1,1,"(0.04084397852420807, 0.294200599193573)","(0.052887216210365295, 0.26824671030044556)",1,1,2.796051025390625,2.636703491210937,Fixation,POINT (0.0468655973672867 0.2812236547470093),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643902200,18158301179,1,1,"(0.037613287568092346, 0.2867889702320099)","(0.05047918111085892, 0.2709950804710388)",1,1,2.80718994140625,2.630966186523437,Fixation,POINT (0.0440462343394756 0.2788920253515244),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643910533,18158309512,1,1,"(0.04297509044408798, 0.29388219118118286)","(0.05383174121379852, 0.26117730140686035)",1,1,2.82073974609375,2.6305389404296875,Fixation,POINT (0.0484034158289432 0.2775297462940216),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643918867,18158317846,1,1,"(0.03236950561404228, 0.2783167362213135)","(0.052623819559812546, 0.272036075592041)",1,1,2.809051513671875,2.6613922119140625,Fixation,POINT (0.0424966625869274 0.2751764059066772),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643927199,18158326178,1,1,"(0.04034872725605965, 0.2942688465118408)","(0.05401692911982536, 0.2653798758983612)",1,1,2.828948974609375,2.643280029296875,Fixation,POINT (0.0471828281879425 0.279824361205101),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643935533,18158334512,1,1,"(0.037027664482593536, 0.2956164479255676)","(0.049957480281591415, 0.26066339015960693)",1,1,2.8233795166015625,2.6346893310546875,Fixation,POINT (0.0434925723820925 0.2781399190425873),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643943867,18158342846,1,1,"(0.047119710594415665, 0.29794421792030334)","(0.061334848403930664, 0.26354315876960754)",1,1,2.8315582275390625,2.64801025390625,Fixation,POINT (0.0542272794991732 0.2807436883449554),,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643960533,18158359512,1,1,"(0.09585192054510117, 0.2984979748725891)","(0.11623258888721466, 0.28604188561439514)",1,1,2.849456787109375,2.651947021484375,Fixation,POINT (0.1060422547161579 0.2922699302434921),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643968865,18158367844,1,1,"(0.09897764772176743, 0.2952769696712494)","(0.11387216299772263, 0.28085631132125854)",1,1,2.82989501953125,2.6471405029296875,Fixation,POINT (0.106424905359745 0.288066640496254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643977198,18158376176,1,1,"(0.09579693526029587, 0.30710554122924805)","(0.1064164787530899, 0.2852070927619934)",1,1,2.855072021484375,2.654754638671875,Fixation,POINT (0.1011067070066929 0.2961563169956207),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643985532,18158384510,1,1,"(0.10080774873495102, 0.31415414810180664)","(0.11391147971153259, 0.28397950530052185)",1,1,2.846420288085937,2.67498779296875,Fixation,POINT (0.1073596142232418 0.2990668267011642),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209643993865,18158392843,1,1,"(0.097472183406353, 0.30970245599746704)","(0.11626628041267395, 0.28225409984588623)",1,1,2.84100341796875,2.65606689453125,Fixation,POINT (0.1068692319095135 0.2959782779216766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644002204,18158401182,1,1,"(0.09990793466567993, 0.3077305853366852)","(0.11006472259759903, 0.2827128469944)",1,1,2.8372955322265625,2.649505615234375,Fixation,POINT (0.1049863286316395 0.2952217161655426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644010537,18158409515,1,1,"(0.10173868387937546, 0.3091721832752228)","(0.11473774164915085, 0.28774294257164)",1,1,2.8363189697265625,2.665435791015625,Fixation,POINT (0.1082382127642632 0.2984575629234314),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644018870,18158417848,1,1,"(0.10236325860023499, 0.30690526962280273)","(0.11371757090091705, 0.2806955575942993)",1,1,2.84881591796875,2.6530303955078125,Fixation,POINT (0.108040414750576 0.293800413608551),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644027203,18158426181,1,1,"(0.10281503200531006, 0.3019333779811859)","(0.11099907010793686, 0.27605223655700684)",1,1,2.8429718017578125,2.650482177734375,Fixation,POINT (0.1069070510566235 0.2889928072690964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644035537,18158434515,1,1,"(0.10225770622491837, 0.30816999077796936)","(0.11364997178316116, 0.2810591161251068)",1,1,2.869003295898437,2.6457672119140625,Fixation,POINT (0.1079538390040398 0.2946145534515381),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644043871,18158442849,1,1,"(0.09921950101852417, 0.30131796002388)","(0.11697594076395035, 0.2844387888908386)",1,1,2.8560943603515625,2.6502227783203125,Fixation,POINT (0.1080977208912373 0.2928783744573593),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644052203,18158451181,1,1,"(0.09910783916711807, 0.30818724632263184)","(0.11386481672525406, 0.2826579213142395)",1,1,2.861328125,2.6690216064453125,Fixation,POINT (0.1064863279461861 0.2954225838184357),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644060537,18158459515,1,1,"(0.1032242551445961, 0.3085255026817322)","(0.11026254296302795, 0.27294111251831055)",1,1,2.8561553955078125,2.655364990234375,Fixation,POINT (0.106743399053812 0.2907333076000214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644068870,18158467848,1,1,"(0.103670135140419, 0.309005469083786)","(0.1162736564874649, 0.28153637051582336)",1,1,2.8550262451171875,2.6619110107421875,Fixation,POINT (0.109971895813942 0.2952709197998047),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644077203,18158476181,1,1,"(0.09726119041442871, 0.3026454448699951)","(0.11160395294427872, 0.2870629131793976)",1,1,2.8445587158203125,2.6573944091796875,Fixation,POINT (0.1044325716793537 0.2948541790246964),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644085537,18158484515,1,1,"(0.09896355122327805, 0.3056858777999878)","(0.11179516464471817, 0.28139984607696533)",1,1,2.85235595703125,2.6497344970703125,Fixation,POINT (0.1053793579339981 0.2935428619384766),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644093870,18158492848,1,1,"(0.10284014791250229, 0.30632254481315613)","(0.1115095391869545, 0.2823943793773651)",1,1,2.840316772460937,2.64984130859375,Fixation,POINT (0.1071748435497284 0.2943584620952606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644102203,18158501181,1,1,"(0.09917633980512619, 0.29690787196159363)","(0.11165811121463776, 0.2857195734977722)",1,1,2.8310546875,2.642807006835937,Fixation,POINT (0.105417225509882 0.2913137227296829),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644110537,18158509515,1,1,"(0.1075347512960434, 0.311529278755188)","(0.11403907835483551, 0.28355512022972107)",1,1,2.8547821044921875,2.650909423828125,Fixation,POINT (0.1107869148254394 0.2975421994924545),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644118870,18158517848,1,1,"(0.10118678957223892, 0.3071678578853607)","(0.11014579236507416, 0.27716773748397827)",1,1,2.845611572265625,2.644073486328125,Fixation,POINT (0.1056662909686565 0.2921677976846695),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644127204,18158526182,1,1,"(0.1030380055308342, 0.3004521429538727)","(0.11314453929662704, 0.27908897399902344)",1,1,2.852157592773437,2.6486053466796875,Fixation,POINT (0.1080912724137306 0.2897705584764481),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644135542,18158534520,1,1,"(0.10113006830215454, 0.3070150911808014)","(0.10967119038105011, 0.28343644738197327)",1,1,2.850799560546875,2.65374755859375,Fixation,POINT (0.1054006293416023 0.2952257692813873),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644143875,18158542853,1,1,"(0.09885388612747192, 0.3037256896495819)","(0.11230195313692093, 0.2794209420681)",1,1,2.83074951171875,2.65142822265625,Fixation,POINT (0.1055779196321964 0.2915733158588409),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644152208,18158551186,1,1,"(0.10311901569366455, 0.3104258179664612)","(0.11398205906152725, 0.28084516525268555)",1,1,2.8515777587890625,2.6404266357421875,Fixation,POINT (0.1085505373775959 0.2956354916095734),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644160542,18158559520,1,1,"(0.10422138124704361, 0.30750399827957153)","(0.11341610550880432, 0.28390175104141235)",1,1,2.8382568359375,2.6479949951171875,Fixation,POINT (0.108818743377924 0.2957028746604919),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644168876,18158567854,1,1,"(0.10347488522529602, 0.30291107296943665)","(0.10947783291339874, 0.27435535192489624)",1,1,2.834823608398437,2.645477294921875,Fixation,POINT (0.1064763590693474 0.2886332124471664),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644177209,18158576186,1,1,"(0.09941145032644272, 0.3084855377674103)","(0.11148403584957123, 0.2761094272136688)",1,1,2.8397979736328125,2.61846923828125,Fixation,POINT (0.105447743088007 0.2922974824905396),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,openNewContainerWindow,34413723,1209644202209,18158601186,1,1,"(0.15517398715019226, 0.3038405776023865)","(0.15966986119747162, 0.2867299020290375)",1,1,2.830963134765625,2.66680908203125,Fixation,POINT (0.1574219241738319 0.295285239815712),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209644210543,18158609520,1,1,"(0.16104117035865784, 0.31260886788368225)","(0.16340498626232147, 0.2975924611091614)",1,1,2.83905029296875,2.6605377197265625,Fixation,POINT (0.1622230783104896 0.3051006644964218),,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,openNewContainerWindow,34413723,1209644218876,18158617853,1,1,"(0.1609988659620285, 0.30436280369758606)","(0.1663399189710617, 0.2956135869026184)",1,1,2.8264923095703125,2.650131225585937,Fixation,POINT (0.1636693924665451 0.2999881953001022),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
