,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,private.0,void.0,goToRegistration.0,m_logo.0,setVisible.0,FALSE.0,m_login.0,setText.0,"""Cancel"".0",m_userLabel.0,setLocation.0,16.0,4.0,m_username.0,setLocation.1,16.1,24.0,m_passLabel.0,setLocation.2,16.2,52.0,m_password.0,setLocation.3,16.3,70.0,m_confirmPass.0,setVisible.1,TRUE.0,m_confPassLabel.0,setVisible.2,TRUE.1,m_male.0,setVisible.3,TRUE.2,m_female.0,setVisible.4,TRUE.3,this.0,setTitle.0,"""Registration"".0",code,participant_summary
0,136,goToRegistration,47570692,1211197712059,19712105258,1,1,"(0.07358093559741974, 0.17296701669692993)","(0.0791032612323761, 0.1873151808977127)",1,1,2.434539794921875,2.55255126953125,Fixation,POINT (0.0763420984148979 0.1801410987973213),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197720392,19712113591,1,1,"(0.07138446718454361, 0.16783103346824646)","(0.08336935937404633, 0.1846001148223877)",1,1,2.4426727294921875,2.540145874023437,Fixation,POINT (0.077376913279295 0.1762155741453171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197728726,19712121925,1,1,"(0.07048339396715164, 0.17040395736694336)","(0.09583384543657303, 0.1884014904499054)",1,1,2.4383697509765625,2.5306396484375,Fixation,POINT (0.0831586197018623 0.1794027239084244),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197737059,19712130258,1,1,"(0.0680418610572815, 0.16644713282585144)","(0.09101586043834686, 0.1914416253566742)",1,1,2.4429168701171875,2.531494140625,Fixation,POINT (0.0795288607478142 0.1789443790912628),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197745392,19712138591,1,1,"(0.06650159507989883, 0.17579884827136993)","(0.08457347005605698, 0.19040098786354065)",1,1,2.422027587890625,2.527130126953125,Fixation,POINT (0.0755375325679779 0.1830999180674553),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197753725,19712146924,1,1,"(0.06947673857212067, 0.1767982542514801)","(0.08812320977449417, 0.18685366213321686)",1,1,2.4417724609375,2.508331298828125,Fixation,POINT (0.0787999741733074 0.1818259581923485),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197762059,19712155258,1,1,"(0.07834450155496597, 0.1724649965763092)","(0.09660892188549042, 0.18814727663993835)",1,1,2.4537506103515625,2.522079467773437,Fixation,POINT (0.0874767117202282 0.1803061366081238),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197770392,19712163591,1,1,"(0.06996699422597885, 0.17791487276554108)","(0.09222590923309326, 0.17317567765712738)",1,1,2.419158935546875,2.4978790283203125,Fixation,POINT (0.0810964517295361 0.1755452752113342),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197778726,19712171925,1,1,"(0.06729327142238617, 0.18252292275428772)","(0.0866895467042923, 0.17769789695739746)",1,1,2.4239044189453125,2.505462646484375,Fixation,POINT (0.0769914090633392 0.1801104098558426),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197787059,19712180258,1,1,"(0.0665605440735817, 0.1781749427318573)","(0.07881370931863785, 0.18993744254112244)",1,1,2.4162139892578125,2.5161285400390625,Fixation,POINT (0.0726871266961098 0.1840561926364899),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197795397,19712188596,1,1,"(0.06946223974227905, 0.1767820566892624)","(0.08287939429283142, 0.1921822726726532)",1,1,2.423324584960937,2.51275634765625,Fixation,POINT (0.0761708170175552 0.1844821646809578),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197803730,19712196929,1,1,"(0.06416172534227371, 0.17312611639499664)","(0.0855838730931282, 0.1951266974210739)",1,1,2.433135986328125,2.5046539306640625,Fixation,POINT (0.074872799217701 0.1841264069080353),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197812064,19712205263,1,1,"(0.06721910834312439, 0.17989994585514069)","(0.0919574573636055, 0.18938547372817993)",1,1,2.4297027587890625,2.502426147460937,Fixation,POINT (0.0795882828533649 0.1846427097916603),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197820397,19712213596,1,1,"(0.06309159845113754, 0.1779317855834961)","(0.09025176614522934, 0.19134306907653809)",1,1,2.420028686523437,2.49517822265625,Fixation,POINT (0.0766716822981834 0.1846374273300171),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197828730,19712221929,1,1,"(0.05876645818352699, 0.17430222034454346)","(0.08668597042560577, 0.18573129177093506)",1,1,2.4317779541015625,2.502349853515625,Fixation,POINT (0.0727262143045664 0.1800167560577393),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197837065,19712230263,1,1,"(0.06320744007825851, 0.18041780591011047)","(0.0924447774887085, 0.1750345528125763)",1,1,2.431137084960937,2.5145263671875,Fixation,POINT (0.0778261087834835 0.1777261793613434),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197845398,19712238596,1,1,"(0.05269755423069, 0.17162172496318817)","(0.08848445117473602, 0.19265158474445343)",1,1,2.4230499267578125,2.49432373046875,Fixation,POINT (0.070591002702713 0.1821366548538208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197853732,19712246930,1,1,"(0.06127002835273743, 0.17636406421661377)","(0.09701907634735107, 0.19553907215595245)",1,1,2.419830322265625,2.483428955078125,Fixation,POINT (0.0791445523500442 0.1859515681862831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197862065,19712255263,1,1,"(0.06384839862585068, 0.18005016446113586)","(0.08957089483737946, 0.18464019894599915)",1,1,2.433944702148437,2.4863739013671875,Fixation,POINT (0.0767096467316151 0.1823451817035675),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197870398,19712263596,1,1,"(0.06759201735258102, 0.18166673183441162)","(0.08921311795711517, 0.18163511157035828)",1,1,2.4304351806640625,2.492416381835937,Fixation,POINT (0.0784025676548481 0.181650921702385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197878731,19712271929,1,1,"(0.062302567064762115, 0.18160517513751984)","(0.08071068674325943, 0.1991579383611679)",1,1,2.4200592041015625,2.532806396484375,Fixation,POINT (0.0715066269040108 0.1903815567493439),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211197887065,19712280263,1,1,"(0.06600626558065414, 0.1817600280046463)","(0.08757000416517258, 0.1947658210992813)",1,1,2.431137084960937,2.496185302734375,Fixation,POINT (0.0767881348729134 0.1882629245519638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197895398,19712288596,1,1,"(0.07243332266807556, 0.1917789876461029)","(0.08841437846422195, 0.18691223859786987)",1,1,2.4590301513671875,2.5110015869140625,Fixation,POINT (0.0804238505661488 0.1893456131219864),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197903731,19712296929,1,1,"(0.06920445710420609, 0.18220911920070648)","(0.08782625943422318, 0.19333304464817047)",1,1,2.441879272460937,2.5040435791015625,Fixation,POINT (0.0785153582692146 0.1877710819244385),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197912065,19712305263,1,1,"(0.0699605941772461, 0.1884237378835678)","(0.0816747397184372, 0.19147923588752747)",1,1,2.4432373046875,2.485626220703125,Fixation,POINT (0.0758176669478416 0.1899514868855476),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197920402,19712313600,1,1,"(0.08342845737934113, 0.19193407893180847)","(0.0791315957903862, 0.1990373134613037)",1,1,2.4230194091796875,2.51605224609375,Fixation,POINT (0.0812800265848637 0.1954856961965561),,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197928735,19712321933,1,1,"(0.07758904993534088, 0.19534997642040253)","(0.08869386464357376, 0.1815473586320877)",1,1,2.456085205078125,2.4954833984375,Fixation,POINT (0.0831414572894573 0.1884486675262451),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197937069,19712330267,1,1,"(0.06626500189304352, 0.19541403651237488)","(0.0892583429813385, 0.1853874921798706)",1,1,2.4424285888671875,2.492156982421875,Fixation,POINT (0.077761672437191 0.1904007643461227),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197945402,19712338600,1,1,"(0.08094817399978638, 0.20881906151771545)","(0.10560086369514465, 0.19620442390441895)",1,1,2.4503936767578125,2.520660400390625,Fixation,POINT (0.0932745188474655 0.2025117427110672),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197970402,19712363600,1,1,"(0.13150466978549957, 0.1684531420469284)","(0.14989401400089264, 0.20599159598350525)",1,1,2.4634552001953125,2.5614013671875,Fixation,POINT (0.1406993418931961 0.1872223690152168),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197978735,19712371933,1,1,"(0.12905217707157135, 0.17048807442188263)","(0.14759758114814758, 0.19984281063079834)",1,1,2.4288482666015625,2.565338134765625,Fixation,POINT (0.1383248791098595 0.1851654425263405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197987069,19712380267,1,1,"(0.12487027049064636, 0.18514634668827057)","(0.14628291130065918, 0.19950835406780243)",1,1,2.4599151611328125,2.5468902587890625,Fixation,POINT (0.1355765908956528 0.1923273503780365),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211197995402,19712388600,1,1,"(0.12697942554950714, 0.1852196902036667)","(0.14568307995796204, 0.21083535254001617)",1,1,2.467620849609375,2.5475616455078125,Fixation,POINT (0.1363312527537346 0.1980275213718414),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198003736,19712396933,1,1,"(0.1338047832250595, 0.18196606636047363)","(0.15517377853393555, 0.1982201486825943)",1,1,2.458831787109375,2.532455444335937,Fixation,POINT (0.1444892808794975 0.190093107521534),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198012070,19712405267,1,1,"(0.13150997459888458, 0.18254578113555908)","(0.15091946721076965, 0.19680914282798767)",1,1,2.454864501953125,2.544052124023437,Fixation,POINT (0.1412147209048271 0.1896774619817734),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198020403,19712413600,1,1,"(0.13762962818145752, 0.17474772036075592)","(0.15516380965709686, 0.19705264270305634)",1,1,2.454864501953125,2.5238494873046875,Fixation,POINT (0.1463967189192772 0.1859001815319061),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198028736,19712421933,1,1,"(0.13136503100395203, 0.2176348865032196)","(0.1508413851261139, 0.20342111587524414)",1,1,2.446075439453125,2.535675048828125,Fixation,POINT (0.141103208065033 0.2105280011892319),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198037070,19712430267,1,1,"(0.1413593292236328, 0.20165783166885376)","(0.1527051478624344, 0.19781841337680817)",1,1,2.4345855712890625,2.5401611328125,Fixation,POINT (0.1470322385430336 0.199738122522831),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198045403,19712438600,1,1,"(0.14662520587444305, 0.18918628990650177)","(0.15054404735565186, 0.18429973721504211)",1,1,2.4413299560546875,2.5317840576171875,Fixation,POINT (0.1485846266150474 0.1867430135607719),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198053742,19712446939,1,1,"(0.1407836675643921, 0.18338479101657867)","(0.14900802075862885, 0.18576399981975555)",1,1,2.434661865234375,2.544174194335937,Fixation,POINT (0.1448958441615105 0.1845743954181671),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198062076,19712455273,1,1,"(0.1401108056306839, 0.1805061399936676)","(0.14575892686843872, 0.1896039843559265)",1,1,2.423736572265625,2.5334930419921875,Fixation,POINT (0.1429348662495613 0.1850550621747971),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198070409,19712463606,1,1,"(0.13693645596504211, 0.19041547179222107)","(0.15000151097774506, 0.18884021043777466)",1,1,2.4366455078125,2.519805908203125,Fixation,POINT (0.1434689834713936 0.1896278411149979),,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198078742,19712471939,1,1,"(0.1246693879365921, 0.19508753716945648)","(0.1599259078502655, 0.19977723062038422)",1,1,2.4252471923828125,2.535018920898437,Fixation,POINT (0.1422976478934288 0.1974323838949204),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198087076,19712480273,1,1,"(0.12764759361743927, 0.20165206491947174)","(0.1561467945575714, 0.20536084473133087)",1,1,2.4373931884765625,2.526336669921875,Fixation,POINT (0.1418971940875053 0.2035064548254013),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198095409,19712488606,1,1,"(0.13891661167144775, 0.2112269550561905)","(0.14748364686965942, 0.17955364286899567)",1,1,2.4287109375,2.547271728515625,Fixation,POINT (0.1432001292705536 0.1953902989625931),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198103742,19712496939,1,1,"(0.1493392288684845, 0.18529218435287476)","(0.14328671991825104, 0.2169552445411682)",1,1,2.4566650390625,2.545928955078125,Fixation,POINT (0.1463129743933678 0.2011237144470215),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198112076,19712505273,1,1,"(0.14295229315757751, 0.21501149237155914)","(0.14971598982810974, 0.20283138751983643)",1,1,2.46099853515625,2.530181884765625,Fixation,POINT (0.1463341414928436 0.2089214399456978),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198270415,19712663611,1,1,"(0.10893011838197708, 0.19616152346134186)","(0.13086152076721191, 0.4874342978000641)",1,1,2.4441070556640625,2.677108764648437,,POINT (0.1198958195745945 0.341797910630703),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,goToRegistration,47570692,1211198287082,19712680278,1,1,"(0.10570541024208069, 0.2075621485710144)","(0.11937489360570908, 0.2400825321674347)",1,1,2.4603424072265625,2.532943725585937,Fixation,POINT (0.1125401519238949 0.2238223403692246),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198295407,19712688603,1,1,"(0.10349121689796448, 0.2227332890033722)","(0.11769378930330276, 0.24086607992649078)",1,1,2.434417724609375,2.50048828125,Fixation,POINT (0.1105925031006336 0.2317996844649315),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198303741,19712696937,1,1,"(0.1040877178311348, 0.23618066310882568)","(0.1283918172121048, 0.2319250851869583)",1,1,2.451156616210937,2.5247955322265625,Fixation,POINT (0.1162397675216198 0.234052874147892),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198312074,19712705270,1,1,"(0.11204956471920013, 0.22628839313983917)","(0.12278377264738083, 0.23926128447055817)",1,1,2.4459381103515625,2.5552978515625,Fixation,POINT (0.1174166686832905 0.2327748388051987),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198320411,19712713607,1,1,"(0.11657598614692688, 0.22433115541934967)","(0.12377849221229553, 0.2103196531534195)",1,1,2.4578094482421875,2.561920166015625,Fixation,POINT (0.1201772391796112 0.2173254042863846),,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198328745,19712721941,1,1,"(0.10581370443105698, 0.22144480049610138)","(0.11915392428636551, 0.21030168235301971)",1,1,2.4628143310546875,2.5719146728515625,Fixation,POINT (0.1124838143587112 0.2158732414245606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198337078,19712730274,1,1,"(0.09612301737070084, 0.22152939438819885)","(0.11676309257745743, 0.2260722517967224)",1,1,2.4488983154296875,2.5808563232421875,Fixation,POINT (0.1064430549740791 0.2238008230924606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198345411,19712738607,1,1,"(0.10552188009023666, 0.2217225283384323)","(0.1300700455904007, 0.2368565797805786)",1,1,2.485504150390625,2.547348022460937,Fixation,POINT (0.1177959628403187 0.2292895540595055),,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198362078,19712755274,1,1,"(0.1736813187599182, 0.30470651388168335)","(0.17842547595500946, 0.3155725598335266)",1,1,2.54351806640625,2.6592254638671875,Fixation,POINT (0.1760533973574638 0.310139536857605),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198370411,19712763607,1,1,"(0.16713841259479523, 0.2819596529006958)","(0.16493217647075653, 0.30222469568252563)",1,1,2.530670166015625,2.5771026611328125,Fixation,POINT (0.1660352945327759 0.2920921742916107),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198378745,19712771941,1,1,"(0.1706162989139557, 0.30020004510879517)","(0.1617746204137802, 0.30598869919776917)",1,1,2.512313842773437,2.5835723876953125,Fixation,POINT (0.166195459663868 0.3030943721532822),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198387078,19712780274,1,1,"(0.1673535853624344, 0.3244905173778534)","(0.16637125611305237, 0.2905398905277252)",1,1,2.5143585205078125,2.55548095703125,Fixation,POINT (0.1668624207377434 0.3075152039527893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198395411,19712788607,1,1,"(0.161741703748703, 0.3077952563762665)","(0.17533065378665924, 0.3130077123641968)",1,1,2.5350799560546875,2.600372314453125,Fixation,POINT (0.1685361787676811 0.3104014843702316),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198403745,19712796941,1,1,"(0.16154912114143372, 0.30542024970054626)","(0.17342716455459595, 0.32271522283554077)",1,1,2.50579833984375,2.6177215576171875,Fixation,POINT (0.1674881428480148 0.3140677362680435),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198412078,19712805274,1,1,"(0.16547062993049622, 0.3033086359500885)","(0.1673833429813385, 0.305157333612442)",1,1,2.521469116210937,2.5882568359375,Fixation,POINT (0.1664269864559174 0.3042329847812653),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198420411,19712813607,1,1,"(0.17379820346832275, 0.2979036867618561)","(0.1637481302022934, 0.32154837250709534)",1,1,2.546966552734375,2.5842742919921875,Fixation,POINT (0.1687731668353081 0.3097260296344757),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198428745,19712821941,1,1,"(0.17651043832302094, 0.31787943840026855)","(0.16518975794315338, 0.30839431285858154)",1,1,2.527862548828125,2.59954833984375,Fixation,POINT (0.1708500981330872 0.313136875629425),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198437078,19712830274,1,1,"(0.17191454768180847, 0.29803311824798584)","(0.1694978028535843, 0.30043068528175354)",1,1,2.4998016357421875,2.58404541015625,Fixation,POINT (0.1707061752676964 0.2992319017648697),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198445415,19712838611,1,1,"(0.17017677426338196, 0.306033194065094)","(0.1680559366941452, 0.2991638779640198)",1,1,2.5281524658203125,2.5951690673828125,Fixation,POINT (0.1691163554787636 0.3025985360145569),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198453749,19712846944,1,1,"(0.17058441042900085, 0.30991530418395996)","(0.16390052437782288, 0.30906733870506287)",1,1,2.5340118408203125,2.5924224853515625,Fixation,POINT (0.1672424674034119 0.3094913214445114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198462083,19712855278,1,1,"(0.16441170871257782, 0.2979319989681244)","(0.16835857927799225, 0.30415523052215576)",1,1,2.5577850341796875,2.609481811523437,Fixation,POINT (0.166385143995285 0.3010436147451401),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198470416,19712863611,1,1,"(0.1625574827194214, 0.30238649249076843)","(0.17129863798618317, 0.3046923875808716)",1,1,2.5557861328125,2.586456298828125,Fixation,POINT (0.1669280603528023 0.30353944003582),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198478750,19712871945,1,1,"(0.17097654938697815, 0.31681403517723083)","(0.16909871995449066, 0.3011825382709503)",1,1,2.537872314453125,2.59478759765625,Fixation,POINT (0.1700376346707344 0.3089982867240906),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198487083,19712880278,1,1,"(0.17290690541267395, 0.302105188369751)","(0.16773727536201477, 0.3099159002304077)",1,1,2.545684814453125,2.58905029296875,Fixation,POINT (0.1703220903873444 0.3060105443000794),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198495416,19712888611,1,1,"(0.1590569168329239, 0.3058447241783142)","(0.15732155740261078, 0.2991058826446533)",1,1,2.56842041015625,2.583953857421875,Fixation,POINT (0.1581892371177673 0.3024753034114838),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198503750,19712896945,1,1,"(0.17436911165714264, 0.3188214898109436)","(0.16352951526641846, 0.2981747090816498)",1,1,2.559234619140625,2.612091064453125,Fixation,POINT (0.1689493134617806 0.3084980994462967),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198512083,19712905278,1,1,"(0.16307193040847778, 0.3161206543445587)","(0.16052335500717163, 0.2930664122104645)",1,1,2.5828399658203125,2.6063232421875,Fixation,POINT (0.1617976427078247 0.3045935332775116),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198520416,19712913611,1,1,"(0.1714097112417221, 0.29979920387268066)","(0.15812137722969055, 0.3022629916667938)",1,1,2.573837280273437,2.6047515869140625,Fixation,POINT (0.1647655442357063 0.3010310977697372),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198528750,19712921945,1,1,"(0.1613827496767044, 0.30275413393974304)","(0.15866422653198242, 0.29858601093292236)",1,1,2.593597412109375,2.6182403564453125,Fixation,POINT (0.1600234881043434 0.3006700724363327),,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198537083,19712930278,1,1,"(0.16784566640853882, 0.3075849413871765)","(0.1570228487253189, 0.29086974263191223)",1,1,2.58966064453125,2.6024627685546875,Fixation,POINT (0.1624342575669289 0.2992273420095444),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198545416,19712938611,1,1,"(0.16865916550159454, 0.31573498249053955)","(0.15813329815864563, 0.3017536699771881)",1,1,2.575042724609375,2.6216583251953125,Fixation,POINT (0.1633962318301201 0.3087443262338638),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198553750,19712946945,1,1,"(0.17136865854263306, 0.3131321966648102)","(0.16160686314105988, 0.3057588040828705)",1,1,2.577911376953125,2.621566772460937,Fixation,POINT (0.1664877608418465 0.3094455003738403),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198562083,19712955278,1,1,"(0.17621877789497375, 0.30581924319267273)","(0.16182896494865417, 0.316864937543869)",1,1,2.571197509765625,2.638031005859375,Fixation,POINT (0.169023871421814 0.3113420903682709),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198570416,19712963611,1,1,"(0.1674836277961731, 0.2997974157333374)","(0.15835759043693542, 0.3114025592803955)",1,1,2.592071533203125,2.628402709960937,Fixation,POINT (0.1629206091165543 0.3055999875068665),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,goToRegistration,47570692,1211198578757,19712971952,1,1,"(0.17502108216285706, 0.29948797821998596)","(0.16624292731285095, 0.312197744846344)",1,1,2.595489501953125,2.647705078125,Fixation,POINT (0.170632004737854 0.305842861533165),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
