,participant_id,function_name,function_id,system_timestamp,device_timestamp,valid_gaze_left,valid_gaze_right,gaze_left_eye,gaze_right_eye,valid_pd_left,valid_pd_right,pd_left,pd_right,fixation,geometry,public.0,WebImage.0,getImageWithSource.0,String.0,source.0,WebImage.1,images.0,=.0,getImages.0,for.0,int.0,i.0,=.1,0.0,i.1,<.0,images.1,length.0,i.2,if.0,HttpUnitUtils.0,matches.0,source.1,images.2,i.3,].0,getSource.0,return.0,images.3,i.4,return.1,nan.0,code,participant_summary
0,136,getImageWithSource,1782360,1212451761095,20966149253,1,1,"(0.793317437171936, 0.1883022040128708)","(0.7924744486808777, 0.20853310823440552)",1,1,2.551254272460937,2.4702606201171875,Fixation,POINT (0.7928959429264069 0.1984176561236382),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212451769428,20966157586,1,1,"(0.7891737222671509, 0.18851973116397858)","(0.7950523495674133, 0.2026553452014923)",1,1,2.570297241210937,2.4921875,Fixation,POINT (0.7921130359172821 0.1955875381827354),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212451777762,20966165920,1,1,"(0.7939498424530029, 0.19007930159568787)","(0.7994233965873718, 0.18959234654903412)",1,1,2.588363647460937,2.5097198486328125,Fixation,POINT (0.7966866195201874 0.189835824072361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212451786095,20966174253,1,1,"(0.7992449998855591, 0.18592073023319244)","(0.7993467450141907, 0.18029829859733582)",1,1,2.5623931884765625,2.493255615234375,Fixation,POINT (0.7992958724498749 0.1831095144152641),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212452119432,20966507589,1,1,"(0.3749004900455475, 0.8812230825424194)","(0.37987640500068665, 0.8822747468948364)",1,1,2.510482788085937,2.4630889892578125,,POINT (0.3773884475231171 0.8817489147186279),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0,136,getImageWithSource,1782360,1212452194434,20966582590,1,1,"(0.7563295364379883, 0.1773100197315216)","(0.7717772126197815, 0.19459955394268036)",1,1,2.6031494140625,2.527008056640625,Fixation,POINT (0.7640533745288849 0.185954786837101),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212452202771,20966590927,1,1,"(0.7628374099731445, 0.19677788019180298)","(0.7681230902671814, 0.20705218613147736)",1,1,2.62823486328125,2.537933349609375,Fixation,POINT (0.765480250120163 0.2019150331616402),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452211104,20966599260,1,1,"(0.7636937499046326, 0.19286715984344482)","(0.7750436663627625, 0.21626649796962738)",1,1,2.618560791015625,2.533447265625,Fixation,POINT (0.7693687081336975 0.2045668289065361),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452219438,20966607594,1,1,"(0.7587081789970398, 0.19843287765979767)","(0.7565633654594421, 0.20534782111644745)",1,1,2.6104278564453125,2.532745361328125,Fixation,POINT (0.757635772228241 0.2018903493881226),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452227771,20966615927,1,1,"(0.760850191116333, 0.18995435535907745)","(0.7686063051223755, 0.18768469989299774)",1,1,2.631744384765625,2.513580322265625,Fixation,POINT (0.7647282481193542 0.1888195276260376),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
0,136,getImageWithSource,1782360,1212452236104,20966624260,1,1,"(0.7562947869300842, 0.2270720899105072)","(0.761289119720459, 0.20393803715705872)",1,1,2.6043243408203125,2.533538818359375,Fixation,POINT (0.7587919533252716 0.215505063533783),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452244438,20966632594,1,1,"(0.753695011138916, 0.20923970639705658)","(0.7660030722618103, 0.1981988400220871)",1,1,2.6094207763671875,2.5263214111328125,Fixation,POINT (0.7598490417003632 0.2037192732095718),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452252771,20966640927,1,1,"(0.7588137984275818, 0.23313769698143005)","(0.7700796127319336, 0.20824545621871948)",1,1,2.610702514648437,2.504669189453125,Fixation,POINT (0.7644467055797577 0.2206915766000748),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452261103,20966649259,1,1,"(0.7641823887825012, 0.20771117508411407)","(0.7635650634765625, 0.21684351563453674)",1,1,2.6152801513671875,2.5257720947265625,Fixation,POINT (0.7638737261295319 0.2122773453593254),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452269437,20966657593,1,1,"(0.761434018611908, 0.19160203635692596)","(0.7614456415176392, 0.20455867052078247)",1,1,2.6010284423828125,2.5303497314453125,Fixation,POINT (0.7614398300647736 0.1980803534388542),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452277770,20966665926,1,1,"(0.7626190185546875, 0.21135488152503967)","(0.7573103904724121, 0.20144328474998474)",1,1,2.6251678466796875,2.5363311767578125,Fixation,POINT (0.7599647045135498 0.2063990831375122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452286103,20966674259,1,1,"(0.7579122185707092, 0.2314656525850296)","(0.7594643831253052, 0.2175012230873108)",1,1,2.601715087890625,2.5282745361328125,Fixation,POINT (0.7586883008480072 0.2244834378361702),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452294437,20966682593,1,1,"(0.7585875988006592, 0.22294285893440247)","(0.763120710849762, 0.21241417527198792)",1,1,2.607086181640625,2.527099609375,Fixation,POINT (0.7608541548252106 0.2176785171031952),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452302770,20966690926,1,1,"(0.7590842843055725, 0.2297917604446411)","(0.7648060321807861, 0.20236821472644806)",1,1,2.610809326171875,2.536224365234375,Fixation,POINT (0.7619451582431793 0.2160799875855446),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452311112,20966699268,1,1,"(0.7627726197242737, 0.2301580309867859)","(0.7582950592041016, 0.21467846632003784)",1,1,2.6018218994140625,2.530029296875,Fixation,POINT (0.7605338394641876 0.2224182486534119),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452319445,20966707601,1,1,"(0.7608269453048706, 0.21245627105236053)","(0.7682892084121704, 0.22019900381565094)",1,1,2.6002960205078125,2.5532989501953125,Fixation,POINT (0.7645580768585205 0.2163276374340057),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452327779,20966715935,1,1,"(0.7630565762519836, 0.22432248294353485)","(0.7554334998130798, 0.20531366765499115)",1,1,2.612396240234375,2.53753662109375,Fixation,POINT (0.7592450380325317 0.214818075299263),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452336118,20966724274,1,1,"(0.7598252892494202, 0.2143203616142273)","(0.7636615633964539, 0.22289806604385376)",1,1,2.596588134765625,2.5485992431640625,Fixation,POINT (0.761743426322937 0.2186092138290405),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452344451,20966732607,1,1,"(0.755014181137085, 0.20168139040470123)","(0.7687478065490723, 0.21372614800930023)",1,1,2.604156494140625,2.5390167236328125,Fixation,POINT (0.7618809938430786 0.2077037692070007),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452352785,20966740940,1,1,"(0.7599397897720337, 0.20524606108665466)","(0.7645958662033081, 0.20845164358615875)",1,1,2.620758056640625,2.550765991210937,Fixation,POINT (0.7622678279876709 0.2068488523364067),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452361119,20966749274,1,1,"(0.7585171461105347, 0.19578729569911957)","(0.7619792819023132, 0.20386169850826263)",1,1,2.612411499023437,2.5349578857421875,Fixation,POINT (0.760248214006424 0.1998244971036911),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452369452,20966757607,1,1,"(0.756320059299469, 0.2125064879655838)","(0.7591574788093567, 0.2150517851114273)",1,1,2.625579833984375,2.53448486328125,Fixation,POINT (0.7577387690544128 0.2137791365385056),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452377785,20966765940,1,1,"(0.7562218904495239, 0.2112683653831482)","(0.763878345489502, 0.2132778763771057)",1,1,2.6193084716796875,2.5349578857421875,Fixation,POINT (0.7600501179695129 0.212273120880127),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452386119,20966774274,1,1,"(0.7609413862228394, 0.2157096564769745)","(0.7604761719703674, 0.2206197828054428)",1,1,2.6107177734375,2.54974365234375,Fixation,POINT (0.7607087790966034 0.2181647196412086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452394452,20966782607,1,1,"(0.7607311010360718, 0.22163531184196472)","(0.7647233605384827, 0.2161131650209427)",1,1,2.6217193603515625,2.561065673828125,Fixation,POINT (0.7627272307872772 0.2188742384314537),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452402785,20966790940,1,1,"(0.7589884400367737, 0.2304183840751648)","(0.7618798613548279, 0.200404092669487)",1,1,2.62371826171875,2.5535888671875,Fixation,POINT (0.7604341506958008 0.2154112383723259),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452411119,20966799274,1,1,"(0.7552601099014282, 0.2239753156900406)","(0.7587623596191406, 0.20255380868911743)",1,1,2.621551513671875,2.566162109375,Fixation,POINT (0.7570112347602844 0.213264562189579),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452419452,20966807607,1,1,"(0.7622621059417725, 0.2260075807571411)","(0.7579119205474854, 0.20588792860507965)",1,1,2.586410522460937,2.573974609375,Fixation,POINT (0.7600870132446289 0.2159477546811104),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452427785,20966815940,1,1,"(0.7613453269004822, 0.22763223946094513)","(0.7557652592658997, 0.20759712159633636)",1,1,2.613998413085937,2.553939819335937,Fixation,POINT (0.7585552930831909 0.2176146805286408),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452436119,20966824274,1,1,"(0.7607923150062561, 0.21871306002140045)","(0.7591062784194946, 0.20982405543327332)",1,1,2.63653564453125,2.553955078125,Fixation,POINT (0.7599492967128754 0.2142685577273369),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452444452,20966832607,1,1,"(0.7617436051368713, 0.2172517478466034)","(0.7609016299247742, 0.20724013447761536)",1,1,2.613311767578125,2.5422515869140625,Fixation,POINT (0.7613226175308228 0.2122459411621094),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452452785,20966840940,1,1,"(0.761993408203125, 0.21237507462501526)","(0.7639281153678894, 0.20715191960334778)",1,1,2.6414031982421875,2.553466796875,Fixation,POINT (0.7629607617855072 0.2097634971141815),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452461122,20966849277,1,1,"(0.7579165697097778, 0.20476357638835907)","(0.7642740607261658, 0.20910245180130005)",1,1,2.636703491210937,2.5462646484375,Fixation,POINT (0.7610953152179718 0.2069330140948296),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452469455,20966857610,1,1,"(0.7578058242797852, 0.20754484832286835)","(0.7636426687240601, 0.21065682172775269)",1,1,2.633285522460937,2.5504608154296875,Fixation,POINT (0.7607242465019226 0.2091008350253105),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452477788,20966865943,1,1,"(0.7586712837219238, 0.20332571864128113)","(0.7602789402008057, 0.2148069441318512)",1,1,2.593658447265625,2.550872802734375,Fixation,POINT (0.7594751119613647 0.2090663313865662),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452486122,20966874277,1,1,"(0.7538121938705444, 0.21872760355472565)","(0.7565857172012329, 0.21522557735443115)",1,1,2.610580444335937,2.5532684326171875,Fixation,POINT (0.7551989555358887 0.2169765904545784),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452494455,20966882610,1,1,"(0.7543492913246155, 0.21590328216552734)","(0.7582826614379883, 0.20986095070838928)",1,1,2.615463256835937,2.5342254638671875,Fixation,POINT (0.7563159763813019 0.2128821164369583),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452502788,20966890943,1,1,"(0.7585373520851135, 0.21255844831466675)","(0.756359875202179, 0.21400980651378632)",1,1,2.6157379150390625,2.547607421875,Fixation,POINT (0.7574486136436462 0.2132841274142265),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452511122,20966899277,1,1,"(0.7630965709686279, 0.20848122239112854)","(0.7560688257217407, 0.21581202745437622)",1,1,2.6001129150390625,2.536468505859375,Fixation,POINT (0.7595826983451843 0.2121466249227524),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452519455,20966907610,1,1,"(0.7592432498931885, 0.2182513177394867)","(0.7584506869316101, 0.20986969769001007)",1,1,2.577239990234375,2.5415496826171875,Fixation,POINT (0.7588469684123993 0.2140605077147484),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452527788,20966915943,1,1,"(0.7629232406616211, 0.2232019603252411)","(0.7602417469024658, 0.20364691317081451)",1,1,2.613494873046875,2.536529541015625,Fixation,POINT (0.7615824937820435 0.2134244367480278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452536122,20966924277,1,1,"(0.759781002998352, 0.22640809416770935)","(0.7589683532714844, 0.20353856682777405)",1,1,2.601715087890625,2.5416717529296875,Fixation,POINT (0.7593746781349182 0.2149733304977417),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452544455,20966932610,1,1,"(0.7640888690948486, 0.20438386499881744)","(0.7618622183799744, 0.20836691558361053)",1,1,2.6012725830078125,2.539093017578125,Fixation,POINT (0.7629755437374115 0.206375390291214),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452552788,20966940943,1,1,"(0.7641920447349548, 0.19884903728961945)","(0.7597280144691467, 0.21893374621868134)",1,1,2.59759521484375,2.5347900390625,Fixation,POINT (0.7619600296020508 0.2088913917541504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452561122,20966949277,1,1,"(0.7576693892478943, 0.1993289291858673)","(0.7659517526626587, 0.21482063829898834)",1,1,2.611907958984375,2.549407958984375,Fixation,POINT (0.7618105709552765 0.2070747837424278),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452569455,20966957610,1,1,"(0.7550921440124512, 0.21023032069206238)","(0.7639071345329285, 0.21901024878025055)",1,1,2.602935791015625,2.542953491210937,Fixation,POINT (0.7594996392726898 0.2146202847361565),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452577788,20966965943,1,1,"(0.7579468488693237, 0.23055163025856018)","(0.7639652490615845, 0.21874535083770752)",1,1,2.5733184814453125,2.5267333984375,Fixation,POINT (0.7609560489654541 0.2246484905481338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452586122,20966974277,1,1,"(0.7540321946144104, 0.2285955250263214)","(0.7665150165557861, 0.2108912467956543)",1,1,2.60498046875,2.52789306640625,Fixation,POINT (0.7602736055850983 0.2197433859109878),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452594463,20966982617,1,1,"(0.7578825950622559, 0.22581230103969574)","(0.7609297633171082, 0.21502943336963654)",1,1,2.5951080322265625,2.5381317138671875,Fixation,POINT (0.759406179189682 0.2204208672046661),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452602796,20966990950,1,1,"(0.7559281587600708, 0.21448884904384613)","(0.7586070895195007, 0.21233169734477997)",1,1,2.578460693359375,2.5388336181640625,Fixation,POINT (0.7572676241397858 0.213410273194313),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452611130,20966999284,1,1,"(0.7633277773857117, 0.20599833130836487)","(0.759463369846344, 0.20001251995563507)",1,1,2.5980377197265625,2.5455474853515625,Fixation,POINT (0.7613955736160278 0.203005425632),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452619463,20967007617,1,1,"(0.7645995616912842, 0.19715821743011475)","(0.7587394714355469, 0.20291367173194885)",1,1,2.5931549072265625,2.53155517578125,Fixation,POINT (0.7616695165634155 0.2000359445810318),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452627796,20967015950,1,1,"(0.7701625227928162, 0.20599837601184845)","(0.7611496448516846, 0.20278669893741608)",1,1,2.6199493408203125,2.5363922119140625,Fixation,POINT (0.7656560838222504 0.2043925374746323),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452636130,20967024284,1,1,"(0.7571243047714233, 0.2121376246213913)","(0.762876033782959, 0.20486806333065033)",1,1,2.6036529541015625,2.520858764648437,Fixation,POINT (0.7600001692771912 0.2085028439760208),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452644463,20967032617,1,1,"(0.7525295615196228, 0.23192527890205383)","(0.7691090106964111, 0.21102769672870636)",1,1,2.5951385498046875,2.517822265625,Fixation,POINT (0.760819286108017 0.2214764878153801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452652796,20967040950,1,1,"(0.7536493539810181, 0.23351627588272095)","(0.7677682638168335, 0.2144131362438202)",1,1,2.6113739013671875,2.50811767578125,Fixation,POINT (0.7607088088989258 0.2239647060632706),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452661129,20967049283,1,1,"(0.7507141828536987, 0.22209015488624573)","(0.7663779854774475, 0.2195119559764862)",1,1,2.586029052734375,2.5089874267578125,Fixation,POINT (0.7585460841655731 0.220801055431366),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452669463,20967057617,1,1,"(0.7548564672470093, 0.21948768198490143)","(0.7649956345558167, 0.21527248620986938)",1,1,2.5944976806640625,2.524032592773437,Fixation,POINT (0.759926050901413 0.2173800840973854),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452677796,20967065950,1,1,"(0.7610545754432678, 0.20823752880096436)","(0.7651273608207703, 0.2048209309577942)",1,1,2.590850830078125,2.5154571533203125,Fixation,POINT (0.763090968132019 0.2065292298793793),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452686129,20967074283,1,1,"(0.7589912414550781, 0.20812253654003143)","(0.7677578330039978, 0.2043617218732834)",1,1,2.595199584960937,2.5191650390625,Fixation,POINT (0.763374537229538 0.2062421292066574),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452694463,20967082617,1,1,"(0.7607172727584839, 0.20125260949134827)","(0.7646832466125488, 0.2031887024641037)",1,1,2.61224365234375,2.5252227783203125,Fixation,POINT (0.7627002596855164 0.202220655977726),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,136,getImageWithSource,1782360,1212452702796,20967090950,1,1,"(0.759657084941864, 0.2001093029975891)","(0.7663558721542358, 0.22316661477088928)",1,1,2.577484130859375,2.5312042236328125,Fixation,POINT (0.7630064785480499 0.2116379588842392),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
